,OID,pop10,name,PepPerHos,Track_ID,Area_km2
116,-1,5972,South Kona,2.66,117,816.1098659339999
117,-1,9540,Waimea-Pu‘u Anahulu,2.84,118,524.941966536
118,-1,5213,Pauka‘a-Wailea,2.72,119,252.24815128900002
119,-1,2588,Pa‘auhau-Pa‘auilo,2.93,120,1205.2090605900003
120,-1,4844,Hualalai,2.66,121,932.810931455
121,-1,6322,North Kohala,2.81,122,366.108732365
122,-1,4729,Hilo:  Haihai,2.9,123,28.8095729466
123,-1,6196,Hilo:  Piihonua-Kaumana,2.76,124,10.721478270599999
124,-1,4861,Hilo:  Kawailani,2.82,125,3.09092345909
125,-1,5236,Waipio Acres,2.87,126,2.5937452871
126,-1,4737,Seaview,2.63,127,0.896750450574
127,-1,5098,Honowai School,4.11,128,0.550775622641
128,-1,4232,Mililani High School,3.27,129,1.33812472059
129,-1,5837,Mililani Marketplace,3.14,130,4.80842539942
130,-1,1051,Ko Olina Resort,2.29,131,2.15229726503
131,-1,9693,Kapolei Golf Course,3.54,132,5.94351599582
132,-1,5830,Tripler-Moanalua,3.01,133,19.7404503391
133,-1,4041,Navy Marine Golf Course,3.04,134,2.87333862944
134,-1,6167,Salt Lake Country Club,2.4,135,2.47834485482
135,-1,5057,Punahou School,2.34,136,1.03045138079
136,-1,3915,Lower Pawaa,1.95,137,0.429290987646
137,-1,6842,Aliamanu,4.5,138,0.7183677257790001
138,-1,6635,Waianae Kai,3.61,139,19.8444399385
139,-1,4507,Hilo:  Puainako,2.58,140,4.73801525714
140,-1,5924,Hilo:  University-Houselots,2.48,141,6.21015724169
141,-1,3294,Hilo:  Villa Franca-Kaiko'o,2.54,142,2.7836802831800003
142,-1,3934,Hilo: Pu‘u‘eo-Downtown,2.1,143,3.32179486884
143,-1,4310,Hilo: Kahuku-Kaumana,2.94,144,30.3502449969
144,-1,5391,Hilo: Keaukaha-Pana‘ewa,3.1,145,48.790531748599996
145,-1,5306,Pearl City Highlands,3.24,146,1.4986331633199999
146,-1,3264,Hawaii Kai Marina,2.55,147,0.997918638399
147,-1,1218,Diamond Head,2.54,148,3.08854999168
148,-1,3307,Aina Haina-Hawaii Loa Ridge,2.92,149,8.447482317130001
149,-1,2893,Waialae Nui Ridge-Ainakoa,2.73,150,6.179367139630001
150,-1,4088,Maunalani Heights,2.69,151,1.4892189103400002
151,-1,2818,Kuapa Isle,2.95,152,2.77870949616
152,-1,6387,Kamanaiki Street,4.42,153,2.53139625267
153,-1,4661,Iroquois Point,3.36,154,14.9920412458
154,-1,4240,Lower Aiea,3.7,155,1.26424560532
155,-1,6047,Kam IV Road,4.08,156,0.545591681453
156,-1,1980,Kaneohe District Park,3.23,157,1.37907698478
157,-1,2736,Waialae Nui Valley,2.13,158,0.839195463062
158,-1,1717,Koa Avenue,1.65,159,0.168688149485
159,-1,3783,Lower Kapahulu,2.8,160,0.6187574484399999
160,-1,3678,St. Louis Heights,2.6,161,2.3039272883199997
161,-1,2550,Kapaolono Field,2.87,162,0.504460885827
162,-1,3228,Upper McCully,2.0,163,0.258302907875
163,-1,2415,East Manoa,2.68,164,1.17495184623
164,-1,8206,Ewa Beach,4.22,165,1.5883965056
165,-1,4249,Bingham Tract,2.03,166,0.665450314781
166,-1,4296,Waipio Gentry,2.73,167,4.91635418288
167,-1,5145,Dowsett Highlands,2.37,168,7.95172145831
168,-1,1634,Wheeler-East Range,2.9,169,5.98897379888
169,-1,833,Round Top-Tantalus,2.62,170,5.45775233457
170,-1,3531,Heeia Kea,3.25,171,1.9732650087999999
171,-1,2570,August Ahrens School,4.99,172,0.49688111523
172,-1,3090,Foster Botanical Garden,2.01,173,0.190376915693
173,-1,3862,Central Palolo,3.46,174,0.8255710734370001
174,-1,913,Maryknoll School,1.7,175,0.121953442173
175,-1,1132,Makiki Heights,2.93,176,0.5954030978379999
176,-1,3687,Woodlawn,2.76,177,5.38208188082
177,-1,3570,Maluniu Avenue,3.28,178,0.9653471352799999
178,-1,2513,Ulupaina Street,2.79,179,0.548098302826
179,-1,4858,Pearl City,3.28,180,2.0697124540000003
180,-1,837,Waikiki Beach,1.48,181,0.8498650413950001
181,-1,5429,Mililani: Nob Hill,3.09,182,2.3453939410499998
182,-1,3440,Waiakamilo Road,3.37,183,0.509314555287
183,-1,5421,Umi Street,4.22,184,0.715981971886
184,-1,10289,Maili,3.99,185,6.90063377612
185,-1,3422,Puohala,3.14,186,1.21391117803
186,-1,1907,Lower Pearl City,3.2,187,0.458977655665
187,-1,5040,Ala Ilima Makai,2.65,188,0.165690278843
188,-1,3796,Olomana,3.16,189,2.90484184306
189,-1,5593,St. Joseph School,3.71,190,1.07372456046
190,-1,3198,Lanakila,3.18,191,0.411220430729
191,-1,3636,Aala,2.54,192,0.349242393526
192,-1,1989,Red Hill,2.35,193,0.305908688077
193,-1,2005,Hale Mohalu Hospital,2.82,194,1.09339963242
194,-1,4860,Enchanted Lakes,3.2,195,1.99232509574
195,-1,3735,Puunui-Waokanaka Street,2.97,196,6.829131314910001
196,-1,5882,Hauula-Kaaawa,3.28,197,66.3022827635
197,-1,5742,Kuliouou,3.02,198,10.0343786434
198,-1,2668,Waipio,4.52,199,0.8885391664839999
199,-1,4551,Waimanalo Beach-Homesteads,4.17,200,7.4518555223
200,-1,1376,Halawa Valley,3.6,201,20.093817920699998
201,-1,4553,Alewa-Kawananakoa,2.91,202,1.40271654827
202,-1,1704,Ala Lilikoi,3.06,203,0.482526801558
203,-1,5450,Royal Summit,2.82,204,21.4142102668
204,-1,4716,Makiki Fire Station,1.96,205,0.263132793734
205,-1,5449,Castle High School-Halekou Road,3.22,206,2.00656031234
206,-1,5523,Moiliili,2.13,207,0.36546060376
207,-1,4554,Mililani Town Center,2.98,208,1.98453438166
208,-1,5155,Wahiawa Makai,2.92,209,1.76491223569
209,-1,2720,Kalena Drive,4.7,210,0.656142185951
210,-1,3999,Waialae Iki,2.85,211,2.9805314689999998
211,-1,6749,Kapalama,3.61,212,0.943684763561
212,-1,3171,Aloha Stadium,3.83,213,1.0928028265
213,-1,1271,Leilehua Avenue,3.37,214,0.824565295845
214,-1,3823,Arizona Road,3.91,215,1.11583572782
215,-1,6017,Upper Makakilo,3.16,216,5.1460201756599995
216,-1,5035,Lunalilo Park Subdivision,3.2,217,2.9292506841100003
217,-1,5493,Kapolei,3.81,218,4.48104455351
218,-1,5372,Waipio Peninsula,3.38,219,10.362042631
219,-1,4990,Pearl Country Club,2.78,220,11.923576867000001
220,-1,0,Campbell Industrial Park,2.93,221,5.793569624579999
221,-1,3806,Mililani District Park,2.99,222,1.00376250403
222,-1,3250,Poki Street,1.81,223,0.174780215762
223,-1,3346,Pearlridge Center,3.15,224,1.10118949789
224,-1,4762,Wahiawa Waena,3.02,225,1.24791444395
225,-1,5777,Lower Makiki,2.06,226,0.242551359593
226,-1,2437,Kapiolani Park,1.83,227,1.37861326625
227,-1,3771,Mililani Golf Course,2.83,228,1.6499021237
228,-1,4541,Upper Kalihi Valley,4.35,229,9.687825948099999
229,-1,3096,Upper Palolo,2.88,230,8.40617818704
230,-1,5579,Ala Moana,1.92,231,1.76245318791
231,-1,5063,Ahuimanu,3.41,232,4.00040082733
232,-1,3432,Queen Emma Gardens,1.83,233,0.259077385151
233,-1,2148,Iwilei-Anuenue,1.99,234,4.029840016460001
234,-1,5160,Halawa Heights,3.19,235,2.40455201687
235,-1,5591,Punchbowl,2.39,236,1.32766696779
236,-1,13,Kawainui Marsh,4.33,237,3.5304443244800003
237,-1,5180,Koolani Drive,2.97,238,1.10717282902
238,-1,6902,Village Park,3.53,239,1.49440442141
239,-1,2282,Academy of Arts,1.81,240,0.29750673483
240,-1,3684,Kamoku Street-Iolani School,2.2,241,0.271908791172
241,-1,2477,Seaside Avenue,1.67,242,0.143884420127
242,-1,3360,Tusitala Street,1.75,243,0.129447709971
243,-1,5451,Waimanalo,4.05,244,15.1509823349
244,-1,3140,Kalaheo Hillside,3.12,245,3.2344545604799997
245,-1,3527,Upper Kapahulu,2.78,246,0.5609471127000001
246,-1,8054,Managers Drive,4.68,247,1.47955953266
247,-1,5530,Thurston Street,1.92,248,0.347115808478
248,-1,5338,Foster Village,3.06,249,1.56212005745
249,-1,4321,Judd Hillside-Lowrey Avenue,2.71,250,1.4890572485
250,-1,5332,Kaukonahua Road,4.27,251,33.1505553799
251,-1,3970,Kakaako,1.77,252,1.16735429957
252,-1,4668,Manana,2.74,253,1.4562199253099999
253,-1,4504,Queen's Hospital,1.94,254,0.6728043168279999
254,-1,5405,Pearl Ridge High Rise,1.97,255,0.356648614112
255,-1,4288,Kalama Valley,2.93,256,6.6181597857700005
256,-1,7643,Laie,4.3,257,33.211025860700005
257,-1,4766,Kahaluu-Waikane,3.48,258,41.9258140155
258,-1,5098,Aiea Heights,3.1,259,6.2197307861099995
259,-1,19,Bellows Air Force Base,2.6,260,5.9713313422
260,-1,6548,Mokapu East,3.0,261,6.58704190721
261,-1,2969,Mokapu West,3.32,262,5.67399610538
262,-1,5421,Kahuhipa Street,2.98,263,1.50444711717
263,-1,2569,Lilipuna Road,2.4,264,0.8032826415700001
264,-1,1,Hoomaluhia Botanical Garden,1.0,265,1.93886001374
265,-1,3319,Kapunahala,3.21,266,8.53126278469
266,-1,4151,Maunawili,3.04,267,25.0692396269
267,-1,7881,Waimea-Kahuku,3.19,268,78.2356707933
268,-1,3066,Lualualei: Halona Road,4.16,269,5.88164112172
269,-1,3335,Upper Manoa,2.86,270,3.89269127602
270,-1,4893,Kolekole Avenue,3.74,271,1.32686289442
271,-1,2835,Aliamanu Crater,3.89,272,1.86176403828
272,-1,5093,UH Manoa Campus,2.43,273,1.4951566029899999
273,-1,655,Civic Center,1.15,274,1.00168362995
274,-1,3205,Kailua Town,2.3,275,1.1140913782600002
275,-1,170,Ni'ihau-Kaula,6.3,277,185.05263600799998
276,-1,6484,Princeville-Kilauea,2.55,278,116.60409414600001
277,-1,2544,Koloa-Po'ipu,2.71,279,42.6007715006
278,-1,3139,Omao-Kukui'ula,2.62,280,22.3648971187
279,-1,3845,Wailua Homesteads,2.6,281,15.8537570203
280,-1,5047,Wailua Houselots,2.67,282,20.6237261612
281,-1,1344,Ha'ena-Hanalei,2.59,283,203.29221304400002
282,-1,8740,Puhi-Hanama'ulu,3.23,284,205.00639737900002
283,-1,5943,Lihu'e,2.67,285,16.0228012189
284,-1,5561,Kekaha-Waimea,2.92,286,234.250365332
285,-1,3771,Kaumakani-Hanapepe,3.13,287,314.596093272
286,-1,8385,Kapa'a,2.96,288,9.36586392964
287,-1,8403,Eleele-Kalaheo,2.87,289,93.6809922497
288,-1,3715,Anahola,3.0,290,143.064543286
289,-1,5491,Lahainaluna,3.91,291,18.7713679844
290,-1,2366,Honokowai,2.27,293,38.4265823835
291,-1,2368,Kapalua,2.96,294,3.4989586342
292,-1,8009,Waipuilani,2.59,297,3.05590144299
293,-1,2448,Kealia,2.54,298,1.57618574449
294,-1,5036,Honokahua,2.37,299,86.6957031834
295,-1,3250,Lahaina,2.38,300,1.5120182076100002
296,-1,3727,Kamaole,2.02,301,2.3901680627
297,-1,3791,Kihei Mauka,3.39,303,50.3555337572
298,-1,3269,Makawao,2.65,304,18.840401276199998
299,-1,5624,Spreckelsville,1.26,305,65.5886828566
300,-1,2441,Keawakapu,2.16,306,1.27338563175
301,-1,3567,Wailea,2.11,307,51.1086008649
302,-1,2909,Halama,2.57,308,3.5431644549900003
303,-1,5609,Hali'imaile,2.81,309,27.426406001
304,-1,2453,Huelo,2.42,310,118.358275568
305,-1,7635,Ha'iku,2.63,311,37.0623754326
306,-1,2689,Pa'ia,2.87,312,19.980169194200002
307,-1,2617,West Central Wailuku,2.52,313,1.0159516689900001
308,-1,5426,Central Kahului,3.09,314,1.74574728259
309,-1,8167,West Kahului,3.41,315,6.759342638860001
310,-1,2291,Hana,2.78,316,555.178703961
311,-1,7580,Southeast Kahului,3.79,317,3.28038512264
312,-1,6481,North Wailuku,3.96,319,2.6479861906
313,-1,3205,East Central Wailuku,2.71,320,1.31024426382
314,-1,8426,South Wailuku,2.68,321,9.46092242226
315,-1,6907,Waihee-Waikapu,3.31,322,142.308768225
316,-1,8652,Pukalani,2.82,323,46.4004352588
317,-1,3003,Kahoma,3.52,324,23.355627085100004
318,-1,8013,Kula,2.51,325,432.905569365
319,-1,994,Launiupoko,2.18,302,111.834492559
