,Uid,BlockGp_ID
29805,-154.95541_19.56247,265
29806,-154.95571_19.56271,265
29807,-154.95630_19.56319,265
29808,-154.95661_19.56343,265
29809,-154.95690_19.56368,265
29810,-154.95720_19.56392,265
29811,-154.95750_19.56416,265
29812,-154.95809_19.56464,265
29813,-154.95870_19.56512,265
29814,-154.95958_19.56585,265
29815,-154.96086_19.56557,265
29816,-154.96056_19.56533,265
29817,-154.95967_19.56461,265
29818,-154.95877_19.56389,265
29819,-154.95848_19.56364,265
29820,-154.95818_19.56340,265
29821,-154.95759_19.56291,265
29822,-154.95669_19.56218,265
29823,-154.95610_19.56170,265
29824,-154.95551_19.56122,265
29825,-154.95523_19.56099,265
29826,-154.95611_19.56055,265
29827,-154.95730_19.56151,265
29828,-154.95790_19.56200,265
29829,-154.95820_19.56224,265
29830,-154.95850_19.56248,265
29831,-154.95879_19.56272,265
29832,-154.95909_19.56296,265
29833,-154.96148_19.56490,265
29834,-154.96097_19.56317,265
29835,-154.96007_19.56244,265
29836,-154.95948_19.56196,265
29837,-154.95859_19.56123,265
29838,-154.95680_19.55978,265
29839,-154.95652_19.55956,265
29840,-154.95713_19.55888,265
29841,-154.95741_19.55910,265
29842,-154.95771_19.55935,265
29843,-154.95801_19.55959,265
29844,-154.95831_19.55983,265
29845,-154.95920_19.56056,265
29846,-154.96038_19.56152,265
29847,-154.96069_19.56176,265
29848,-154.96188_19.56273,265
29849,-154.96218_19.56298,265
29850,-154.96248_19.56322,265
29851,-154.96316_19.56246,265
29852,-154.96286_19.56221,265
29853,-154.96256_19.56197,265
29854,-154.96108_19.56076,265
29855,-154.96019_19.56005,265
29856,-154.95959_19.55955,265
29857,-154.95929_19.55931,265
29858,-154.95899_19.55907,265
29859,-154.95870_19.55883,265
29860,-154.95810_19.55835,265
29861,-154.95843_19.55744,265
29862,-154.95901_19.55791,265
29863,-154.96020_19.55888,265
29864,-154.96080_19.55936,265
29865,-154.96199_19.56033,265
29866,-154.96229_19.56057,265
29867,-154.96377_19.56178,265
29868,-154.96408_19.56203,265
29869,-154.96476_19.56126,265
29870,-154.96327_19.56005,265
29871,-154.96268_19.55956,265
29872,-154.96209_19.55908,265
29873,-154.96179_19.55884,265
29874,-154.96119_19.55835,265
29875,-154.96059_19.55787,265
29876,-154.96030_19.55763,265
29877,-154.96000_19.55739,265
29878,-154.95912_19.55668,265
29879,-154.95974_19.55600,265
29880,-154.96032_19.55647,265
29881,-154.96091_19.55696,265
29882,-154.96121_19.55719,265
29883,-154.96150_19.55743,265
29884,-154.96180_19.55768,265
29885,-154.96240_19.55816,265
29886,-154.96270_19.55840,265
29887,-154.96299_19.55864,265
29888,-154.96359_19.55913,265
29889,-154.96419_19.55961,265
29890,-154.96508_19.56033,265
29891,-154.96577_19.55957,265
29892,-154.96547_19.55933,265
29893,-154.96518_19.55908,265
29894,-154.96428_19.55836,265
29895,-154.96398_19.55812,265
29896,-154.96368_19.55787,265
29897,-154.96338_19.55763,265
29898,-154.96160_19.55619,265
29899,-154.96101_19.55571,265
29900,-154.96071_19.55546,265
29901,-154.96043_19.55524,265
29902,-154.96104_19.55456,265
29903,-154.96132_19.55478,265
29904,-154.96281_19.55599,265
29905,-154.96370_19.55671,265
29906,-154.96400_19.55695,265
29907,-154.96429_19.55720,265
29908,-154.96460_19.55744,265
29909,-154.96519_19.55792,265
29910,-154.96608_19.55865,265
29911,-154.96083_19.56701,265
29912,-154.96151_19.56726,265
29913,-154.96830_19.57263,264
29914,-154.96969_19.57275,265
29915,-154.96880_19.57203,265
29916,-154.96849_19.57178,265
29917,-154.96819_19.57153,265
29918,-154.96789_19.57129,265
29919,-154.96376_19.56766,265
29920,-154.96130_19.56593,265
29921,-154.96192_19.56526,265
29922,-154.96222_19.56551,265
29923,-154.96371_19.56673,265
29924,-154.96401_19.56696,265
29925,-154.96518_19.56797,265
29926,-154.96549_19.56819,265
29927,-154.96581_19.56843,265
29928,-154.96641_19.56894,265
29929,-154.96730_19.56964,265
29930,-154.96791_19.57013,265
29931,-154.96881_19.57086,265
29932,-154.96911_19.57111,265
29933,-154.96941_19.57135,265
29934,-154.96971_19.57159,265
29935,-154.97100_19.57132,265
29936,-154.97070_19.57107,265
29937,-154.96949_19.57010,265
29938,-154.96919_19.56986,265
29939,-154.96889_19.56962,265
29940,-154.96860_19.56938,265
29941,-154.96830_19.56913,265
29942,-154.96800_19.56888,265
29943,-154.96680_19.56791,265
29944,-154.96650_19.56767,265
29945,-154.96530_19.56670,265
29946,-154.96471_19.56621,265
29947,-154.96411_19.56572,265
29948,-154.96351_19.56524,265
29949,-154.96321_19.56499,265
29950,-154.96260_19.56451,265
29951,-154.96322_19.56383,265
29952,-154.96382_19.56432,265
29953,-154.96562_19.56578,265
29954,-154.96592_19.56602,265
29955,-154.96621_19.56627,265
29956,-154.96651_19.56651,265
29957,-154.96742_19.56724,265
29958,-154.96772_19.56748,265
29959,-154.96831_19.56797,265
29960,-154.96861_19.56821,265
29961,-154.96921_19.56870,265
29962,-154.96951_19.56894,265
29963,-154.97010_19.56942,265
29964,-154.97071_19.56992,265
29965,-154.97130_19.57040,265
29966,-154.97161_19.57065,265
29967,-154.97230_19.56988,265
29968,-154.97170_19.56940,265
29969,-154.97080_19.56866,265
29970,-154.97050_19.56842,265
29971,-154.96930_19.56745,265
29972,-154.96901_19.56721,265
29973,-154.96870_19.56696,265
29974,-154.96840_19.56671,265
29975,-154.96751_19.56599,265
29976,-154.96691_19.56550,265
29977,-154.96661_19.56526,265
29978,-154.96631_19.56502,265
29979,-154.96601_19.56477,265
29980,-154.96541_19.56429,265
29981,-154.96512_19.56404,265
29982,-154.96421_19.56331,265
29983,-154.96391_19.56307,265
29984,-154.96453_19.56240,265
29985,-154.96543_19.56313,265
29986,-154.96782_19.56507,265
29987,-154.96812_19.56531,265
29988,-154.96842_19.56556,265
29989,-154.96962_19.56653,265
29990,-154.96992_19.56677,265
29991,-154.97081_19.56750,265
29992,-154.97141_19.56799,265
29993,-154.97171_19.56824,265
29994,-154.97202_19.56848,265
29995,-154.97231_19.56873,265
29996,-154.97291_19.56921,265
29997,-154.97360_19.56845,265
29998,-154.97329_19.56820,265
29999,-154.97210_19.56723,265
30000,-154.97120_19.56650,265
30001,-154.97090_19.56626,265
30002,-154.97060_19.56601,265
30003,-154.97030_19.56577,265
30004,-154.96881_19.56455,265
30005,-154.96851_19.56432,265
30006,-154.96821_19.56407,265
30007,-154.96791_19.56383,265
30008,-154.96761_19.56358,265
30009,-154.96701_19.56310,265
30010,-154.96671_19.56285,265
30011,-154.96641_19.56261,265
30012,-154.96611_19.56237,265
30013,-154.96582_19.56212,265
30014,-154.96583_19.56097,265
30015,-154.96643_19.56145,265
30016,-154.96673_19.56169,265
30017,-154.96792_19.56266,265
30018,-154.96823_19.56291,265
30019,-154.96852_19.56315,265
30020,-154.96912_19.56363,265
30021,-154.96942_19.56389,265
30022,-154.96972_19.56413,265
30023,-154.97002_19.56436,265
30024,-154.97122_19.56533,265
30025,-154.97151_19.56558,265
30026,-154.97182_19.56583,265
30027,-154.97211_19.56607,265
30028,-154.97391_19.56753,265
30029,-154.97421_19.56778,265
30030,-154.97490_19.56701,265
30031,-154.97460_19.56677,265
30032,-154.97401_19.56628,265
30033,-154.97311_19.56555,265
30034,-154.97281_19.56531,265
30035,-154.97252_19.56507,265
30036,-154.97222_19.56483,265
30037,-154.97132_19.56409,265
30038,-154.97101_19.56385,265
30039,-154.97072_19.56360,265
30040,-154.96982_19.56287,265
30041,-154.96862_19.56190,265
30042,-154.96802_19.56142,265
30043,-154.96712_19.56069,265
30044,-154.96683_19.56045,265
30045,-154.96652_19.56020,265
30046,-154.96713_19.55952,265
30047,-154.96743_19.55977,265
30048,-154.96773_19.56001,265
30049,-154.96804_19.56026,265
30050,-154.96833_19.56050,265
30051,-154.96894_19.56099,265
30052,-154.97073_19.56244,265
30053,-154.97103_19.56269,265
30054,-154.97133_19.56293,265
30055,-154.97163_19.56317,265
30056,-154.97283_19.56415,265
30057,-154.97313_19.56440,265
30058,-154.97343_19.56463,265
30059,-154.97372_19.56487,265
30060,-154.97402_19.56512,265
30061,-154.97462_19.56560,265
30062,-154.97522_19.56609,265
30063,-154.97552_19.56633,265
30064,-154.95779_19.57552,264
30065,-154.95838_19.57601,264
30066,-154.95868_19.57625,264
30067,-154.95987_19.57722,264
30068,-154.96017_19.57746,264
30069,-154.96046_19.57770,264
30070,-154.96165_19.57867,264
30071,-154.96225_19.57916,264
30072,-154.96255_19.57940,264
30073,-154.96376_19.57922,264
30074,-154.96317_19.57872,264
30075,-154.96227_19.57800,264
30076,-154.96197_19.57776,264
30077,-154.96168_19.57752,264
30078,-154.96137_19.57727,264
30079,-154.96108_19.57703,264
30080,-154.96078_19.57678,264
30081,-154.96048_19.57655,264
30082,-154.95870_19.57509,264
30083,-154.95939_19.57434,264
30084,-154.95969_19.57457,264
30085,-154.96148_19.57603,264
30086,-154.96206_19.57652,264
30087,-154.96265_19.57700,264
30088,-154.96296_19.57724,264
30089,-154.96356_19.57773,264
30090,-154.96385_19.57797,264
30091,-154.96414_19.57821,264
30092,-154.96445_19.57845,264
30093,-154.96357_19.57657,264
30094,-154.96268_19.57584,264
30095,-154.96238_19.57560,264
30096,-154.96031_19.57391,264
30097,-154.95771_19.57048,264
30098,-154.95920_19.57170,264
30099,-154.96456_19.57606,264
30100,-154.96486_19.57630,264
30101,-154.96544_19.57678,264
30102,-154.96575_19.57703,264
30103,-154.96636_19.57637,264
30104,-154.96606_19.57611,264
30105,-154.96576_19.57587,264
30106,-154.96546_19.57563,264
30107,-154.96487_19.57515,264
30108,-154.96398_19.57443,264
30109,-154.96041_19.57152,264
30110,-154.95951_19.57079,264
30111,-154.95891_19.57030,264
30112,-154.95862_19.57006,264
30113,-154.95960_19.56954,264
30114,-154.96020_19.57002,264
30115,-154.96050_19.57027,264
30116,-154.96080_19.57051,264
30117,-154.96497_19.57390,264
30118,-154.96526_19.57414,264
30119,-154.96556_19.57439,264
30120,-154.96616_19.57488,264
30121,-154.96645_19.57511,264
30122,-154.96674_19.57535,264
30123,-154.96766_19.57493,264
30124,-154.96736_19.57467,264
30125,-154.96706_19.57444,264
30126,-154.96648_19.57396,264
30127,-154.96618_19.57371,264
30128,-154.96529_19.57298,264
30129,-154.96499_19.57274,264
30130,-154.96469_19.57251,264
30131,-154.96411_19.57203,264
30132,-154.96321_19.57130,264
30133,-154.96292_19.57106,264
30134,-154.96203_19.57033,264
30135,-154.96142_19.56984,264
30136,-154.95962_19.56837,264
30137,-154.96091_19.56810,264
30138,-154.96121_19.56834,264
30139,-154.96152_19.56858,264
30140,-154.96211_19.56908,264
30141,-154.96241_19.56932,264
30142,-154.96301_19.56981,264
30143,-154.96331_19.57005,264
30144,-154.96390_19.57054,264
30145,-154.96480_19.57127,264
30146,-154.96509_19.57151,264
30147,-154.96539_19.57175,264
30148,-154.96598_19.57223,264
30149,-154.96657_19.57271,264
30150,-154.96687_19.57296,264
30151,-154.96746_19.57345,264
30152,-154.96660_19.57155,264
30153,-154.96630_19.57131,264
30154,-154.96571_19.57083,264
30155,-154.96542_19.57059,264
30156,-154.96452_19.56986,264
30157,-154.96422_19.56961,264
30158,-154.96363_19.56913,264
30159,-154.96303_19.56864,264
30160,-154.96243_19.56816,264
30161,-154.96423_19.56849,264
30162,-154.96455_19.56869,264
30163,-154.96518_19.56914,264
30164,-154.96672_19.57066,264
30165,-154.95051_19.56961,264
30166,-154.95080_19.56985,264
30167,-154.95140_19.57033,264
30168,-154.95170_19.57058,264
30169,-154.95200_19.57082,264
30170,-154.95229_19.57106,264
30171,-154.95259_19.57130,264
30172,-154.95289_19.57153,264
30173,-154.95318_19.57178,264
30174,-154.95378_19.57226,264
30175,-154.95407_19.57250,264
30176,-154.95469_19.57182,264
30177,-154.95439_19.57159,264
30178,-154.95380_19.57110,264
30179,-154.95349_19.57086,264
30180,-154.95261_19.57014,264
30181,-154.95231_19.56991,264
30182,-154.95201_19.56966,264
30183,-154.95171_19.56942,264
30184,-154.95141_19.56918,264
30185,-154.95022_19.56821,264
30186,-154.94992_19.56797,264
30187,-154.94963_19.56773,264
30188,-154.95002_19.56677,264
30189,-154.95031_19.56698,264
30190,-154.95061_19.56722,264
30191,-154.95091_19.56746,264
30192,-154.95181_19.56818,264
30193,-154.95299_19.56915,264
30194,-154.95359_19.56963,264
30195,-154.95389_19.56986,264
30196,-154.95448_19.57035,264
30197,-154.95478_19.57059,264
30198,-154.95537_19.57106,264
30199,-154.95628_19.57063,264
30200,-154.95539_19.56991,264
30201,-154.95509_19.56967,264
30202,-154.95479_19.56943,264
30203,-154.95391_19.56871,264
30204,-154.95301_19.56798,264
30205,-154.95271_19.56774,264
30206,-154.95242_19.56751,264
30207,-154.95151_19.56679,264
30208,-154.95340_19.56698,264
30209,-154.95369_19.56722,264
30210,-154.95400_19.56747,264
30211,-154.95430_19.56771,264
30212,-154.95548_19.56867,264
30213,-154.95608_19.56915,264
30214,-154.95637_19.56939,264
30215,-154.95758_19.56920,264
30216,-154.95669_19.56848,264
30217,-154.95639_19.56823,264
30218,-154.95580_19.56775,264
30219,-154.95594_19.56687,264
30220,-154.95709_19.56747,264
30221,-154.95745_19.56764,264
30222,-154.95889_19.56776,264
30223,-154.94251_19.57556,264
30224,-154.94340_19.57629,264
30225,-154.94370_19.57654,264
30226,-154.94431_19.57702,264
30227,-154.94461_19.57726,264
30228,-154.94490_19.57750,264
30229,-154.94579_19.57822,264
30230,-154.94639_19.57871,264
30231,-154.94669_19.57894,264
30232,-154.94698_19.57919,264
30233,-154.94758_19.57967,264
30234,-154.94787_19.57991,264
30235,-154.94641_19.57755,264
30236,-154.94581_19.57707,264
30237,-154.94551_19.57683,264
30238,-154.94522_19.57659,264
30239,-154.94431_19.57586,264
30240,-154.94342_19.57514,264
30241,-154.94354_19.57392,264
30242,-154.94381_19.57414,264
30243,-154.94411_19.57438,264
30244,-154.94561_19.57559,264
30245,-154.94590_19.57583,264
30246,-154.94619_19.57607,264
30247,-154.94887_19.57824,264
30248,-154.94917_19.57847,264
30249,-154.94800_19.57636,264
30250,-154.94770_19.57612,264
30251,-154.94740_19.57588,264
30252,-154.94592_19.57468,264
30253,-154.94562_19.57443,264
30254,-154.94502_19.57395,264
30255,-154.94472_19.57371,264
30256,-154.94414_19.57325,264
30257,-154.94483_19.57248,264
30258,-154.94541_19.57295,264
30259,-154.94600_19.57344,264
30260,-154.94630_19.57368,264
30261,-154.94720_19.57441,264
30262,-154.94779_19.57489,264
30263,-154.94898_19.57585,264
30264,-154.94928_19.57609,264
30265,-154.94957_19.57633,264
30266,-154.94987_19.57657,264
30267,-154.95017_19.57681,264
30268,-154.95078_19.57614,264
30269,-154.95048_19.57590,264
30270,-154.94989_19.57542,264
30271,-154.94870_19.57446,264
30272,-154.94780_19.57374,264
30273,-154.94750_19.57350,264
30274,-154.94720_19.57325,264
30275,-154.94691_19.57301,264
30276,-154.94661_19.57277,264
30277,-154.94601_19.57228,264
30278,-154.94571_19.57204,264
30279,-154.94613_19.57106,264
30280,-154.94670_19.57152,264
30281,-154.94700_19.57176,264
30282,-154.94730_19.57200,264
30283,-154.94760_19.57225,264
30284,-154.94939_19.57369,264
30285,-154.94969_19.57393,264
30286,-154.95088_19.57489,264
30287,-154.95117_19.57513,264
30288,-154.95147_19.57537,264
30289,-154.95177_19.57561,264
30290,-154.95208_19.57470,264
30291,-154.95059_19.57350,264
30292,-154.94970_19.57278,264
30293,-154.94851_19.57182,264
30294,-154.94821_19.57158,264
30295,-154.94790_19.57133,264
30296,-154.94761_19.57109,264
30297,-154.94742_19.56962,264
30298,-154.94770_19.56985,264
30299,-154.94950_19.57130,264
30300,-154.95010_19.57178,264
30301,-154.95040_19.57202,264
30302,-154.95159_19.57298,264
30303,-154.95339_19.57327,264
30304,-154.95190_19.57207,264
30305,-154.95161_19.57183,264
30306,-154.94862_19.56941,264
30307,-154.94830_19.58026,264
30308,-154.94859_19.58050,264
30309,-154.94889_19.58074,264
30310,-154.94918_19.58098,264
30311,-154.95008_19.58171,264
30312,-154.95067_19.58220,264
30313,-154.95097_19.58243,264
30314,-154.95424_19.58510,264
30315,-154.95631_19.58680,264
30316,-154.95661_19.58704,264
30317,-154.95545_19.58490,264
30318,-154.95366_19.58346,264
30319,-154.95307_19.58297,264
30320,-154.95100_19.58129,264
30321,-154.94921_19.57983,264
30322,-154.94891_19.57958,264
30323,-154.95020_19.57932,264
30324,-154.95109_19.58004,264
30325,-154.95138_19.58028,264
30326,-154.95198_19.58077,264
30327,-154.95227_19.58101,264
30328,-154.95258_19.58125,264
30329,-154.95287_19.58150,264
30330,-154.95465_19.58294,264
30331,-154.95732_19.58513,264
30332,-154.95823_19.58470,264
30333,-154.95734_19.58397,264
30334,-154.95675_19.58349,264
30335,-154.95556_19.58252,264
30336,-154.95527_19.58227,264
30337,-154.95497_19.58203,264
30338,-154.95408_19.58131,264
30339,-154.95171_19.57936,264
30340,-154.95111_19.57888,264
30341,-154.95082_19.57864,264
30342,-154.95022_19.57815,264
30343,-154.95121_19.57764,264
30344,-154.95151_19.57788,264
30345,-154.95181_19.57812,264
30346,-154.95210_19.57836,264
30347,-154.95269_19.57885,264
30348,-154.95448_19.58031,264
30349,-154.95536_19.58102,264
30350,-154.95565_19.58127,264
30351,-154.95595_19.58151,264
30352,-154.95744_19.58273,264
30353,-154.95922_19.58418,264
30354,-154.95983_19.58351,264
30355,-154.95953_19.58326,264
30356,-154.95924_19.58302,264
30357,-154.95894_19.58277,264
30358,-154.95687_19.58108,264
30359,-154.95657_19.58084,264
30360,-154.95568_19.58011,264
30361,-154.95509_19.57963,264
30362,-154.95449_19.57914,264
30363,-154.95390_19.57866,264
30364,-154.95361_19.57842,264
30365,-154.95242_19.57745,264
30366,-154.95212_19.57721,264
30367,-154.95310_19.57669,264
30368,-154.95370_19.57718,264
30369,-154.95400_19.57742,264
30370,-154.95460_19.57790,264
30371,-154.95815_19.58081,264
30372,-154.95845_19.58105,264
30373,-154.95874_19.58129,264
30374,-154.95934_19.58177,264
30375,-154.96023_19.58250,264
30376,-154.96114_19.58207,264
30377,-154.96085_19.58183,264
30378,-154.96055_19.58159,264
30379,-154.96025_19.58135,264
30380,-154.95995_19.58110,264
30381,-154.95965_19.58086,264
30382,-154.95906_19.58038,264
30383,-154.95877_19.58014,264
30384,-154.95817_19.57965,264
30385,-154.95787_19.57941,264
30386,-154.95757_19.57917,264
30387,-154.95609_19.57796,264
30388,-154.95550_19.57747,264
30389,-154.95491_19.57699,264
30390,-154.95371_19.57602,264
30391,-154.95342_19.57578,264
30392,-154.95411_19.57502,264
30393,-154.95440_19.57526,264
30394,-154.95470_19.57550,264
30395,-154.95500_19.57574,264
30396,-154.95529_19.57598,264
30397,-154.95738_19.57768,264
30398,-154.95887_19.57889,264
30399,-154.96094_19.58058,264
30400,-154.96216_19.58039,264
30401,-154.96067_19.57918,264
30402,-154.96037_19.57894,264
30403,-154.95800_19.57700,264
30404,-154.95680_19.57603,264
30405,-154.95562_19.57506,264
30406,-154.95413_19.57385,264
30407,-154.93605_19.58274,264
30408,-154.93843_19.58468,264
30409,-154.93873_19.58492,264
30410,-154.93961_19.58564,264
30411,-154.94049_19.58636,264
30412,-154.94079_19.58660,264
30413,-154.94109_19.58684,264
30414,-154.94141_19.58592,264
30415,-154.94052_19.58520,264
30416,-154.94022_19.58496,264
30417,-154.93934_19.58424,264
30418,-154.93904_19.58400,264
30419,-154.93875_19.58376,264
30420,-154.93727_19.58255,264
30421,-154.93766_19.58155,264
30422,-154.93854_19.58227,264
30423,-154.93914_19.58276,264
30424,-154.94061_19.58397,264
30425,-154.94268_19.58565,264
30426,-154.94300_19.58474,264
30427,-154.94270_19.58450,264
30428,-154.94181_19.58377,264
30429,-154.94123_19.58329,264
30430,-154.94093_19.58305,264
30431,-154.93915_19.58160,264
30432,-154.93886_19.58136,264
30433,-154.93827_19.58088,264
30434,-154.93797_19.58064,264
30435,-154.93768_19.58040,264
30436,-154.93837_19.57965,264
30437,-154.93866_19.57988,264
30438,-154.93984_19.58084,264
30439,-154.94103_19.58181,264
30440,-154.94133_19.58205,264
30441,-154.94192_19.58253,264
30442,-154.94221_19.58277,264
30443,-154.94250_19.58301,264
30444,-154.94459_19.58354,264
30445,-154.94415_19.58318,264
30446,-154.94341_19.58258,264
30447,-154.94223_19.58162,264
30448,-154.94194_19.58138,264
30449,-154.94164_19.58114,264
30450,-154.94105_19.58066,264
30451,-154.94046_19.58017,264
30452,-154.93928_19.57921,264
30453,-154.93968_19.57822,264
30454,-154.94057_19.57894,264
30455,-154.94263_19.58062,264
30456,-154.94292_19.58086,264
30457,-154.94528_19.58279,264
30458,-154.94471_19.58115,264
30459,-154.94413_19.58067,264
30460,-154.94324_19.57995,264
30461,-154.94295_19.57971,264
30462,-154.94206_19.57898,264
30463,-154.94029_19.57754,264
30464,-154.94098_19.57678,264
30465,-154.94216_19.57774,264
30466,-154.94245_19.57798,264
30467,-154.94423_19.57943,264
30468,-154.94571_19.58063,264
30469,-154.94600_19.58087,264
30470,-154.94249_19.57683,264
30471,-154.94219_19.57659,264
30472,-154.94509_19.59002,264
30473,-154.94629_19.59100,264
30474,-154.94748_19.59197,264
30475,-154.94778_19.59222,264
30476,-154.94809_19.59130,264
30477,-154.94720_19.59057,264
30478,-154.94601_19.58960,264
30479,-154.94571_19.58935,264
30480,-154.94730_19.58933,264
30481,-154.94760_19.58957,264
30482,-154.94909_19.59079,264
30483,-154.94999_19.59036,264
30484,-154.94910_19.58963,264
30485,-154.94881_19.58938,264
30486,-154.94821_19.58890,264
30487,-154.94792_19.58866,264
30488,-154.94762_19.58841,264
30489,-154.94702_19.58792,264
30490,-154.94440_19.58453,264
30491,-154.94499_19.58501,264
30492,-154.94559_19.58551,264
30493,-154.94618_19.58599,264
30494,-154.94678_19.58648,264
30495,-154.94708_19.58672,264
30496,-154.94737_19.58696,264
30497,-154.94767_19.58720,264
30498,-154.94827_19.58769,264
30499,-154.94857_19.58793,264
30500,-154.94886_19.58818,264
30501,-154.95035_19.58939,264
30502,-154.95065_19.58963,264
30503,-154.95093_19.58875,264
30504,-154.94916_19.58729,264
30505,-154.94886_19.58705,264
30506,-154.94796_19.58632,264
30507,-154.94767_19.58607,264
30508,-154.94737_19.58583,264
30509,-154.94707_19.58559,264
30510,-154.94677_19.58534,264
30511,-154.94618_19.58486,264
30512,-154.94588_19.58461,264
30513,-154.94528_19.58412,264
30514,-154.94598_19.58336,264
30515,-154.94627_19.58360,264
30516,-154.94657_19.58385,264
30517,-154.94717_19.58434,264
30518,-154.94747_19.58458,264
30519,-154.94777_19.58483,264
30520,-154.94925_19.58605,264
30521,-154.95043_19.58702,264
30522,-154.95074_19.58726,264
30523,-154.95193_19.58824,264
30524,-154.95105_19.58635,264
30525,-154.95076_19.58610,264
30526,-154.95016_19.58562,264
30527,-154.94868_19.58440,264
30528,-154.94659_19.58270,264
30529,-154.94629_19.58245,264
30530,-154.94788_19.58243,264
30531,-154.94848_19.58292,264
30532,-154.94967_19.58389,264
30533,-154.95056_19.58462,264
30534,-154.95086_19.58486,264
30535,-154.95116_19.58511,264
30536,-154.95175_19.58558,264
30537,-154.95235_19.58608,264
30538,-154.95385_19.58613,264
30539,-154.95356_19.58589,264
30540,-154.95267_19.58516,264
30541,-154.95237_19.58491,264
30542,-154.95207_19.58468,264
30543,-154.95178_19.58444,264
30544,-154.95148_19.58419,264
30545,-154.95118_19.58395,264
30546,-154.95088_19.58370,264
30547,-154.94999_19.58297,264
30548,-154.94940_19.58249,264
30549,-154.94849_19.58175,264
30550,-154.94820_19.58151,264
30551,-154.94790_19.58126,264
30552,-154.93445_19.59243,264
30553,-154.93562_19.59341,264
30554,-154.93535_19.59202,264
30555,-154.93526_19.59078,264
30556,-154.93634_19.59035,264
30557,-154.93576_19.58987,264
30558,-154.93425_19.58730,264
30559,-154.93482_19.58779,264
30560,-154.93540_19.58829,264
30561,-154.93596_19.58882,264
30562,-154.93618_19.58772,264
30563,-154.93322_19.58531,264
30564,-154.93443_19.58512,264
30565,-154.93480_19.58415,264
30566,-154.93715_19.58496,264
30567,-154.93980_19.58713,264
30568,-154.93661_19.59419,264
30569,-154.93778_19.59518,264
30570,-154.93837_19.59568,264
30571,-154.93895_19.59617,264
30572,-154.94012_19.59717,264
30573,-154.94217_19.59891,264
30574,-154.93783_19.59399,264
30575,-154.93874_19.59356,264
30576,-154.93993_19.59454,264
30577,-154.94170_19.59601,264
30578,-154.93914_19.59256,264
30579,-154.93855_19.59208,264
30580,-154.93856_19.59092,264
30581,-154.94400_19.59406,264
30582,-154.94045_19.59114,264
30583,-154.93955_19.59041,264
30584,-154.93925_19.59016,264
30585,-154.93986_19.58950,264
30586,-154.94047_19.58999,264
30587,-154.94136_19.59072,264
30588,-154.94196_19.59121,264
30589,-154.94522_19.59389,264
30590,-154.94610_19.59462,264
30591,-154.94621_19.59338,264
30592,-154.94353_19.59119,264
30593,-154.94054_19.58876,264
30594,-154.94174_19.58861,264
30595,-154.94204_19.58885,264
30596,-154.94263_19.58933,264
30597,-154.94709_19.59299,264
30598,-154.93325_19.59246,264
30599,-154.93579_19.59483,264
30600,-154.93548_19.59516,264
30601,-154.93488_19.59439,264
30602,-154.93470_19.59424,264
30603,-154.93453_19.59409,264
30604,-154.93418_19.59381,264
30605,-154.93382_19.59352,264
30606,-154.93305_19.59369,264
30607,-154.93340_19.59398,264
30608,-154.93228_19.59506,264
30609,-154.93251_19.59513,264
30610,-154.93294_19.59528,264
30611,-154.93356_19.59560,264
30612,-154.93401_19.59571,264
30613,-154.93623_19.59519,264
30614,-154.93672_19.59549,264
30615,-154.93760_19.59618,264
30616,-154.93782_19.59635,264
30617,-154.93839_19.59680,264
30618,-154.93897_19.59737,264
30619,-154.93933_19.59762,264
30620,-154.93758_19.59662,264
30621,-154.93530_19.59607,264
30622,-154.93550_19.59615,264
30623,-154.93570_19.59628,264
30624,-154.93644_19.59679,264
30625,-154.93724_19.59722,264
30626,-154.94000_19.59860,264
30627,-154.94088_19.59932,264
30628,-154.94125_19.59960,264
30629,-154.98183_19.56763,373
30630,-154.98213_19.56787,373
30631,-154.98243_19.56812,373
30632,-154.98274_19.56836,373
30633,-154.98303_19.56860,373
30634,-154.98333_19.56884,373
30635,-154.98453_19.56982,373
30636,-154.98483_19.57006,373
30637,-154.98513_19.57031,373
30638,-154.98543_19.57055,373
30639,-154.98573_19.57079,373
30640,-154.98603_19.57104,373
30641,-154.98664_19.57152,373
30642,-154.98755_19.57109,373
30643,-154.98725_19.57085,373
30644,-154.98695_19.57060,373
30645,-154.98635_19.57011,373
30646,-154.98605_19.56987,373
30647,-154.98575_19.56963,373
30648,-154.98545_19.56939,373
30649,-154.98515_19.56914,373
30650,-154.98455_19.56866,373
30651,-154.98425_19.56841,373
30652,-154.98395_19.56817,373
30653,-154.98365_19.56793,373
30654,-154.98335_19.56769,373
30655,-154.98305_19.56744,373
30656,-154.98275_19.56720,373
30657,-154.98245_19.56696,373
30658,-154.98215_19.56671,373
30659,-154.98255_19.56571,373
30660,-154.98284_19.56596,373
30661,-154.98314_19.56620,373
30662,-154.98374_19.56669,373
30663,-154.98404_19.56693,373
30664,-154.98434_19.56717,373
30665,-154.98464_19.56741,373
30666,-154.98524_19.56790,373
30667,-154.98554_19.56814,373
30668,-154.98584_19.56839,373
30669,-154.98614_19.56863,373
30670,-154.98674_19.56912,373
30671,-154.98733_19.56960,373
30672,-154.98764_19.56985,373
30673,-154.98824_19.57033,373
30674,-154.98825_19.56917,373
30675,-154.98795_19.56893,373
30676,-154.98765_19.56869,373
30677,-154.98735_19.56844,373
30678,-154.98705_19.56820,373
