,Uid,BlockBk_ID
44540,-155.10401_19.67385,252
44541,-155.10402_19.67407,252
44542,-155.10404_19.67430,252
44543,-155.10406_19.67453,252
44544,-155.10407_19.67475,252
44545,-155.10409_19.67498,252
44546,-155.10411_19.67522,252
44547,-155.10414_19.67558,4238
44548,-155.10415_19.67581,4238
44549,-155.10417_19.67604,4238
44550,-155.10419_19.67627,4238
44551,-155.10419_19.67652,4238
44552,-155.10354_19.67665,4238
44553,-155.10354_19.67631,4238
44554,-155.10352_19.67608,4238
44555,-155.10350_19.67586,4238
44556,-155.10348_19.67562,4238
44557,-155.10345_19.67526,8327
44558,-155.10344_19.67502,8327
44559,-155.10342_19.67480,8327
44560,-155.10341_19.67457,8327
44561,-155.10339_19.67434,8327
44562,-155.10337_19.67412,8327
44563,-155.10335_19.67389,8327
44564,-155.10334_19.67367,8327
44565,-155.10332_19.67344,8327
44566,-155.10330_19.67322,8327
44567,-155.10327_19.67276,8327
44568,-155.10325_19.67254,8327
44569,-155.10341_19.67224,8327
44570,-155.10324_19.67225,8327
44571,-155.10305_19.67226,8327
44572,-155.10459_19.67633,4238
44573,-155.10394_19.67756,5818
44574,-155.10603_19.67845,3228
44575,-155.10600_19.67917,3228
44576,-155.10602_19.67941,3228
44577,-155.10604_19.67965,3228
44578,-155.10606_19.67989,3228
44579,-155.10608_19.68013,3228
44580,-155.10610_19.68036,3228
44581,-155.10612_19.68060,3228
44582,-155.10621_19.68090,3228
44583,-155.10636_19.68153,2070
44584,-155.10615_19.68161,2070
44585,-155.10592_19.68170,2070
44586,-155.10569_19.68122,3228
44587,-155.10561_19.68091,3228
44588,-155.10560_19.68040,3228
44589,-155.10558_19.68016,3228
44590,-155.10552_19.67945,3228
44591,-155.10550_19.67921,3228
44592,-155.10526_19.67866,3228
44593,-155.10473_19.67856,3228
44594,-155.10486_19.67902,251
44595,-155.10488_19.67926,251
44596,-155.10490_19.67950,251
44597,-155.10493_19.67974,251
44598,-155.10496_19.68021,251
44599,-155.10498_19.68045,251
44600,-155.10500_19.68069,251
44601,-155.10503_19.68093,251
44602,-155.10506_19.68116,251
44603,-155.10535_19.68146,251
44604,-155.10504_19.68177,251
44605,-155.10461_19.68192,251
44606,-155.10459_19.68168,251
44607,-155.10457_19.68144,251
44608,-155.10455_19.68120,251
44609,-155.10449_19.68049,251
44610,-155.10447_19.68025,251
44611,-155.10445_19.68001,251
44612,-155.10440_19.67954,251
44613,-155.10438_19.67930,251
44614,-155.10437_19.67906,251
44615,-155.10448_19.67858,3228
44616,-155.10422_19.67860,3228
44617,-155.10396_19.67861,3228
44618,-155.10369_19.67859,3228
44619,-155.10364_19.67884,3228
44620,-155.10374_19.67911,3228
44621,-155.10376_19.67935,3228
44622,-155.10378_19.67959,3228
44623,-155.10381_19.67982,3228
44624,-155.10382_19.68006,3228
44625,-155.10385_19.68030,3228
44626,-155.10387_19.68053,3228
44627,-155.10389_19.68077,3228
44628,-155.10391_19.68101,3228
44629,-155.10393_19.68125,3228
44630,-155.10395_19.68149,3228
44631,-155.10399_19.68197,3228
44632,-155.10575_19.67803,3228
44633,-155.10586_19.67775,3228
44634,-155.10583_19.67745,1005
44635,-155.10582_19.67726,1005
44636,-155.10581_19.67706,1005
44637,-155.10607_19.67884,3228
44638,-155.10577_19.67883,3228
44639,-155.10551_19.67885,3228
44640,-155.10543_19.67782,3228
44641,-155.10547_19.67808,3228
44642,-155.10525_19.67816,3228
44643,-155.10502_19.67811,3228
44644,-155.10470_19.67788,3228
44645,-155.10474_19.67814,3228
44646,-155.10452_19.67822,3228
44647,-155.10428_19.67817,3228
44648,-155.10428_19.67791,3228
44649,-155.10540_19.67744,1005
44650,-155.10540_19.67719,1005
44651,-155.10517_19.67714,1005
44652,-155.10495_19.67722,1005
44653,-155.10498_19.67747,1005
44654,-155.10467_19.67750,1005
44655,-155.10466_19.67724,1005
44656,-155.10443_19.67720,5818
44657,-155.10421_19.67728,5818
44658,-155.10425_19.67753,5818
44659,-155.10393_19.67730,5818
44660,-155.10370_19.67725,7088
44661,-155.10348_19.67734,7088
44662,-155.10352_19.67759,7088
44663,-155.10355_19.67797,3228
44664,-155.10356_19.67823,3228
44665,-155.10379_19.67828,3228
44666,-155.10401_19.67819,3228
44667,-155.10397_19.67793,3228
44668,-155.10600_19.67805,3228
44669,-155.06881_19.67205,1927
44670,-155.06880_19.67234,1927
44671,-155.06882_19.67261,1927
44672,-155.06884_19.67288,1927
44673,-155.06886_19.67316,1927
44674,-155.06888_19.67344,1927
44675,-155.06892_19.67398,1927
44676,-155.06939_19.67409,1927
44677,-155.06963_19.67408,1927
44678,-155.06948_19.67367,1927
44679,-155.06946_19.67340,1927
44680,-155.06944_19.67313,1927
44681,-155.06942_19.67285,1927
44682,-155.06939_19.67230,1927
44683,-155.06935_19.67202,1927
44684,-155.06994_19.67365,1927
44685,-155.06992_19.67337,1927
44686,-155.06990_19.67310,1927
44687,-155.06989_19.67282,1927
44688,-155.06987_19.67255,1927
44689,-155.06985_19.67227,1927
44690,-155.06983_19.67200,1927
44691,-155.06986_19.67407,1927
44692,-155.07009_19.67405,1927
44693,-155.07043_19.67403,1927
44694,-155.07066_19.67402,1927
44695,-155.07052_19.67361,1927
44696,-155.07050_19.67334,1927
44697,-155.07048_19.67306,1927
44698,-155.07046_19.67279,1927
44699,-155.07042_19.67224,1927
44700,-155.07041_19.67196,1927
44701,-155.07089_19.67192,1927
44702,-155.07088_19.67221,1927
44703,-155.07091_19.67248,1927
44704,-155.07095_19.67303,1927
44705,-155.07096_19.67331,1927
44706,-155.07098_19.67358,1927
44707,-155.07090_19.67400,1927
44708,-155.07113_19.67399,1927
44709,-155.07171_19.67396,1927
44710,-155.07156_19.67355,1927
44711,-155.07154_19.67327,1927
44712,-155.07152_19.67300,1927
44713,-155.07150_19.67272,1927
44714,-155.07148_19.67245,1927
44715,-155.07146_19.67218,1927
44716,-155.07142_19.67189,1927
44717,-155.06805_19.67425,1927
44718,-155.06785_19.67426,1927
44719,-155.06743_19.67426,1927
44720,-155.06720_19.67437,1927
44721,-155.06694_19.67434,1927
44722,-155.06707_19.67374,1927
44723,-155.06745_19.67374,1927
44724,-155.06780_19.67372,1927
44725,-155.06801_19.67371,1927
44726,-155.06789_19.67342,1927
44727,-155.06788_19.67323,1927
44728,-155.06786_19.67303,1927
44729,-155.06785_19.67284,1927
44730,-155.06783_19.67265,1927
44731,-155.06781_19.67227,1927
44732,-155.06779_19.67208,1927
44733,-155.06835_19.67205,1927
44734,-155.06837_19.67225,1927
44735,-155.06838_19.67246,1927
44736,-155.06839_19.67266,1927
44737,-155.06841_19.67287,1927
44738,-155.06844_19.67328,1927
44739,-155.06845_19.67349,1927
44740,-155.06847_19.67370,1927
44741,-155.06848_19.67390,1927
44742,-155.06850_19.67411,1927
44743,-155.06852_19.67432,1927
44744,-155.06904_19.66662,1927
44745,-155.06573_19.66687,1927
44746,-155.06848_19.66741,1927
44747,-155.06847_19.66767,1927
44748,-155.06845_19.66784,1927
44749,-155.06563_19.66851,1927
44750,-155.06608_19.66855,1927
44751,-155.06561_19.66870,1927
44752,-155.06553_19.66914,1927
44753,-155.06857_19.66881,1927
44754,-155.06864_19.66923,1927
44755,-155.06552_19.66954,1927
44756,-155.06784_19.66674,1927
44757,-155.11734_19.65490,5257
44758,-155.11783_19.65487,5257
44759,-155.11849_19.65483,5257
44760,-155.11898_19.65480,5257
44761,-155.11931_19.65478,5257
44762,-155.12009_19.65473,5257
44763,-155.12042_19.65471,5257
44764,-155.12075_19.65470,5257
44765,-155.12107_19.65467,5257
44766,-155.12140_19.65465,5257
44767,-155.12173_19.65463,5257
44768,-155.12182_19.65581,5257
44769,-155.12149_19.65583,5257
44770,-155.12116_19.65585,5257
44771,-155.12017_19.65591,5257
44772,-155.11984_19.65593,5257
44773,-155.11940_19.65596,5257
44774,-155.11907_19.65598,5257
44775,-155.11808_19.65604,5257
44776,-155.11775_19.65606,5257
44777,-155.11742_19.65608,5257
44778,-155.11841_19.65602,5257
44779,-155.09139_19.68652,6076
44780,-155.09136_19.68627,6076
44781,-155.09132_19.68577,6076
44782,-155.09130_19.68551,6076
44783,-155.09126_19.68501,6076
44784,-155.09124_19.68476,6076
44785,-155.09122_19.68450,6076
44786,-155.09120_19.68425,6076
44787,-155.09117_19.68400,6076
44788,-155.09115_19.68374,6076
44789,-155.09163_19.68370,6076
44790,-155.09166_19.68396,6076
44791,-155.09168_19.68421,6076
44792,-155.09173_19.68472,6076
44793,-155.09177_19.68522,6076
44794,-155.09183_19.68598,6076
44795,-155.09185_19.68624,6076
44796,-155.09187_19.68649,6076
44797,-155.09185_19.68750,6076
44798,-155.09186_19.68776,6076
44799,-155.09193_19.68804,6076
44800,-155.09270_19.68777,6076
44801,-155.09264_19.68752,6076
44802,-155.09261_19.68727,6076
44803,-155.09244_19.68694,6076
44804,-155.09272_19.68692,6076
44805,-155.09250_19.68594,6076
44806,-155.09125_19.68336,6076
44807,-155.09101_19.68338,6076
44808,-155.09246_19.68545,6076
44809,-155.09242_19.68496,6076
44810,-155.09237_19.68432,6076
44811,-155.09235_19.68408,6076
44812,-155.09064_19.68649,976
44813,-155.09066_19.68516,976
44814,-155.09064_19.68493,976
44815,-155.09054_19.68376,976
44816,-155.09064_19.68340,976
44817,-155.09038_19.68342,976
44818,-155.08999_19.68333,976
44819,-155.09001_19.68356,976
44820,-155.09003_19.68380,976
44821,-155.09005_19.68403,976
44822,-155.09007_19.68427,976
44823,-155.09009_19.68450,976
44824,-155.09011_19.68474,976
44825,-155.09013_19.68497,976
44826,-155.09019_19.68567,976
44827,-155.09023_19.68616,976
44828,-155.09025_19.68640,976
44829,-155.09027_19.68663,976
44830,-155.09030_19.68698,6076
44831,-155.09032_19.68721,6076
44832,-155.09034_19.68745,6076
44833,-155.09036_19.68768,6076
44834,-155.09040_19.68816,6076
44835,-155.09223_19.68358,6076
44836,-155.09081_19.68776,6076
44837,-155.05693_19.64864,280
44838,-155.05907_19.65176,280
44839,-155.06058_19.65396,280
44840,-155.06200_19.65605,280
44841,-155.06272_19.65710,280
44842,-155.06308_19.65819,280
44843,-155.05504_19.65104,2894
44844,-155.05476_19.64439,5256
44845,-155.12388_19.63983,3660
44846,-155.12418_19.63965,3660
44847,-155.12458_19.63940,3660
44848,-155.12472_19.63931,3660
44849,-155.12486_19.63921,3660
44850,-155.12500_19.63910,3660
44851,-155.12518_19.63911,3660
44852,-155.12535_19.63910,3660
44853,-155.12553_19.63909,3660
44854,-155.12570_19.63908,3660
44855,-155.12587_19.63907,3660
44856,-155.12640_19.63904,3660
44857,-155.12657_19.63903,3660
44858,-155.12675_19.63902,3660
44859,-155.12692_19.63901,3660
44860,-155.12710_19.63900,3660
44861,-155.12727_19.63899,3660
44862,-155.12745_19.63898,3660
44863,-155.12762_19.63897,3660
44864,-155.12779_19.63896,3660
44865,-155.12797_19.63895,3660
44866,-155.12815_19.63895,3660
44867,-155.12862_19.63891,3660
44868,-155.12897_19.63890,3660
44869,-155.12932_19.63888,3660
44870,-155.12949_19.63887,3660
44871,-155.12967_19.63886,3660
44872,-155.08018_19.66881,3345
44873,-155.08051_19.66879,3345
44874,-155.08085_19.66876,3345
44875,-155.08165_19.66871,3345
44876,-155.08198_19.66869,3345
44877,-155.08266_19.66864,3345
44878,-155.08266_19.66909,65
44879,-155.08213_19.66913,2897
44880,-155.08172_19.66916,2897
44881,-155.08119_19.66919,978
44882,-155.08078_19.66922,978
44883,-155.08025_19.66926,3345
44884,-155.08028_19.66955,3345
44885,-155.08080_19.66951,978
44886,-155.08121_19.66949,978
44887,-155.08174_19.66945,2897
44888,-155.08215_19.66942,2897
44889,-155.08268_19.66939,65
44890,-155.08270_19.66968,65
44891,-155.08217_19.66972,2897
44892,-155.08176_19.66975,2897
44893,-155.08123_19.66978,978
44894,-155.08030_19.66985,3345
44895,-155.08032_19.67014,3345
44896,-155.08085_19.67010,978
44897,-155.08126_19.67008,978
44898,-155.08178_19.67004,2897
44899,-155.08273_19.66997,65
44900,-155.08275_19.67027,65
44901,-155.08222_19.67031,2897
44902,-155.08181_19.67034,2897
44903,-155.08128_19.67037,978
44904,-155.08087_19.67040,978
44905,-155.08035_19.67043,3345
44906,-155.08037_19.67073,3345
44907,-155.08089_19.67069,978
44908,-155.08130_19.67067,978
44909,-155.08224_19.67060,2897
44910,-155.08277_19.67056,65
44911,-155.08279_19.67086,65
44912,-155.08226_19.67090,2897
44913,-155.08185_19.67092,2897
44914,-155.08133_19.67096,978
44915,-155.08091_19.67099,978
44916,-155.08039_19.67102,3345
44917,-155.08042_19.67132,3345
44918,-155.08094_19.67128,978
44919,-155.08135_19.67126,978
44920,-155.08188_19.67122,2897
44921,-155.08229_19.67119,2897
44922,-155.08282_19.67115,65
44923,-155.08231_19.67149,2897
44924,-155.08190_19.67152,2897
44925,-155.08137_19.67155,978
44926,-155.08096_19.67158,978
44927,-155.08044_19.67162,3345
44928,-155.08046_19.67191,3345
44929,-155.08099_19.67187,978
44930,-155.08139_19.67185,978
44931,-155.08233_19.67178,2897
44932,-155.08291_19.67215,65
44933,-155.08255_19.67222,65
44934,-155.08223_19.67224,65
44935,-155.08191_19.67227,65
44936,-155.08147_19.67230,3345
44937,-155.08115_19.67232,3345
44938,-155.08083_19.67234,3345
44939,-155.08051_19.67308,3345
44940,-155.08084_19.67330,3345
44941,-155.08084_19.67283,3345
44942,-155.08116_19.67267,3345
44943,-155.08121_19.67303,3345
44944,-155.08119_19.67334,3345
44945,-155.08155_19.67335,3345
44946,-155.08152_19.67300,3345
44947,-155.08150_19.67266,3345
44948,-155.08234_19.67318,65
44949,-155.08268_19.67316,65
44950,-155.08299_19.67291,65
44951,-155.07735_19.66896,3345
44952,-155.07739_19.66951,3345
44953,-155.07750_19.66996,3345
44954,-155.07752_19.67016,3345
44955,-155.07753_19.67037,3345
44956,-155.07755_19.67058,3345
44957,-155.07757_19.67078,3345
44958,-155.07758_19.67099,3345
44959,-155.07760_19.67119,3345
44960,-155.07761_19.67140,3345
44961,-155.07763_19.67161,3345
44962,-155.07764_19.67181,3345
44963,-155.07766_19.67202,3345
44964,-155.07768_19.67222,3345
44965,-155.08261_19.67270,65
44966,-155.08227_19.67273,65
44967,-155.07320_19.69514,754
44968,-155.07324_19.69530,754
44969,-155.07327_19.69546,754
44970,-155.07331_19.69563,754
44971,-155.07334_19.69579,754
44972,-155.07338_19.69595,754
44973,-155.07341_19.69612,754
44974,-155.07294_19.69615,754
44975,-155.07290_19.69599,754
44976,-155.07286_19.69582,754
44977,-155.07283_19.69566,754
44978,-155.07279_19.69549,754
44979,-155.07276_19.69533,754
44980,-155.07272_19.69517,754
44981,-155.10282_19.67387,8327
44982,-155.10229_19.67231,8327
44983,-155.10211_19.67233,8327
44984,-155.10193_19.67234,8327
44985,-155.10213_19.67261,8327
44986,-155.10214_19.67283,8327
44987,-155.10216_19.67305,8327
44988,-155.10218_19.67327,8327
44989,-155.10219_19.67349,8327
44990,-155.10221_19.67372,8327
44991,-155.10223_19.67394,8327
44992,-155.10224_19.67416,8327
44993,-155.10227_19.67461,8327
44994,-155.10229_19.67483,8327
44995,-155.10225_19.67532,8327
44996,-155.10263_19.67530,8327
44997,-155.10295_19.67566,4238
44998,-155.10298_19.67610,4238
44999,-155.10299_19.67633,4238
45000,-155.10303_19.67656,4238
45001,-155.10309_19.67689,4238
45002,-155.10282_19.67701,4238
45003,-155.10231_19.67698,4238
45004,-155.10208_19.67700,4238
45005,-155.10172_19.67703,4238
45006,-155.10149_19.67704,4238
45007,-155.10125_19.67707,4238
45008,-155.10070_19.67707,4238
45009,-155.10072_19.67671,4238
45010,-155.10072_19.67648,4238
45011,-155.10070_19.67626,4238
45012,-155.10069_19.67604,4238
45013,-155.10066_19.67582,4238
45014,-155.10123_19.67644,3229
45015,-155.10148_19.67643,3229
45016,-155.10173_19.67641,3229
45017,-155.10198_19.67639,3229
45018,-155.10223_19.67637,3229
45019,-155.10247_19.67635,3229
45020,-155.10244_19.67584,3229
45021,-155.10219_19.67586,3229
45022,-155.10194_19.67587,3229
45023,-155.10144_19.67591,3229
45024,-155.10119_19.67593,3229
45025,-155.10171_19.67538,2074
45026,-155.10169_19.67512,2074
45027,-155.10167_19.67485,2074
45028,-155.10165_19.67458,2074
45029,-155.10163_19.67431,2074
45030,-155.10161_19.67404,2074
45031,-155.10159_19.67377,2074
45032,-155.10157_19.67350,2074
45033,-155.10155_19.67322,2074
45034,-155.10153_19.67295,2074
45035,-155.10151_19.67268,2074
45036,-155.10163_19.67237,2074
45037,-155.10145_19.67238,2074
45038,-155.10127_19.67239,2074
45039,-155.10108_19.67240,2074
45040,-155.10090_19.67242,2074
45041,-155.10106_19.67272,2074
45042,-155.10108_19.67299,2074
45043,-155.10112_19.67353,2074
45044,-155.10114_19.67380,2074
45045,-155.10116_19.67407,2074
45046,-155.10118_19.67434,2074
45047,-155.10120_19.67461,2074
45048,-155.10122_19.67488,2074
45049,-155.10124_19.67515,2074
45050,-155.10126_19.67541,2074
45051,-155.10064_19.67547,1684
45052,-155.10063_19.67524,1684
45053,-155.10061_19.67502,1684
45054,-155.10059_19.67479,1684
45055,-155.10058_19.67456,1684
45056,-155.10056_19.67433,1684
45057,-155.10054_19.67410,1684
45058,-155.10053_19.67388,1684
45059,-155.10049_19.67342,1684
45060,-155.10048_19.67319,1684
45061,-155.10046_19.67296,1684
45062,-155.10044_19.67274,1684
45063,-155.10059_19.67244,1684
45064,-155.10033_19.67245,1684
45065,-155.10258_19.67263,8327
45066,-155.12255_19.65871,3660
45067,-155.12257_19.65895,3660
45068,-155.12314_19.65880,3660
45069,-155.12339_19.65879,3660
45070,-155.12364_19.65878,3660
45071,-155.12353_19.65926,3660
45072,-155.12354_19.65950,3660
45073,-155.12356_19.65973,3660
45074,-155.12358_19.65996,3660
45075,-155.12364_19.66018,3660
45076,-155.12301_19.66022,3660
45077,-155.12299_19.65992,3660
45078,-155.12297_19.65962,3660
45079,-155.12296_19.65932,3660
45080,-155.12257_19.65935,3660
45081,-155.12259_19.65963,3660
45082,-155.12260_19.65985,3660
45083,-155.12261_19.66007,3660
45084,-155.12262_19.66029,3660
45085,-155.12264_19.66051,3660
45086,-155.12269_19.66073,3660
45087,-155.12456_19.65975,3660
45088,-155.12362_19.66081,3660
45089,-155.12337_19.66083,3660
45090,-155.07925_19.70574,4889
45091,-155.07913_19.70602,4889
45092,-155.07922_19.70621,4889
45093,-155.07963_19.70596,4889
45094,-155.07936_19.70640,4889
45095,-155.07950_19.70656,4889
45096,-155.07991_19.70632,4889
45097,-155.07927_19.70540,4889
45098,-155.08933_19.67330,5687
45099,-155.08955_19.67329,5687
45100,-155.08977_19.67327,5687
45101,-155.08998_19.67326,5687
45102,-155.09020_19.67324,5687
45103,-155.09062_19.67321,5691
45104,-155.09085_19.67320,5691
45105,-155.09107_19.67318,5691
45106,-155.09129_19.67316,5691
45107,-155.09150_19.67315,5691
45108,-155.09174_19.67310,5691
45109,-155.09212_19.67304,5691
45110,-155.09198_19.67324,5691
45111,-155.09187_19.67343,5691
45112,-155.09174_19.67363,5691
45113,-155.09162_19.67382,5691
45114,-155.09150_19.67401,5691
45115,-155.09140_19.67419,5691
45116,-155.09129_19.67437,5691
45117,-155.09119_19.67455,5691
45118,-155.09108_19.67473,5691
45119,-155.09069_19.67540,5687
45120,-155.09058_19.67558,5687
45121,-155.09048_19.67576,5687
45122,-155.09037_19.67594,5687
45123,-155.09026_19.67612,5687
45124,-155.09010_19.67629,5687
45125,-155.08991_19.67640,5687
45126,-155.08973_19.67651,5687
45127,-155.08954_19.67662,5687
45128,-155.08937_19.67675,5687
45129,-155.09067_19.67353,5691
45130,-155.09100_19.67348,5691
45131,-155.09139_19.67349,5691
45132,-155.09128_19.67380,5691
45133,-155.09107_19.67408,5691
45134,-155.09074_19.67394,5691
45135,-155.09077_19.67419,5691
45136,-155.09079_19.67442,5691
45137,-155.09068_19.67465,5691
45138,-155.09053_19.67488,5691
45139,-155.09086_19.67509,5691
45140,-155.09022_19.67361,5687
45141,-155.09025_19.67432,5687
45142,-155.09011_19.67461,5687
45143,-155.08990_19.67436,5687
45144,-155.08989_19.67406,5687
45145,-155.08991_19.67375,5687
45146,-155.08971_19.67358,5687
45147,-155.08931_19.67364,5687
45148,-155.08928_19.67392,5687
45149,-155.08933_19.67417,5687
45150,-155.08935_19.67442,5687
45151,-155.08939_19.67468,5687
45152,-155.08946_19.67507,5687
45153,-155.08984_19.67507,5687
45154,-155.08963_19.67543,5687
45155,-155.08938_19.67572,5687
45156,-155.08946_19.67614,5687
45157,-155.08977_19.67609,5687
45158,-155.09000_19.67585,5687
45159,-155.09010_19.67561,5687
45160,-155.09022_19.67542,5687
45161,-155.09034_19.67522,5687
45162,-155.08760_19.67591,3290
45163,-155.08792_19.67584,3290
45164,-155.08834_19.67579,3290
45165,-155.08880_19.67580,3290
45166,-155.08885_19.67617,3290
45167,-155.08848_19.67625,3290
45168,-155.08816_19.67623,3290
45169,-155.08783_19.67632,3290
45170,-155.08801_19.67658,3290
45171,-155.08846_19.67651,3290
45172,-155.08894_19.67699,3290
45173,-155.08846_19.67733,3290
45174,-155.08813_19.67752,2150
45175,-155.08789_19.67735,2150
45176,-155.08757_19.67742,2150
45177,-155.08740_19.67752,2150
45178,-155.08723_19.67763,2150
45179,-155.08706_19.67774,2150
45180,-155.08686_19.67793,2150
45181,-155.08656_19.67803,2150
45182,-155.08647_19.67761,2150
45183,-155.08657_19.67737,2150
45184,-155.08675_19.67728,2150
45185,-155.08692_19.67717,2150
45186,-155.08709_19.67707,2150
45187,-155.08726_19.67697,2150
45188,-155.08758_19.67690,2150
45189,-155.08584_19.67371,4557
45190,-155.08551_19.67362,4557
45191,-155.08494_19.67381,4557
45192,-155.08453_19.67369,1526
45193,-155.08424_19.67371,1526
45194,-155.08395_19.67373,1526
45195,-155.08366_19.67376,1526
45196,-155.08337_19.67378,1526
45197,-155.08456_19.67413,1526
45198,-155.08431_19.67415,1526
45199,-155.08409_19.67419,1526
45200,-155.08394_19.67435,1526
45201,-155.08375_19.67416,1526
45202,-155.08347_19.67419,1526
45203,-155.08340_19.67440,1526
45204,-155.08343_19.67469,1526
45205,-155.08363_19.67477,1526
45206,-155.08348_19.67504,1526
45207,-155.08349_19.67532,1526
45208,-155.08350_19.67562,1526
45209,-155.08366_19.67579,1526
45210,-155.08396_19.67579,1526
45211,-155.08404_19.67555,1526
45212,-155.08395_19.67524,1526
45213,-155.08398_19.67498,1526
45214,-155.08457_19.67481,1526
45215,-155.08459_19.67503,1526
45216,-155.08461_19.67525,1526
45217,-155.08462_19.67547,1526
45218,-155.08464_19.67569,1526
45219,-155.08468_19.67613,1526
45220,-155.08477_19.67716,261
45221,-155.08481_19.67741,261
45222,-155.08490_19.67765,261
45223,-155.08502_19.67787,261
45224,-155.08465_19.67791,261
45225,-155.08423_19.67763,261
45226,-155.08419_19.67731,261
45227,-155.08417_19.67692,261
45228,-155.08371_19.67707,261
45229,-155.08370_19.67732,261
45230,-155.08372_19.67754,261
45231,-155.08375_19.67775,261
45232,-155.08391_19.67791,261
45233,-155.08372_19.67809,261
45234,-155.08400_19.67843,261
45235,-155.08429_19.67839,261
45236,-155.08437_19.67820,261
45237,-155.08467_19.67834,261
45238,-155.08494_19.67833,261
45239,-155.08522_19.67818,261
45240,-155.08537_19.67835,261
45241,-155.08593_19.67829,2150
45242,-155.08619_19.67820,2150
45243,-155.08623_19.67800,2150
45244,-155.08624_19.67775,2150
45245,-155.08621_19.67748,2150
45246,-155.08621_19.67718,2150
45247,-155.08611_19.67692,2150
45248,-155.08578_19.67701,2150
45249,-155.08576_19.67734,2150
45250,-155.08580_19.67766,2150
45251,-155.08567_19.67794,2150
45252,-155.08552_19.67770,2150
45253,-155.08539_19.67750,2150
45254,-155.08528_19.67729,2150
45255,-155.08515_19.67613,4557
45256,-155.08513_19.67586,4557
45257,-155.08511_19.67558,4557
45258,-155.08563_19.67579,4557
45259,-155.08563_19.67609,4557
45260,-155.08574_19.67634,4557
45261,-155.08605_19.67622,4557
45262,-155.08609_19.67591,4557
45263,-155.08606_19.67562,4557
45264,-155.08603_19.67535,4557
45265,-155.08601_19.67507,4557
45266,-155.08599_19.67480,4557
45267,-155.08596_19.67452,4557
45268,-155.08597_19.67422,4557
45269,-155.08586_19.67398,4557
45270,-155.08554_19.67400,4557
45271,-155.08547_19.67426,4557
45272,-155.08553_19.67455,4557
45273,-155.08555_19.67483,4557
45274,-155.08505_19.67489,4557
45275,-155.08503_19.67462,4557
45276,-155.08500_19.67434,4557
45277,-155.08498_19.67407,4557
45278,-155.08585_19.67346,4557
45279,-155.08492_19.67354,4557
45280,-155.10078_19.68310,5259
45281,-155.10080_19.68336,5259
45282,-155.10082_19.68362,5259
45283,-155.10084_19.68388,5259
45284,-155.10086_19.68414,5259
45285,-155.10088_19.68440,5259
45286,-155.10090_19.68466,5259
45287,-155.10092_19.68492,5259
45288,-155.10095_19.68533,5259
45289,-155.10040_19.68542,2071
45290,-155.10037_19.68509,2071
45291,-155.10035_19.68476,2071
45292,-155.10032_19.68442,2071
45293,-155.10030_19.68409,2071
45294,-155.10027_19.68374,2071
45295,-155.09991_19.68376,2071
45296,-155.09994_19.68412,2071
45297,-155.09996_19.68445,2071
45298,-155.09999_19.68478,2071
45299,-155.10001_19.68511,2071
45300,-155.10004_19.68545,2071
45301,-155.09953_19.68548,768
45302,-155.09951_19.68515,768
45303,-155.09948_19.68482,768
45304,-155.09946_19.68449,768
45305,-155.09943_19.68415,768
45306,-155.09940_19.68380,768
45307,-155.09905_19.68382,768
45308,-155.09907_19.68418,768
45309,-155.09910_19.68451,768
45310,-155.09912_19.68484,768
45311,-155.09915_19.68518,768
45312,-155.09917_19.68551,768
45313,-155.09858_19.68508,5259
45314,-155.09856_19.68482,5259
45315,-155.09852_19.68430,5259
45316,-155.09850_19.68405,5259
45317,-155.09848_19.68379,5259
45318,-155.09846_19.68353,5259
45319,-155.09844_19.68327,5259
45320,-155.09842_19.68301,5259
45321,-155.09840_19.68275,5259
45322,-155.09922_19.68324,2072
45323,-155.09948_19.68323,2072
45324,-155.09975_19.68321,2072
45325,-155.10001_19.68319,2072
45326,-155.10027_19.68317,2072
45327,-155.10024_19.68272,2072
45328,-155.09998_19.68273,2072
45329,-155.09971_19.68275,2072
45330,-155.09945_19.68277,2072
45331,-155.09919_19.68279,2072
45332,-155.09892_19.68281,2072
45333,-155.10097_19.68559,5259
45334,-155.10105_19.68662,5259
45335,-155.10109_19.68714,5259
45336,-155.10111_19.68740,5259
45337,-155.10059_19.68734,5259
45338,-155.10033_19.68736,5259
45339,-155.10006_19.68738,5259
45340,-155.09981_19.68739,5259
45341,-155.09954_19.68741,5259
45342,-155.09927_19.68743,5259
45343,-155.09877_19.68757,5259
45344,-155.09873_19.68705,5259
45345,-155.09871_19.68679,5259
45346,-155.09869_19.68653,5259
45347,-155.09867_19.68627,5259
45348,-155.09863_19.68575,5259
45349,-155.09920_19.68584,768
45350,-155.09922_19.68617,768
45351,-155.09925_19.68651,768
45352,-155.09928_19.68686,768
45353,-155.09963_19.68684,768
45354,-155.09961_19.68648,768
45355,-155.09958_19.68615,768
45356,-155.09956_19.68581,768
45357,-155.10006_19.68578,2071
45358,-155.10009_19.68611,2071
45359,-155.10011_19.68645,2071
45360,-155.10014_19.68680,2071
45361,-155.10050_19.68678,2071
45362,-155.10047_19.68642,2071
45363,-155.10045_19.68609,2071
45364,-155.09551_19.68257,8329
45365,-155.09549_19.68233,8329
45366,-155.09548_19.68212,8329
45367,-155.09546_19.68190,8329
45368,-155.09544_19.68168,8329
45369,-155.09541_19.68124,8329
45370,-155.09540_19.68102,8329
