,Uid,Swim_beach
4322,-159.37758_22.06153,True
4323,-159.37778_22.06153,True
4324,-159.38125_22.08323,True
4325,-159.38145_22.08323,True
4326,-159.36963_22.07913,True
4327,-159.36983_22.07913,True
4328,-159.36973_22.07923,True
4329,-159.39484_22.06277,True
4330,-159.39504_22.06277,True
4331,-159.39494_22.06287,True
4332,-159.39160_22.06236,True
4333,-159.39170_22.06246,True
4334,-159.37777_22.05917,True
4335,-159.37797_22.05917,True
4336,-159.37787_22.05927,True
4337,-159.36938_22.08228,True
4338,-159.39343_22.06011,True
4339,-159.39363_22.06011,True
4340,-159.39353_22.06021,True
4341,-159.39353_22.06001,True
4342,-159.33941_22.05379,True
4343,-159.33961_22.05379,True
4344,-159.33951_22.05369,True
4345,-159.38539_22.06597,True
4346,-159.37925_22.06003,True
4347,-159.37945_22.06003,True
4348,-159.37935_22.06013,True
4349,-159.37935_22.05993,True
4350,-159.33595_22.05378,True
4351,-159.34200_22.05649,True
4352,-159.33686_22.05424,True
4353,-159.33743_22.05511,True
4354,-159.34085_22.05445,True
4355,-159.34735_22.05667,True
4356,-159.34915_22.05873,True
4357,-159.34603_22.05751,True
4358,-159.37489_22.06502,True
4359,-159.33671_22.05364,True
4360,-159.33807_22.05504,True
4361,-159.34241_22.05639,True
4362,-159.33604_22.05334,True
4363,-159.33632_22.05354,True
4364,-159.33988_22.05513,True
4365,-159.33899_22.05498,True
4366,-159.33698_22.05459,True
4367,-159.33651_22.05383,True
4368,-159.34400_22.05649,True
4369,-159.34264_22.05652,True
4370,-159.34453_22.05747,True
4371,-159.34432_22.05694,True
4372,-159.34634_22.05685,True
4373,-159.34201_22.05530,True
4374,-159.34137_22.05535,True
4375,-159.33703_22.05500,True
4376,-159.34584_22.05699,True
4377,-159.34189_22.05546,True
4378,-159.34130_22.05623,True
4379,-159.36343_22.06147,True
4380,-159.34057_22.05541,True
4381,-159.33909_22.05469,True
4382,-159.34600_22.05669,True
4383,-159.34884_22.05872,True
4384,-159.34072_22.05554,True
4385,-159.33898_22.05438,True
4386,-159.34440_22.05772,True
4387,-159.34225_22.05536,True
4388,-159.37451_22.06466,True
4389,-159.33580_22.05297,True
4390,-159.33847_22.05428,True
4391,-159.33813_22.05467,True
4392,-159.33812_22.05418,True
4393,-159.34933_22.05791,True
4394,-159.34746_22.05786,True
4395,-159.34555_22.05753,True
4396,-159.33711_22.05410,True
4397,-159.33577_22.05243,True
4398,-159.34747_22.05705,True
4399,-159.37328_22.06474,True
4400,-159.33537_22.05120,True
4401,-159.34610_22.05737,True
4402,-159.34214_22.05628,True
4403,-159.37648_22.06691,True
4404,-159.34842_22.05819,True
4405,-159.33988_22.05433,True
4406,-159.34548_22.05656,True
4407,-159.34649_22.05763,True
4408,-159.37917_22.06745,True
4409,-159.33975_22.05644,True
4410,-159.34766_22.05672,True
4411,-159.34953_22.05812,True
4412,-159.34471_22.05783,True
4413,-159.34484_22.05688,True
4414,-159.34582_22.05768,True
4415,-159.33931_22.05419,True
4416,-159.33884_22.05423,True
4417,-159.34497_22.05663,True
4418,-159.34522_22.05705,True
4419,-159.38029_22.06771,True
4420,-159.37208_22.06489,True
4421,-159.33826_22.05503,True
4422,-159.33868_22.05388,True
4423,-159.34178_22.05566,True
4424,-159.34105_22.05419,True
4425,-159.34786_22.05697,True
4426,-159.34572_22.05728,True
4427,-159.33746_22.05439,True
4428,-159.34074_22.05507,True
4429,-159.34052_22.05401,True
4430,-159.34405_22.05725,True
4431,-159.34491_22.05764,True
4432,-159.34509_22.05730,True
4433,-159.34414_22.05686,True
4434,-159.33775_22.05459,True
4435,-159.33917_22.05492,True
4436,-159.34864_22.05845,True
4437,-159.34696_22.05754,True
4438,-159.33614_22.05366,True
4439,-159.33739_22.05483,True
4440,-159.34024_22.05486,True
4441,-159.33892_22.05471,True
4442,-159.34750_22.05755,True
4443,-159.37255_22.06563,True
4444,-159.33656_22.05341,True
4445,-159.37328_22.06515,True
4446,-159.34776_22.05769,True
4447,-159.34541_22.05780,True
4448,-159.34535_22.05681,True
4449,-159.34708_22.05729,True
4450,-159.33727_22.05509,True
4451,-159.33721_22.05478,True
4452,-159.33525_22.05195,True
4453,-159.37821_22.06598,True
4454,-159.33541_22.05293,True
4455,-159.36990_22.06455,True
4456,-159.33995_22.05608,True
4457,-159.34108_22.05485,True
4458,-159.33885_22.05447,True
4459,-159.34815_22.05707,True
4460,-159.37522_22.06582,True
4461,-159.34015_22.05571,True
4462,-159.33811_22.05442,True
4463,-159.33563_22.05316,True
4464,-159.33855_22.05504,True
4465,-159.33875_22.05408,True
4466,-159.34618_22.05715,True
4467,-159.34662_22.05738,True
4468,-159.34599_22.05772,True
4469,-159.33780_22.05514,True
4470,-159.34676_22.05711,True
4471,-159.34684_22.05779,True
4472,-159.34114_22.05572,True
4473,-159.33733_22.05511,True
4474,-159.34075_22.05445,True
4475,-159.33797_22.05504,True
4476,-159.34443_22.05747,True
4477,-159.33803_22.05467,True
4478,-159.34545_22.05753,True
4479,-159.37318_22.06474,True
4480,-159.37907_22.06745,True
4481,-159.34487_22.05663,True
4482,-159.38019_22.06771,True
4483,-159.33816_22.05503,True
4484,-159.34095_22.05419,True
4485,-159.33736_22.05439,True
4486,-159.34064_22.05507,True
4487,-159.34686_22.05754,True
4488,-159.33729_22.05483,True
4489,-159.33646_22.05341,True
4490,-159.34525_22.05681,True
4491,-159.33711_22.05478,True
4492,-159.37811_22.06598,True
4493,-159.36980_22.06455,True
4494,-159.37588_22.06510,True
4495,-159.33985_22.05608,True
4496,-159.34805_22.05707,True
4497,-159.34005_22.05571,True
4498,-159.34725_22.05667,True
4499,-159.34745_22.05667,True
4500,-159.34624_22.05685,True
4501,-159.34644_22.05685,True
4502,-159.33837_22.05428,True
4503,-159.33857_22.05428,True
4504,-159.34736_22.05786,True
4505,-159.34756_22.05786,True
4506,-159.37638_22.06691,True
4507,-159.37658_22.06691,True
4508,-159.34698_22.05729,True
4509,-159.34718_22.05729,True
4510,-159.33978_22.05433,True
4511,-159.33998_22.05433,True
4512,-159.33988_22.05443,True
4513,-159.33998_22.05384,True
4514,-159.36333_22.06147,True
4515,-159.36353_22.06147,True
4516,-159.36343_22.06157,True
4517,-159.36343_22.06137,True
4518,-159.33951_22.05389,True
4519,-159.30841_22.14604,True
4520,-159.31223_22.14280,True
4521,-159.30840_22.14522,True
4522,-159.31239_22.14399,True
4523,-159.30865_22.14440,True
4524,-159.31109_22.14228,True
4525,-159.30680_22.14771,True
4526,-159.31260_22.14161,True
4527,-159.30800_22.14511,True
4528,-159.31277_22.14367,True
4529,-159.30816_22.14398,True
4530,-159.30750_22.14657,True
4531,-159.30875_22.14645,True
4532,-159.30806_22.14671,True
4533,-159.30716_22.14479,True
4534,-159.31281_22.14293,True
4535,-159.30898_22.14376,True
4536,-159.30676_22.14489,True
4537,-159.30782_22.14548,True
4538,-159.30848_22.14384,True
4539,-159.30858_22.14475,True
4540,-159.30831_22.14604,True
4541,-159.30830_22.14522,True
4542,-159.31267_22.14367,True
4543,-159.30806_22.14398,True
4544,-159.30706_22.14479,True
4545,-159.30888_22.14376,True
4546,-159.30838_22.14384,True
4547,-159.30468_22.14584,True
4548,-159.30547_22.14472,True
4549,-159.30590_22.14508,True
4550,-159.30532_22.14521,True
4551,-159.30746_22.14474,True
4552,-159.30448_22.14485,True
4553,-159.30805_22.14448,True
4554,-159.30407_22.14586,True
4555,-159.30518_22.14470,True
4556,-159.30575_22.14457,True
4557,-159.30647_22.14495,True
4558,-159.30561_22.14515,True
4559,-159.30759_22.14413,True
4560,-159.30417_22.14483,True
4561,-159.30772_22.14463,True
4562,-159.30701_22.14427,True
4563,-159.30489_22.14528,True
4564,-159.30424_22.14534,True
4565,-159.30499_22.14623,True
4566,-159.30480_22.14489,True
4567,-159.30730_22.14420,True
4568,-159.30604_22.14450,True
4569,-159.30787_22.14406,True
4570,-159.30546_22.14454,True
4571,-159.30374_22.14581,True
4572,-159.30385_22.14506,True
4573,-159.30619_22.14502,True
4574,-159.30458_22.14584,True
4575,-159.30736_22.14474,True
4576,-159.30397_22.14586,True
4577,-159.30637_22.14495,True
4578,-159.30762_22.14463,True
4579,-159.30691_22.14427,True
4580,-159.30414_22.14534,True
4581,-159.30720_22.14420,True
4582,-159.30594_22.14450,True
4583,-159.30438_22.14485,True
4584,-159.30458_22.14485,True
4585,-159.31668_22.13729,True
4586,-159.30328_22.14577,True
4587,-159.30347_22.14579,True
4588,-159.30357_22.14485,True
4589,-159.30353_22.14512,True
4590,-159.30309_22.14524,True
4591,-159.31658_22.13729,True
4592,-159.30508_22.14470,True
4593,-159.30347_22.14485,True
4594,-159.30364_22.14581,True
4595,-159.30315_22.14084,True
4596,-159.30113_22.14226,True
4597,-159.29996_22.14268,True
4598,-159.30153_22.14222,True
4599,-159.30059_22.14210,True
4600,-159.30041_22.14226,True
4601,-159.30046_22.14328,True
4602,-159.29970_22.14244,True
4603,-159.30096_22.14241,True
4604,-159.30031_22.14301,True
4605,-159.30291_22.14101,True
4606,-159.30023_22.14243,True
4607,-159.30076_22.14260,True
4608,-159.30273_22.14085,True
4609,-159.30089_22.14289,True
4610,-159.29997_22.14219,True
4611,-159.30059_22.14276,True
4612,-159.31996_22.13460,True
4613,-159.31986_22.13460,True
4614,-159.31388_22.14195,True
4615,-159.30770_22.14908,True
4616,-159.31349_22.14539,True
4617,-159.31037_22.14893,True
4618,-159.31337_22.14713,True
4619,-159.31221_22.14750,True
4620,-159.31552_22.14448,True
4621,-159.31385_22.14565,True
4622,-159.31479_22.14655,True
4623,-159.31496_22.14544,True
4624,-159.31446_22.14599,True
4625,-159.31241_22.14871,True
4626,-159.31463_22.14682,True
4627,-159.31406_22.14378,True
4628,-159.31458_22.14475,True
4629,-159.31093_22.14957,True
4630,-159.31424_22.14725,True
4631,-159.30764_22.14993,True
4632,-159.31524_22.14675,True
4633,-159.31327_22.14713,True
4634,-159.31486_22.14544,True
4635,-159.31436_22.14599,True
4636,-159.31231_22.14871,True
4637,-159.31414_22.14725,True
4638,-159.31434_22.14725,True
4639,-159.31682_22.15012,True
4640,-159.31448_22.14475,True
4641,-159.31468_22.14475,True
4642,-159.31458_22.14485,True
4643,-159.31375_22.14565,True
4644,-159.31395_22.14565,True
4645,-159.31385_22.14575,True
4646,-159.31385_22.14555,True
4647,-159.31396_22.14378,True
4648,-159.31416_22.14378,True
4649,-159.31406_22.14388,True
4650,-159.31406_22.14368,True
4651,-159.50817_22.20267,True
4652,-159.51170_22.20242,True
4653,-159.50989_22.20054,True
4654,-159.50238_22.19364,True
4655,-159.50668_22.20139,True
4656,-159.50677_22.20196,True
4657,-159.50736_22.20057,True
4658,-159.50082_22.19245,True
4659,-159.50672_22.20103,True
4660,-159.50667_22.20196,True
4661,-159.50662_22.20103,True
4662,-159.50424_22.20029,True
4663,-159.50530_22.20095,True
4664,-159.50534_22.20035,True
4665,-159.50532_22.20119,True
4666,-159.50538_22.19937,True
4667,-159.50570_22.20035,True
4668,-159.50441_22.20135,True
4669,-159.50646_22.20138,True
4670,-159.50496_22.20055,True
4671,-159.50474_22.20026,True
4672,-159.50462_22.20139,True
4673,-159.50399_22.20032,True
4674,-159.50590_22.20192,True
4675,-159.50655_22.20195,True
4676,-159.50389_22.20205,True
4677,-159.50434_22.20100,True
4678,-159.50476_22.20102,True
4679,-159.50381_22.20147,True
4680,-159.50442_22.20195,True
4681,-159.50375_22.20113,True
4682,-159.50404_22.20108,True
4683,-159.50620_22.20137,True
4684,-159.50438_22.20056,True
4685,-159.50619_22.20033,True
4686,-159.50612_22.20193,True
4687,-159.50462_22.20055,True
4688,-159.50639_22.20101,True
4689,-159.50572_22.20135,True
4690,-159.50618_22.20100,True
4691,-159.50489_22.20191,True
4692,-159.50450_22.20020,True
4693,-159.50573_22.20098,True
4694,-159.50318_22.19848,True
4695,-159.50510_22.20191,True
4696,-159.50633_22.20194,True
4697,-159.50414_22.20029,True
4698,-159.50560_22.20035,True
4699,-159.50431_22.20135,True
4700,-159.50486_22.20055,True
4701,-159.50464_22.20026,True
4702,-159.50580_22.20192,True
4703,-159.50432_22.20195,True
4704,-159.50394_22.20108,True
4705,-159.50602_22.20193,True
4706,-159.50452_22.20055,True
4707,-159.50629_22.20101,True
4708,-159.50562_22.20135,True
4709,-159.50479_22.20191,True
4710,-159.50440_22.20020,True
4711,-159.50308_22.19848,True
4712,-159.50609_22.20033,True
4713,-159.50629_22.20033,True
4714,-159.50619_22.20043,True
4715,-159.49987_22.20216,True
4716,-159.50095_22.20265,True
4717,-159.50180_22.20157,True
4718,-159.50275_22.20227,True
4719,-159.50210_22.20146,True
4720,-159.50236_22.20268,True
4721,-159.50215_22.20278,True
4722,-159.50116_22.20328,True
4723,-159.50015_22.20221,True
4724,-159.50044_22.20222,True
4725,-159.50087_22.20250,True
4726,-159.50322_22.20149,True
4727,-159.50278_22.20272,True
4728,-159.50283_22.20124,True
4729,-159.50252_22.20231,True
4730,-159.50220_22.20179,True
4731,-159.50356_22.20117,True
4732,-159.50344_22.20157,True
4733,-159.50195_22.20193,True
4734,-159.50072_22.20211,True
4735,-159.50291_22.20258,True
4736,-159.50011_22.19975,True
4737,-159.50030_22.20199,True
4738,-159.49892_22.20122,True
4739,-159.50168_22.20074,True
4740,-159.49991_22.20247,True
4741,-159.50362_22.20151,True
4742,-159.50265_22.20227,True
4743,-159.50226_22.20268,True
4744,-159.50205_22.20278,True
4745,-159.50273_22.20124,True
4746,-159.50210_22.20179,True
4747,-159.50158_22.20074,True
4748,-159.50034_22.20222,True
4749,-159.50054_22.20222,True
4750,-159.50001_22.19975,True
4751,-159.50021_22.19975,True
4752,-159.49588_22.20505,True
4753,-159.49614_22.20425,True
4754,-159.49543_22.20661,True
4755,-159.49735_22.20595,True
4756,-159.49686_22.20569,True
4757,-159.49704_22.20637,True
4758,-159.49647_22.20726,True
4759,-159.46554_22.18695,True
4760,-159.49574_22.20441,True
4761,-159.49722_22.20620,True
4762,-159.49618_22.20693,True
4763,-159.49215_22.20482,True
4764,-159.49658_22.20603,True
4765,-159.49679_22.20590,True
4766,-159.49715_22.20583,True
4767,-159.49514_22.20602,True
4768,-159.49641_22.20590,True
4769,-159.49559_22.20679,True
4770,-159.49630_22.20546,True
4771,-159.49618_22.20575,True
4772,-159.49760_22.20731,True
4773,-159.49626_22.20483,True
4774,-159.49546_22.20576,True
4775,-159.49447_22.20641,True
4776,-159.49552_22.20495,True
4777,-159.49581_22.20548,True
4778,-159.49581_22.20488,True
4779,-159.49557_22.20548,True
4780,-159.49629_22.20661,True
4781,-159.49674_22.20620,True
4782,-159.49305_22.20362,True
4783,-159.49582_22.20574,True
4784,-159.49613_22.20603,True
4785,-159.49675_22.20643,True
4786,-159.49554_22.20440,True
4787,-159.49578_22.20463,True
4788,-159.49558_22.20517,True
4789,-159.49543_22.20611,True
4790,-159.49350_22.20349,True
4791,-159.49552_22.20470,True
4792,-159.49590_22.20687,True
4793,-159.49613_22.20630,True
4794,-159.49515_22.20581,True
4795,-159.49599_22.20541,True
4796,-159.49621_22.20463,True
4797,-159.49599_22.20769,True
4798,-159.49369_22.20343,True
4799,-159.49608_22.20715,True
4800,-159.49533_22.20661,True
4801,-159.49069_22.20826,True
4802,-159.49669_22.20590,True
4803,-159.49504_22.20602,True
4804,-159.49536_22.20576,True
4805,-159.49437_22.20641,True
4806,-159.49788_22.20651,True
4807,-159.49572_22.20574,True
4808,-159.49340_22.20349,True
4809,-159.49589_22.20541,True
4810,-159.49611_22.20463,True
4811,-159.49589_22.20769,True
4812,-159.49225_22.20482,True
4813,-159.49215_22.20492,True
4814,-159.49215_22.20472,True
4815,-159.49511_22.21023,True
4816,-159.49630_22.20853,True
4817,-159.49079_22.20826,True
4818,-159.49663_22.21038,True
4819,-159.49501_22.21023,True
4820,-159.49653_22.21038,True
4821,-159.49657_22.21204,True
4822,-159.49660_22.21092,True
4823,-159.49525_22.21238,True
4824,-159.45660_22.18905,True
4825,-159.49543_22.21104,True
4826,-159.49658_22.21155,True
4827,-159.49658_22.21226,True
4828,-159.49591_22.21123,True
4829,-159.49647_22.21204,True
4830,-159.49650_22.21092,True
4831,-159.49648_22.21226,True
4832,-159.49515_22.21238,True
4833,-159.49535_22.21238,True
4834,-159.45650_22.18905,True
4835,-159.45670_22.18905,True
4836,-159.49533_22.21104,True
4837,-159.49553_22.21104,True
4838,-159.45514_22.18500,True
4839,-159.49406_22.21482,True
4840,-159.48541_22.21012,True
4841,-159.45689_22.19041,True
4842,-159.49396_22.21482,True
4843,-159.48531_22.21012,True
4844,-159.45679_22.19041,True
4845,-159.45699_22.19041,True
4846,-159.45504_22.18500,True
4847,-159.45524_22.18500,True
4848,-159.49357_22.21498,True
4849,-159.49015_22.21446,True
4850,-159.49347_22.21498,True
4851,,True
4852,,True
4853,,True
4854,,True
4855,-159.56899_22.22090,True
4856,-159.57057_22.22095,True
4857,-159.57054_22.22220,True
4858,-159.56909_22.22090,True
4859,-159.56795_22.22041,True
4860,-159.56889_22.22090,True
4861,-159.56503_22.22021,True
4862,-159.56209_22.22140,True
4863,-159.56404_22.22089,True
4864,-159.56309_22.22014,True
4865,-159.56450_22.22073,True
4866,-159.56347_22.22038,True
4867,,True
4868,-159.57799_22.21683,True
4869,,True
4870,,True
4871,-156.44225_20.62954,True
4872,,True
4873,,True
4874,,True
4875,,True
4876,,True
4877,,True
4878,,True
4879,,True
4880,-156.30899_20.74135,True
4881,-156.31214_20.73689,True
4882,-156.30270_20.74228,True
4883,-156.34768_20.72414,True
4884,-156.31495_20.73938,True
4885,-156.32343_20.73549,True
4886,-156.32818_20.73331,True
4887,-156.34147_20.72659,True
4888,-156.32651_20.73305,True
4889,-156.32643_20.73197,True
4890,-156.32895_20.73243,True
4891,-156.34014_20.72647,True
4892,-156.33958_20.72761,True
4893,-156.33913_20.72785,True
4894,-156.33925_20.72641,True
4895,-156.33995_20.72680,True
4896,-156.33893_20.72731,True
4897,-156.33920_20.72847,True
4898,-156.33974_20.72719,True
4899,-156.44167_20.71084,True
4900,-156.43840_20.70911,True
4901,-156.34521_20.72717,True
4902,-156.34515_20.72757,True
4903,-156.34612_20.72826,True
4904,-156.34679_20.72841,True
4905,-156.34834_20.72643,True
4906,-156.34873_20.72629,True
4907,-156.34662_20.72767,True
4908,-156.34619_20.72705,True
4909,-156.34625_20.72664,True
4910,-156.30889_20.74135,True
4911,-156.32808_20.73331,True
4912,-156.32885_20.73243,True
4913,-156.30260_20.74228,True
4914,-156.30280_20.74228,True
4915,-156.30797_20.74283,True
4916,-156.30907_20.74365,True
4917,-156.31465_20.73980,True
4918,-156.30610_20.74579,True
4919,-156.30585_20.74631,True
4920,-156.31190_20.73995,True
4921,-156.31266_20.74154,True
4922,-156.31278_20.74023,True
4923,-156.31615_20.73848,True
4924,-156.33275_20.73276,True
4925,-156.34350_20.72947,True
4926,-156.34533_20.73047,True
4927,-156.32833_20.73454,True
4928,-156.33480_20.73277,True
4929,-156.33339_20.73194,True
4930,-156.33299_20.73409,True
4931,-156.33198_20.73321,True
4932,-156.32743_20.73655,True
4933,-156.32819_20.73679,True
4934,-156.32769_20.73567,True
4935,-156.32811_20.73527,True
4936,-156.32897_20.73588,True
4937,-156.32651_20.73557,True
4938,-156.35022_20.72741,True
4939,-156.34755_20.72807,True
4940,-156.34864_20.72737,True
4941,-156.34905_20.72715,True
4942,-156.34426_20.73150,True
4943,-156.34390_20.73128,True
4944,-156.34286_20.73063,True
4945,-156.34221_20.73043,True
4946,-156.34109_20.73010,True
4947,-156.34058_20.72912,True
4948,-156.34061_20.72980,True
4949,-156.34050_20.72950,True
4950,-156.34153_20.72950,True
4951,-156.34282_20.72979,True
4952,-156.34238_20.72963,True
4953,-156.34793_20.72672,True
4954,-156.34765_20.72691,True
4955,-156.35046_20.72690,True
4956,-156.35100_20.72692,True
4957,-156.35137_20.72670,True
4958,-156.35396_20.72869,True
4959,-156.35343_20.72707,True
4960,-156.35374_20.72839,True
4961,-156.35415_20.72901,True
4962,-156.35036_20.72801,True
4963,-156.34835_20.72834,True
4964,-156.34940_20.72787,True
4965,-156.34988_20.72795,True
4966,-156.35146_20.72771,True
4967,-156.35167_20.72887,True
4968,-156.35177_20.72841,True
4969,-156.35211_20.72814,True
4970,-156.35275_20.72813,True
4971,-156.35271_20.72770,True
4972,-156.35260_20.72718,True
4973,-156.35219_20.72734,True
4974,-156.35101_20.72771,True
4975,-156.35297_20.72880,True
4976,-156.34900_20.72887,True
4977,-156.34928_20.72869,True
4978,-156.35001_20.72860,True
4979,-156.35509_20.72876,True
4980,-156.35486_20.72839,True
4981,-156.35532_20.72912,True
4982,-156.30787_20.74283,True
4983,-156.30575_20.74631,True
4984,-156.31256_20.74154,True
4985,-156.33265_20.73276,True
4986,-156.34340_20.72947,True
4987,-156.32809_20.73679,True
4988,-156.32801_20.73527,True
4989,-156.32887_20.73588,True
4990,-156.30581_20.74811,True
4991,-156.31832_20.74021,True
4992,-156.31975_20.74189,True
4993,-156.31767_20.74414,True
4994,-156.31734_20.74118,True
4995,-156.30827_20.74639,True
4996,-156.30777_20.74676,True
4997,-156.30714_20.74711,True
4998,-156.30623_20.74524,True
4999,-156.30899_20.74552,True
5000,-156.32878_20.73913,True
5001,-156.32873_20.73957,True
5002,-156.33187_20.73611,True
5003,-156.31854_20.74171,True
5004,-156.31681_20.74028,True
5005,-156.31642_20.74051,True
5006,-156.31553_20.74258,True
5007,-156.31575_20.74387,True
5008,-156.32282_20.74215,True
5009,-156.31421_20.74245,True
5010,-156.33206_20.73685,True
5011,-156.32849_20.73845,True
5012,-156.32231_20.74198,True
5013,-156.32299_20.74066,True
5014,-156.32894_20.73742,True
5015,-156.32703_20.73815,True
5016,-156.33263_20.73552,True
5017,-156.33255_20.73486,True
5018,-156.43795_20.71409,True
5019,-156.43859_20.71389,True
5020,-156.43865_20.71420,True
5021,-156.43909_20.71407,True
5022,-156.35131_20.73006,True
5023,-156.35319_20.72968,True
5024,-156.35161_20.72937,True
5025,-156.35259_20.73041,True
5026,-156.35217_20.73029,True
5027,-156.35218_20.73116,True
5028,-156.34890_20.72949,True
5029,-156.34994_20.72990,True
5030,-156.35027_20.73056,True
5031,-156.35098_20.73099,True
5032,-156.35167_20.73120,True
5033,-156.35266_20.73129,True
5034,-156.35569_20.72794,True
5035,-156.35856_20.72904,True
5036,-156.35839_20.72873,True
5037,-156.35810_20.72840,True
5038,-156.35751_20.72915,True
5039,-156.35469_20.73014,True
5040,-156.35386_20.73075,True
5041,-156.35362_20.73154,True
5042,-156.35514_20.73182,True
5043,-156.35460_20.73180,True
5044,-156.35314_20.73142,True
5045,-156.35515_20.73104,True
5046,-156.35428_20.73086,True
5047,-156.31822_20.74021,True
5048,-156.31724_20.74118,True
5049,-156.30817_20.74639,True
5050,-156.30889_20.74552,True
5051,-156.32863_20.73957,True
5052,-156.31844_20.74171,True
5053,-156.31671_20.74028,True
5054,-156.31565_20.74387,True
5055,-156.32272_20.74215,True
5056,-156.33196_20.73685,True
5057,-156.32693_20.73815,True
5058,-156.33177_20.73611,True
5059,-156.33197_20.73611,True
5060,-156.30670_20.74891,True
5061,-156.30735_20.74787,True
5062,-156.30845_20.74781,True
5063,-156.30909_20.74767,True
5064,-156.30934_20.74690,True
5065,-156.30993_20.74632,True
5066,-156.32147_20.74233,True
5067,-156.32134_20.74447,True
5068,-156.32036_20.74471,True
5069,-156.31890_20.74262,True
5070,-156.31758_20.74580,True
5071,-156.31969_20.74330,True
5072,-156.31738_20.74748,True
5073,-156.31747_20.74634,True
5074,-156.30240_20.75199,True
5075,-156.30393_20.75196,True
5076,-156.31202_20.74704,True
5077,-156.31128_20.74933,True
5078,-156.30897_20.74936,True
5079,-156.31180_20.74837,True
5080,-156.31108_20.74783,True
5081,-156.31107_20.74624,True
5082,-156.31013_20.74522,True
5083,-156.30936_20.74509,True
5084,-156.33064_20.73941,True
5085,-156.32853_20.73996,True
5086,-156.32980_20.73962,True
5087,-156.31904_20.74318,True
5088,-156.32267_20.74367,True
5089,-156.32317_20.74330,True
5090,-156.32212_20.74347,True
5091,-156.31845_20.74313,True
5092,-156.32180_20.74251,True
5093,-156.32229_20.74279,True
5094,-156.32184_20.74419,True
5095,-156.32060_20.74271,True
5096,-156.32091_20.74397,True
5097,-156.32059_20.74356,True
5098,-156.30000_20.75811,True
5099,-156.43806_20.71448,True
5100,-156.43775_20.71489,True
5101,-156.32892_20.74185,True
5102,-156.32410_20.74216,True
5103,-156.32329_20.74252,True
5104,-156.33119_20.73891,True
5105,-156.32693_20.73986,True
5106,-156.33066_20.73801,True
5107,-156.32964_20.73908,True
5108,-156.43862_20.71553,True
5109,-156.43761_20.71500,True
5110,-156.44619_20.71480,True
5111,-156.43871_20.71601,True
5112,-156.43876_20.71625,True
5113,-156.43900_20.71623,True
5114,-156.43900_20.71600,True
5115,-156.43896_20.71581,True
5116,-156.43888_20.71542,True
5117,-156.43881_20.71504,True
5118,-156.43875_20.71484,True
5119,-156.43873_20.71453,True
5120,-156.43895_20.71441,True
5121,-156.43917_20.71445,True
5122,-156.43922_20.71472,True
5123,-156.43924_20.71493,True
5124,-156.43927_20.71511,True
5125,-156.43931_20.71531,True
5126,-156.43934_20.71550,True
5127,-156.43938_20.71569,True
5128,-156.43944_20.71589,True
5129,-156.43953_20.71615,True
5130,-156.34869_20.73239,True
5131,-156.34930_20.73348,True
5132,-156.34937_20.73275,True
5133,-156.35505_20.73240,True
5134,-156.35809_20.73196,True
5135,-156.35762_20.73165,True
5136,-156.35744_20.73133,True
5137,-156.35722_20.73102,True
5138,-156.35686_20.73079,True
5139,-156.34666_20.73204,True
5140,-156.34696_20.73214,True
5141,-156.35001_20.73361,True
5142,-156.35031_20.73329,True
5143,-156.34856_20.73294,True
5144,-156.34811_20.73270,True
5145,-156.34747_20.73312,True
5146,-156.34690_20.73291,True
5147,-156.34627_20.73255,True
5148,-156.34514_20.73188,True
5149,-156.34994_20.73444,True
5150,-156.35054_20.73417,True
5151,-156.35072_20.73461,True
5152,-156.35955_20.73162,True
5153,-156.36013_20.73105,True
5154,-156.35984_20.73135,True
5155,-156.35903_20.73101,True
5156,-156.35921_20.73048,True
5157,-156.35867_20.73059,True
5158,-156.35881_20.73000,True
5159,-156.35873_20.72967,True
5160,-156.35865_20.72935,True
5161,-156.35577_20.72974,True
5162,-156.35614_20.72954,True
5163,-156.35762_20.72955,True
5164,-156.35696_20.72979,True
5165,-156.35811_20.73095,True
5166,-156.35774_20.73004,True
5167,-156.35710_20.73017,True
5168,-156.35848_20.73147,True
5169,-156.35382_20.73400,True
5170,-156.35665_20.73184,True
5171,-156.35634_20.73146,True
5172,-156.35291_20.73268,True
5173,-156.35298_20.73206,True
5174,-156.35453_20.73240,True
5175,-156.35648_20.73066,True
5176,-156.35587_20.73071,True
5177,-156.35165_20.73422,True
5178,-156.35243_20.73450,True
5179,-156.35288_20.73466,True
5180,-156.35243_20.73379,True
5181,-156.35912_20.73201,True
5182,-156.35378_20.73303,True
5183,-156.35338_20.73293,True
5184,-156.30725_20.74787,True
5185,-156.30983_20.74632,True
5186,-156.32137_20.74233,True
5187,-156.31880_20.74262,True
5188,-156.30230_20.75199,True
5189,-156.30383_20.75196,True
5190,-156.31192_20.74704,True
5191,-156.31097_20.74624,True
5192,-156.30926_20.74509,True
5193,-156.32307_20.74330,True
5194,-156.31835_20.74313,True
5195,-156.32219_20.74279,True
5196,-156.32174_20.74419,True
5197,-156.29990_20.75811,True
5198,-156.43796_20.71448,True
5199,-156.32882_20.74185,True
5200,-156.33109_20.73891,True
5201,-156.43751_20.71500,True
5202,-156.43861_20.71601,True
5203,-156.43878_20.71542,True
5204,-156.43943_20.71615,True
