,Uid,RFish_rank
52219,-155.50277_20.06289,1
52220,-155.49716_20.05086,1
52221,-155.49888_20.05344,1
52222,-155.50003_20.05328,1
52223,-155.50260_20.04380,1
52224,-155.50639_20.04536,2
52225,-155.50699_20.04696,2
52226,-155.51143_20.04289,2
52227,-155.51352_20.05009,2
52228,-155.50784_20.05147,2
52229,-155.51129_20.05540,2
52230,-155.51077_20.05383,2
52231,-155.50816_20.05356,2
52232,-155.50936_20.05572,2
52233,-155.50356_20.05656,1
52234,-155.49737_20.05329,1
52235,-155.50250_20.05508,1
52236,-155.50465_20.05636,1
52237,-155.50579_20.05621,2
52238,-155.50655_20.05599,2
52239,-155.50721_20.05597,2
52240,-155.50788_20.05586,2
52241,-155.50954_20.05346,2
52242,-155.50797_20.05404,2
52243,-155.51062_20.04688,2
52244,-155.50537_20.05128,2
52245,-155.50856_20.05323,2
52246,-155.50738_20.05414,2
52247,-155.50675_20.05359,2
52248,-155.50868_20.05580,2
52249,-155.50915_20.05133,2
52250,-155.50854_20.05137,2
52251,-155.51303_20.05150,2
52252,-155.51246_20.05270,2
52253,-155.50608_20.05130,2
52254,-155.50696_20.05137,2
52255,-155.49647_20.04866,1
52256,-155.50057_20.04941,1
52257,-155.50060_20.04761,1
52258,-155.50165_20.04786,1
52259,-155.50443_20.05408,1
52260,-155.50489_20.05414,1
52261,-155.50544_20.05422,2
52262,-155.51156_20.05167,2
52263,-155.51223_20.05015,2
52264,-155.51111_20.04816,2
52265,-155.51329_20.04912,2
52266,-155.51170_20.04584,2
52267,-155.50194_20.05592,1
52268,-155.50623_20.04860,2
52269,-155.50696_20.04865,2
52270,-155.50850_20.04601,2
52271,-155.50859_20.04325,2
52272,-155.50730_20.04574,2
52273,-155.51095_20.05079,2
52274,-155.50372_20.05354,1
52275,-155.51502_20.04323,2
52276,-155.51398_20.04686,2
52277,-155.50000_20.05111,1
52278,-155.50121_20.05340,1
52279,-155.50084_20.05599,1
52280,-155.49957_20.05605,1
52281,-155.50928_20.04756,2
52282,-155.51008_20.05569,2
52283,-155.48069_20.05175,2
52284,-155.48310_20.05364,2
52285,-155.48331_20.04345,2
52286,-155.49378_20.04769,2
52287,-155.49066_20.04922,1
52288,-155.47997_20.05472,2
52289,-155.48437_20.04448,2
52290,-155.49503_20.04792,2
52291,-155.49438_20.04789,2
52292,-155.48216_20.05171,2
52293,-155.48070_20.05380,2
52294,-155.48247_20.05007,2
52295,-155.48265_20.04990,2
52296,-155.48266_20.04766,2
52297,-155.48662_20.05004,1
52298,-155.49420_20.05402,1
52299,-155.51536_20.05350,2
52300,-155.53200_20.05433,2
52301,-155.51734_20.03453,2
52302,-155.50660_19.98292,3
52303,-155.53814_19.99045,3
52304,-155.53772_19.99915,3
52305,-155.53404_20.04531,2
52306,-155.51675_20.04829,2
52307,-155.51733_20.10074,2
52308,-155.51983_20.10045,2
52309,-155.52310_20.10125,2
52310,-155.52386_20.10105,2
52311,-155.51497_20.09718,2
52312,-155.51967_20.09895,2
52313,-155.51892_20.09859,2
52314,-155.52129_20.10076,2
52315,-155.52655_20.10221,2
52316,-155.53053_20.09879,2
52317,-155.53180_20.10242,2
52318,-155.53005_20.10069,2
52319,-155.52968_20.10237,2
52320,-155.53121_20.10319,2
52321,-155.52492_20.10041,2
52322,-155.52426_20.09929,2
52323,-155.52271_20.09940,2
52324,-155.52212_20.09902,2
52325,-155.52143_20.09834,2
52326,-155.52522_20.10048,2
52327,-155.52468_20.09998,2
52328,-155.53112_20.09408,2
52329,-155.52807_20.09266,2
52330,-155.52485_20.09671,2
52331,-155.52150_20.09583,2
52332,-155.52253_20.09079,2
52333,-155.52000_20.08913,2
52334,-155.51647_20.09287,2
52335,-155.51710_20.08884,2
52336,-155.51546_20.09517,2
52337,-155.52266_20.08409,2
52338,-155.52034_20.08226,2
52339,-155.55190_20.04972,2
52340,-155.57144_20.03420,3
52341,-155.56801_20.04656,3
52342,-155.55501_20.04928,3
52343,-155.56778_20.00239,3
52344,-155.57457_20.03837,3
52345,-155.60972_20.06166,3
52346,-155.60679_20.06413,3
52347,-155.58403_20.05686,3
52348,-155.55724_20.02956,3
52349,-155.56254_20.02219,3
52350,-155.56431_20.03419,3
52351,-155.56496_20.04608,3
52352,-155.55775_20.04853,3
52353,-155.55992_20.04815,3
52354,-155.56225_20.04779,3
52355,-155.54302_20.06571,2
52356,-155.56926_20.06192,2
52357,-155.57627_20.05221,3
52358,-155.57783_20.05203,3
52359,-155.58240_20.03807,3
52360,-155.57957_20.06197,2
52361,-155.58178_20.06777,2
52362,-155.58450_20.06872,2
52363,-155.58857_20.06346,2
52364,-155.57847_20.06718,2
52365,-155.58870_20.06962,2
52366,-155.60091_20.07454,2
52367,-155.59079_20.07008,2
52368,-155.59447_20.06499,3
52369,-155.58649_20.06255,2
52370,-155.59297_20.07045,2
52371,-155.60033_20.06713,2
52372,-155.59520_20.07159,2
52373,-155.52013_20.09914,2
52374,-155.52032_20.09921,2
52375,-155.52051_20.09929,2
52376,-155.52071_20.09936,2
52377,-155.52089_20.09944,2
52378,-155.52108_20.09952,2
52379,-155.52125_20.09959,2
52380,-155.52141_20.09966,2
52381,-155.52169_20.09980,2
52382,-155.52189_20.09993,2
52383,-155.52194_20.10073,2
52384,-155.52218_20.10074,2
52385,-155.52219_20.10022,2
52386,-155.52260_20.10051,2
52387,-155.52309_20.10003,2
52388,-155.52328_20.10011,2
52389,-155.52344_20.10019,2
52390,-155.52357_20.09987,2
52391,-155.52318_20.09978,2
52392,-155.52815_20.10307,2
52393,-155.52850_20.10324,2
52394,-155.52867_20.10332,2
52395,-155.52883_20.10341,2
52396,-155.52900_20.10349,2
52397,-155.52832_20.10362,2
52398,-155.52847_20.10372,2
52399,-155.52866_20.10380,2
52400,-155.52932_20.10383,2
52401,-155.52993_20.10395,2
52402,-155.53019_20.10406,2
52403,-155.53043_20.10445,2
52404,-155.53087_20.10461,2
52405,-155.53131_20.10476,2
52406,-155.58483_20.11681,2
52407,-155.58532_20.11641,2
52408,-155.58591_20.11576,2
52409,-155.58643_20.11516,2
52410,-155.58311_20.11679,2
52411,-155.58268_20.11680,2
52412,-155.58220_20.11660,2
52413,-155.58226_20.11721,2
52414,-155.58210_20.11715,2
52415,-155.58194_20.11708,2
52416,-155.58178_20.11701,2
52417,-155.58172_20.11898,2
52418,-155.58343_20.11770,2
52419,-155.58324_20.11796,2
52420,-155.57124_20.12139,2
52421,-155.56965_20.11742,2
52422,-155.56520_20.11792,2
52423,-155.57231_20.11882,2
52424,-155.56534_20.11736,2
52425,-155.56514_20.11722,2
52426,-155.56498_20.11712,2
52427,-155.56483_20.11701,2
52428,-155.56467_20.11691,2
52429,-155.56451_20.11682,2
52430,-155.56435_20.11673,2
52431,-155.56417_20.11665,2
52432,-155.56399_20.11656,2
52433,-155.56384_20.11648,2
52434,-155.56366_20.11645,2
52435,-155.56348_20.11641,2
52436,-155.56330_20.11638,2
52437,-155.56314_20.11634,2
52438,-155.56296_20.11631,2
52439,-155.56276_20.11631,2
52440,-155.57307_20.11865,2
52441,-155.57268_20.11873,2
52442,-155.57118_20.11818,2
52443,-155.57207_20.11688,2
52444,-155.56510_20.11650,2
52445,-155.57195_20.11884,2
52446,-155.57168_20.11882,2
52447,-155.57134_20.11865,2
52448,-155.57132_20.11892,2
52449,-155.57122_20.11928,2
52450,-155.56197_20.11608,2
52451,-155.56640_20.11836,2
52452,-155.56643_20.11859,2
52453,-155.56648_20.11874,2
52454,-155.56661_20.11899,2
52455,-155.56690_20.11897,2
52456,-155.56712_20.11902,2
52457,-155.56688_20.11857,2
52458,-155.56667_20.11844,2
52459,-155.56782_20.11882,2
52460,-155.56797_20.11888,2
52461,-155.56809_20.11875,2
52462,-155.57391_20.11883,2
52463,-155.57509_20.11841,2
52464,-155.57553_20.11802,2
52465,-155.57612_20.11811,2
52466,-155.57665_20.11739,2
52467,-155.57725_20.11772,2
52468,-155.57744_20.11857,2
52469,-155.57921_20.11782,2
52470,-155.57833_20.11812,2
52471,-155.57639_20.11945,2
52472,-155.57749_20.11788,2
52473,-155.57833_20.11714,2
52474,-155.57798_20.11716,2
52475,-155.57827_20.11653,2
52476,-155.57780_20.11637,2
52477,-155.57771_20.11665,2
52478,-155.57772_20.11665,2
52479,-155.57669_20.11651,2
52480,-155.57733_20.11635,2
52481,-155.57448_20.11736,2
52482,-155.57475_20.11775,2
52483,-155.57411_20.11789,2
52484,-155.57579_20.11727,2
52485,-155.57447_20.11784,2
52486,-155.57545_20.11730,2
52487,-155.57503_20.11761,2
52488,-155.57569_20.11684,2
52489,-155.57537_20.11621,2
52490,-155.55624_20.11401,2
52491,-155.55640_20.11408,2
52492,-155.55666_20.11420,2
52493,-155.55682_20.11427,2
52494,-155.55698_20.11434,2
52495,-155.55714_20.11441,2
52496,-155.55729_20.11447,2
52497,-155.55745_20.11454,2
52498,-155.55771_20.11466,2
52499,-155.55787_20.11473,2
52500,-155.55803_20.11480,2
52501,-155.55819_20.11487,2
52502,-155.55834_20.11494,2
52503,-155.55850_20.11501,2
52504,-155.55867_20.11509,2
52505,-155.55884_20.11516,2
52506,-155.55900_20.11523,2
52507,-155.55916_20.11530,2
52508,-155.55932_20.11537,2
52509,-155.55947_20.11544,2
52510,-155.55962_20.11552,2
52511,-155.55977_20.11567,2
52512,-155.59152_20.11689,3
52513,-155.60579_20.10765,2
52514,-155.60477_20.10776,2
52515,-155.60910_20.10623,3
52516,-155.60910_20.10537,2
52517,-155.59576_20.10839,2
52518,-155.59747_20.10819,2
52519,-155.59408_20.10795,2
52520,-155.59510_20.10802,2
52521,-155.59564_20.10793,2
52522,-155.59345_20.10443,2
52523,-155.59396_20.10234,2
52524,-155.74056_20.21211,3
52525,-155.74041_20.20237,3
52526,-155.74118_20.20083,3
52527,-155.73448_20.20329,3
52528,-155.73418_20.20400,3
52529,-155.73473_20.20390,3
52530,-155.74740_20.20002,2
52531,-155.74822_20.21361,2
52532,-155.75121_20.21639,2
52533,-155.74592_20.21577,2
52534,-155.74843_20.21707,2
52535,-155.73854_20.20695,3
52536,-155.75583_20.22323,2
52537,-155.74762_20.21976,2
52538,-155.74620_20.21860,2
52539,-155.74983_20.22060,2
52540,-155.75078_20.22087,2
52541,-155.75092_20.22020,2
52542,-155.74733_20.22001,2
52543,-155.74642_20.22005,2
52544,-155.75059_20.21953,2
52545,-155.75098_20.21955,2
52546,-155.75093_20.21989,2
52547,-155.75055_20.21984,2
52548,-155.74872_20.22010,2
52549,-155.74888_20.21959,2
52550,-155.74545_20.22173,2
52551,-155.74693_20.22087,2
52552,-155.74657_20.22114,2
52553,-155.74467_20.22282,2
52554,-155.74553_20.22231,2
52555,-155.74600_20.22218,2
52556,-155.74646_20.22173,2
52557,-155.74712_20.22128,2
52558,-155.74652_20.22239,2
52559,-155.74683_20.22311,2
52560,-155.74660_20.22276,2
52561,-155.74750_20.22109,2
52562,-155.74855_20.22081,2
52563,-155.74882_20.22207,2
52564,-155.74883_20.22167,2
52565,-155.74996_20.22176,2
52566,-155.75019_20.22148,2
52567,-155.75044_20.22177,2
52568,-155.74652_20.22074,2
52569,-155.74506_20.22208,2
52570,-155.74595_20.22089,2
52571,-155.74557_20.22090,2
52572,-155.74687_20.22151,2
52573,-155.74624_20.22112,2
52574,-155.74596_20.22142,2
52575,-155.75319_20.21956,2
52576,-155.75267_20.22043,2
52577,-155.75302_20.22124,2
52578,-155.75314_20.22037,2
52579,-155.75351_20.22124,2
52580,-155.75029_20.21332,2
52581,-155.75245_20.21297,2
52582,-155.74123_20.22522,2
52583,-155.74138_20.22528,2
52584,-155.74154_20.22535,2
52585,-155.74176_20.22534,2
52586,-155.74143_20.22241,2
52587,-155.74149_20.22204,2
52588,-155.74157_20.22164,2
52589,-155.74165_20.22119,2
52590,-155.74181_20.22060,2
52591,-155.74243_20.22223,2
52592,-155.74288_20.22209,2
52593,-155.74354_20.22218,2
52594,-155.74353_20.22175,2
52595,-155.74394_20.22202,2
52596,-155.74422_20.22205,2
52597,-155.74462_20.22205,2
52598,-155.74431_20.22254,2
52599,-155.74404_20.22269,2
52600,-155.74338_20.22288,2
52601,-155.74333_20.22334,2
52602,-155.74324_20.22352,2
52603,-155.74316_20.22372,2
52604,-155.74310_20.22398,2
52605,-155.79340_20.22967,3
52606,-155.78605_20.22892,3
52607,-155.79244_20.22892,3
52608,-155.79177_20.22744,3
52609,-155.79134_20.22874,3
52610,-155.79357_20.22923,3
52611,-155.79620_20.22350,3
52612,-155.79416_20.22791,3
52613,-155.79395_20.22973,3
52614,-155.79780_20.22275,3
52615,-155.78155_20.23049,3
52616,-155.78156_20.23017,3
52617,-155.78168_20.22991,3
52618,-155.78178_20.22967,3
52619,-155.78193_20.22939,3
52620,-155.78201_20.22918,3
52621,-155.78212_20.22894,3
52622,-155.78226_20.22866,3
52623,-155.78262_20.22809,3
52624,-155.78127_20.23044,3
52625,-155.78935_20.23817,3
52626,-155.78871_20.24332,3
52627,-155.76074_20.22523,2
52628,-155.78351_20.22983,3
52629,-155.76053_20.22960,2
52630,-155.76138_20.22613,2
52631,-155.76317_20.22460,2
52632,-155.77577_20.23280,3
52633,-155.76391_20.22615,3
52634,-155.76456_20.22434,2
52635,-155.76513_20.22450,3
52636,-155.76652_20.22540,3
52637,-155.76585_20.22419,3
52638,-155.76693_20.22375,3
52639,-155.76700_20.22329,3
52640,-155.76745_20.22301,3
52641,-155.76670_20.22367,3
52642,-155.76748_20.22376,3
52643,-155.76619_20.22298,3
52644,-155.76695_20.22230,3
52645,-155.76462_20.22636,3
52646,-155.76554_20.22408,3
52647,-155.76526_20.22400,3
52648,-155.76634_20.22264,3
52649,-155.78158_20.22710,3
52650,-155.78177_20.22700,3
52651,-155.78195_20.22688,3
52652,-155.78214_20.22677,3
52653,-155.78238_20.22667,3
52654,-155.78245_20.22643,3
52655,-155.78254_20.22625,3
52656,-155.78264_20.22606,3
52657,-155.78273_20.22587,3
52658,-155.78283_20.22568,3
52659,-155.78292_20.22549,3
52660,-155.78302_20.22530,3
52661,-155.78311_20.22512,3
52662,-155.78320_20.22493,3
52663,-155.78330_20.22474,3
52664,-155.78349_20.22437,3
52665,-155.78358_20.22418,3
52666,-155.78368_20.22399,3
52667,-155.78377_20.22380,3
52668,-155.78392_20.22351,3
52669,-155.78401_20.22332,3
52670,-155.78411_20.22313,3
52671,-155.78420_20.22294,3
52672,-155.78430_20.22276,3
52673,-155.78439_20.22257,3
52674,-155.78449_20.22238,3
52675,-155.78458_20.22219,3
52676,-155.78468_20.22200,3
52677,-155.78477_20.22181,3
52678,-155.78487_20.22163,3
52679,-155.78496_20.22144,3
52680,-155.78506_20.22125,3
52681,-155.78515_20.22106,3
52682,-155.78525_20.22088,3
52683,-155.78534_20.22069,3
52684,-155.78553_20.22032,3
52685,-155.78562_20.22013,3
52686,-155.78626_20.22042,3
52687,-155.78617_20.22060,3
52688,-155.78607_20.22079,3
52689,-155.78598_20.22097,3
52690,-155.78588_20.22116,3
52691,-155.78579_20.22135,3
52692,-155.78569_20.22154,3
52693,-155.78560_20.22172,3
52694,-155.78550_20.22191,3
52695,-155.78541_20.22210,3
52696,-155.78522_20.22248,3
52697,-155.78512_20.22266,3
52698,-155.78503_20.22285,3
52699,-155.78493_20.22304,3
52700,-155.78484_20.22323,3
52701,-155.78475_20.22342,3
52702,-155.78465_20.22361,3
52703,-155.78456_20.22380,3
52704,-155.78441_20.22409,3
52705,-155.78431_20.22428,3
52706,-155.78422_20.22446,3
52707,-155.78412_20.22465,3
52708,-155.78403_20.22484,3
52709,-155.78394_20.22503,3
52710,-155.78384_20.22522,3
52711,-155.78375_20.22540,3
52712,-155.78365_20.22559,3
52713,-155.78351_20.22587,3
52714,-155.78356_20.22583,3
52715,-155.78337_20.22615,3
52716,-155.78327_20.22635,3
52717,-155.78318_20.22653,3
52718,-155.78309_20.22672,3
52719,-155.78299_20.22691,3
52720,-155.78287_20.22710,3
52721,-155.78255_20.22743,3
52722,-155.78277_20.22747,3
52723,-155.78299_20.22752,3
52724,-155.78320_20.22757,3
52725,-155.78353_20.22765,3
52726,-155.78374_20.22771,3
52727,-155.78395_20.22776,3
52728,-155.78416_20.22782,3
52729,-155.78382_20.22587,3
52730,-155.76918_20.22421,3
52731,-155.76939_20.22427,3
52732,-155.76960_20.22433,3
52733,-155.76981_20.22439,3
52734,-155.77002_20.22445,3
52735,-155.77023_20.22451,3
52736,-155.77044_20.22457,3
52737,-155.77066_20.22463,3
52738,-155.77087_20.22469,3
52739,-155.77108_20.22475,3
52740,-155.77129_20.22481,3
52741,-155.77150_20.22487,3
52742,-155.77170_20.22493,3
52743,-155.77190_20.22497,3
52744,-155.77212_20.22502,3
52745,-155.77233_20.22507,3
52746,-155.77284_20.22518,3
52747,-155.77305_20.22524,3
52748,-155.77326_20.22529,3
52749,-155.77348_20.22534,3
52750,-155.77369_20.22539,3
52751,-155.77390_20.22544,3
52752,-155.77411_20.22549,3
52753,-155.77433_20.22554,3
52754,-155.77454_20.22559,3
52755,-155.77475_20.22565,3
52756,-155.77496_20.22569,3
52757,-155.77518_20.22573,3
52758,-155.77540_20.22578,3
52759,-155.77596_20.22590,3
52760,-155.77618_20.22595,3
52761,-155.77639_20.22600,3
52762,-155.77660_20.22605,3
52763,-155.77682_20.22610,3
52764,-155.77703_20.22614,3
52765,-155.77725_20.22619,3
52766,-155.77746_20.22624,3
52767,-155.77780_20.22632,3
52768,-155.77802_20.22637,3
52769,-155.77823_20.22642,3
52770,-155.77845_20.22647,3
52771,-155.77866_20.22652,3
52772,-155.77887_20.22657,3
52773,-155.77909_20.22661,3
52774,-155.77930_20.22666,3
52775,-155.77952_20.22671,3
52776,-155.77973_20.22676,3
52777,-155.78005_20.22683,3
52778,-155.78046_20.22693,3
52779,-155.78067_20.22697,3
52780,-155.78088_20.22702,3
52781,-155.77729_20.22692,3
52782,-155.77707_20.22687,3
52783,-155.77686_20.22682,3
52784,-155.77665_20.22677,3
52785,-155.77643_20.22672,3
52786,-155.77622_20.22667,3
52787,-155.77600_20.22663,3
52788,-155.77579_20.22657,3
52789,-155.77503_20.22641,3
52790,-155.77482_20.22637,3
52791,-155.77496_20.22643,3
52792,-155.77459_20.22632,3
52793,-155.77436_20.22627,3
52794,-155.77415_20.22621,3
52795,-155.77393_20.22616,3
52796,-155.77372_20.22611,3
52797,-155.77330_20.22601,3
52798,-155.77308_20.22596,3
52799,-155.77287_20.22591,3
52800,-155.77266_20.22586,3
52801,-155.77216_20.22574,3
52802,-155.77195_20.22570,3
52803,-155.77174_20.22565,3
52804,-155.77151_20.22560,3
52805,-155.77129_20.22553,3
52806,-155.77108_20.22547,3
52807,-155.77087_20.22541,3
52808,-155.77066_20.22535,3
52809,-155.77045_20.22529,3
52810,-155.77024_20.22523,3
52811,-155.77003_20.22517,3
52812,-155.76981_20.22511,3
52813,-155.76960_20.22506,3
52814,-155.76939_20.22500,3
52815,-155.76918_20.22494,3
52816,-155.76897_20.22488,3
52817,-155.79521_20.23041,3
52818,-155.79474_20.23035,3
52819,-155.79450_20.23032,3
52820,-155.79427_20.23029,3
52821,-155.79404_20.23026,3
52822,-155.79380_20.23023,3
52823,-155.79357_20.23020,3
52824,-155.79332_20.23016,3
52825,-155.79305_20.23015,3
52826,-155.79277_20.23014,3
52827,-155.79244_20.23013,3
52828,-155.79218_20.23052,3
52829,-155.79281_20.23083,3
52830,-155.79301_20.23072,3
52831,-155.79323_20.23066,3
52832,-155.79348_20.23066,3
52833,-155.79374_20.23070,3
52834,-155.79400_20.23073,3
52835,-155.79451_20.23080,3
52836,-155.79439_20.23105,3
52837,-155.79447_20.23132,3
52838,-155.79465_20.23158,3
52839,-155.79490_20.23143,3
52840,-155.79500_20.23115,3
52841,-155.79491_20.23086,3
52842,-155.79515_20.23089,3
52843,-155.79438_20.23183,3
52844,-155.79428_20.23165,3
52845,-155.79419_20.23148,3
52846,-155.79409_20.23131,3
52847,-155.79400_20.23112,3
52848,-155.79351_20.23097,3
52849,-155.79326_20.23103,3
52850,-155.79340_20.23132,3
52851,-155.79357_20.23152,3
52852,-155.79367_20.23170,3
52853,-155.79377_20.23189,3
52854,-155.79387_20.23207,3
52855,-155.79352_20.23224,3
52856,-155.79342_20.23206,3
52857,-155.79331_20.23188,3
52858,-155.79322_20.23168,3
52859,-155.79314_20.23142,3
52860,-155.79297_20.23117,3
52861,-155.79276_20.23143,3
52862,-155.79265_20.23171,3
52863,-155.79272_20.23191,3
52864,-155.79280_20.23211,3
52865,-155.79292_20.23229,3
52866,-155.79304_20.23247,3
52867,-155.79329_20.23284,3
52868,-155.79344_20.23311,3
52869,-155.79358_20.23336,3
52870,-155.79365_20.23362,3
52871,-155.79362_20.23390,3
52872,-155.79386_20.23402,3
52873,-155.79413_20.23389,3
52874,-155.79422_20.23362,3
52875,-155.79408_20.23338,3
52876,-155.79392_20.23308,3
52877,-155.79372_20.23259,3
52878,-155.79409_20.23244,3
52879,-155.79416_20.23268,3
52880,-155.79417_20.23297,3
52881,-155.79435_20.23329,3
52882,-155.79455_20.23310,3
52883,-155.79468_20.23277,3
52884,-155.79464_20.23246,3
52885,-155.79456_20.23220,3
52886,-155.79485_20.23209,3
52887,-155.79494_20.23240,3
52888,-155.79496_20.23272,3
52889,-155.79489_20.23304,3
52890,-155.79477_20.23331,3
52891,-155.79467_20.23354,3
52892,-155.79458_20.23374,3
52893,-155.79452_20.23394,3
52894,-155.79516_20.23455,3
52895,-155.79533_20.23427,3
52896,-155.79519_20.23367,3
52897,-155.79529_20.23344,3
52898,-155.79540_20.23322,3
52899,-155.79569_20.23386,3
52900,-155.79645_20.23303,3
52901,-155.79578_20.23286,3
52902,-155.79541_20.23282,3
52903,-155.79538_20.23254,3
52904,-155.79562_20.23251,3
52905,-155.79591_20.23263,3
52906,-155.79605_20.23243,3
52907,-155.79618_20.23217,3
52908,-155.79587_20.23203,3
52909,-155.79555_20.23198,3
52910,-155.79530_20.23205,3
52911,-155.79522_20.23175,3
52912,-155.79510_20.23389,3
52913,-155.79227_20.23028,3
52914,-155.79475_20.23453,3
52915,-155.79505_20.23490,3
52916,-155.79470_20.23506,3
52917,-155.79445_20.23471,3
52918,-155.79422_20.23480,3
52919,-155.79430_20.23510,3
52920,-155.79391_20.23490,3
52921,-155.79348_20.23473,3
52922,-155.79326_20.23463,3
52923,-155.79304_20.23454,3
52924,-155.79282_20.23444,3
52925,-155.79260_20.23435,3
52926,-155.79238_20.23425,3
52927,-155.79216_20.23416,3
52928,-155.79175_20.23402,3
52929,-155.79151_20.23397,3
52930,-155.79127_20.23391,3
52931,-155.79103_20.23385,3
52932,-155.79089_20.23369,3
52933,-155.79078_20.23341,3
52934,-155.79071_20.23292,3
52935,-155.79104_20.23272,3
52936,-155.79120_20.23315,3
52937,-155.79141_20.23343,3
52938,-155.79169_20.23350,3
52939,-155.79197_20.23355,3
52940,-155.79235_20.23300,3
52941,-155.79212_20.23319,3
52942,-155.79183_20.23320,3
52943,-155.79148_20.23309,3
52944,-155.79134_20.23258,3
52945,-155.79167_20.23260,3
52946,-155.79203_20.23270,3
52947,-155.79191_20.23246,3
52948,-155.79166_20.23224,3
52949,-155.79157_20.23198,3
52950,-155.79154_20.23172,3
52951,-155.79175_20.23151,3
52952,-155.79188_20.23131,3
52953,-155.79136_20.23136,3
52954,-155.79128_20.23090,3
52955,-155.79159_20.23066,3
52956,-155.79196_20.23075,3
52957,-155.79221_20.23087,3
52958,-155.79266_20.23102,3
52959,-155.79254_20.23121,3
52960,-155.79242_20.23139,3
52961,-155.79232_20.23158,3
52962,-155.79228_20.23179,3
52963,-155.79230_20.23199,3
52964,-155.79236_20.23219,3
52965,-155.79246_20.23238,3
52966,-155.79260_20.23253,3
52967,-155.79274_20.23269,3
52968,-155.79302_20.23299,3
52969,-155.79319_20.23323,3
52970,-155.79337_20.23355,3
52971,-155.79323_20.23379,3
52972,-155.79286_20.23356,3
52973,-155.79264_20.23335,3
52974,-155.79239_20.23368,3
52975,-155.79259_20.23379,3
52976,-155.79279_20.23390,3
52977,-155.79302_20.23400,3
52978,-155.79325_20.23411,3
52979,-155.79349_20.23421,3
52980,-155.79373_20.23431,3
52981,-155.79399_20.23433,3
52982,-155.79422_20.23426,3
52983,-155.79441_20.23412,3
52984,-155.81754_20.21277,3
52985,-155.82299_20.21450,3
52986,-155.81855_20.23409,3
52987,-155.82236_20.21773,3
52988,-155.81716_20.22965,3
52989,-155.81770_20.22649,3
52990,-155.81856_20.22296,3
52991,-155.81795_20.22041,3
52992,-155.82041_20.22053,3
52993,-155.82200_20.22558,3
52994,-155.80287_20.22102,3
52995,-155.80942_20.22911,3
52996,-155.81259_20.21723,3
52997,-155.80253_20.22084,3
52998,-155.80388_20.22919,3
52999,-155.80024_20.22283,3
53000,-155.80765_20.23101,3
53001,-155.81558_20.21915,3
53002,-155.80248_20.22821,3
53003,-155.80212_20.22029,3
53004,-155.80090_20.22169,3
53005,-155.80232_20.22390,3
53006,-155.79986_20.22414,3
53007,-155.79861_20.22565,3
53008,-155.79862_20.22689,3
53009,-155.79880_20.22755,3
53010,-155.80003_20.22773,3
53011,-155.80378_20.22867,3
53012,-155.79933_20.22794,3
53013,-155.80114_20.22552,3
53014,-155.80033_20.22613,3
53015,-155.80037_20.22694,3
53016,-155.80048_20.22767,3
53017,-155.79915_20.22624,3
53018,-155.79901_20.22980,3
53019,-155.80258_20.23063,3
53020,-155.80417_20.23242,3
53021,-155.80425_20.23213,3
53022,-155.80369_20.23194,3
53023,-155.79994_20.23144,3
53024,-155.79956_20.23127,3
53025,-155.79925_20.23092,3
53026,-155.79912_20.23161,3
53027,-155.79869_20.23169,3
53028,-155.79819_20.23121,3
53029,-155.79818_20.23155,3
53030,-155.79795_20.23214,3
53031,-155.79790_20.23261,3
53032,-155.79763_20.23081,3
53033,-155.79875_20.23131,3
53034,-155.79949_20.23181,3
53035,-155.79986_20.23102,3
53036,-155.80305_20.23183,3
53037,-155.80207_20.23150,3
53038,-155.80118_20.23184,3
53039,-155.80151_20.23140,3
53040,-155.79971_20.22950,3
53041,-155.80159_20.23179,3
53042,-155.80202_20.23187,3
53043,-155.80229_20.23056,3
53044,-155.80109_20.23108,3
53045,-155.80212_20.23114,3
53046,-155.80381_20.23030,3
53047,-155.80207_20.23055,3
53048,-155.80186_20.23054,3
53049,-155.80127_20.23049,3
53050,-155.79907_20.22938,3
53051,-155.80060_20.22872,3
53052,-155.80062_20.22880,3
53053,-155.79917_20.22881,3
53054,-155.79980_20.22876,3
53055,-155.79976_20.22902,3
53056,-155.79769_20.23282,3
53057,-155.80057_20.22905,3
53058,-155.80046_20.22927,3
53059,-155.80046_20.22957,3
53060,-155.80041_20.22984,3
53061,-155.80033_20.23015,3
53062,-155.80858_20.23264,3
53063,-155.80794_20.23195,3
53064,-155.80832_20.23226,3
53065,-155.80760_20.23223,3
53066,-155.80823_20.23305,3
53067,-155.80972_20.23362,3
53068,-155.80935_20.23347,3
53069,-155.80901_20.23333,3
53070,-155.80912_20.23259,3
53071,-155.80885_20.23166,3
53072,-155.80873_20.23140,3
53073,-155.80753_20.23284,3
53074,-155.81091_20.23252,3
53075,-155.80796_20.23297,3
53076,-155.81285_20.23404,3
53077,-155.81264_20.23396,3
53078,-155.81223_20.23382,3
53079,-155.81203_20.23374,3
53080,-155.81182_20.23367,3
53081,-155.81161_20.23359,3
53082,-155.81141_20.23352,3
53083,-155.81121_20.23345,3
53084,-155.81100_20.23337,3
53085,-155.81079_20.23330,3
53086,-155.81059_20.23323,3
53087,-155.81038_20.23315,3
53088,-155.81000_20.23302,3
53089,-155.80979_20.23294,3
53090,-155.80959_20.23287,3
53091,-155.80936_20.23281,3
53092,-155.81004_20.23382,3
