,Uid,dist2_DomWells_m
22858,-157.84973_21.46554,476.6297875414526
22859,-157.85305_21.46521,820.6183946361771
22860,-157.85122_21.46474,650.7237707457339
22861,-157.85265_21.46448,800.554070581766
22862,-157.85373_21.46458,860.3662050480575
22863,-157.85039_21.46419,595.846825721004
22864,-157.85435_21.46404,784.3866862172518
22865,-157.85361_21.46404,808.089178629904
22866,-157.85548_21.46396,752.0501851985822
22867,-157.85271_21.46358,801.2376818553126
22868,-157.85433_21.46359,737.1054138158127
22869,-157.85519_21.46359,716.8979795908301
22870,-157.85177_21.46339,763.5791769909144
22871,-157.84908_21.46310,557.0652237244807
22872,-157.86058_21.46182,669.4736735277007
22873,-157.84864_21.46319,518.338610260423
22874,-157.85314_21.46250,674.8673335358866
22875,-157.85248_21.46249,710.94815601712
22876,-157.85216_21.46258,738.1620385448483
22877,-157.84867_21.46292,543.0529488227596
22878,-157.85174_21.46249,757.1238554748047
22879,-157.85136_21.46248,781.5704724712499
22880,-157.85048_21.46248,709.9672124105784
22881,-157.84977_21.46220,678.46888509112
22882,-157.84868_21.46265,567.0622901251394
22883,-157.85445_21.46142,507.1196107972623
22884,-157.85250_21.46150,622.6189995862488
22885,-157.85286_21.46141,591.5566496921899
22886,-157.85328_21.46150,573.8549190600513
22887,-157.85089_21.46058,682.0346878205463
22888,-157.85056_21.46058,710.6354010646747
22889,-157.85121_21.46050,649.0681046810632
22890,-157.85019_21.46049,738.121416169773
22891,-157.85190_21.46041,584.8899395629578
22892,-157.85315_21.46024,474.59702541281473
22893,-157.85516_21.46043,378.0610265460658
22894,-157.85186_21.45960,539.1258144450501
22895,-157.85259_21.45897,439.9422025591909
22896,-157.85433_21.45871,270.824264440051
22897,-157.85386_21.45771,268.57155834258725
22898,-157.81568_21.45248,3447.477316784676
22899,-157.81553_21.45212,3479.856669688201
22900,-157.85148_21.45119,786.198661329029
22901,-157.84500_21.45937,808.4062126205235
22902,-157.84495_21.45892,858.5943981652816
22903,-157.84605_21.45865,890.5596356223888
22904,-157.84648_21.45821,944.9361878517194
22905,-157.84577_21.45811,948.6258576663838
22906,-157.84614_21.45802,961.0802010752996
22907,-157.84635_21.45793,973.1339384338777
22908,-157.84736_21.45731,936.848393296799
22909,-157.84750_21.45731,922.8474731192263
22910,-157.84792_21.45713,878.696262378847
22911,-157.84820_21.45713,849.6900408851344
22912,-157.84850_21.45686,819.3599549885428
22913,-157.84899_21.45687,768.3939397389696
22914,-157.84912_21.45678,755.9128427544598
22915,-157.84939_21.45669,728.6204753724677
22916,-157.84968_21.45642,701.6329495719392
22917,-157.84656_21.45577,1032.1985498124227
22918,-157.84610_21.45558,1082.724104657733
22919,-157.85207_21.45571,478.4002882123017
22920,-157.84971_21.45597,707.3591492052458
22921,-157.85048_21.45498,662.0444050823509
22922,-157.85090_21.45471,633.6930661128056
22923,-157.85032_21.45453,697.4142618976709
22924,-157.85179_21.45436,568.9280532209063
22925,-157.85046_21.45444,688.1862892041723
22926,-157.85126_21.45435,619.7699682939241
22927,-157.84614_21.45387,1126.0324919236548
22928,-157.85103_21.45399,656.8701048890018
22929,-157.85087_21.45372,683.6672540473483
22930,-157.85101_21.45363,674.680435576293
22931,-157.85122_21.45381,646.5770049496783
22932,-157.84174_21.45149,1646.4964405174824
22933,-157.84193_21.45095,1652.8291393891352
22934,-157.84734_21.45297,1050.5174054294887
22935,-157.84657_21.47040,434.5562214197357
22936,-157.84643_21.46950,335.3075826006962
22937,-157.84704_21.46851,273.16309091316185
22938,-157.84378_21.46740,176.39438973014146
22939,-157.84899_21.46545,406.21886292118364
22940,-157.84858_21.46518,379.2255532408852
22941,-157.84806_21.46391,419.42051203844346
22942,-157.84838_21.46391,442.52977294833056
22943,-157.84465_21.46388,315.1127578321842
22944,-157.84517_21.46380,317.84844572241286
22945,-157.84534_21.46371,327.51963381043237
22946,-157.84849_21.46355,478.70943584029055
22947,-157.84379_21.46352,381.6860520400501
22948,-157.84795_21.46355,442.05967508528084
22949,-157.84413_21.46343,378.0323170816349
22950,-157.84798_21.46336,459.74896919095823
22951,-157.84804_21.46318,479.400300010574
22952,-157.84636_21.46308,411.98027468363233
22953,-157.84719_21.46282,469.57137718766717
22954,-157.84630_21.46290,429.84842917445116
22955,-157.84676_21.46272,462.26908473817144
22956,-157.84773_21.46273,504.0275853921845
22957,-157.84625_21.46272,447.9776933610218
22958,-157.84670_21.46263,469.8834605886892
22959,-157.84701_21.46254,489.9331484137791
22960,-157.84722_21.46255,498.22641376567697
22961,-157.84846_21.46237,577.7752703859297
22962,-157.84664_21.46245,487.25058319530604
22963,-157.84613_21.46236,484.90188796548523
22964,-157.84695_21.46236,506.6291955257402
22965,-157.84715_21.46227,522.9684661037277
22966,-157.84820_21.46210,588.6813099064761
22967,-157.84758_21.46219,549.9161195302067
22968,-157.84609_21.46218,503.80426884416283
22969,-157.84783_21.46210,570.3677576733984
22970,-157.84710_21.46209,539.9394779267541
22971,-157.84603_21.46200,522.6955459013262
22972,-157.84756_21.46201,566.8487003529892
22973,-157.84648_21.46191,541.0682267275254
22974,-157.84681_21.46191,549.6239484205713
22975,-157.84597_21.46182,541.733231802672
22976,-157.84703_21.46182,565.6947464263209
22977,-157.84753_21.46174,593.2107417179049
22978,-157.84644_21.46173,559.5395210944503
22979,-157.84785_21.46174,606.674820644772
22980,-157.84666_21.46155,584.1413007388377
22981,-157.84685_21.46155,589.1947598196323
22982,-157.84750_21.46155,610.6107991383082
22983,-157.84703_21.46155,594.2821236137028
22984,-157.84638_21.46155,577.9663121775893
22985,-157.84786_21.46156,625.2080602744734
22986,-157.84585_21.46145,580.0958658205692
22987,-157.84633_21.46137,596.7289580040292
22988,-157.84656_21.46128,610.9521518341365
22989,-157.84795_21.46129,656.2383784030268
22990,-157.84580_21.46127,599.5848900541324
22991,-157.84628_21.46118,615.4501027300307
22992,-157.84692_21.46110,639.0265551690455
22993,-157.84671_21.46110,633.9542273641265
22994,-157.84727_21.46101,659.0392034565585
22995,-157.84746_21.46092,674.5338560410072
22996,-157.84766_21.46083,691.0446905541127
22997,-157.84787_21.46074,708.306123893471
22998,-157.84834_21.46012,791.3671010105497
22999,-157.84909_21.45976,808.1858484172601
23000,-157.84293_21.45899,883.9707484790079
23001,-157.85049_21.45868,633.9063027264732
23002,-157.84949_21.45777,718.7406034413359
23003,-157.84300_21.45737,1056.4348406825743
23004,-157.84462_21.45575,1210.2070161867218
23005,-157.84416_21.45593,1194.3460260447584
23006,-157.84526_21.45413,1203.87829417618
23007,-157.84150_21.45320,1541.6189975745526
23008,-157.83850_21.45363,1605.2751891481485
23009,-157.84524_21.45350,1227.958626503747
23010,-157.84236_21.45312,1524.7627932103317
23011,-157.84614_21.45278,1171.221388375603
23012,-157.83790_21.45291,1705.096873365071
23013,-157.83824_21.45210,1770.7460198658755
23014,-157.84396_21.45141,1440.6006454208484
23015,-157.83810_21.45173,1813.3625095701448
23016,-157.84568_21.44844,1444.0107353858161
23017,-157.84329_21.44933,1602.618728443187
23018,-157.84315_21.44888,1639.4525794476126
23019,-157.84307_21.44815,1687.1920437821796
23020,-157.85731_21.45882,200.7605020117891
23021,-157.84022_21.44859,1924.0916697530563
23022,-157.84000_21.44813,1966.5408330657249
23023,-157.83784_21.44992,2008.06452249412
23024,-157.84230_21.44616,1876.6641392635227
23025,-157.83080_21.44572,2763.0526609833228
23026,-157.83666_21.45217,1836.794401943509
23027,-157.83244_21.44880,2384.231927766764
23028,-157.83227_21.44835,2435.7110666575195
23029,-157.83213_21.44799,2477.2793381398956
23030,-157.83174_21.44726,2566.6019340730695
23031,-157.83183_21.44600,2680.137365228164
23032,-157.83043_21.44409,2935.635954489381
23033,-157.83133_21.44301,2991.8747867147035
23034,-157.83114_21.44184,3107.834043883306
23035,-157.83053_21.44147,3181.2844996240888
23036,-157.85012_21.45019,965.1535213256544
23037,-157.84504_21.44528,1721.30550582025
23038,-157.84529_21.44501,1724.4335955803192
23039,-157.84552_21.44474,1729.1296926492078
23040,-157.84619_21.44420,1727.2721690388169
23041,-157.84500_21.44374,1847.0433272989255
23042,-157.84322_21.44273,2054.1756780850515
23043,-157.85103_21.44098,1783.971527488654
23044,-157.85306_21.43991,1838.2045422010726
23045,-157.84584_21.44086,2044.4149578833774
23046,-157.84561_21.44085,2058.181403815099
23047,-157.84519_21.44085,2083.31059996318
23048,-157.84500_21.44085,2095.196697472155
23049,-157.84609_21.44077,2038.0050898322766
23050,-157.84390_21.44084,2165.232071723596
23051,-157.84349_21.44075,2200.283441166627
23052,-157.84438_21.44048,2166.300630619464
23053,-157.84405_21.44048,2187.132777359041
23054,-157.84463_21.44040,2158.6068490049133
23055,-157.84485_21.44040,2144.933903863847
23056,-157.84503_21.44031,2141.8795776818715
23057,-157.84540_21.44022,2128.1709559767905
23058,-157.84418_21.44030,2194.347259919713
23059,-157.84597_21.44013,2103.5340003000065
23060,-157.84473_21.43994,2193.0470214957795
23061,-157.85109_21.43936,1951.9795974871165
23062,-157.84490_21.43986,2190.751577619424
23063,-157.84530_21.43986,2167.379885218278
23064,-157.84572_21.43977,2151.251931686313
23065,-157.84615_21.43968,2135.9559650533156
23066,-157.84633_21.43959,2134.4576461441075
23067,-157.84652_21.43960,2124.082289985496
23068,-157.84672_21.43951,2122.4655404527807
23069,-157.84992_21.43908,2022.0499596248014
23070,-157.84498_21.43940,2227.294707568424
23071,-157.84532_21.43932,2216.1134448361922
23072,-157.85131_21.43891,1992.7264665970542
23073,-157.85000_21.43845,2084.486721233876
23074,-157.84999_21.43772,2159.886676851996
23075,-157.85238_21.43738,2127.5406488410754
23076,-157.85108_21.43764,2133.874223905316
23077,-157.84965_21.43709,2238.00564471401
23078,-157.84479_21.43751,2415.3312129028864
23079,-157.84561_21.43697,2423.579753326946
23080,-157.84428_21.43678,2511.279068081831
23081,-157.84517_21.43642,2498.4813478296383
23082,-157.84466_21.43642,2525.155505601216
23083,-157.84451_21.43624,2550.5312895893358
23084,-157.84492_21.43606,2546.1199737514544
23085,-157.84769_21.43572,2453.2172431505905
23086,-157.84570_21.43580,2533.8720111230245
23087,-157.84437_21.43588,2592.0797665302434
23088,-157.84704_21.43526,2526.5230388669465
23089,-157.84693_21.43490,2567.9215050445596
23090,-157.84886_21.43284,2709.8269523810295
23091,-157.84636_21.43363,2720.2449120812803
23092,-157.83905_21.45093,1858.5641615052705
23093,-157.84051_21.45058,1803.4086614115874
23094,-157.84031_21.44931,1882.1650201323748
23095,-157.84180_21.44905,1754.561509828302
23096,-157.84185_21.44851,1777.299504906533
23097,-157.84272_21.44707,1782.7752411189817
23098,-157.84120_21.44597,1981.723328403062
23099,-157.84201_21.44553,1942.1676852219105
23100,-157.84317_21.44590,1822.444498947645
23101,-157.84372_21.44527,1822.754208959164
23102,-157.84329_21.44445,1916.0205596416538
23103,-157.84271_21.44345,2035.3484732571728
23104,-157.84358_21.44373,1949.5096854913243
23105,-157.84384_21.44003,2240.1003760428675
23106,-157.84483_21.43895,2277.682420417629
23107,-157.84281_21.43867,2424.86961632779
23108,-157.84395_21.43777,2436.935119993894
23109,-157.84429_21.43750,2442.672171672954
23110,-157.84947_21.43654,2300.8924838283137
23111,-157.84407_21.43642,2556.8722010741017
23112,-157.84395_21.43624,2580.7267342019118
23113,-157.84156_21.44074,2333.4003999501792
23114,-157.84141_21.44055,2358.2366252788283
23115,-157.84255_21.43921,2393.9003866178246
23116,-157.84264_21.43894,2411.6949345955272
23117,-157.81587_21.45284,3411.745240386413
23118,-157.81673_21.44427,3861.7315350270924
23119,-157.83035_21.44951,2450.380769125336
23120,-157.82837_21.44688,2805.9656830702106
23121,-157.82839_21.44525,2947.8939526767494
23122,-157.83086_21.44626,2709.210908932468
23123,-157.83034_21.44481,2873.035151674517
23124,-157.82982_21.44318,3054.3829938253325
23125,-157.82928_21.44273,3127.112600110652
23126,-157.82895_21.44273,3145.5046984924707
23127,-157.82507_21.44243,3404.8203545645147
23128,-157.82831_21.44236,3215.1885285904686
23129,-157.82975_21.44255,3118.1056003957237
23130,-157.83034_21.44246,3095.262790482569
23131,-157.82648_21.44208,3348.3455932013117
23132,-157.82980_21.44183,3184.0354638073713
23133,-157.82604_21.44171,3407.790549102505
23134,-157.82707_21.44118,3395.6423779474403
23135,-157.82781_21.44055,3412.3326096711867
23136,-157.82870_21.44019,3398.0865066348024
23137,-157.84342_21.46740,209.81252325241826
23138,-157.84354_21.46397,349.20927881630723
23139,-157.85172_21.45400,590.8783929650648
23140,-157.85186_21.45382,586.2579443174174
23141,-157.85198_21.45373,578.9491671772996
23142,-157.85213_21.45364,570.2549357112346
23143,-157.85163_21.45336,630.2776640124516
23144,-157.85176_21.45327,622.9189987573895
23145,-157.85188_21.45318,617.6632246431407
23146,-157.80953_21.42705,5742.857665705899
23147,-157.81768_21.42205,5549.425328642508
23148,-157.82156_21.42000,5426.82298176809
23149,-157.82308_21.41965,5350.291938703133
23150,-157.80917_21.42931,5579.097829238479
23151,-157.80749_21.42722,5867.659995846766
23152,-157.83915_21.44072,2511.568655470269
23153,-157.83983_21.44018,2501.8532079887477
23154,-157.84211_21.43884,2453.970585577008
23155,-157.84200_21.43812,2523.87245148258
23156,-157.84131_21.43766,2607.881448806353
23157,-157.84246_21.43785,2518.8903494937813
23158,-157.84146_21.43748,2614.154759412849
23159,-157.84180_21.43694,2640.3072396017365
23160,-157.80895_21.43120,5440.918062856024
23161,-157.80885_21.43102,5462.929331700175
23162,-157.80871_21.43075,5494.915289534335
23163,-157.79407_21.42685,6900.682588727117
23164,-157.81908_21.42179,5463.844496817757
23165,-157.81874_21.42170,5496.833042020518
23166,-157.79264_21.42838,6910.516891413238
23167,-157.79353_21.42558,7033.832133679064
23168,-157.79362_21.42486,7079.290832845225
23169,-157.79418_21.42441,7067.933548235276
23170,-157.82247_21.41874,5467.670641649577
23171,-157.82281_21.41865,5452.209612490771
23172,-157.82321_21.41875,5417.853902824272
23173,-157.82363_21.41884,5381.666378749624
23174,-157.81694_21.42141,5653.50985771113
23175,-157.82134_21.42135,5332.654145144844
23176,-157.82002_21.42098,5457.361255742761
23177,-157.82057_21.42099,5417.218577318095
23178,-157.81655_21.42078,5731.047656093833
23179,-157.81952_21.42080,5508.318767463948
23180,-157.82685_21.42058,5021.618246249063
23181,-157.81852_21.42052,5603.520186013573
23182,-157.82141_21.42063,5386.136902164876
23183,-157.81802_21.42043,5647.824153488055
23184,-157.82298_21.42028,5304.6961704746445
23185,-157.82048_21.42026,5481.483197127392
23186,-157.81750_21.42024,5700.633216544351
23187,-157.81948_21.42017,5561.389184379355
23188,-157.82598_21.42012,5117.178715201796
23189,-157.81704_21.41997,5756.078506485352
23190,-157.81841_21.41980,5668.174636833169
23191,-157.82424_21.41975,5264.0195189177775
23192,-157.82214_21.41982,5400.862753301802
23193,-157.81570_21.41960,5884.708082169024
23194,-157.82477_21.41966,5236.095041627261
23195,-157.82623_21.41940,5163.7595573829885
23196,-157.82009_21.41909,5604.489419277114
23197,-157.81654_21.41933,5842.05122506908
23198,-157.82110_21.41900,5540.197569886732
23199,-157.80739_21.42695,5896.594211195598
23200,-157.82092_21.41783,5649.981490786996
23201,-157.82408_21.41749,5467.8010729645475
23202,-157.82128_21.41774,5632.2044478449125
23203,-157.82198_21.41765,5592.3495922834
23204,-157.78048_21.41004,5187.1433120713145
23205,-157.78065_21.41004,5194.622561836704
23206,-157.78084_21.41004,5203.4790620976755
23207,-157.81549_21.41914,5935.665231496408
23208,-157.81617_21.41897,5897.896710121479
23209,-157.81536_21.41860,5986.308908404543
23210,-157.81940_21.41773,5763.189508666331
23211,-157.82053_21.41773,5684.157581377475
23212,-157.81835_21.41736,5867.645770829949
23213,-157.82550_21.41732,5392.374891470857
23214,-157.82514_21.41740,5407.776221604687
23215,-157.82442_21.41577,5596.67592044283
23216,-157.82341_21.41459,5763.7683493209
23217,-157.81459_21.41679,6184.143841396131
23218,-157.81635_21.41481,6214.8731808823995
23219,-157.82046_21.41656,5786.643600735657
23220,-157.82122_21.41656,5735.510041129197
23221,-157.82004_21.41656,5815.751604053238
23222,-157.82212_21.41648,5683.0145301243065
23223,-157.81954_21.41655,5850.392042002561
23224,-157.82263_21.41648,5649.170673237209
23225,-157.82312_21.41640,5624.653161058369
23226,-157.82354_21.41631,5604.875091703841
23227,-157.82426_21.41640,5551.131905098356
23228,-157.82002_21.41601,5862.761617492138
23229,-157.82305_21.41585,5676.414209503889
23230,-157.82118_21.41575,5807.3176739410965
23231,-157.82268_21.41558,5723.603831634855
23232,-157.82433_21.41532,5641.886591503245
23233,-157.82050_21.41529,5890.715034751941
23234,-157.82402_21.41496,5693.71291097154
23235,-157.82142_21.41521,5837.3858390700025
23236,-157.81930_21.41511,5987.438671402972
23237,-157.82371_21.41477,5729.029918239007
23238,-157.82098_21.41485,5897.540417741857
23239,-157.82205_21.41485,5827.329083408001
23240,-157.82003_21.41493,5952.94368552544
23241,-157.81937_21.41465,6020.6352436941725
23242,-157.82132_21.41449,5906.243763605749
23243,-157.82292_21.41414,5835.121921687288
23244,-157.82016_21.41439,5990.388261581289
23245,-157.82163_21.41422,5909.477823244864
23246,-157.82268_21.41386,5874.153678289155
23247,-157.82036_21.41403,6008.341673944128
23248,-157.81995_21.41348,6082.001796348613
23249,-157.82062_21.41358,6029.913633405385
23250,-157.82216_21.41332,5954.664418704905
23251,-157.82187_21.41314,5988.854172294021
23252,-157.82129_21.41331,6010.1423755478245
23253,-157.82021_21.41303,6103.6148651840185
23254,-157.82027_21.41258,6139.414432802099
23255,-157.82103_21.41223,6121.841927928881
23256,-157.81367_21.41669,6259.389114331928
23257,-157.81353_21.41651,6284.063751906533
23258,-157.81516_21.41616,6191.5220681377195
23259,-157.81395_21.41642,6259.349053362686
23260,-157.82551_21.41605,5503.949812636059
23261,-157.81339_21.41633,6308.0198291470215
23262,-157.81326_21.41624,6325.047226905466
23263,-157.81580_21.41589,6166.637264633752
23264,-157.81643_21.41581,6128.718441639519
23265,-157.81312_21.41606,6349.725897330559
23266,-157.81361_21.41606,6313.054670322831
23267,-157.81344_21.41588,6339.908281734628
23268,-157.81320_21.41560,6378.75659262283
23269,-157.81651_21.41554,6144.942359476336
23270,-157.81628_21.41535,6175.974894422033
23271,-157.81590_21.41535,6202.883151591739
23272,-157.81603_21.41526,6201.13947751365
23273,-157.81615_21.41508,6206.704540840866
23274,-157.81677_21.41509,6162.912993074199
23275,-157.81660_21.41491,6189.822256738398
23276,-157.81647_21.41463,6221.33592082473
23277,-157.81787_21.41211,6336.2724393991275
23278,-157.77082_21.37429,1430.7113711693264
23279,-157.76908_21.37409,1266.5912665384947
23280,-157.76955_21.37346,1271.4691906520025
23281,-157.74482_21.37066,1495.0421244933402
23282,-157.76753_21.36649,906.8500897156703
23283,-157.76847_21.36650,1002.67417211532
23284,-157.76882_21.36641,1039.7786708228618
23285,-157.76833_21.36623,992.8162179981241
23286,-157.76987_21.36588,1157.488328074126
23287,-157.76869_21.36605,1032.9084185386846
23288,-157.76946_21.36569,1119.3918418016044
23289,-157.76805_21.36604,968.21842804422
23290,-157.76786_21.36550,963.0430528336823
23291,-157.76911_21.36542,1091.2568458337028
23292,-157.76834_21.36559,1008.779186532185
23293,-157.76884_21.36316,1151.2799574181677
23294,-157.76788_21.36342,1048.6384146238163
23295,-157.76823_21.36316,1094.5295247941278
23296,-157.76217_21.35128,1858.246951794729
23297,-157.73871_21.42834,4809.558608004179
23298,-157.74173_21.42836,4972.211179528409
23299,-157.74112_21.42827,4929.851631165641
23300,-157.74017_21.42826,4877.65194544865
23301,-157.73992_21.42826,4864.700400010235
23302,-157.73923_21.42825,4827.929310825332
23303,-157.73902_21.42825,4816.8524808959855
23304,-157.73928_21.42780,4787.385433632452
23305,-157.73897_21.42780,4771.128228908421
23306,-157.73939_21.42762,4775.8398705123445
23307,-157.73898_21.42753,4745.261959875845
23308,-157.73949_21.42744,4763.858230443171
23309,-157.73960_21.42726,4752.472556715016
23310,-157.73921_21.42717,4723.183291553131
23311,-157.73898_21.42708,4702.260751361021
23312,-157.73972_21.42699,4733.707803694056
23313,-157.73922_21.42690,4698.018903958564
23314,-157.74001_21.42663,4715.145146306669
23315,-157.73921_21.42654,4662.81411742874
23316,-157.74017_21.42654,4715.808164380281
23317,-157.73956_21.42663,4690.740700473796
23318,-157.73971_21.42645,4681.702049484184
23319,-157.73922_21.42627,4637.774870445423
23320,-157.73987_21.42618,4664.871408581404
23321,-157.73966_21.42618,4653.63708945969
23322,-157.73943_21.42600,4623.9242673576955
23323,-157.73929_21.42590,4607.484047453457
23324,-157.74186_21.42818,4963.056006087226
23325,-157.74247_21.42810,4989.4462726836355
23326,-157.74128_21.42800,4913.131571149843
23327,-157.74349_21.42792,5032.185026320947
23328,-157.74325_21.42801,5026.1468962709005
23329,-157.74226_21.42782,4952.271788664449
23330,-157.74144_21.42782,4905.526046929308
23331,-157.74277_21.42774,4973.105552721015
23332,-157.74366_21.42756,5009.819564865689
23333,-157.74296_21.42765,4976.17672065922
23334,-157.74255_21.42755,4943.618799977752
23335,-157.74182_21.42746,4893.46671231012
23336,-157.74314_21.42747,4970.568440211373
23337,-157.74200_21.42737,4895.135018959488
23338,-157.74140_21.42737,4860.892240797213
23339,-157.74332_21.42729,4964.53054626708
23340,-157.74217_21.42719,4888.606565087215
23341,-157.74350_21.42720,4967.357191983453
23342,-157.74310_21.42711,4934.929513376321
23343,-157.74175_21.42701,4847.4231802773875
23344,-157.74369_21.42702,4962.155072340893
23345,-157.74252_21.42692,4884.191406198412
23346,-157.74327_21.42693,4928.992091929395
23347,-157.74192_21.42692,4849.180744462776
23348,-157.74217_21.42674,4846.724165397255
23349,-157.74364_21.42657,4918.714525522119
23350,-157.74382_21.42648,4921.265460677932
23351,-157.74221_21.42629,4807.851522541297
23352,-157.74275_21.42629,4840.056126480037
23353,-157.74302_21.42620,4848.195507111963
23354,-157.74328_21.42621,4864.006500696828
23355,-157.74401_21.42621,4909.035786896454
23356,-157.74412_21.42549,4851.164544074073
23357,-157.74484_21.42468,4825.829545653881
23358,-157.74084_21.42799,4888.996489327231
23359,-157.74028_21.42781,4840.779416800935
23360,-157.74107_21.42763,4867.5754449865135
23361,-157.74043_21.42763,4832.246411239365
23362,-157.74122_21.42745,4859.441948771869
23363,-157.74012_21.42736,4789.319110024579
23364,-157.74068_21.42736,4820.210743608057
23365,-157.73874_21.42707,4689.486124161842
23366,-157.74040_21.42700,4770.886656306977
23367,-157.74099_21.42700,4803.88288114257
23368,-157.74056_21.42682,4763.1875898438975
23369,-157.74116_21.42682,4797.002956939008
23370,-157.73873_21.42680,4663.170038537233
23371,-157.74074_21.42673,4764.553403393358
23372,-157.74134_21.42673,4798.591773703856
23373,-157.74152_21.42655,4792.522933662205
23374,-157.74092_21.42655,4758.193453668412
23375,-157.73895_21.42644,4640.217885988241
23376,-157.74113_21.42646,4761.422709200714
23377,-157.74054_21.42618,4702.803012253559
23378,-157.73890_21.42599,4594.922914909725
23379,-157.74518_21.42423,4809.035353480927
23380,-157.74535_21.42396,4797.3827618579635
23381,-157.74623_21.42279,4757.500679870541
23382,-157.74683_21.42181,4717.263678615274
23383,-157.74707_21.42190,4741.657453391651
23384,-157.74897_21.39508,3193.935703071209
23385,-157.73804_21.39310,2300.1543773631743
23386,-157.73782_21.39301,2277.1204406766533
23387,-157.73761_21.39292,2254.11028065493
23388,-157.74818_21.38866,2565.6802753328698
23389,-157.74765_21.38839,2562.7289147945958
23390,-157.75335_21.38554,2049.1490847743694
23391,-157.75319_21.38527,2025.0784377752518
23392,-157.75340_21.38509,1999.69504624941
23393,-157.72557_21.34956,1560.4538419562557
23394,-157.73266_21.34817,1099.078089393293
23395,-157.73087_21.35357,875.5069183407459
23396,-157.74151_21.34091,1720.641088714071
23397,-157.74208_21.34047,1779.8911696105588
23398,-157.73314_21.33444,2485.630067303774
23399,-157.72274_21.33427,2950.246301321394
23400,-157.71662_21.33594,3218.3326572065125
23401,-157.71718_21.33468,3277.265642433716
23402,-157.70114_21.34034,4286.357550519199
23403,-157.70221_21.34034,4185.0215281135415
23404,-157.70395_21.34036,4021.77971693584
23405,-157.70331_21.34017,4089.9898355323503
23406,-157.70296_21.33963,4149.2921462115555
23407,-157.70060_21.33952,4375.250715916824
23408,-157.70125_21.33916,4331.430105158326
23409,-157.69900_21.33915,4542.993249836474
23410,-157.69987_21.33879,4478.753807640092
23411,-157.70206_21.33818,4305.820153577423
23412,-157.70039_21.33789,4473.714476026399
23413,-157.70007_21.33690,4554.964592138953
23414,-157.70026_21.33681,4541.906226285219
23415,-157.69790_21.33643,4777.9439833797915
23416,-157.69883_21.33607,4711.050004646532
23417,-157.69948_21.33563,4675.758168558514
23418,-157.69738_21.33507,4896.048271254668
23419,-157.69692_21.33497,4943.115305916901
23420,-157.69874_21.33499,4777.021237196429
23421,-157.69844_21.33444,4834.28503022718
23422,-157.69658_21.33389,5032.030028097801
23423,-157.69532_21.33379,5151.758966480405
23424,-157.68724_21.32704,6251.307046408641
23425,-157.73843_21.33619,2220.8097933512686
23426,-157.73648_21.34539,1226.0533408567037
23427,-157.72711_21.34144,2040.3130145358857
23428,-157.74064_21.34253,1530.1905169407703
23429,-157.73761_21.33917,1895.1713855701166
23430,-157.73816_21.33348,2521.6453347756533
23431,-157.73143_21.33406,2573.137234871867
23432,-157.71964_21.33226,3318.432358212368
23433,-157.74179_21.36901,1446.4798965191762
23434,-157.73722_21.36076,525.7423141307651
23435,-157.74045_21.36494,976.7200167305383
23436,-157.74088_21.36295,772.497966643368
23437,-157.73997_21.36231,682.0439550365339
23438,-157.73838_21.36131,561.9742067187574
23439,-157.74001_21.36132,574.9008561455694
23440,-157.72693_21.35670,1233.7460071417597
23441,-157.72368_21.35334,1602.5387844839427
23442,-157.72349_21.35270,1636.9794727149736
23443,-157.72896_21.35103,1174.650373301778
23444,-157.72812_21.35075,1265.4000755079167
23445,-157.72956_21.35085,1131.124572351429
23446,-157.72964_21.35058,1140.3297711233095
23447,-157.72934_21.35031,1182.693518069899
23448,-157.72390_21.35054,1671.468011993477
23449,-157.72788_21.35030,1311.5150076019772
23450,-157.72827_21.34976,1308.4730902415065
23451,-157.72880_21.34958,1273.9642389344642
23452,-157.72925_21.34940,1248.4434280393784
23453,-157.72971_21.34932,1216.621071000559
23454,-157.73019_21.34905,1198.3012270011486
23455,-157.72836_21.34877,1364.865120217265
23456,-157.73082_21.34887,1164.0322999486818
23457,-157.73139_21.34870,1136.9088922305232
23458,-157.73190_21.34861,1108.9067462572095
23459,-157.73233_21.34852,1087.8470926194439
23460,-157.72833_21.34822,1404.0685192500225
23461,-157.73022_21.34833,1250.3269556579323
23462,-157.73078_21.34806,1231.76745704814
23463,-157.73381_21.34799,1050.9812560400387
23464,-157.73170_21.34771,1199.3870894185852
23465,-157.73423_21.34745,1083.4913402504717
23466,-157.73791_21.34206,1573.506633935011
23467,-157.74274_21.34002,1842.3846153783963
23468,-157.71914_21.34156,2610.0789315794173
23469,-157.74053_21.33892,1926.9011440941767
23470,-157.73593_21.33889,1945.6776946118093
23471,-157.74328_21.33948,1913.1882103858718
23472,-157.74536_21.33959,1965.566529508565
23473,-157.74263_21.33894,1957.2454841476529
23474,-157.74085_21.34163,1631.9940977521658
23475,-157.74115_21.34127,1675.6684817312835
23476,-157.74064_21.33964,1848.282961278311
23477,-157.73245_21.33778,2149.468145585743
23478,-157.74378_21.33696,2197.2306234031244
23479,-157.74015_21.33657,2183.3986477997773
23480,-157.73958_21.33738,2090.975424022866
23481,-157.72383_21.34214,2204.2631559992847
23482,-157.72511_21.34169,2148.7224832371508
23483,-157.72495_21.33835,2448.6549817126365
23484,-157.72814_21.33892,2215.794213641173
23485,-157.73086_21.33803,2178.932085904928
