,Uid,Elevation_m
46940,-155.12558_19.71287,218.423400879
46941,-155.12555_19.71345,215.903121948
46942,-155.12529_19.71332,215.063034058
46943,-155.12511_19.71347,213.802902222
46944,-155.12482_19.71349,212.54277038599997
46945,-155.12428_19.71349,208.76235961900002
46946,-155.12486_19.71292,212.12272644
46947,-155.12494_19.71240,212.12272644
46948,-155.12516_19.71208,213.802902222
46949,-155.12481_19.71209,210.022491455
46950,-155.12479_19.71184,207.502227783
46951,-155.12458_19.71151,203.30177307099999
46952,-155.12508_19.71130,210.862579346
46953,-155.12535_19.71143,217.163253784
46954,-155.12580_19.71111,224.724075317
46955,-155.12606_19.71108,228.504470825
46956,-155.12632_19.71105,231.44479370099998
46957,-155.12655_19.71099,232.284881592
46958,-155.12393_19.69141,231.44479370099998
46959,-155.12284_19.69151,228.924514771
46960,-155.12249_19.69189,227.664382935
46961,-155.12260_19.69273,226.40425109900002
46962,-155.12282_19.69446,220.10357666
46963,-155.12372_19.69354,223.46392822299998
46964,-155.12484_19.69226,229.764602661
46965,-155.12482_19.69131,234.805145264
46966,-155.12668_19.69039,245.30627441400003
46967,-155.12413_19.69145,231.86483764599998
46968,-155.12627_19.69043,243.626098633
46969,-155.12344_19.69234,228.08442688
46970,-155.12299_19.69233,228.08442688
46971,-155.12260_19.69232,227.24433898900003
46972,-155.12225_19.69224,225.984207153
46973,-155.12355_19.69372,222.62384033200001
46974,-155.12396_19.69279,225.984207153
46975,-155.12380_19.69323,224.304031372
46976,-155.12420_19.69255,227.24433898900003
46977,-155.12452_19.69282,225.984207153
46978,-155.12433_19.69210,229.344558716
46979,-155.12454_19.69185,231.44479370099998
46980,-155.12467_19.69169,232.284881592
46981,-155.12506_19.69111,236.0652771
46982,-155.12527_19.69087,237.32542419400002
46983,-155.12529_19.69135,233.96505737299998
46984,-155.12496_19.69162,232.704925537
46985,-155.12636_19.69071,241.945907593
46986,-155.12332_19.69275,225.984207153
46987,-155.12299_19.69291,225.984207153
46988,-155.12271_19.69309,225.144119263
46989,-155.12236_19.69333,223.04388427700002
46990,-155.12324_19.69392,221.783752441
46991,-155.12426_19.69343,224.304031372
46992,-155.12433_19.69304,225.144119263
46993,-155.12306_19.69335,223.88397216799999
46994,-155.12286_19.69352,223.04388427700002
46995,-155.12250_19.69456,219.26348877
46996,-155.12359_19.69138,230.60470581099997
46997,-155.12369_19.69119,231.02474975599998
46998,-155.12336_19.69108,230.60470581099997
46999,-155.12321_19.69127,229.764602661
47000,-155.12277_19.69114,228.924514771
47001,-155.12296_19.69101,229.764602661
47002,-155.12312_19.69086,230.60470581099997
47003,-155.12279_19.69067,229.764602661
47004,-155.12254_19.69088,228.08442688
47005,-155.12235_19.69101,227.24433898900003
47006,-155.12157_19.69210,221.363708496
47007,-155.12505_19.69208,230.18464660599997
47008,-155.12489_19.69287,226.82429504400002
47009,-155.13650_19.71264,275.129455566
47010,-155.13702_19.71251,280.590057373
47011,-155.13721_19.71220,283.110321045
47012,-155.13749_19.71236,286.050628662
47013,-155.13777_19.71252,286.890716553
47014,-155.13734_19.71259,283.950408936
47015,-155.13725_19.71286,280.590057373
47016,-155.13743_19.71343,281.850189209
47017,-155.13740_19.71326,281.43014526400003
47018,-155.13778_19.71332,283.53036499
47019,-155.13809_19.71348,284.790496826
47020,-155.13773_19.71360,283.110321045
47021,-155.13762_19.71282,284.790496826
47022,-155.13910_19.71303,292.351318359
47023,-155.13798_19.71283,286.050628662
47024,-155.13981_19.71273,299.912109375
47025,-155.14097_19.71381,302.85244751
47026,-155.11386_19.70320,169.69818115199996
47027,-155.11434_19.70334,173.058532715
47028,-155.11438_19.70298,174.31866455099998
47029,-155.11394_19.70285,169.69818115199996
47030,-155.11396_19.70255,167.597946167
47031,-155.11429_19.70173,172.63848877
47032,-155.11457_19.70113,177.679031372
47033,-155.11465_19.70061,182.719573975
47034,-155.11480_19.70022,183.97970581099997
47035,-155.11561_19.70040,190.28038024900002
47036,-155.11620_19.70246,183.97970581099997
47037,-155.11606_19.70262,182.719573975
47038,-155.11592_19.70276,182.719573975
47039,-155.11578_19.70290,182.719573975
47040,-155.11564_19.70304,182.719573975
47041,-155.11550_19.70318,183.13961792
47042,-155.11535_19.70332,182.719573975
47043,-155.11521_19.70346,181.879486084
47044,-155.11507_19.70360,179.359207153
47045,-155.11479_19.70388,176.83894348099997
47046,-155.11465_19.70402,175.998855591
47047,-155.11446_19.70415,173.058532715
47048,-155.11483_19.70320,178.099075317
47049,-155.11389_19.70356,168.858078003
47050,-155.11413_19.70369,170.11822509799998
47051,-155.11443_19.70372,172.218444824
47052,-155.11507_19.70284,182.719573975
47053,-155.11574_19.70249,184.81979370099998
47054,-155.11548_19.70273,183.97970581099997
47055,-155.11527_19.70266,183.559661865
47056,-155.11512_19.70250,182.299530029
47057,-155.11548_19.70214,182.719573975
47058,-155.11532_19.70029,188.180160522
47059,-155.11418_19.70238,170.53826904299999
47060,-155.11446_19.70248,173.898620605
47061,-155.11503_19.70081,185.23983764599998
47062,-155.11474_19.69980,183.97970581099997
47063,-155.11491_19.69947,184.81979370099998
47064,-155.11524_19.69951,186.499969482
47065,-155.11552_19.69926,188.180160522
47066,-155.11583_19.69904,190.28038024900002
47067,-155.11616_19.69881,191.540512085
47068,-155.11642_19.69857,191.540512085
47069,-155.11663_19.69834,193.220687866
47070,-155.11647_19.69793,191.96055603
47071,-155.11663_19.69766,194.060791016
47072,-155.11770_19.69862,201.62159729
47073,-155.11676_19.69808,194.060791016
47074,-155.11550_19.69955,187.76011657700002
47075,-155.11709_19.69826,195.320922852
47076,-155.11734_19.69803,197.421142578
47077,-155.11639_19.70006,194.48083496099997
47078,-155.11623_19.69988,191.96055603
47079,-155.11658_19.69973,195.740966797
47080,-155.11637_19.69961,194.060791016
47081,-155.11673_19.69928,197.001098633
47082,-155.11685_19.69913,197.421142578
47083,-155.11698_19.69898,198.26123046900003
47084,-155.11711_19.69883,198.68127441400003
47085,-155.11722_19.69867,197.421142578
47086,-155.11760_19.69913,204.141860962
47087,-155.11736_19.69945,202.46168518099998
47088,-155.11724_19.69961,201.62159729
47089,-155.11711_19.69979,201.62159729
47090,-155.11700_19.69995,201.62159729
47091,-155.11689_19.70010,199.521362305
47092,-155.11676_19.70027,198.26123046900003
47093,-155.11662_19.70046,196.581054688
47094,-155.11578_19.69960,188.600204468
47095,-155.11605_19.69964,189.020248413
47096,-155.11588_19.69998,189.440292358
47097,-155.11569_19.69991,188.600204468
47098,-155.11546_19.69987,187.34005737299998
47099,-155.11523_19.69984,186.920013428
47100,-155.11501_19.69980,184.81979370099998
47101,-155.11643_19.70225,188.180160522
47102,-155.11659_19.70209,190.70042419400002
47103,-155.11673_19.70195,194.90087890599997
47104,-155.11687_19.70181,196.161010742
47105,-155.11701_19.70167,198.26123046900003
47106,-155.11715_19.70153,199.521362305
47107,-155.11729_19.70139,200.361465454
47108,-155.11744_19.70126,201.62159729
47109,-155.11758_19.70112,202.88172912599998
47110,-155.11772_19.70098,203.721817017
47111,-155.11786_19.70084,205.40199279799998
47112,-155.11800_19.70070,206.242095947
47113,-155.11814_19.70056,208.34231567400002
47114,-155.11829_19.70042,209.18240356400003
47115,-155.11843_19.70028,212.12272644
47116,-155.11857_19.70014,212.54277038599997
47117,-155.11875_19.69997,213.802902222
47118,-155.11895_19.69978,214.222946167
47119,-155.11866_19.69947,212.54277038599997
47120,-155.11851_19.69964,212.54277038599997
47121,-155.11839_19.69976,211.282623291
47122,-155.11827_19.69988,210.4425354
47123,-155.11815_19.70000,208.76235961900002
47124,-155.11803_19.70013,207.082183838
47125,-155.11778_19.70038,204.981948853
47126,-155.11766_19.70051,202.46168518099998
47127,-155.11752_19.70065,201.201553345
47128,-155.11739_19.70079,200.361465454
47129,-155.11725_19.70093,199.521362305
47130,-155.11711_19.70108,197.841186523
47131,-155.11696_19.70123,194.90087890599997
47132,-155.11666_19.70154,194.060791016
47133,-155.11649_19.70171,192.38059997599998
47134,-155.11628_19.70194,189.86033630400001
47135,-155.11597_19.70226,185.659881592
47136,-155.11574_19.70200,185.23983764599998
47137,-155.11603_19.70167,189.020248413
47138,-155.11623_19.70144,190.70042419400002
47139,-155.11639_19.70125,192.38059997599998
47140,-155.11655_19.70108,194.060791016
47141,-155.11670_19.70091,195.740966797
47142,-155.11684_19.70074,197.421142578
47143,-155.11698_19.70059,198.68127441400003
47144,-155.11711_19.70044,201.201553345
47145,-155.11724_19.70029,202.041641235
47146,-155.11737_19.70015,203.30177307099999
47147,-155.11761_19.69988,206.242095947
47148,-155.11772_19.69975,207.082183838
47149,-155.11783_19.69962,207.502227783
47150,-155.11795_19.69949,207.92227172900002
47151,-155.11806_19.69936,208.34231567400002
47152,-155.11817_19.69923,208.34231567400002
47153,-155.11831_19.69906,208.76235961900002
47154,-155.11612_19.70020,192.38059997599998
47155,-155.11601_19.70040,191.540512085
47156,-155.11590_19.70057,191.12046814
47157,-155.11550_19.70076,189.020248413
47158,-155.11532_19.70113,183.97970581099997
47159,-155.11508_19.70130,181.879486084
47160,-155.11504_19.70156,180.61933898900003
47161,-155.11528_19.70169,182.299530029
47162,-155.11546_19.70176,183.97970581099997
47163,-155.11559_19.70187,185.23983764599998
47164,-155.11596_19.70127,189.020248413
47165,-155.11607_19.70114,190.70042419400002
47166,-155.11617_19.70101,191.96055603
47167,-155.11628_19.70088,193.220687866
47168,-155.11639_19.70075,194.060791016
47169,-155.11649_19.70061,195.320922852
47170,-155.11475_19.70448,175.1587677
47171,-155.11509_19.70422,178.099075317
47172,-155.11523_19.70439,177.258987427
47173,-155.11490_19.70464,174.31866455099998
47174,-155.11503_19.70479,174.738708496
47175,-155.11518_19.70494,173.898620605
47176,-155.11534_19.70460,175.998855591
47177,-155.11553_19.70469,177.258987427
47178,-155.11578_19.70456,178.519119263
47179,-155.11597_19.70440,181.459442139
47180,-155.11583_19.70419,181.039382935
47181,-155.11563_19.70405,180.61933898900003
47182,-155.11544_19.70390,179.77925109900002
47183,-155.11565_19.70370,181.039382935
47184,-155.11584_19.70353,181.459442139
47185,-155.11608_19.70394,183.13961792
47186,-155.11620_19.70416,183.559661865
47187,-155.11643_19.70418,183.97970581099997
47188,-155.11672_19.70401,186.499969482
47189,-155.11675_19.70380,187.34005737299998
47190,-155.11651_19.70360,184.81979370099998
47191,-155.11636_19.70345,183.97970581099997
47192,-155.11623_19.70330,182.719573975
47193,-155.11680_19.70332,188.180160522
47194,-155.11693_19.70347,189.440292358
47195,-155.11706_19.70362,189.020248413
47196,-155.11720_19.70377,189.020248413
47197,-155.11761_19.70426,189.440292358
47198,-155.11730_19.70441,187.76011657700002
47199,-155.11662_19.70474,181.459442139
47200,-155.11626_19.70488,177.679031372
47201,-155.11597_19.70498,175.998855591
47202,-155.11572_19.70509,175.578811646
47203,-155.11545_19.70525,173.898620605
47204,-155.11616_19.70458,181.459442139
47205,-155.11671_19.70430,184.81979370099998
47206,-155.11703_19.70413,187.34005737299998
47207,-155.11677_19.70250,190.70042419400002
47208,-155.11690_19.70267,189.86033630400001
47209,-155.11702_19.70282,191.12046814
47210,-155.11715_19.70297,191.96055603
47211,-155.11727_19.70239,197.421142578
47212,-155.11745_19.70191,202.041641235
47213,-155.11764_19.70220,202.88172912599998
47214,-155.11788_19.70231,204.981948853
47215,-155.11828_19.70201,208.34231567400002
47216,-155.11811_19.70180,207.082183838
47217,-155.11793_19.70166,205.82203674299998
47218,-155.11780_19.70149,204.981948853
47219,-155.11809_19.70120,206.662139893
47220,-155.11822_19.70136,206.662139893
47221,-155.11835_19.70152,208.34231567400002
47222,-155.11846_19.70172,208.76235961900002
47223,-155.11867_19.70185,209.60244751
47224,-155.11894_19.70172,210.4425354
47225,-155.11910_19.70152,211.702667236
47226,-155.11873_19.70114,212.96281433099998
47227,-155.11854_19.70091,213.38285827599998
47228,-155.11877_19.70054,213.802902222
47229,-155.11890_19.70070,215.063034058
47230,-155.11902_19.70085,215.063034058
47231,-155.11915_19.70100,214.642990112
47232,-155.11928_19.70115,213.802902222
47233,-155.11940_19.70130,213.802902222
47234,-155.11955_19.70144,213.38285827599998
47235,-155.11964_19.70169,213.802902222
47236,-155.11943_19.70185,211.702667236
47237,-155.11924_19.70194,210.4425354
47238,-155.11889_19.70214,208.34231567400002
47239,-155.11871_19.70224,207.082183838
47240,-155.11854_19.70234,207.082183838
47241,-155.11836_19.70243,206.242095947
47242,-155.11792_19.70268,202.88172912599998
47243,-155.11766_19.70283,198.26123046900003
47244,-155.11748_19.70293,196.161010742
47245,-155.11729_19.70314,193.64074707
47246,-155.11929_19.70032,215.903121948
47247,-155.11942_19.70048,216.32316589400003
47248,-155.11954_19.70062,217.163253784
47249,-155.11980_19.70093,217.583297729
47250,-155.12007_19.70122,218.423400879
47251,-155.11748_19.70351,191.96055603
47252,-155.11767_19.70341,194.060791016
47253,-155.11784_19.70331,194.90087890599997
47254,-155.11802_19.70321,197.001098633
47255,-155.11820_19.70312,199.941421509
47256,-155.11837_19.70302,200.78150939900002
47257,-155.11855_19.70292,202.88172912599998
47258,-155.11872_19.70282,204.141860962
47259,-155.11890_19.70272,206.242095947
47260,-155.11907_19.70262,207.082183838
47261,-155.11925_19.70252,208.34231567400002
47262,-155.11943_19.70242,209.60244751
47263,-155.11978_19.70223,212.96281433099998
47264,-155.11997_19.70213,215.063034058
47265,-155.12004_19.70190,216.743209839
47266,-155.12032_19.70201,219.26348877
47267,-155.12060_19.70184,221.363708496
47268,-155.12051_19.70162,220.94366455099998
47269,-155.12031_19.70145,220.523620605
47270,-155.12007_19.70147,218.423400879
47271,-155.12087_19.70272,220.523620605
47272,-155.12068_19.70281,218.003341675
47273,-155.12030_19.70299,213.38285827599998
47274,-155.12010_19.70308,210.4425354
47275,-155.11990_19.70318,207.92227172900002
47276,-155.11969_19.70328,206.242095947
47277,-155.11948_19.70338,203.721817017
47278,-155.11926_19.70349,200.78150939900002
47279,-155.11903_19.70359,199.521362305
47280,-155.11879_19.70371,197.421142578
47281,-155.11854_19.70383,196.161010742
47282,-155.11828_19.70395,194.060791016
47283,-155.11800_19.70408,191.96055603
47284,-155.11804_19.70360,195.320922852
47285,-155.11898_19.70309,203.721817017
47286,-155.11920_19.70298,205.40199279799998
47287,-155.11961_19.70276,208.34231567400002
47288,-155.11981_19.70265,210.4425354
47289,-155.12000_19.70255,212.54277038599997
47290,-155.12019_19.70245,214.642990112
47291,-155.12074_19.70216,220.523620605
47292,-155.11869_19.69657,204.141860962
47293,-155.11900_19.69698,208.34231567400002
47294,-155.11919_19.69714,210.4425354
47295,-155.11903_19.69725,210.022491455
47296,-155.11943_19.69750,212.54277038599997
47297,-155.11927_19.69763,212.96281433099998
47298,-155.11951_19.69774,213.802902222
47299,-155.11959_19.69788,214.642990112
47300,-155.11971_19.69801,215.063034058
47301,-155.11982_19.69814,215.903121948
47302,-155.11993_19.69827,216.743209839
47303,-155.12004_19.69839,217.163253784
47304,-155.12015_19.69852,217.583297729
47305,-155.12026_19.69865,218.423400879
47306,-155.12037_19.69878,218.423400879
47307,-155.12077_19.69918,220.523620605
47308,-155.12060_19.69926,219.26348877
47309,-155.12022_19.69943,218.423400879
47310,-155.11978_19.69868,216.32316589400003
47311,-155.11945_19.69829,215.063034058
47312,-155.11934_19.69817,215.063034058
47313,-155.11923_19.69804,214.642990112
47314,-155.11905_19.69792,213.802902222
47315,-155.11911_19.69774,213.802902222
47316,-155.11888_19.69736,210.4425354
47317,-155.11875_19.69747,210.022491455
47318,-155.11854_19.69753,208.34231567400002
47319,-155.11818_19.69719,203.30177307099999
47320,-155.11797_19.69730,201.62159729
47321,-155.11791_19.69755,201.62159729
47322,-155.11817_19.69771,204.561904907
47323,-155.11837_19.69784,206.662139893
47324,-155.11856_19.69797,208.76235961900002
47325,-155.11869_19.69813,209.60244751
47326,-155.11883_19.69831,212.12272644
47327,-155.11898_19.69847,213.38285827599998
47328,-155.11910_19.69862,213.802902222
47329,-155.11923_19.69877,214.222946167
47330,-155.11933_19.69892,214.642990112
47331,-155.11955_19.69917,215.903121948
47332,-155.11968_19.69930,216.32316589400003
47333,-155.11979_19.69952,217.163253784
47334,-155.12000_19.69958,217.583297729
47335,-155.11930_19.69954,215.483078003
47336,-155.11918_19.69938,215.063034058
47337,-155.11905_19.69927,213.802902222
47338,-155.11879_19.69894,212.54277038599997
47339,-155.11861_19.69718,207.92227172900002
47340,-155.11894_19.69909,213.802902222
47341,-155.11868_19.69875,210.4425354
47342,-155.11855_19.69860,209.60244751
47343,-155.11842_19.69845,207.92227172900002
47344,-155.11829_19.69830,205.82203674299998
47345,-155.11816_19.69815,204.981948853
47346,-155.11802_19.69801,202.88172912599998
47347,-155.11786_19.69787,201.62159729
47348,-155.11769_19.69772,200.361465454
47349,-155.11918_19.69642,207.082183838
47350,-155.11959_19.69627,208.34231567400002
47351,-155.12001_19.69647,211.702667236
47352,-155.12020_19.69663,212.96281433099998
47353,-155.12035_19.69674,213.802902222
47354,-155.12061_19.69696,217.163253784
47355,-155.12191_19.69770,223.88397216799999
47356,-155.12142_19.69785,222.203796387
47357,-155.12201_19.69814,225.144119263
47358,-155.12226_19.69799,225.564163208
47359,-155.12251_19.69811,226.82429504400002
47360,-155.12266_19.69833,227.664382935
47361,-155.12247_19.69847,227.24433898900003
47362,-155.12189_19.69868,225.144119263
47363,-155.12171_19.69872,225.144119263
47364,-155.12157_19.69881,223.88397216799999
47365,-155.12140_19.69890,223.04388427700002
47366,-155.12122_19.69898,222.203796387
47367,-155.12106_19.69906,221.783752441
47368,-155.12087_19.69869,220.523620605
47369,-155.12109_19.69858,221.783752441
47370,-155.12092_19.69800,220.523620605
47371,-155.12044_19.69752,217.583297729
47372,-155.12019_19.69728,215.063034058
47373,-155.12007_19.69716,213.802902222
47374,-155.11995_19.69704,213.38285827599998
47375,-155.11983_19.69692,212.54277038599997
47376,-155.11963_19.69716,211.702667236
47377,-155.11978_19.69735,212.96281433099998
47378,-155.12027_19.69790,217.163253784
47379,-155.12039_19.69803,218.423400879
47380,-155.12053_19.69818,218.423400879
47381,-155.12048_19.69613,214.642990112
47382,-155.12116_19.69757,221.363708496
47383,-155.12102_19.69739,220.10357666
47384,-155.12087_19.69724,219.26348877
47385,-155.12071_19.69712,218.423400879
47386,-155.12105_19.69813,221.363708496
47387,-155.12109_19.69669,219.683532715
47388,-155.13404_19.71345,263.788238525
47389,-155.13441_19.71320,265.04840087900004
47390,-155.13438_19.71295,264.20828247099996
47391,-155.13408_19.71298,263.788238525
47392,-155.13417_19.71274,263.788238525
47393,-155.13424_19.71251,263.788238525
47394,-155.13451_19.71263,265.04840087900004
47395,-155.13475_19.71298,265.88848877
47396,-155.13475_19.71327,265.88848877
47397,-155.13475_19.71346,265.88848877
47398,-155.13477_19.71366,265.88848877
47399,-155.13541_19.71368,267.98870849599996
47400,-155.13551_19.71420,267.568664551
47401,-155.13532_19.71444,266.308532715
47402,-155.13420_19.71430,263.788238525
47403,-155.18217_19.68351,601.5043945310001
47404,-155.18219_19.68318,601.5043945310001
47405,-155.18221_19.68251,605.284851074
47406,-155.18257_19.68269,609.4852905270001
47407,-155.18250_19.68451,605.70489502
47408,-155.18250_19.68468,606.1249389649998
47409,-155.18288_19.68464,608.2251586910002
47410,-155.18301_19.68387,610.325378418
47411,-155.18325_19.68230,619.98638916
47412,-155.18349_19.68230,622.506652832
47413,-155.18341_19.68288,617.8861694340001
47414,-155.18384_19.68422,617.466125488
47415,-155.18390_19.68257,625.8670043950002
47416,-155.18391_19.68240,626.28704834
47417,-155.18393_19.68190,627.967285156
47418,-155.18394_19.68174,627.967285156
47419,-155.18317_19.68179,619.98638916
47420,-155.18282_19.68182,616.205993652
47421,-155.18230_19.68186,610.325378418
47422,-155.18212_19.68187,608.2251586910002
47423,-155.18207_19.68697,603.6046752929999
47424,-155.18209_19.68615,604.8648071289998
47425,-155.18210_19.68598,604.8648071289998
47426,-155.18246_19.68615,609.4852905270001
47427,-155.18244_19.68665,608.2251586910002
47428,-155.18244_19.68682,608.2251586910002
47429,-155.18242_19.68731,604.4447631840001
47430,-155.18240_19.68783,601.5043945310001
47431,-155.18291_19.68699,609.9053344729999
47432,-155.18292_19.68666,610.7454223630001
47433,-155.18294_19.68584,610.325378418
47434,-155.18295_19.68567,609.9053344729999
47435,-155.18288_19.68523,608.2251586910002
47436,-155.18343_19.68507,612.84564209
47437,-155.18329_19.68634,612.84564209
47438,-155.18328_19.68667,612.4255981449999
47439,-155.18328_19.68684,612.0055541990001
47440,-155.18381_19.68536,617.0460815430001
47441,-155.18380_19.68553,616.626037598
47442,-155.18378_19.68635,614.5258178710002
47443,-155.18377_19.68652,614.9458618159999
47444,-155.18334_19.68801,612.0055541990001
47445,-155.12675_19.68961,251.606948853
47446,-155.12720_19.68927,253.287124634
47447,-155.12743_19.68908,254.967300415
47448,-155.12765_19.68888,256.22744751
47449,-155.12811_19.68847,262.108062744
47450,-155.12896_19.68800,268.408752441
47451,-155.12915_19.68796,269.668884277
47452,-155.12937_19.68789,271.76910400400004
47453,-155.12961_19.68796,273.86932373
47454,-155.12964_19.68777,273.86932373
47455,-155.12990_19.68815,275.129455566
47456,-155.12932_19.68850,269.248840332
47457,-155.12899_19.68931,265.04840087900004
47458,-155.12999_19.68927,275.969543457
47459,-155.12953_19.68886,269.248840332
47460,-155.13077_19.68835,280.590057373
47461,-155.13175_19.68785,292.771362305
47462,-155.13381_19.68845,301.592315674
47463,-155.13379_19.68742,302.85244751
47464,-155.13247_19.68704,299.49206543
47465,-155.13284_19.68685,302.85244751
47466,-155.13288_19.68711,301.592315674
47467,-155.13339_19.68670,306.212799072
47468,-155.13375_19.68670,306.212799072
47469,-155.13398_19.68651,307.47293090799997
47470,-155.13415_19.68631,308.733062744
47471,-155.13176_19.68889,287.310760498
47472,-155.12788_19.68867,259.167755127
47473,-155.12836_19.68834,263.788238525
47474,-155.13298_19.68879,296.13171386700003
47475,-155.13269_19.68802,294.031494141
47476,-155.12751_19.68995,251.606948853
47477,-155.12697_19.68946,252.44703674299998
47478,-155.18057_19.68196,585.5427246089998
47479,-155.17963_19.68246,579.24206543
47480,-155.18012_19.68339,581.342285156
47481,-155.18026_19.68307,582.6024169919999
47482,-155.18086_19.68313,587.2229003910002
47483,-155.18085_19.68346,587.2229003910002
47484,-155.18082_19.68413,589.7431640630001
47485,-155.18080_19.68446,590.1632080080001
47486,-155.18046_19.68464,586.8028564449999
47487,-155.18085_19.68527,590.5832519529998
47488,-155.18116_19.68514,593.9436035160002
47489,-155.18134_19.68512,596.0438232419999
47490,-155.18127_19.68464,594.783691406
47491,-155.18128_19.68448,594.783691406
47492,-155.18132_19.68365,591.003295898
47493,-155.18132_19.68348,591.003295898
47494,-155.18135_19.68298,590.5832519529998
47495,-155.18135_19.68282,591.003295898
47496,-155.18167_19.68383,596.8839111329999
47497,-155.18164_19.68449,598.1440429689999
47498,-155.18164_19.68465,598.1440429689999
47499,-155.18162_19.68498,598.1440429689999
47500,-155.18159_19.68517,598.564086914
47501,-155.18142_19.68192,597.3039550780001
47502,-155.18125_19.68193,592.68347168
47503,-155.18108_19.68194,591.423339844
47504,-155.17983_19.68760,577.141784668
47505,-155.17980_19.68726,578.4019775390001
47506,-155.17965_19.68660,577.141784668
47507,-155.18001_19.68649,580.5021972660002
47508,-155.18075_19.68627,589.7431640630001
47509,-155.18073_19.68727,590.5832519529998
47510,-155.18072_19.68743,589.7431640630001
47511,-155.18071_19.68776,587.642944336
47512,-155.18071_19.68810,587.2229003910002
47513,-155.18070_19.68826,587.642944336
47514,-155.18070_19.68843,587.642944336
47515,-155.18072_19.68864,587.2229003910002
47516,-155.18115_19.68818,589.3231201169999
47517,-155.18119_19.68794,590.5832519529998
47518,-155.18122_19.68678,595.6237792970002
47519,-155.18115_19.68581,595.203735352
47520,-155.18134_19.68578,597.3039550780001
47521,-155.18170_19.68564,600.6643066410002
47522,-155.18160_19.68595,600.2442626950002
47523,-155.18159_19.68612,600.2442626950002
47524,-155.18159_19.68645,600.2442626950002
47525,-155.18158_19.68662,599.82421875
47526,-155.18157_19.68712,598.1440429689999
47527,-155.18156_19.68762,594.783691406
47528,-155.18156_19.68778,593.52355957
47529,-155.18155_19.68795,591.8433837889999
47530,-155.16067_19.67541,479.691375732
47531,-155.15874_19.67344,473.81076049800004
47532,-155.16679_19.67067,532.61706543
47533,-155.16562_19.67213,527.996520996
47534,-155.15265_19.67532,432.64633178699995
47535,-155.15677_19.67576,450.288238525
47536,-155.15750_19.67661,453.228546143
47537,-155.15682_19.67889,451.968414307
47538,-155.15737_19.67629,454.908721924
47539,-155.15599_19.67644,443.98754882800006
47540,-155.14566_19.67773,375.9402771
47541,-155.14566_19.67554,379.720672607
47542,-155.14565_19.67506,384.761199951
47543,-155.14236_19.67404,372.57989502
47544,-155.14566_19.67724,376.78036499
47545,-155.14277_19.68123,354.097930908
47546,-155.14408_19.67956,361.658721924
47547,-155.14496_19.67880,370.05963134800004
47548,-155.14347_19.68045,357.45828247099996
47549,-155.14166_19.68148,350.73757934599996
47550,-155.13920_19.69592,309.573150635
47551,-155.13712_19.69747,299.072021484
47552,-155.13712_19.69683,298.231933594
47553,-155.13785_19.69522,304.95266723599997
47554,-155.13789_19.69441,308.313018799
47555,-155.13708_19.68614,323.434631348
47556,-155.13880_19.68868,330.995452881
47557,-155.13984_19.69403,315.873840332
47558,-155.13705_19.69458,303.272491455
47559,-155.14081_19.68683,338.136230469
47560,-155.13628_19.69810,292.771362305
47561,-155.13562_19.69835,282.6902771
47562,-155.13514_19.69856,278.489837646
47563,-155.13536_19.69792,286.890716553
47564,-155.13624_19.69768,294.031494141
47565,-155.13929_19.69355,318.39410400400004
47566,-155.14061_19.69269,328.05514526400003
47567,-155.13818_19.69170,322.594543457
47568,-155.14051_19.69097,329.3152771
47569,-155.13906_19.69239,321.754455566
47570,-155.11243_19.69809,162.557403564
47571,-155.11220_19.69808,157.516876221
47572,-155.11201_19.69807,154.99659729
47573,-155.11182_19.69806,152.896377563
47574,-155.11125_19.69803,144.495483398
47575,-155.11106_19.69802,143.235336304
47576,-155.11088_19.69798,141.555160522
47577,-155.11068_19.69795,139.45494079600002
47578,-155.11045_19.69800,138.194793701
47579,-155.11064_19.69753,140.71507263200002
47580,-155.11069_19.69717,140.295028687
47581,-155.11072_19.69697,143.235336304
47582,-155.11075_19.69677,144.495483398
47583,-155.11077_19.69658,146.595703125
47584,-155.11080_19.69638,147.01574707
47585,-155.11086_19.69618,147.01574707
47586,-155.11099_19.69603,147.855834961
47587,-155.11116_19.69589,148.275878906
47588,-155.11133_19.69578,149.536010742
47589,-155.11148_19.69568,150.376098633
47590,-155.11164_19.69557,150.376098633
47591,-155.11183_19.69545,151.216201782
47592,-155.11184_19.69600,152.05628967299998
47593,-155.11203_19.69590,152.896377563
47594,-155.11217_19.69578,153.316421509
47595,-155.11237_19.69569,154.99659729
47596,-155.11265_19.69582,159.19705200200002
47597,-155.11303_19.69598,166.337814331
47598,-155.11257_19.69622,161.297271729
47599,-155.11237_19.69632,159.19705200200002
47600,-155.11218_19.69646,157.096832275
47601,-155.11169_19.69642,151.636245728
47602,-155.11150_19.69622,150.376098633
47603,-155.11137_19.69639,149.956054688
47604,-155.11127_19.69676,149.956054688
47605,-155.11156_19.69672,152.47633361799998
47606,-155.11174_19.69674,153.73646545399998
47607,-155.11202_19.69678,157.096832275
47608,-155.11189_19.69728,153.73646545399998
47609,-155.11168_19.69723,152.896377563
47610,-155.11150_19.69720,149.536010742
47611,-155.11131_19.69718,147.855834961
47612,-155.11111_19.69717,147.01574707
47613,-155.11107_19.69751,144.075424194
47614,-155.11127_19.69753,144.915527344
47615,-155.11145_19.69754,146.17565918
47616,-155.11164_19.69756,146.595703125
