,Uid,UserDays
47185,-155.11608_19.70394,16
47186,-155.11620_19.70416,16
47187,-155.11643_19.70418,16
47188,-155.11672_19.70401,16
47189,-155.11675_19.70380,16
47190,-155.11651_19.70360,16
47191,-155.11636_19.70345,16
47192,-155.11623_19.70330,16
47193,-155.11680_19.70332,16
47194,-155.11693_19.70347,16
47195,-155.11706_19.70362,16
47196,-155.11720_19.70377,16
47197,-155.11761_19.70426,16
47198,-155.11730_19.70441,16
47199,-155.11662_19.70474,109
47200,-155.11626_19.70488,109
47201,-155.11597_19.70498,109
47202,-155.11572_19.70509,109
47203,-155.11545_19.70525,109
47204,-155.11616_19.70458,16
47205,-155.11671_19.70430,16
47206,-155.11703_19.70413,16
47207,-155.11677_19.70250,16
47208,-155.11690_19.70267,16
47209,-155.11702_19.70282,16
47210,-155.11715_19.70297,16
47211,-155.11727_19.70239,16
47212,-155.11745_19.70191,16
47213,-155.11764_19.70220,16
47214,-155.11788_19.70231,16
47215,-155.11828_19.70201,16
47216,-155.11811_19.70180,16
47217,-155.11793_19.70166,16
47218,-155.11780_19.70149,16
47219,-155.11809_19.70120,16
47220,-155.11822_19.70136,16
47221,-155.11835_19.70152,16
47222,-155.11846_19.70172,16
47223,-155.11867_19.70185,16
47224,-155.11894_19.70172,16
47225,-155.11910_19.70152,16
47226,-155.11873_19.70114,16
47227,-155.11854_19.70091,16
47228,-155.11877_19.70054,16
47229,-155.11890_19.70070,16
47230,-155.11902_19.70085,16
47231,-155.11915_19.70100,16
47232,-155.11928_19.70115,16
47233,-155.11940_19.70130,16
47234,-155.11955_19.70144,16
47235,-155.11964_19.70169,16
47236,-155.11943_19.70185,16
47237,-155.11924_19.70194,16
47238,-155.11889_19.70214,16
47239,-155.11871_19.70224,16
47240,-155.11854_19.70234,16
47241,-155.11836_19.70243,16
47242,-155.11792_19.70268,16
47243,-155.11766_19.70283,16
47244,-155.11748_19.70293,16
47245,-155.11729_19.70314,16
47246,-155.11929_19.70032,16
47247,-155.11942_19.70048,16
47248,-155.11954_19.70062,16
47249,-155.11980_19.70093,16
47250,-155.12007_19.70122,16
47251,-155.11748_19.70351,16
47252,-155.11767_19.70341,16
47253,-155.11784_19.70331,16
47254,-155.11802_19.70321,16
47255,-155.11820_19.70312,16
47256,-155.11837_19.70302,16
47257,-155.11855_19.70292,16
47258,-155.11872_19.70282,16
47259,-155.11890_19.70272,16
47260,-155.11907_19.70262,16
47261,-155.11925_19.70252,16
47262,-155.11943_19.70242,16
47263,-155.11978_19.70223,16
47264,-155.11997_19.70213,16
47265,-155.12004_19.70190,16
47266,-155.12032_19.70201,16
47267,-155.12060_19.70184,16
47268,-155.12051_19.70162,16
47269,-155.12031_19.70145,16
47270,-155.12007_19.70147,16
47271,-155.12087_19.70272,16
47272,-155.12068_19.70281,16
47273,-155.12030_19.70299,16
47274,-155.12010_19.70308,16
47275,-155.11990_19.70318,16
47276,-155.11969_19.70328,16
47277,-155.11948_19.70338,16
47278,-155.11926_19.70349,16
47279,-155.11903_19.70359,16
47280,-155.11879_19.70371,16
47281,-155.11854_19.70383,16
47282,-155.11828_19.70395,16
47283,-155.11800_19.70408,16
47284,-155.11804_19.70360,16
47285,-155.11898_19.70309,16
47286,-155.11920_19.70298,16
47287,-155.11961_19.70276,16
47288,-155.11981_19.70265,16
47289,-155.12000_19.70255,16
47290,-155.12019_19.70245,16
47291,-155.12074_19.70216,16
47292,-155.11869_19.69657,16
47293,-155.11900_19.69698,16
47294,-155.11919_19.69714,16
47295,-155.11903_19.69725,16
47296,-155.11943_19.69750,16
47297,-155.11927_19.69763,16
47298,-155.11951_19.69774,16
47299,-155.11959_19.69788,16
47300,-155.11971_19.69801,16
47301,-155.11982_19.69814,16
47302,-155.11993_19.69827,16
47303,-155.12004_19.69839,16
47304,-155.12015_19.69852,16
47305,-155.12026_19.69865,16
47306,-155.12037_19.69878,16
47307,-155.12077_19.69918,16
47308,-155.12060_19.69926,16
47309,-155.12022_19.69943,16
47310,-155.11978_19.69868,16
47311,-155.11945_19.69829,16
47312,-155.11934_19.69817,16
47313,-155.11923_19.69804,16
47314,-155.11905_19.69792,16
47315,-155.11911_19.69774,16
47316,-155.11888_19.69736,16
47317,-155.11875_19.69747,16
47318,-155.11854_19.69753,16
47319,-155.11818_19.69719,16
47320,-155.11797_19.69730,16
47321,-155.11791_19.69755,16
47322,-155.11817_19.69771,16
47323,-155.11837_19.69784,16
47324,-155.11856_19.69797,16
47325,-155.11869_19.69813,16
47326,-155.11883_19.69831,16
47327,-155.11898_19.69847,16
47328,-155.11910_19.69862,16
47329,-155.11923_19.69877,16
47330,-155.11933_19.69892,16
47331,-155.11955_19.69917,16
47332,-155.11968_19.69930,16
47333,-155.11979_19.69952,16
47334,-155.12000_19.69958,16
47335,-155.11930_19.69954,16
47336,-155.11918_19.69938,16
47337,-155.11905_19.69927,16
47338,-155.11879_19.69894,16
47339,-155.11861_19.69718,16
47340,-155.11894_19.69909,16
47341,-155.11868_19.69875,16
47342,-155.11855_19.69860,16
47343,-155.11842_19.69845,16
47344,-155.11829_19.69830,16
47345,-155.11816_19.69815,16
47346,-155.11802_19.69801,16
47347,-155.11786_19.69787,16
47348,-155.11769_19.69772,16
47349,-155.11918_19.69642,16
47350,-155.11959_19.69627,16
47351,-155.12001_19.69647,16
47352,-155.12020_19.69663,16
47353,-155.12035_19.69674,16
47354,-155.12061_19.69696,16
47355,-155.12191_19.69770,16
47356,-155.12142_19.69785,16
47357,-155.12201_19.69814,16
47358,-155.12226_19.69799,16
47359,-155.12251_19.69811,16
47360,-155.12266_19.69833,16
47361,-155.12247_19.69847,16
47362,-155.12189_19.69868,16
47363,-155.12171_19.69872,16
47364,-155.12157_19.69881,16
47365,-155.12140_19.69890,16
47366,-155.12122_19.69898,16
47367,-155.12106_19.69906,16
47368,-155.12087_19.69869,16
47369,-155.12109_19.69858,16
47370,-155.12092_19.69800,16
47371,-155.12044_19.69752,16
47372,-155.12019_19.69728,16
47373,-155.12007_19.69716,16
47374,-155.11995_19.69704,16
47375,-155.11983_19.69692,16
47376,-155.11963_19.69716,16
47377,-155.11978_19.69735,16
47378,-155.12027_19.69790,16
47379,-155.12039_19.69803,16
47380,-155.12053_19.69818,16
47381,-155.12048_19.69613,16
47382,-155.12116_19.69757,16
47383,-155.12102_19.69739,16
47384,-155.12087_19.69724,16
47385,-155.12071_19.69712,16
47386,-155.12105_19.69813,16
47387,-155.12109_19.69669,16
47388,-155.13404_19.71345,109
47389,-155.13441_19.71320,109
47390,-155.13438_19.71295,109
47391,-155.13408_19.71298,109
47392,-155.13417_19.71274,109
47393,-155.13424_19.71251,109
47394,-155.13451_19.71263,109
47395,-155.13475_19.71298,109
47396,-155.13475_19.71327,109
47397,-155.13475_19.71346,109
47398,-155.13477_19.71366,109
47399,-155.13541_19.71368,109
47400,-155.13551_19.71420,109
47401,-155.13532_19.71444,109
47402,-155.13420_19.71430,109
47403,-155.18217_19.68351,28
47404,-155.18219_19.68318,28
47405,-155.18221_19.68251,28
47406,-155.18257_19.68269,28
47407,-155.18250_19.68451,16
47408,-155.18250_19.68468,16
47409,-155.18288_19.68464,16
47410,-155.18301_19.68387,16
47411,-155.18325_19.68230,28
47412,-155.18349_19.68230,28
47413,-155.18341_19.68288,28
47414,-155.18384_19.68422,16
47415,-155.18390_19.68257,28
47416,-155.18391_19.68240,28
47417,-155.18393_19.68190,28
47418,-155.18394_19.68174,28
47419,-155.18317_19.68179,28
47420,-155.18282_19.68182,28
47421,-155.18230_19.68186,28
47422,-155.18212_19.68187,28
47423,-155.18207_19.68697,16
47424,-155.18209_19.68615,16
47425,-155.18210_19.68598,16
47426,-155.18246_19.68615,16
47427,-155.18244_19.68665,16
47428,-155.18244_19.68682,16
47429,-155.18242_19.68731,16
47430,-155.18240_19.68783,16
47431,-155.18291_19.68699,16
47432,-155.18292_19.68666,16
47433,-155.18294_19.68584,16
47434,-155.18295_19.68567,16
47435,-155.18288_19.68523,16
47436,-155.18343_19.68507,16
47437,-155.18329_19.68634,16
47438,-155.18328_19.68667,16
47439,-155.18328_19.68684,16
47440,-155.18381_19.68536,16
47441,-155.18380_19.68553,16
47442,-155.18378_19.68635,16
47443,-155.18377_19.68652,16
47444,-155.18334_19.68801,16
47445,-155.12675_19.68961,28
47446,-155.12720_19.68927,28
47447,-155.12743_19.68908,28
47448,-155.12765_19.68888,28
47449,-155.12811_19.68847,28
47450,-155.12896_19.68800,28
47451,-155.12915_19.68796,28
47452,-155.12937_19.68789,28
47453,-155.12961_19.68796,28
47454,-155.12964_19.68777,28
47455,-155.12990_19.68815,28
47456,-155.12932_19.68850,28
47457,-155.12899_19.68931,28
47458,-155.12999_19.68927,28
47459,-155.12953_19.68886,28
47460,-155.13077_19.68835,28
47461,-155.13175_19.68785,28
47462,-155.13381_19.68845,28
47463,-155.13379_19.68742,28
47464,-155.13247_19.68704,28
47465,-155.13284_19.68685,28
47466,-155.13288_19.68711,28
47467,-155.13339_19.68670,28
47468,-155.13375_19.68670,28
47469,-155.13398_19.68651,28
47470,-155.13415_19.68631,28
47471,-155.13176_19.68889,28
47472,-155.12788_19.68867,28
47473,-155.12836_19.68834,28
47474,-155.13298_19.68879,28
47475,-155.13269_19.68802,28
47476,-155.12751_19.68995,28
47477,-155.12697_19.68946,28
47478,-155.18057_19.68196,28
47479,-155.17963_19.68246,28
47480,-155.18012_19.68339,28
47481,-155.18026_19.68307,28
47482,-155.18086_19.68313,28
47483,-155.18085_19.68346,28
47484,-155.18082_19.68413,16
47485,-155.18080_19.68446,16
47486,-155.18046_19.68464,16
47487,-155.18085_19.68527,16
47488,-155.18116_19.68514,16
47489,-155.18134_19.68512,16
47490,-155.18127_19.68464,16
47491,-155.18128_19.68448,16
47492,-155.18132_19.68365,28
47493,-155.18132_19.68348,28
47494,-155.18135_19.68298,28
47495,-155.18135_19.68282,28
47496,-155.18167_19.68383,16
47497,-155.18164_19.68449,16
47498,-155.18164_19.68465,16
47499,-155.18162_19.68498,16
47500,-155.18159_19.68517,16
47501,-155.18142_19.68192,28
47502,-155.18125_19.68193,28
47503,-155.18108_19.68194,28
47504,-155.17983_19.68760,16
47505,-155.17980_19.68726,16
47506,-155.17965_19.68660,16
47507,-155.18001_19.68649,16
47508,-155.18075_19.68627,16
47509,-155.18073_19.68727,16
47510,-155.18072_19.68743,16
47511,-155.18071_19.68776,16
47512,-155.18071_19.68810,16
47513,-155.18070_19.68826,16
47514,-155.18070_19.68843,16
47515,-155.18072_19.68864,16
47516,-155.18115_19.68818,16
47517,-155.18119_19.68794,16
47518,-155.18122_19.68678,16
47519,-155.18115_19.68581,16
47520,-155.18134_19.68578,16
47521,-155.18170_19.68564,16
47522,-155.18160_19.68595,16
47523,-155.18159_19.68612,16
47524,-155.18159_19.68645,16
47525,-155.18158_19.68662,16
47526,-155.18157_19.68712,16
47527,-155.18156_19.68762,16
47528,-155.18156_19.68778,16
47529,-155.18155_19.68795,16
47530,-155.16067_19.67541,28
47531,-155.15874_19.67344,132
47532,-155.16679_19.67067,132
47533,-155.16562_19.67213,132
47534,-155.15265_19.67532,28
47535,-155.15677_19.67576,28
47536,-155.15750_19.67661,28
47537,-155.15682_19.67889,28
47538,-155.15737_19.67629,28
47539,-155.15599_19.67644,28
47540,-155.14566_19.67773,28
47541,-155.14566_19.67554,28
47542,-155.14565_19.67506,28
47543,-155.14236_19.67404,132
47544,-155.14566_19.67724,28
47545,-155.14277_19.68123,28
47546,-155.14408_19.67956,28
47547,-155.14496_19.67880,28
47548,-155.14347_19.68045,28
47549,-155.14166_19.68148,28
47550,-155.13920_19.69592,16
47551,-155.13712_19.69747,16
47552,-155.13712_19.69683,16
47553,-155.13785_19.69522,16
47554,-155.13789_19.69441,16
47555,-155.13708_19.68614,28
47556,-155.13880_19.68868,28
47557,-155.13984_19.69403,16
47558,-155.13705_19.69458,16
47559,-155.14081_19.68683,28
47560,-155.13628_19.69810,16
47561,-155.13562_19.69835,16
47562,-155.13514_19.69856,16
47563,-155.13536_19.69792,16
47564,-155.13624_19.69768,16
47565,-155.13929_19.69355,16
47566,-155.14061_19.69269,16
47567,-155.13818_19.69170,16
47568,-155.14051_19.69097,16
47569,-155.13906_19.69239,16
47570,-155.11243_19.69809,16
47571,-155.11220_19.69808,16
47572,-155.11201_19.69807,16
47573,-155.11182_19.69806,16
47574,-155.11125_19.69803,16
47575,-155.11106_19.69802,16
47576,-155.11088_19.69798,16
47577,-155.11068_19.69795,16
47578,-155.11045_19.69800,16
47579,-155.11064_19.69753,16
47580,-155.11069_19.69717,16
47581,-155.11072_19.69697,16
47582,-155.11075_19.69677,16
47583,-155.11077_19.69658,16
47584,-155.11080_19.69638,16
47585,-155.11086_19.69618,16
47586,-155.11099_19.69603,16
47587,-155.11116_19.69589,16
47588,-155.11133_19.69578,16
47589,-155.11148_19.69568,16
47590,-155.11164_19.69557,16
47591,-155.11183_19.69545,16
47592,-155.11184_19.69600,16
47593,-155.11203_19.69590,16
47594,-155.11217_19.69578,16
47595,-155.11237_19.69569,16
47596,-155.11265_19.69582,16
47597,-155.11303_19.69598,16
47598,-155.11257_19.69622,16
47599,-155.11237_19.69632,16
47600,-155.11218_19.69646,16
47601,-155.11169_19.69642,16
47602,-155.11150_19.69622,16
47603,-155.11137_19.69639,16
47604,-155.11127_19.69676,16
47605,-155.11156_19.69672,16
47606,-155.11174_19.69674,16
47607,-155.11202_19.69678,16
47608,-155.11189_19.69728,16
47609,-155.11168_19.69723,16
47610,-155.11150_19.69720,16
47611,-155.11131_19.69718,16
47612,-155.11111_19.69717,16
47613,-155.11107_19.69751,16
47614,-155.11127_19.69753,16
47615,-155.11145_19.69754,16
47616,-155.11164_19.69756,16
47617,-155.11183_19.69758,16
47618,-155.11202_19.69759,16
47619,-155.11221_19.69761,16
47620,-155.11244_19.69767,16
47621,-155.11248_19.69743,16
47622,-155.11244_19.69691,16
47623,-155.11263_19.69671,16
47624,-155.11313_19.69655,16
47625,-155.11345_19.69671,16
47626,-155.11347_19.69649,16
47627,-155.11336_19.69616,16
47628,-155.11356_19.69628,16
47629,-155.11379_19.69635,16
47630,-155.11101_19.69845,16
47631,-155.11081_19.69841,16
47632,-155.11061_19.69840,16
47633,-155.11080_19.69905,16
47634,-155.11100_19.69906,16
47635,-155.14223_19.67334,132
47636,-155.14230_19.67355,132
47637,-155.14163_19.67364,132
47638,-155.14162_19.67385,132
47639,-155.14162_19.67404,132
47640,-155.14162_19.67424,132
47641,-155.14162_19.67443,132
47642,-155.14162_19.67462,132
47643,-155.14162_19.67482,132
47644,-155.14163_19.67501,132
47645,-155.14163_19.67520,132
47646,-155.14164_19.67540,132
47647,-155.14164_19.67559,132
47648,-155.14164_19.67578,132
47649,-155.14165_19.67598,28
47650,-155.14165_19.67617,28
47651,-155.14165_19.67637,28
47652,-155.14124_19.67637,28
47653,-155.14123_19.67618,28
47654,-155.14123_19.67599,28
47655,-155.14122_19.67579,132
47656,-155.14122_19.67560,132
47657,-155.14122_19.67540,132
47658,-155.14121_19.67521,132
47659,-155.14121_19.67502,132
47660,-155.14121_19.67482,132
47661,-155.14120_19.67463,132
47662,-155.14120_19.67443,132
47663,-155.14120_19.67424,132
47664,-155.14119_19.67404,132
47665,-155.14116_19.67384,132
47666,-155.14058_19.67406,132
47667,-155.14063_19.67425,132
47668,-155.14064_19.67444,132
47669,-155.14064_19.67464,132
47670,-155.14065_19.67483,132
47671,-155.14065_19.67502,132
47672,-155.14065_19.67522,132
47673,-155.14066_19.67541,132
47674,-155.14066_19.67560,132
47675,-155.14066_19.67580,132
47676,-155.14067_19.67599,28
47677,-155.14067_19.67619,28
47678,-155.14067_19.67638,28
47679,-155.14026_19.67639,28
47680,-155.13975_19.67639,28
47681,-155.13978_19.67617,28
47682,-155.14167_19.67672,28
47683,-155.14168_19.67691,28
47684,-155.14168_19.67711,28
47685,-155.14168_19.67730,28
47686,-155.14168_19.67749,28
47687,-155.14168_19.67768,28
47688,-155.14169_19.67787,28
47689,-155.14169_19.67806,28
47690,-155.14169_19.67826,28
47691,-155.14169_19.67864,28
47692,-155.14170_19.67884,28
47693,-155.14169_19.67903,28
47694,-155.14127_19.67903,28
47695,-155.14127_19.67884,28
47696,-155.14126_19.67865,28
47697,-155.14126_19.67846,28
47698,-155.14126_19.67826,28
47699,-155.14126_19.67807,28
47700,-155.14126_19.67788,28
47701,-155.14125_19.67768,28
47702,-155.14125_19.67749,28
47703,-155.14125_19.67730,28
47704,-155.14125_19.67711,28
47705,-155.14125_19.67692,28
47706,-155.14125_19.67672,28
47707,-155.14068_19.67673,28
47708,-155.14068_19.67692,28
47709,-155.14069_19.67711,28
47710,-155.14069_19.67731,28
47711,-155.14069_19.67750,28
47712,-155.14069_19.67769,28
47713,-155.14069_19.67788,28
47714,-155.14069_19.67807,28
47715,-155.14070_19.67827,28
47716,-155.14070_19.67846,28
47717,-155.14070_19.67865,28
47718,-155.14070_19.67884,28
47719,-155.14070_19.67904,28
47720,-155.14027_19.67673,28
47721,-155.14027_19.67692,28
47722,-155.14027_19.67712,28
47723,-155.14027_19.67731,28
47724,-155.14027_19.67750,28
47725,-155.14028_19.67769,28
47726,-155.14028_19.67788,28
47727,-155.14028_19.67808,28
47728,-155.14028_19.67827,28
47729,-155.14028_19.67846,28
47730,-155.14028_19.67865,28
47731,-155.14029_19.67885,28
47732,-155.14029_19.67904,28
47733,-155.13977_19.67904,28
47734,-155.13978_19.67885,28
47735,-155.13977_19.67866,28
47736,-155.13977_19.67847,28
47737,-155.13977_19.67808,28
47738,-155.13977_19.67789,28
47739,-155.13976_19.67769,28
47740,-155.13976_19.67731,28
47741,-155.13976_19.67712,28
47742,-155.13975_19.67673,28
47743,-155.14180_19.67949,28
47744,-155.14157_19.67948,28
47745,-155.14171_19.68003,28
47746,-155.14178_19.68040,28
47747,-155.14150_19.68033,28
47748,-155.14126_19.67942,28
47749,-155.14127_19.67962,28
47750,-155.14127_19.67982,28
47751,-155.14127_19.68001,28
47752,-155.14122_19.68025,28
47753,-155.14124_19.68052,28
47754,-155.14123_19.68076,28
47755,-155.14088_19.68081,28
47756,-155.14064_19.68068,28
47757,-155.14070_19.68039,28
47758,-155.14071_19.68018,28
47759,-155.14071_19.67999,28
47760,-155.14071_19.67979,28
47761,-155.14071_19.67960,28
47762,-155.14070_19.67941,28
47763,-155.14170_19.67977,28
47764,-155.14030_19.67941,28
47765,-155.14029_19.67960,28
47766,-155.14030_19.67979,28
47767,-155.14030_19.67998,28
47768,-155.14010_19.68030,28
47769,-155.14036_19.68039,28
47770,-155.14029_19.68080,28
47771,-155.14004_19.68082,28
47772,-155.13981_19.68080,28
47773,-155.13951_19.68079,28
47774,-155.13910_19.68082,28
47775,-155.13869_19.68084,28
47776,-155.13870_19.68040,28
47777,-155.13890_19.68039,28
47778,-155.13911_19.68038,28
47779,-155.13950_19.68029,28
47780,-155.13976_19.67999,28
47781,-155.13979_19.67980,28
47782,-155.13978_19.67960,28
47783,-155.13978_19.67941,28
47784,-155.14178_19.68074,28
47785,-155.14156_19.68074,28
47786,-155.10969_19.70215,16
47787,-155.10945_19.70210,16
47788,-155.10923_19.70205,16
47789,-155.10896_19.70199,16
47790,-155.10913_19.70159,16
47791,-155.10920_19.70141,16
47792,-155.10925_19.70122,16
47793,-155.10931_19.70104,16
47794,-155.10942_19.70085,16
47795,-155.10957_19.70061,16
47796,-155.10983_19.70053,16
47797,-155.11007_19.70074,16
47798,-155.10998_19.70099,16
47799,-155.10989_19.70118,16
47800,-155.10983_19.70136,16
47801,-155.10977_19.70155,16
47802,-155.10972_19.70173,16
47803,-155.16406_19.67714,28
47804,-155.16405_19.67747,28
47805,-155.16407_19.67773,28
47806,-155.16460_19.67766,28
47807,-155.16446_19.67740,28
47808,-155.16439_19.67702,28
47809,-155.16471_19.67681,28
47810,-155.16494_19.67705,28
47811,-155.16511_19.67727,28
47812,-155.16543_19.67696,28
47813,-155.16518_19.67677,28
47814,-155.16506_19.67653,28
47815,-155.16543_19.67632,28
47816,-155.16576_19.67657,28
47817,-155.16600_19.67638,28
47818,-155.16580_19.67614,28
47819,-155.16609_19.67594,28
47820,-155.16632_19.67611,28
47821,-155.16647_19.67581,28
47822,-155.16674_19.67569,28
47823,-155.16710_19.67562,28
47824,-155.16721_19.67609,28
47825,-155.16696_19.67624,28
47826,-155.16678_19.67643,28
47827,-155.16659_19.67660,28
47828,-155.16640_19.67678,28
47829,-155.16621_19.67695,28
47830,-155.16602_19.67712,28
47831,-155.16584_19.67730,28
47832,-155.16565_19.67747,28
47833,-155.16546_19.67765,28
47834,-155.16527_19.67782,28
47835,-155.16509_19.67800,28
47836,-155.16484_19.67812,28
47837,-155.16458_19.67820,28
47838,-155.16428_19.67818,28
47839,-155.16395_19.67817,28
47840,-155.16094_19.67945,28
47841,-155.16090_19.67919,28
47842,-155.16085_19.67894,28
47843,-155.16079_19.67868,28
47844,-155.16074_19.67843,28
47845,-155.16068_19.67818,28
47846,-155.16059_19.67792,28
47847,-155.16052_19.67762,28
47848,-155.16126_19.67783,28
47849,-155.16129_19.67809,28
47850,-155.16135_19.67834,28
47851,-155.16140_19.67860,28
47852,-155.16146_19.67885,28
47853,-155.16148_19.67910,28
47854,-155.16188_19.67882,28
47855,-155.16183_19.67852,28
47856,-155.16177_19.67823,28
47857,-155.16171_19.67794,28
47858,-155.16159_19.67762,28
47859,-155.16181_19.67740,28
47860,-155.16215_19.67727,28
47861,-155.16222_19.67757,28
47862,-155.16227_19.67788,28
47863,-155.16233_19.67817,28
47864,-155.16237_19.67846,28
47865,-155.16272_19.67820,28
47866,-155.16267_19.67788,28
47867,-155.16260_19.67757,28
47868,-155.16254_19.67726,28
47869,-155.16245_19.67692,28
47870,-155.16304_19.67664,28
47871,-155.16305_19.67701,28
47872,-155.16313_19.67779,28
47873,-155.16350_19.67744,28
47874,-155.16345_19.67774,28
47875,-155.16348_19.67824,28
47876,-155.16328_19.67844,28
47877,-155.16306_19.67860,28
47878,-155.16285_19.67875,28
47879,-155.16264_19.67891,28
47880,-155.16242_19.67907,28
47881,-155.16220_19.67922,28
47882,-155.16199_19.67937,28
47883,-155.16176_19.67952,28
47884,-155.15806_19.67913,28
47885,-155.15816_19.67933,28
47886,-155.15786_19.67972,28
47887,-155.15813_19.67972,28
47888,-155.15839_19.67972,28
47889,-155.15866_19.67977,28
47890,-155.15900_19.67983,28
47891,-155.15888_19.67951,28
47892,-155.15876_19.67919,28
47893,-155.15872_19.67888,28
47894,-155.15912_19.67874,28
47895,-155.15933_19.67892,28
47896,-155.15934_19.67925,28
47897,-155.15944_19.67956,28
47898,-155.15995_19.67992,28
47899,-155.15990_19.67968,28
47900,-155.15985_19.67944,28
47901,-155.15979_19.67919,28
47902,-155.15974_19.67895,28
47903,-155.15969_19.67870,28
47904,-155.15964_19.67845,28
47905,-155.15967_19.67813,28
47906,-155.15990_19.67788,28
47907,-155.16015_19.67773,28
47908,-155.16027_19.67807,28
47909,-155.16026_19.67839,28
47910,-155.16031_19.67865,28
47911,-155.16037_19.67890,28
47912,-155.16042_19.67916,28
47913,-155.16048_19.67941,28
47914,-155.16052_19.67967,28
47915,-155.16118_19.67987,28
47916,-155.16094_19.68001,28
47917,-155.16070_19.68014,28
47918,-155.16047_19.68027,28
47919,-155.16021_19.68042,28
47920,-155.15994_19.68049,28
47921,-155.15968_19.68055,28
47922,-155.15934_19.68031,28
47923,-155.15942_19.68064,28
47924,-155.15918_19.68062,28
47925,-155.15893_19.68039,28
47926,-155.15828_19.68026,28
47927,-155.15773_19.68048,28
47928,-155.15779_19.68023,28
47929,-155.15841_19.67911,28
47930,-155.13620_19.69967,16
47931,-155.13558_19.69987,16
47932,-155.13496_19.70000,16
47933,-155.13432_19.70011,16
47934,-155.13370_19.70022,16
47935,-155.13307_19.70033,16
47936,-155.13182_19.70056,16
47937,-155.13119_19.70067,16
47938,-155.13057_19.70079,16
47939,-155.12931_19.70097,16
47940,-155.12991_19.70018,16
47941,-155.13048_19.70007,16
47942,-155.13094_19.69938,16
47943,-155.12978_19.69961,16
47944,-155.12941_19.69898,16
47945,-155.12928_19.69808,16
47946,-155.13024_19.69822,16
47947,-155.13030_19.69875,16
47948,-155.13168_19.69864,16
47949,-155.13255_19.69859,16
47950,-155.13179_19.69912,16
47951,-155.13187_19.69952,16
47952,-155.13195_19.69991,16
47953,-155.13263_19.69967,16
47954,-155.13325_19.69956,16
47955,-155.13569_19.69910,16
47956,-155.13635_19.69892,16
47957,-155.13715_19.69879,16
47958,-155.17922_19.68295,28
47959,-155.17852_19.68345,28
47960,-155.17757_19.68381,16
47961,-155.17722_19.68395,16
47962,-155.17685_19.68411,16
47963,-155.17556_19.68410,16
47964,-155.17562_19.68525,16
47965,-155.17597_19.68523,16
47966,-155.17632_19.68521,16
47967,-155.17667_19.68520,16
47968,-155.17705_19.68520,16
47969,-155.17740_19.68503,16
47970,-155.17773_19.68492,16
47971,-155.17806_19.68481,16
47972,-155.17839_19.68471,16
47973,-155.17905_19.68413,16
47974,-155.17931_19.68476,16
47975,-155.17943_19.68507,16
47976,-155.17954_19.68538,16
47977,-155.17966_19.68570,16
47978,-155.17840_19.68576,16
47979,-155.17807_19.68587,16
47980,-155.17672_19.68620,16
47981,-155.17637_19.68622,16
47982,-155.17602_19.68624,16
47983,-155.17567_19.68625,16
47984,-155.17573_19.68743,16
47985,-155.17608_19.68741,16
47986,-155.17643_19.68739,16
47987,-155.17677_19.68737,16
47988,-155.17712_19.68735,16
47989,-155.17750_19.68736,16
47990,-155.17784_19.68718,16
47991,-155.17817_19.68707,16
47992,-155.17850_19.68696,16
47993,-155.17932_19.68671,16
47994,-155.13643_19.70005,16
47995,-155.13635_19.70063,16
47996,-155.13630_19.70117,16
47997,-155.13580_19.70069,16
47998,-155.13543_19.70070,16
47999,-155.13508_19.70075,16
48000,-155.13474_19.70082,16
48001,-155.13439_19.70089,16
48002,-155.13404_19.70095,16
48003,-155.13370_19.70101,16
48004,-155.13335_19.70108,16
48005,-155.13300_19.70114,16
48006,-155.13266_19.70120,16
48007,-155.13231_19.70126,16
48008,-155.13197_19.70133,16
48009,-155.13162_19.70139,16
48010,-155.13092_19.70152,16
48011,-155.13058_19.70158,16
48012,-155.13023_19.70164,16
48013,-155.13056_19.70278,16
48014,-155.13090_19.70272,16
48015,-155.13194_19.70253,16
48016,-155.13229_19.70246,16
48017,-155.13264_19.70240,16
48018,-155.13298_19.70234,16
48019,-155.13332_19.70228,16
48020,-155.13367_19.70221,16
48021,-155.13402_19.70215,16
48022,-155.13436_19.70208,109
48023,-155.13471_19.70202,109
48024,-155.13506_19.70194,109
48025,-155.13542_19.70183,16
48026,-155.13577_19.70200,109
48027,-155.13614_19.70210,109
48028,-155.12375_19.71350,109
48029,-155.12349_19.71351,109
48030,-155.12323_19.71351,109
48031,-155.12281_19.71352,109
48032,-155.12253_19.71352,109
48033,-155.12170_19.71354,109
48034,-155.12143_19.71355,109
48035,-155.12115_19.71355,109
48036,-155.12087_19.71356,109
48037,-155.12059_19.71357,109
48038,-155.12068_19.71274,109
48039,-155.12123_19.71251,109
48040,-155.12129_19.71294,109
48041,-155.12166_19.71305,109
48042,-155.12165_19.71279,109
48043,-155.12158_19.71248,109
48044,-155.12178_19.71228,109
48045,-155.12219_19.71218,109
48046,-155.12233_19.71245,109
48047,-155.12228_19.71277,109
48048,-155.12272_19.71301,109
48049,-155.12272_19.71271,109
48050,-155.12268_19.71241,109
48051,-155.12278_19.71207,109
48052,-155.12336_19.71260,109
48053,-155.12324_19.71293,109
48054,-155.12355_19.71293,109
48055,-155.12386_19.71292,109
48056,-155.12381_19.71257,109
48057,-155.12380_19.71226,109
48058,-155.12366_19.71195,109
