,Uid,In_2017_CP_zone
18562,-154.96224_19.58546,True
18563,-154.96164_19.58497,True
18564,-154.96135_19.58473,True
18565,-154.96105_19.58449,True
18566,-154.96074_19.58424,True
18567,-154.96083_19.58299,True
18568,-154.96204_19.58397,True
18569,-154.96263_19.58445,True
18570,-154.96323_19.58494,True
18571,-154.96353_19.58518,True
18572,-154.96455_19.58602,True
18573,-154.96575_19.58699,True
18574,-154.96665_19.58772,True
18575,-154.96695_19.58797,True
18576,-154.96754_19.58845,True
18577,-154.96784_19.58869,True
18578,-154.96846_19.58802,True
18579,-154.96816_19.58778,True
18580,-154.96786_19.58754,True
18581,-154.96756_19.58729,True
18582,-154.96726_19.58704,True
18583,-154.96696_19.58680,True
18584,-154.96487_19.58510,True
18585,-154.96415_19.58451,True
18586,-154.96324_19.58378,True
18587,-154.96235_19.58305,True
18588,-154.96144_19.58232,True
18589,-154.96363_19.58277,True
18590,-154.96454_19.58350,True
18591,-154.96483_19.58374,True
18592,-154.96513_19.58398,True
18593,-154.96587_19.58458,True
18594,-154.96647_19.58507,True
18595,-154.96736_19.58579,True
18596,-154.96826_19.58653,True
18597,-154.96856_19.58677,True
18598,-154.96915_19.58726,True
18599,-154.97008_19.58685,True
18600,-154.96947_19.58634,True
18601,-154.96918_19.58610,True
18602,-154.96857_19.58561,True
18603,-154.96827_19.58536,True
18604,-154.96708_19.58439,True
18605,-154.96678_19.58415,True
18606,-154.96648_19.58390,True
18607,-154.96545_19.58307,True
18608,-154.96515_19.58283,True
18609,-154.96485_19.58258,True
18610,-154.96396_19.58186,True
18611,-154.96335_19.58137,True
18612,-154.94837_19.59272,True
18613,-154.94896_19.59322,True
18614,-154.94926_19.59345,True
18615,-154.94955_19.59369,True
18616,-154.95045_19.59443,True
18617,-154.95105_19.59492,True
18618,-154.95224_19.59589,True
18619,-154.95254_19.59613,True
18620,-154.95283_19.59638,True
18621,-154.95313_19.59662,True
18622,-154.95343_19.59686,True
18623,-154.95405_19.59619,True
18624,-154.95375_19.59594,True
18625,-154.95345_19.59570,True
18626,-154.95256_19.59497,True
18627,-154.95046_19.59327,True
18628,-154.94957_19.59254,True
18629,-154.94928_19.59230,True
18630,-154.94898_19.59205,True
18631,-154.95147_19.59275,True
18632,-154.95177_19.59299,True
18633,-154.95326_19.59421,True
18634,-154.95444_19.59518,True
18635,-154.95536_19.59475,True
18636,-154.95476_19.59426,True
18637,-154.95417_19.59377,True
18638,-154.95387_19.59353,True
18639,-154.95357_19.59329,True
18640,-154.95327_19.59304,True
18641,-154.95298_19.59280,True
18642,-154.95238_19.59231,True
18643,-154.95208_19.59207,True
18644,-154.95178_19.59183,True
18645,-154.95148_19.59158,True
18646,-154.95089_19.59110,True
18647,-154.95030_19.59061,True
18648,-154.95095_19.58988,True
18649,-154.95125_19.59014,True
18650,-154.95214_19.59086,True
18651,-154.95244_19.59110,True
18652,-154.95304_19.59159,True
18653,-154.95363_19.59207,True
18654,-154.95423_19.59256,True
18655,-154.95453_19.59280,True
18656,-154.95600_19.59289,True
18657,-154.95570_19.59265,True
18658,-154.95481_19.59192,True
18659,-154.95362_19.59095,True
18660,-154.95302_19.59047,True
18661,-154.95272_19.59022,True
18662,-154.95242_19.58998,True
18663,-154.95213_19.58974,True
18664,-154.95311_19.58922,True
18665,-154.95401_19.58995,True
18666,-154.95490_19.59068,True
18667,-154.95550_19.59117,True
18668,-154.95580_19.59142,True
18669,-154.95609_19.59166,True
18670,-154.95639_19.59190,True
18671,-154.95669_19.59214,True
18672,-154.95729_19.59263,True
18673,-154.95760_19.59171,True
18674,-154.95731_19.59146,True
18675,-154.95701_19.59122,True
18676,-154.95582_19.59025,True
18677,-154.95523_19.58976,True
18678,-154.95463_19.58928,True
18679,-154.95433_19.58903,True
18680,-154.95285_19.58781,True
18681,-154.95562_19.58876,True
18682,-154.95621_19.58925,True
18683,-154.95651_19.58950,True
18684,-154.95681_19.58974,True
18685,-154.95740_19.59022,True
18686,-154.95799_19.59071,True
18687,-154.95859_19.59120,True
18688,-154.95921_19.59053,True
18689,-154.95891_19.59028,True
18690,-154.95861_19.59003,True
18691,-154.95772_19.58931,True
18692,-154.95743_19.58906,True
18693,-154.95653_19.58833,True
18694,-154.95624_19.58809,True
18695,-154.95594_19.58785,True
18696,-154.95564_19.58760,True
18697,-154.95534_19.58736,True
18698,-154.95504_19.58712,True
18699,-154.95417_19.59745,True
18700,-154.95476_19.59793,True
18701,-154.95506_19.59818,True
18702,-154.95565_19.59867,True
18703,-154.95595_19.59891,True
18704,-154.95715_19.59989,True
18705,-154.95744_19.60013,True
18706,-154.95776_19.59922,True
18707,-154.95716_19.59873,True
18708,-154.95686_19.59848,True
18709,-154.95657_19.59824,True
18710,-154.95627_19.59800,True
18711,-154.95597_19.59775,True
18712,-154.95508_19.59702,True
18713,-154.95518_19.59577,True
18714,-154.95578_19.59626,True
18715,-154.95696_19.59724,True
18716,-154.95876_19.59870,True
18717,-154.95906_19.59896,True
18718,-154.95847_19.59729,True
18719,-154.95817_19.59705,True
18720,-154.95669_19.59583,True
18721,-154.95580_19.59510,True
18722,-154.95676_19.59462,True
18723,-154.95735_19.59510,True
18724,-154.95765_19.59535,True
18725,-154.95884_19.59632,True
18726,-154.96004_19.59730,True
18727,-154.96035_19.59755,True
18728,-154.96092_19.59693,True
18729,-154.96061_19.59667,True
18730,-154.96031_19.59643,True
18731,-154.95971_19.59593,True
18732,-154.95912_19.59545,True
18733,-154.95852_19.59496,True
18734,-154.95823_19.59472,True
18735,-154.95763_19.59423,True
18736,-154.95832_19.59348,True
18737,-154.95862_19.59372,True
18738,-154.95892_19.59396,True
18739,-154.95921_19.59420,True
18740,-154.96011_19.59493,True
18741,-154.96070_19.59543,True
18742,-154.96130_19.59592,True
18743,-154.96161_19.59617,True
18744,-154.96223_19.59550,True
18745,-154.96192_19.59525,True
18746,-154.96162_19.59500,True
18747,-154.95923_19.59305,True
18748,-154.95865_19.59256,True
18749,-154.95934_19.59181,True
18750,-154.96053_19.59277,True
18751,-154.96112_19.59327,True
18752,-154.96172_19.59375,True
18753,-154.96202_19.59400,True
18754,-154.96231_19.59425,True
18755,-154.96261_19.59449,True
18756,-154.96292_19.59474,True
18757,-154.96323_19.59382,True
18758,-154.96263_19.59333,True
18759,-154.96233_19.59308,True
18760,-154.95996_19.59113,True
18761,-154.95807_19.60064,True
18762,-154.95867_19.60113,True
18763,-154.95926_19.60162,True
18764,-154.96016_19.60235,True
18765,-154.96076_19.60284,True
18766,-154.96225_19.60405,True
18767,-154.96255_19.60430,True
18768,-154.96285_19.60454,True
18769,-154.96374_19.60527,True
18770,-154.96434_19.60576,True
18771,-154.96464_19.60600,True
18772,-154.96524_19.60649,True
18773,-154.96554_19.60674,True
18774,-154.96616_19.60606,True
18775,-154.96496_19.60509,True
18776,-154.96406_19.60435,True
18777,-154.96316_19.60362,True
18778,-154.96286_19.60338,True
18779,-154.96047_19.60143,True
18780,-154.96018_19.60119,True
18781,-154.95928_19.60046,True
18782,-154.95868_19.59997,True
18783,-154.95967_19.59946,True
18784,-154.95997_19.59971,True
18785,-154.96057_19.60019,True
18786,-154.96087_19.60044,True
18787,-154.96116_19.60068,True
18788,-154.96146_19.60092,True
18789,-154.96236_19.60165,True
18790,-154.96266_19.60190,True
18791,-154.96325_19.60238,True
18792,-154.96474_19.60360,True
18793,-154.96535_19.60409,True
18794,-154.96565_19.60433,True
18795,-154.96655_19.60506,True
18796,-154.96685_19.60531,True
18797,-154.96746_19.60464,True
18798,-154.96596_19.60342,True
18799,-154.96506_19.60268,True
18800,-154.96357_19.60146,True
18801,-154.96327_19.60122,True
18802,-154.96297_19.60098,True
18803,-154.96208_19.60025,True
18804,-154.96178_19.60001,True
18805,-154.96058_19.59903,True
18806,-154.96028_19.59879,True
18807,-154.96066_19.59781,True
18808,-154.96185_19.59878,True
18809,-154.96215_19.59902,True
18810,-154.96245_19.59926,True
18811,-154.96274_19.59950,True
18812,-154.96304_19.59975,True
18813,-154.96334_19.59999,True
18814,-154.96424_19.60072,True
18815,-154.96454_19.60096,True
18816,-154.96484_19.60121,True
18817,-154.96544_19.60170,True
18818,-154.96723_19.60315,True
18819,-154.96753_19.60340,True
18820,-154.96783_19.60364,True
18821,-154.96813_19.60389,True
18822,-154.96869_19.60327,True
18823,-154.96839_19.60303,True
18824,-154.96809_19.60278,True
18825,-154.96749_19.60230,True
18826,-154.96720_19.60205,True
18827,-154.96540_19.60059,True
18828,-154.96451_19.59986,True
18829,-154.96421_19.59962,True
18830,-154.96301_19.59864,True
18831,-154.96272_19.59840,True
18832,-154.96192_19.59643,True
18833,-154.96252_19.59691,True
18834,-154.96281_19.59715,True
18835,-154.96430_19.59837,True
18836,-154.96639_19.60008,True
18837,-154.96669_19.60032,True
18838,-154.96729_19.60080,True
18839,-154.96819_19.60154,True
18840,-154.96908_19.60226,True
18841,-154.96939_19.60135,True
18842,-154.96820_19.60037,True
18843,-154.96790_19.60013,True
18844,-154.96731_19.59965,True
18845,-154.96701_19.59940,True
18846,-154.96611_19.59867,True
18847,-154.96522_19.59794,True
18848,-154.96491_19.59770,True
18849,-154.96462_19.59745,True
18850,-154.96432_19.59721,True
18851,-154.96402_19.59697,True
18852,-154.96372_19.59673,True
18853,-154.96313_19.59624,True
18854,-154.96283_19.59600,True
18855,-154.96254_19.59575,True
18856,-154.96352_19.59524,True
18857,-154.96471_19.59621,True
18858,-154.96501_19.59646,True
18859,-154.96591_19.59719,True
18860,-154.96621_19.59743,True
18861,-154.96680_19.59791,True
18862,-154.96709_19.59815,True
18863,-154.96770_19.59864,True
18864,-154.96889_19.59961,True
18865,-154.96919_19.59986,True
18866,-154.97009_19.60059,True
18867,-154.97011_19.59942,True
18868,-154.96951_19.59894,True
18869,-154.96891_19.59845,True
18870,-154.96862_19.59821,True
18871,-154.96832_19.59797,True
18872,-154.96742_19.59723,True
18873,-154.96683_19.59675,True
18874,-154.96652_19.59651,True
18875,-154.96563_19.59578,True
18876,-154.96533_19.59554,True
18877,-154.96504_19.59529,True
18878,-154.96444_19.59481,True
18879,-154.96414_19.59456,True
18880,-154.96597_19.60708,True
18881,-154.96687_19.60782,True
18882,-154.96746_19.60830,True
18883,-154.96776_19.60854,True
18884,-154.96806_19.60879,True
18885,-154.96925_19.60976,True
18886,-154.96955_19.61000,True
18887,-154.96985_19.61025,True
18888,-154.97045_19.61074,True
18889,-154.97136_19.61030,True
18890,-154.96927_19.60860,True
18891,-154.96867_19.60811,True
18892,-154.96837_19.60787,True
18893,-154.96749_19.60714,True
18894,-154.96719_19.60690,True
18895,-154.96689_19.60665,True
18896,-154.96658_19.60641,True
18897,-154.96728_19.60565,True
18898,-154.96818_19.60638,True
18899,-154.96848_19.60662,True
18900,-154.96877_19.60686,True
18901,-154.97086_19.60857,True
18902,-154.97175_19.60930,True
18903,-154.97297_19.60911,True
18904,-154.97237_19.60863,True
18905,-154.97178_19.60814,True
18906,-154.97118_19.60765,True
18907,-154.96998_19.60668,True
18908,-154.96969_19.60644,True
18909,-154.96850_19.60547,True
18910,-154.96820_19.60522,True
18911,-154.96790_19.60497,True
18912,-154.96857_19.60423,True
18913,-154.96917_19.60472,True
18914,-154.96947_19.60497,True
18915,-154.97006_19.60545,True
18916,-154.97066_19.60593,True
18917,-154.97155_19.60666,True
18918,-154.97215_19.60715,True
18919,-154.97275_19.60764,True
18920,-154.97305_19.60788,True
18921,-154.97364_19.60837,True
18922,-154.97431_19.60888,True
18923,-154.97451_19.60800,True
18924,-154.97390_19.60751,True
18925,-154.97361_19.60727,True
18926,-154.97332_19.60703,True
18927,-154.97302_19.60678,True
18928,-154.97271_19.60654,True
18929,-154.97241_19.60629,True
18930,-154.97182_19.60581,True
18931,-154.97152_19.60556,True
18932,-154.97092_19.60507,True
18933,-154.97062_19.60483,True
18934,-154.97003_19.60435,True
18935,-154.96914_19.60361,True
18936,-154.96983_19.60286,True
18937,-154.97013_19.60310,True
18938,-154.97043_19.60335,True
18939,-154.97591_19.60779,True
18940,-154.97678_19.60732,True
18941,-154.97581_19.60657,True
18942,-154.97491_19.60584,True
18943,-154.97462_19.60559,True
18944,-154.97402_19.60510,True
18945,-154.97313_19.60438,True
18946,-154.97283_19.60413,True
18947,-154.97193_19.60340,True
18948,-154.97104_19.60267,True
18949,-154.97074_19.60243,True
18950,-154.97045_19.60218,True
18951,-154.97203_19.60216,True
18952,-154.97323_19.60313,True
18953,-154.97352_19.60337,True
18954,-154.97382_19.60362,True
18955,-154.97412_19.60386,True
18956,-154.97501_19.60459,True
18957,-154.97561_19.60508,True
18958,-154.97590_19.60532,True
18959,-154.97620_19.60556,True
18960,-154.97651_19.60581,True
18961,-154.97680_19.60605,True
18962,-154.97710_19.60629,True
18963,-154.97844_19.60618,True
18964,-154.97801_19.60587,True
18965,-154.97741_19.60538,True
18966,-154.97712_19.60514,True
18967,-154.97533_19.60367,True
18968,-154.97503_19.60343,True
18969,-154.97473_19.60319,True
18970,-154.97444_19.60295,True
18971,-154.97384_19.60246,True
18972,-154.97354_19.60221,True
18973,-154.97295_19.60172,True
18974,-154.97265_19.60148,True
18975,-154.97235_19.60124,True
18976,-154.97205_19.60099,True
18977,-154.97175_19.60075,True
18978,-154.95804_19.61575,True
18979,-154.95887_19.61655,True
18980,-154.95915_19.61682,True
18981,-154.95970_19.61736,True
18982,-154.96002_19.61473,True
18983,-154.96306_19.61600,True
18984,-154.96272_19.61577,True
18985,-154.96124_19.61455,True
18986,-154.96133_19.61330,True
18987,-154.96253_19.61429,True
18988,-154.96433_19.61459,True
18989,-154.96656_19.61385,True
18990,-154.96355_19.61145,True
18991,-154.96635_19.61124,True
18992,-154.96499_19.60875,True
18993,-154.96588_19.60947,True
18994,-154.96649_19.60997,True
18995,-154.96678_19.61021,True
18996,-154.96983_19.61162,True
18997,-154.96822_19.61034,True
18998,-154.96734_19.60961,True
18999,-154.96674_19.60912,True
19000,-154.95764_19.61536,True
19001,-154.95296_19.61019,True
19002,-154.95193_19.60771,True
19003,-154.95280_19.60750,True
19004,-154.95241_19.60718,True
19005,-154.95314_19.60659,True
19006,-154.95909_19.61148,True
19007,-154.96001_19.61105,True
19008,-154.95346_19.60568,True
19009,-154.95476_19.60425,True
19010,-154.96007_19.60473,True
19011,-154.94988_19.60648,True
19012,-154.95052_19.60578,True
19013,-154.94993_19.60529,True
19014,-154.94963_19.60505,True
19015,-154.94894_19.60316,True
19016,-154.95284_19.60517,True
19017,-154.95254_19.60492,True
19018,-154.94996_19.60148,True
19019,-154.95114_19.60246,True
19020,-154.95144_19.60270,True
19021,-154.95293_19.60392,True
19022,-154.95176_19.60178,True
19023,-154.95185_19.60054,True
19024,-154.95214_19.60078,True
19025,-154.95394_19.60225,True
19026,-154.95453_19.60274,True
19027,-154.95545_19.60231,True
19028,-154.95437_19.60007,True
19029,-154.95467_19.60031,True
19030,-154.95496_19.60055,True
19031,-154.94247_19.59916,True
19032,-154.94276_19.59942,True
19033,-154.94335_19.59991,True
19034,-154.94482_19.60115,True
19035,-154.94541_19.60164,True
19036,-154.94711_19.60278,True
19037,-154.94613_19.60085,True
19038,-154.94923_19.60089,True
19039,-154.94893_19.60064,True
19040,-154.94506_19.59747,True
19041,-154.94508_19.59631,True
19042,-154.94538_19.59655,True
19043,-154.94776_19.59850,True
19044,-154.94835_19.59899,True
19045,-154.94935_19.59847,True
19046,-154.94875_19.59798,True
19047,-154.94786_19.59725,True
19048,-154.95215_19.59825,True
19049,-154.94888_19.59557,True
19050,-154.94915_19.59469,True
19051,-154.95035_19.59567,True
19052,-154.95094_19.59616,True
19053,-154.95184_19.59689,True
19054,-154.95213_19.59714,True
19055,-154.95242_19.59738,True
19056,-154.94686_19.60425,True
19057,-154.94655_19.60453,True
19058,-154.94782_19.60526,True
19059,-154.94819_19.60569,True
19060,-154.94861_19.60617,True
19061,-154.94894_19.60663,True
19062,-154.94944_19.60739,True
19063,-154.94884_19.60767,True
19064,-154.94816_19.60609,True
19065,-154.94796_19.60587,True
19066,-154.94778_19.60565,True
19067,-154.94759_19.60544,True
19068,-154.94741_19.60522,True
19069,-154.94689_19.60544,True
19070,-154.94746_19.60613,True
19071,-154.94786_19.60692,True
19072,-154.94799_19.60780,True
19073,-154.94806_19.60801,True
19074,-154.95038_19.61006,True
19075,-154.95052_19.61082,True
19076,-154.95051_19.61108,True
19077,-154.95037_19.61220,True
19078,-154.94964_19.61397,True
19079,-154.94871_19.61398,True
19080,-154.94962_19.61179,True
19081,-154.94964_19.61157,True
19082,-154.94971_19.61112,True
19083,-154.94868_19.61045,True
19084,-154.94884_19.61088,True
19085,-154.94876_19.61110,True
19086,-154.94824_19.61300,True
19087,-154.94906_19.61486,True
19088,-154.94895_19.61509,True
19089,-154.94837_19.61660,True
19090,-154.94777_19.61816,True
19091,-154.94746_19.61899,True
19092,-154.94679_19.61853,True
19093,-154.94702_19.61790,True
19094,-154.94779_19.61593,True
19095,-154.94786_19.61572,True
19096,-154.94696_19.61544,True
19097,-154.94595_19.61816,True
19098,-154.95324_19.61929,True
19099,-154.95296_19.61910,True
19100,-154.95251_19.61859,True
19101,-154.95120_19.61710,True
19102,-154.95031_19.61608,True
19103,-154.95016_19.61591,True
19104,-154.95001_19.61574,True
19105,-154.94932_19.61595,True
19106,-154.95044_19.61741,True
19107,-154.95086_19.61788,True
19108,-154.95100_19.61805,True
19109,-154.95115_19.61822,True
19110,-154.95145_19.61856,True
19111,-154.95205_19.61925,True
19112,-154.95082_19.61920,True
19113,-154.94959_19.61780,True
19114,-154.94914_19.61729,True
19115,-154.94969_19.61910,True
19116,-154.94984_19.61927,True
19117,-154.94899_19.61965,True
19118,-154.94842_19.61901,True
19119,-154.95513_19.61401,True
19120,-154.95408_19.61282,True
19121,-154.95378_19.61248,True
19122,-154.95230_19.61078,True
19123,-154.95129_19.61072,True
19124,-154.95229_19.61194,True
19125,-154.95392_19.61381,True
19126,-154.95368_19.61487,True
19127,-154.95352_19.61470,True
19128,-154.95248_19.61351,True
19129,-154.95203_19.61301,True
19130,-154.95172_19.61383,True
19131,-154.95237_19.61591,True
19132,-154.95162_19.61506,True
19133,-154.95072_19.61404,True
19134,-154.95013_19.61445,True
19135,-154.95056_19.61504,True
19136,-154.95747_19.61669,True
19137,-154.95598_19.61498,True
19138,-154.95478_19.61479,True
19139,-154.95537_19.61547,True
19140,-154.95686_19.61717,True
19141,-154.95790_19.61836,True
19142,-154.95676_19.61840,True
19143,-154.95661_19.61823,True
19144,-154.95436_19.61684,True
19145,-154.95555_19.61821,True
19146,-154.95215_19.61685,True
19147,-154.95260_19.61737,True
19148,-154.95364_19.61856,True
19149,-154.96585_19.53195,True
19150,-154.96632_19.53381,True
19151,-154.96144_19.53397,True
19152,-154.96279_19.53359,True
19153,-154.96415_19.53299,True
19154,-154.96521_19.53473,True
19155,-154.95993_19.53939,True
19156,-154.96368_19.53788,True
19157,-154.98848_19.53477,True
19158,-154.97508_19.54036,True
19159,-154.97487_19.53982,True
19160,-154.99058_19.53349,True
19161,-154.99152_19.53276,True
19162,-154.99247_19.53205,True
19163,-154.99298_19.53614,True
19164,-155.02864_19.60650,True
19165,-155.02689_19.60451,True
19166,-155.02873_19.60161,True
19167,-155.01971_19.52602,True
19168,-155.01877_19.52654,True
19169,-155.01783_19.52706,True
19170,-155.01688_19.52757,True
19171,-155.01467_19.52877,True
19172,-155.01435_19.52895,True
19173,-155.01577_19.53056,True
19174,-155.01665_19.53008,True
19175,-155.01614_19.53115,True
19176,-155.01632_19.53145,True
19177,-155.01866_19.53117,True
19178,-155.01878_19.52999,True
19179,-155.01941_19.52965,True
19180,-155.02036_19.52913,True
19181,-155.02068_19.52896,True
19182,-155.02131_19.52862,True
19183,-155.02345_19.53079,True
19184,-155.02250_19.53131,True
19185,-155.02219_19.53148,True
19186,-155.02187_19.53165,True
19187,-155.02061_19.53234,True
19188,-155.01967_19.53285,True
19189,-155.02502_19.53337,True
19190,-155.02407_19.53389,True
19191,-155.02345_19.53424,True
19192,-155.02313_19.53441,True
19193,-155.02281_19.53458,True
19194,-155.02219_19.53493,True
19195,-155.02188_19.53510,True
19196,-155.02175_19.53628,True
19197,-155.01959_19.53686,True
19198,-155.01996_19.53747,True
19199,-155.02014_19.53777,True
19200,-155.02051_19.53836,True
19201,-155.02069_19.53866,True
19202,-155.02234_19.54134,True
19203,-155.02359_19.54145,True
19204,-155.02450_19.54083,True
19205,-155.02537_19.54034,True
19206,-155.02625_19.53986,True
19207,-155.02495_19.53966,True
19208,-155.02459_19.53906,True
19209,-155.02330_19.53697,True
19210,-155.02282_19.53680,True
19211,-155.02324_19.53626,True
19212,-155.02497_19.53550,True
19213,-155.02538_19.53617,True
19214,-155.02579_19.53683,True
19215,-155.02660_19.53816,True
19216,-155.02742_19.53949,True
19217,-155.02637_19.53490,True
19218,-155.02835_19.53864,True
19219,-155.03031_19.54015,True
19220,-155.02999_19.54033,True
19221,-155.02723_19.54106,True
19222,-155.02755_19.54209,True
19223,-155.02682_19.54209,True
19224,-155.02392_19.54366,True
19225,-155.01120_19.53066,True
19226,-155.01010_19.53126,True
19227,-155.00695_19.53299,True
19228,-155.00845_19.53615,True
19229,-155.00918_19.53735,True
19230,-155.00936_19.53765,True
19231,-155.01027_19.53915,True
19232,-155.01046_19.53946,True
19233,-155.01181_19.53591,True
19234,-155.01145_19.53532,True
19235,-155.01072_19.53412,True
19236,-155.01123_19.53304,True
19237,-155.01314_19.53200,True
19238,-155.01442_19.53409,True
19239,-155.01532_19.53559,True
19240,-155.01569_19.53619,True
19241,-155.01660_19.53772,True
19242,-155.01842_19.54071,True
19243,-155.01869_19.54115,True
19244,-155.01951_19.54250,True
19245,-155.01970_19.54280,True
19246,-155.01947_19.54373,True
19247,-155.01640_19.54540,True
19248,-155.01691_19.54432,True
19249,-155.01673_19.54402,True
19250,-155.01654_19.54372,True
19251,-155.01636_19.54342,True
19252,-155.01617_19.54312,True
19253,-155.01599_19.54282,True
19254,-155.01527_19.54162,True
19255,-155.01472_19.54072,True
19256,-155.01454_19.54043,True
19257,-155.01418_19.53983,True
19258,-155.01382_19.53923,True
19259,-155.01327_19.53833,True
19260,-155.01064_19.53977,True
19261,-155.01191_19.54186,True
19262,-155.01336_19.54425,True
19263,-155.01410_19.54546,True
19264,-155.01552_19.54588,True
19265,-155.01464_19.54636,True
19266,-155.01392_19.54650,True
19267,-155.01858_19.54451,True
19268,-155.01823_19.54425,True
19269,-155.00475_19.53420,True
19270,-155.00119_19.53730,True
19271,-155.00095_19.53755,True
19272,-155.00069_19.53781,True
19273,-155.00046_19.53806,True
19274,-155.00492_19.54210,True
19275,-155.00310_19.53910,True
19276,-155.00287_19.53833,True
19277,-155.00536_19.53706,True
19278,-155.00755_19.54066,True
19279,-155.00846_19.54217,True
19280,-155.01119_19.54666,True
19281,-155.01137_19.54697,True
19282,-155.01142_19.54838,True
19283,-155.00892_19.54870,True
19284,-155.00874_19.54840,True
19285,-155.00801_19.54719,True
19286,-155.00656_19.54480,True
19287,-155.00602_19.54391,True
19288,-155.00583_19.54361,True
19289,-155.01013_19.54909,True
19290,-155.01259_19.54775,True
19291,-155.01286_19.54720,True
19292,-155.00021_19.53829,True
19293,-154.99996_19.53854,True
19294,-154.99971_19.53879,True
19295,-154.99946_19.53905,True
19296,-154.99921_19.53930,True
19297,-154.99896_19.53955,True
19298,-154.99772_19.54082,True
19299,-154.99723_19.54132,True
19300,-154.99648_19.54209,True
19301,-154.99698_19.54434,True
19302,-154.99724_19.54409,True
19303,-154.99828_19.54313,True
19304,-154.99854_19.54289,True
19305,-154.99906_19.54241,True
19306,-154.99984_19.54168,True
19307,-155.00092_19.53970,True
19308,-155.00238_19.54183,True
19309,-155.00205_19.54234,True
19310,-155.00100_19.54330,True
19311,-154.99918_19.54499,True
19312,-154.99913_19.54789,True
19313,-155.00017_19.54692,True
19314,-155.00147_19.54572,True
19315,-155.00303_19.54428,True
19316,-155.00307_19.54326,True
19317,-155.00343_19.54373,True
19318,-155.00460_19.54549,True
19319,-155.00315_19.54686,True
19320,-155.00134_19.54854,True
19321,-155.00055_19.54927,True
19322,-155.00102_19.54973,True
19323,-155.00257_19.55024,True
19324,-155.00387_19.54904,True
19325,-155.00413_19.54880,True
19326,-155.00491_19.54808,True
19327,-155.00608_19.54862,True
19328,-155.00662_19.54996,True
19329,-155.00698_19.55056,True
19330,-155.00556_19.55049,True
19331,-155.00527_19.55070,True
19332,-155.00498_19.55091,True
19333,-155.00469_19.55112,True
19334,-155.00410_19.55154,True
19335,-155.00354_19.55251,True
19336,-154.99517_19.54541,True
19337,-154.99596_19.54710,True
19338,-154.99800_19.54908,True
19339,-154.99927_19.55031,True
19340,-155.00028_19.55131,True
19341,-155.00054_19.55156,True
19342,-155.00079_19.55181,True
19343,-155.00085_19.55432,True
19344,-155.00035_19.55415,True
19345,-155.00011_19.55390,True
19346,-154.99908_19.55290,True
19347,-154.99883_19.55265,True
19348,-154.99858_19.55241,True
19349,-154.99730_19.55117,True
19350,-154.99705_19.55092,True
19351,-154.99629_19.55018,True
19352,-154.99604_19.54993,True
19353,-154.99578_19.54968,True
19354,-154.99553_19.54943,True
19355,-154.99527_19.54919,True
19356,-154.99477_19.54869,True
19357,-154.99373_19.54675,True
19358,-154.99276_19.54765,True
19359,-154.99442_19.54277,True
19360,-154.99365_19.54203,True
19361,-154.99237_19.54080,True
19362,-154.99186_19.54030,True
19363,-154.99135_19.53981,True
19364,-154.99084_19.53932,True
19365,-154.99007_19.53858,True
19366,-154.98956_19.53809,True
19367,-154.98931_19.53784,True
19368,-154.98854_19.53711,True
19369,-154.98803_19.53661,True
19370,-154.98777_19.53636,True
19371,-154.98739_19.53600,True
19372,-154.98650_19.53513,True
19373,-154.98625_19.53489,True
19374,-154.98599_19.53464,True
19375,-154.98412_19.53574,True
19376,-154.98438_19.53598,True
19377,-154.98489_19.53647,True
19378,-154.98588_19.53652,True
19379,-154.98540_19.53697,True
19380,-154.98625_19.53779,True
19381,-154.98777_19.53927,True
19382,-154.98803_19.53952,True
19383,-154.99008_19.54148,True
19384,-154.99034_19.54173,True
19385,-154.99110_19.54248,True
19386,-154.99161_19.54297,True
19387,-154.99188_19.54321,True
19388,-154.99239_19.54370,True
19389,-154.99290_19.54420,True
19390,-154.99435_19.54468,True
19391,-154.99387_19.54513,True
19392,-154.99243_19.54648,True
19393,-154.99197_19.54604,True
19394,-154.99171_19.54580,True
19395,-154.99120_19.54530,True
19396,-154.98992_19.54407,True
19397,-154.98863_19.54283,True
19398,-154.98813_19.54234,True
19399,-154.98737_19.54161,True
19400,-154.98711_19.54137,True
19401,-154.98659_19.54087,True
19402,-154.98608_19.54037,True
19403,-154.98583_19.54013,True
19404,-154.98557_19.53989,True
19405,-154.98531_19.53964,True
19406,-154.98432_19.53960,True
19407,-154.98319_19.53759,True
19408,-154.98293_19.53734,True
19409,-154.98242_19.53684,True
19410,-155.00001_19.55498,True
19411,-155.00032_19.55474,True
19412,-154.98087_19.53827,True
19413,-154.98138_19.53876,True
19414,-154.98163_19.53900,True
19415,-154.98188_19.53925,True
19416,-154.98287_19.53930,True
19417,-154.98240_19.53975,True
19418,-154.98058_19.54023,True
19419,-154.98099_19.54063,True
19420,-154.98401_19.54130,True
19421,-154.98427_19.54154,True
19422,-154.98478_19.54204,True
19423,-154.98504_19.54229,True
19424,-154.98555_19.54278,True
19425,-154.98606_19.54327,True
19426,-154.98709_19.54425,True
19427,-154.98735_19.54451,True
19428,-154.98787_19.54500,True
19429,-154.98992_19.54697,True
19430,-154.99089_19.54791,True
19431,-154.99041_19.54836,True
19432,-154.98989_19.54916,True
19433,-154.98870_19.54803,True
19434,-154.98746_19.54685,True
19435,-154.98664_19.54606,True
