,Uid,dist2_MunWells_m
10076,-159.52031_21.93826,458.2182272213142
10077,-159.52073_21.93242,800.5620604320936
10078,-159.51978_21.93299,805.6415602678956
10079,-159.52060_21.93365,695.1705183722487
10080,-159.53031_21.92704,1404.2557015974057
10081,-159.52904_21.92606,1459.1228533305323
10082,-159.52589_21.92564,1441.3830878422864
10083,-159.52613_21.92568,1438.8793034384942
10084,-159.49512_21.91951,1053.9202656326731
10085,-159.49565_21.91793,1093.4148541742384
10086,-159.50267_21.92970,542.2831602711817
10087,-159.49561_21.92902,907.2977466231205
10088,-159.49911_21.91991,674.9448995656076
10089,-159.49839_21.91982,741.8724426011875
10090,-159.49634_21.91981,926.0053441401926
10091,-159.46707_21.89641,1875.8332778851425
10092,-159.46719_21.89621,1901.5876903317637
10093,-159.49783_21.91539,1126.448063980049
10094,-159.49767_21.91706,996.4191473666807
10095,-159.50179_21.91904,563.9286219637445
10096,-159.50142_21.91863,622.6536902590611
10097,-159.48632_21.88369,4178.442152792147
10098,-159.49894_21.91331,1262.907236844399
10099,-159.49990_21.91410,1142.4602991125507
10100,-159.49763_21.91351,1310.2679791682483
10101,-159.48992_21.92489,1276.2398429707746
10102,-159.48649_21.92243,1624.951041437318
10103,-159.32933_22.09437,1728.3037269619688
10104,-159.33011_22.09455,1783.219383976923
10105,-159.46066_21.90468,788.9726000069002
10106,-159.46144_21.90773,493.99966209728416
10107,-159.46198_21.90751,544.2502678665458
10108,-159.46018_21.90066,1223.3403373377118
10109,-159.46260_21.89698,1664.3104061904648
10110,-159.45224_21.87410,3645.509634242081
10111,-159.44529_21.87310,3399.397739189225
10112,-159.46193_21.90688,601.6943781113276
10113,-159.45979_21.90595,635.5342447033404
10114,-159.46113_21.90650,606.2077025095326
10115,-159.46199_21.90611,680.8175490663474
10116,-159.45783_21.90389,871.819307428311
10117,-159.45835_21.90511,730.4880167019618
10118,-159.46284_21.88976,2455.0357472626247
10119,-159.46217_21.88625,2831.1299934753374
10120,-159.36321_21.95993,1759.3229215767808
10121,-159.36408_21.96198,1536.0953218182003
10122,-159.35867_21.96543,1811.5753898301934
10123,-159.36083_21.96585,1587.8473677106435
10124,-159.39283_21.96540,891.109822530915
10125,-159.39358_21.96493,870.1122043028938
10126,-159.39372_21.96581,791.2197961140824
10127,-159.39319_21.96636,796.4196487913874
10128,-159.39215_21.96548,940.8671679132152
10129,-159.39702_21.96348,822.8214959584463
10130,-159.39995_21.96383,746.5416051999455
10131,-159.39841_21.96525,597.004721909626
10132,-159.36278_22.07390,864.3977150466845
10133,-159.34793_21.95849,3140.5621593801457
10134,-159.36467_21.96839,1118.3019747172036
10135,-159.36807_21.97006,732.0809149701331
10136,-159.37021_21.96918,553.1412133554406
10137,-159.40541_22.20637,2298.7294268474234
10138,-159.40366_22.20618,2413.5542485499445
10139,-159.40406_22.20672,2424.749588944605
10140,-159.56056_22.22202,516.6448303810846
10141,-159.55911_22.22241,648.7854963099973
10142,-159.40779_22.21429,2870.641221672512
10143,-159.40720_22.21334,2808.325337251358
10144,-159.43013_22.21384,2595.8126005078243
10145,-159.43333_22.21491,2546.5291716766264
10146,-159.49920_22.20323,1176.60298812788
10147,-159.49608_22.20715,1292.2214684620621
10148,-159.53996_22.21174,375.80419332306224
10149,-159.36605_21.96227,1369.6034022276503
10150,-159.37143_21.96664,642.6471411968045
10151,-159.37029_21.96683,701.8313212677403
10152,-159.37035_21.96545,814.6411993344659
10153,-159.37208_21.96718,555.6019312547587
10154,-159.33563_22.05316,1338.3710733683506
10155,-159.33630_22.05617,1174.2081850310256
10156,-159.33517_22.05439,1366.0352318412445
10157,-159.33855_22.05504,1012.0230155629497
10158,-159.33875_22.05408,1003.2067820256565
10159,-159.34356_22.05734,531.9233559968796
10160,-159.34361_22.05920,381.3461485317302
10161,-159.34618_22.05715,284.44270828144505
10162,-159.34662_22.05738,269.0943880783229
10163,-159.34380_22.05670,486.2669233542337
10164,-159.34599_22.05772,340.9856157960302
10165,-159.34050_22.05679,793.2638276062022
10166,-159.34269_22.05294,651.5196124614323
10167,-159.34286_22.05307,629.2037485404879
10168,-159.34383_22.05406,494.0779194754305
10169,-159.37174_22.05309,2211.05702049271
10170,-159.37618_22.05602,2349.2985019562784
10171,-159.37980_22.05704,2615.688583107285
10172,-159.37579_22.05987,2105.9528558716465
10173,-159.37572_22.05708,2246.073995636342
10174,-159.37834_22.05665,2502.8815400441745
10175,-159.37745_22.05739,2382.886923060365
10176,-159.37761_22.05632,2456.4073550766143
10177,-159.37839_22.05610,2538.354602039549
10178,-159.39116_22.05908,3632.249520682724
10179,-159.36542_22.04881,1914.6166516080368
10180,-159.36765_22.05009,2082.560490631672
10181,-159.36917_22.05058,2218.7616529496468
10182,-159.37020_22.05647,1832.5279085030036
10183,-159.39245_22.06353,3665.113325617111
10184,-159.39378_22.06554,3668.806591757628
10185,-159.36962_22.05253,2118.038804457385
10186,-159.38221_22.05737,2824.221756179741
10187,-159.38215_22.05754,2810.1854237611406
10188,-159.38227_22.05836,2786.602027212081
10189,-159.38061_22.06034,2549.9374037366215
10190,-159.37632_22.06429,2008.0997697460766
10191,-159.37773_22.06470,2143.365920587767
10192,-159.31827_22.06465,1781.7013165015564
10193,-159.31917_22.06464,1765.027164043383
10194,-159.36252_22.07737,1167.102645694239
10195,-159.35950_22.07086,389.1125001031288
10196,-159.36095_22.06833,384.8744100851428
10197,-159.36204_22.07071,577.1475744145847
10198,-159.35967_22.06991,324.6141046429578
10199,-159.37597_22.06860,1935.020835650615
10200,-159.36298_22.07313,817.7017674642365
10201,-159.36358_22.07072,719.1066381963467
10202,-159.37667_22.08159,2438.5558161115177
10203,-159.31912_22.06717,1490.863497096715
10204,-159.31737_22.06859,1386.884268975899
10205,-159.31804_22.07433,779.0496558346606
10206,-159.32059_22.07554,553.0549858125265
10207,-159.31975_22.07316,829.3775155653824
10208,-159.32007_22.07330,806.4466289544697
10209,-159.31405_22.08320,868.0992843584396
10210,-159.31327_22.08331,947.9140223257752
10211,-159.32112_22.09542,1500.4841182076846
10212,-159.35176_22.09267,2141.942954646476
10213,-159.34627_22.09983,2272.883909118182
10214,-159.34312_22.09394,2654.8055325432456
10215,-159.34621_22.09713,2375.453543084049
10216,-159.34014_22.09976,2854.7817470193318
10217,-159.34237_22.09867,2695.256100543531
10218,-159.34511_22.09640,2511.814438657959
10219,-159.34291_22.09358,2614.877428688108
10220,-159.33639_22.09473,2181.8886090993715
10221,-159.32520_22.09007,1125.980786757066
10222,-159.32656_22.08502,702.9446050928767
10223,-159.32915_22.09631,1915.8522631579904
10224,-159.33038_22.09639,1977.3077375410078
10225,-159.31168_22.09314,941.8632904837281
10226,-159.31785_22.08902,1044.6852851370675
10227,-159.31665_22.08824,1025.3587893697495
10228,-159.31776_22.08661,811.745212445754
10229,-159.31996_22.08914,990.9832295705259
10230,-159.32093_22.08959,1024.8586241276803
10231,-159.31911_22.09184,1301.540543793114
10232,-159.31852_22.09266,1404.1598632603411
10233,-159.31434_22.09465,961.6070470050073
10234,-159.32350_22.09606,1705.3040819460364
10235,-159.32620_22.09686,1877.7776953822984
10236,-159.32630_22.09664,1856.5940653891769
10237,-159.32325_22.09746,1638.9494118896152
10238,-159.32463_22.09516,1660.6685390794355
10239,-159.31777_22.09290,1353.835090744461
10240,-159.32099_22.09453,1530.645649072929
10241,-159.31409_22.08400,900.5791771397822
10242,-159.32592_22.08142,429.94450574328766
10243,-159.32488_22.08251,387.85554834345794
10244,-159.32522_22.08228,401.68572727262483
10245,-159.34635_22.10100,2234.423235695545
10246,-159.34685_22.10035,2199.9947465881005
10247,-159.35649_22.10049,1254.120917899371
10248,-159.32740_22.08271,622.9873461259892
10249,-159.32765_22.08170,610.3359763092801
10250,-159.32895_22.08300,783.4659866252539
10251,-159.33377_22.10021,2513.9869565057725
10252,-159.33500_22.10030,2586.3642294882943
10253,-159.33677_22.10017,2675.5213538857847
10254,-159.33573_22.10139,2729.182776727351
10255,-159.32084_22.09320,1423.953124517583
10256,-159.32265_22.09217,1308.171146589478
10257,-159.32189_22.09147,1228.5195412995008
10258,-159.32032_22.09336,1446.2633325032803
10259,-159.33345_22.09698,2189.9587579211525
10260,-159.33281_22.09405,1886.2028634802648
10261,-159.33350_22.09592,2096.231047657168
10262,-159.33417_22.09527,2078.8983308445436
10263,-159.33489_22.09546,2141.0171030646397
10264,-159.33513_22.09664,2259.5749675061766
10265,-159.33578_22.09693,2326.2816858955616
10266,-159.33594_22.09700,2342.6158123242967
10267,-159.32574_22.09294,1445.687869897975
10268,-159.32620_22.09342,1510.4752108684152
10269,-159.32791_22.09411,1641.5213131147036
10270,-159.32759_22.09445,1664.4132213564624
10271,-159.32778_22.09560,1791.5895751395237
10272,-159.32780_22.09318,1542.3376671836281
10273,-159.33309_22.10860,2749.136786523888
10274,-159.30639_22.10421,304.5808165224745
10275,-159.30371_22.10094,391.83361161653886
10276,-159.31996_22.13460,821.3900600896701
10277,-159.30764_22.14993,1465.5005181785166
10278,-159.30481_22.13513,763.4902440970818
10279,-159.30218_22.13553,1020.280788936848
10280,-159.30516_22.13927,746.5561054541486
10281,-159.30553_22.13915,705.8860268090648
10282,-159.31342_22.15421,1154.9614359196105
10283,-159.30067_22.14152,1269.1528574252386
10284,-159.30612_22.15886,1847.769802596112
10285,-159.30925_22.16043,1481.4038883639441
10286,-159.33319_22.19211,2242.529799312103
10287,-159.39959_22.22080,3925.866918379484
10288,-159.41001_22.20729,2085.387585258391
10289,-159.42300_22.17612,1671.4186150055425
10290,-159.41081_22.20816,2125.6959654475054
10291,-159.41067_22.20831,2147.4000025201017
10292,-159.40953_22.21035,2402.229561956517
10293,-159.41094_22.20864,2165.9502083561324
10294,-159.40691_22.21158,2658.1258631761953
10295,-159.40982_22.20487,1876.9301841525753
10296,-159.40935_22.20358,1796.299392445863
10297,-159.41010_22.20533,1900.1781157835724
10298,-159.42168_22.22033,3205.888283486215
10299,-159.40690_22.20350,1966.4676421167783
10300,-159.40454_22.20814,2503.457729039323
10301,-159.42890_22.20745,1963.5226601086883
10302,-159.41415_22.20896,2065.043462709679
10303,-159.40545_22.20823,2449.5200726947523
10304,-159.40387_22.20729,2482.755751024192
10305,-159.40629_22.20711,2298.6448151117943
10306,-159.54566_22.21352,430.74060586793684
10307,-159.54592_22.22223,1346.0391596656943
10308,-159.54728_22.22081,1231.978417611275
10309,-159.33486_22.18136,1452.3720493519231
10310,-159.72270_21.97411,1059.6197973075102
10311,-159.72154_21.97488,912.8110019679691
10312,-159.72251_21.97362,1075.4119465718222
10313,-159.72526_21.97291,1353.9341688402035
10314,-159.69528_21.96182,1768.2497232076037
10315,-159.67177_21.96321,292.47966072935094
10316,-159.72312_21.97016,1382.1632038230496
10317,-159.72051_21.97126,1117.2291947998378
10318,-159.72014_21.97210,1019.5740393122135
10319,-159.71877_21.97163,987.0447518807869
10320,-159.71717_21.97288,789.8167177740565
10321,-159.69795_21.96133,1833.5582926891834
10322,-159.69786_21.96199,1760.1599479624651
10323,-159.70435_21.96584,1523.8319628198012
10324,-159.70814_21.96417,1608.1188922735207
10325,-159.70784_21.96431,1596.8019383626252
10326,-159.70679_21.96464,1579.2209811083428
10327,-159.71422_21.97215,808.0026019161949
10328,-159.71233_21.96720,1288.9225638128103
10329,-159.64059_22.13718,1220.397186813826
10330,-159.59490_21.90908,2724.600160995866
10331,-159.45984_21.90507,733.4578342009523
10332,-159.36049_21.96304,1761.4476253224602
10333,-159.37222_22.05869,1845.295994785781
10334,-159.38138_22.05646,2790.30009715758
10335,-159.50633_22.20194,1771.9970928378277
10336,-159.36797_21.97281,743.5269227931266
10337,-159.58748_21.92090,1663.7352857451667
10338,-159.58848_21.92598,1301.2049055243715
10339,-159.39321_22.20879,3439.874544519733
10340,-159.37215_21.97000,332.43061440604725
10341,-159.36137_22.07468,848.8007582779984
10342,-159.36966_21.97217,558.9333822398994
10343,-159.34759_22.05854,339.2532450873976
10344,-159.34328_22.06013,331.86666198805574
10345,-159.37542_22.05419,2405.8794660323515
10346,-159.37552_22.05330,2476.4991849549638
10347,-159.38984_22.06089,3450.483817363255
10348,-159.38607_22.06016,3093.7197742586413
10349,-159.65855_21.96390,923.9389246282904
10350,-159.66003_21.96314,787.5940174819492
10351,-159.64618_21.95298,2555.951707744591
10352,-159.58569_21.91995,1505.923818863271
10353,-159.58682_21.92266,1462.3536035629438
10354,-159.58787_21.92664,1206.759036924511
10355,-159.58767_21.92640,1207.7763902753672
10356,-159.58704_21.92647,1153.7370174527184
10357,-159.59720_21.90359,3232.2278000555402
10358,-159.48624_21.92790,1082.5958895224028
10359,-159.37167_22.05457,2088.1336050247683
10360,-159.50774_21.93262,959.1743009982091
10361,-159.50948_21.92791,697.3129468566568
10362,-159.45176_21.88009,3076.40836645451
10363,-159.35133_22.07991,1447.250716124612
10364,-159.51545_21.90578,2275.2686018039653
10365,-159.50213_21.91742,715.6996828122267
10366,-159.48949_21.88575,4247.9122639754
10367,-159.49498_21.91646,1247.123479573529
10368,-159.46852_21.88651,2947.9650207462487
10369,-159.36382_21.95084,2551.5050139513505
10370,-159.35738_22.06867,69.71539086373028
10371,-159.47234_21.88035,3724.67776780605
10372,-159.47164_21.88048,3685.5042945751748
10373,-159.35863_22.10207,982.3525427032159
10374,-159.35784_22.10284,1033.2954946126792
10375,-159.35598_22.09484,1658.7473021100034
10376,-159.40744_22.20924,2412.3650116147105
10377,-159.57779_21.91375,954.5761501573312
10378,-159.57326_21.91535,532.5565649539095
10379,-159.57699_21.91279,978.8220512305188
10380,-159.57598_21.91274,921.4298818933864
10381,-159.48295_21.91874,2140.330050192744
10382,-159.48700_21.92816,1019.25455420732
10383,-159.46464_21.89541,1885.9731747827932
10384,-159.37088_22.09684,997.2928396208881
10385,-159.53409_21.92355,1927.2961407083853
10386,-159.36991_21.97112,527.3726244985768
10387,-159.37802_21.97971,972.3643881886109
10388,-159.32592_22.10299,1886.6881754743795
10389,-159.32281_22.10302,1568.6368956454662
10390,-159.36992_21.96887,594.8969616602992
10391,-159.37282_21.96861,381.5616776060325
10392,-159.37264_21.96931,335.8906960181505
10393,-159.37313_21.96896,331.36872163491716
10394,-159.37389_21.96874,315.3264765576372
10395,-159.37376_21.96886,307.87470027553735
10396,-159.51273_21.92175,886.3918333721149
10397,-159.50903_21.91899,696.8736165735857
10398,-159.51272_21.91953,970.141074773936
10399,-159.52390_21.91441,2257.008406633835
10400,-159.53258_21.90938,3309.7097530798055
10401,-159.52472_21.92507,1499.5733830726472
10402,-159.52707_21.92052,2017.3413575812835
10403,-159.51791_21.90471,2510.2798624029606
10404,-159.51794_21.90613,2383.7583122039305
10405,-159.51589_21.90798,2093.5731631703534
10406,-159.51909_21.91357,1879.7005597191073
10407,-159.52300_21.91709,2053.808167625951
10408,-159.51728_21.90512,2437.272831669682
10409,-159.51735_21.90914,2083.819143389865
10410,-159.51856_21.91298,1875.6337044913287
10411,-159.51710_21.91159,1865.9140372044512
10412,-159.51461_21.90790,2028.757102498473
10413,-159.51962_21.93675,566.6018113478382
10414,-159.51999_21.93580,580.755818389463
10415,-159.51780_21.93726,731.0622495850964
10416,-159.51919_21.93159,965.1680172048192
10417,-159.52921_21.92885,1175.0239008595909
10418,-159.52892_21.92932,1115.9034538041715
10419,-159.52900_21.93049,1002.0354072775458
10420,-159.52471_21.92591,1406.3810011028945
10421,-159.50781_21.91723,783.2361037369769
10422,-159.49520_21.92029,1002.595728344897
10423,-159.49422_21.91784,1223.794430353939
10424,-159.49606_21.92416,779.9203147542654
10425,-159.50684_21.92676,397.2327869754805
10426,-159.50445_21.92202,167.6489364971687
10427,-159.50028_21.91544,990.3370135244144
10428,-159.50169_21.91792,680.2624758065274
10429,-159.47551_21.91381,1700.0663428253158
10430,-159.48009_21.91781,2256.1756403075337
10431,-159.48357_21.91784,2206.0705617805647
10432,-159.48746_21.92300,1534.0828351264524
10433,-159.48778_21.92220,1611.137948090987
10434,-159.48612_21.92027,1863.3741211837535
10435,-159.40026_21.96304,836.0857821488772
10436,-159.32963_22.09445,1750.2324948417047
10437,-159.32919_22.09463,1748.1580070229506
10438,-159.32904_22.09458,1736.2448952671728
10439,-159.48139_21.91783,2302.0138729546397
10440,-159.46018_21.90445,805.3473002256873
10441,-159.46236_21.90735,580.5530587657928
10442,-159.46026_21.90013,1281.6892416438375
10443,-159.45742_21.90395,873.1930211514195
10444,-159.45778_21.90430,828.1364515473484
10445,-159.45846_21.90421,828.4685027445469
10446,-159.46067_21.88525,2929.234925434226
10447,-159.46184_21.88511,2953.8184754753192
10448,-159.46286_21.88997,2431.966113658671
10449,-159.35930_21.96373,1830.8359913759027
10450,-159.39326_21.96513,877.1164843955271
10451,-159.39369_21.96681,725.7482824324513
10452,-159.39297_21.96601,837.0207804192047
10453,-159.39287_21.96384,1007.3597814791248
10454,-159.37290_21.97143,218.1295670252444
10455,-159.36785_21.96964,764.1811033508502
10456,-159.36694_21.96933,864.2035360726286
10457,-159.36574_21.96192,1419.7924882097054
10458,-159.36866_21.96450,1005.6302027135388
10459,-159.37054_21.96533,814.6466095507799
10460,-159.37178_21.96686,602.4070765041854
10461,-159.37162_21.96772,535.6428087552988
10462,-159.33780_22.05514,1089.540841572443
10463,-159.34392_22.05750,504.47093093476593
10464,-159.34676_22.05711,237.46781585061265
10465,-159.34684_22.05779,292.5451203099731
10466,-159.34298_22.05738,585.2817135840568
10467,-159.34250_22.05488,607.2934848069067
10468,-159.34114_22.05572,743.5814283820703
10469,-159.34111_22.05660,755.7198244581031
10470,-159.34045_22.05767,730.3672090648206
10471,-159.34494_22.05459,366.53236604091126
10472,-159.37270_22.05411,2199.9651429828978
10473,-159.37433_22.05525,2244.2386824662644
10474,-159.37691_22.05660,2378.98873636953
10475,-159.37637_22.05787,2259.6792043715363
10476,-159.37800_22.05687,2460.5615482809426
10477,-159.36591_22.04841,1978.189915709369
10478,-159.37221_22.05444,2137.975605415773
10479,-159.39388_22.06393,3806.6051006496273
10480,-159.36878_22.05261,2059.435678561209
10481,-159.37107_22.05260,2205.5654984568123
10482,-159.36951_22.05098,2242.643734071975
10483,-159.38260_22.05749,2855.589874705867
10484,-159.38306_22.05779,2886.228102784197
10485,-159.38368_22.05724,2969.1087148293627
10486,-159.38356_22.05768,2938.009600926229
10487,-159.38226_22.05988,2727.0520053869172
10488,-159.37768_22.06153,2221.057836667427
10489,-159.38285_22.07559,2706.5348803679585
10490,-159.38056_22.07762,2591.295586484586
10491,-159.37495_22.08475,2252.09892941822
10492,-159.37145_22.07231,1541.4089267345362
10493,-159.36869_22.09535,1105.4386642312147
10494,-159.38135_22.08323,2008.8795747954819
10495,-159.31765_22.06754,1488.11114872447
10496,-159.32126_22.07425,681.6401335599728
10497,-159.32126_22.07519,579.0126160817944
10498,-159.32022_22.07520,598.7213360100503
10499,-159.31413_22.08086,804.3051934371864
10500,-159.31494_22.07967,723.0459555161548
10501,-159.31297_22.08229,946.2056147526886
10502,-159.31348_22.08321,924.0270045563968
10503,-159.32072_22.08601,635.4922748119942
10504,-159.32306_22.08723,768.1277340722759
10505,-159.35584_22.08854,2209.428732321868
10506,-159.33975_22.08830,2040.1019081817703
10507,-159.34766_22.09659,2262.89457290449
10508,-159.33237_22.08400,1152.1121515795014
10509,-159.32885_22.09529,1800.3054842381935
10510,-159.32013_22.09088,1176.676185779249
10511,-159.31486_22.09309,1125.6974463671738
10512,-159.31431_22.09355,1050.677307672624
10513,-159.32389_22.08490,540.933963757105
10514,-159.32345_22.09402,1518.394535506133
10515,-159.32577_22.09738,1895.0616529047406
10516,-159.32582_22.09724,1902.465639864787
10517,-159.32602_22.09655,1839.951441430295
10518,-159.32555_22.09640,1813.6971362048446
10519,-159.32433_22.09709,1756.6179848915397
10520,-159.32440_22.09555,1699.25545312931
10521,-159.34354_22.10117,2515.092335361972
10522,-159.34098_22.10051,2787.6833607587487
10523,-159.34065_22.10252,2788.077300396299
10524,-159.32855_22.08256,727.6952697804616
10525,-159.33618_22.10081,2699.161071740377
10526,-159.32288_22.09260,1356.4807556159392
10527,-159.32143_22.09417,1527.803047652351
10528,-159.32224_22.09204,1292.0994276270665
10529,-159.32360_22.09143,1236.533999756469
10530,-159.32067_22.09051,1128.514864131429
10531,-159.32109_22.09112,1192.687008064462
10532,-159.32093_22.09105,1186.1636484947749
10533,-159.32038_22.09111,1198.4449658931014
10534,-159.32031_22.09297,1403.7939531201919
10535,-159.33199_22.09636,2052.491777723816
10536,-159.33590_22.09750,2382.7580717820765
10537,-159.33267_22.09592,2048.1737612595134
10538,-159.33252_22.09527,1979.3731165004929
10539,-159.33326_22.09618,2105.75072857795
10540,-159.32713_22.09292,1490.2389220609725
10541,-159.30685_22.10391,257.1785692784602
10542,-159.34713_22.19110,3108.3262298159975
10543,-159.30858_22.14475,899.3489952104611
10544,-159.30619_22.14502,1057.7767118637807
10545,-159.31524_22.14675,729.5592181937
10546,-159.30550_22.13643,668.416422153299
10547,-159.30697_22.13760,519.0609686024131
10548,-159.30733_22.13833,500.69837321323257
10549,-159.30545_22.13740,673.2894336393431
10550,-159.30327_22.13787,901.3759242720545
10551,-159.30188_22.13615,1043.3922290967646
10552,-159.30326_22.13919,931.0976200329828
10553,-159.31216_22.14994,1065.7555247616772
10554,-159.30915_22.16177,1427.2438552746191
10555,-159.31409_22.16137,1000.5790052819958
10556,-159.37762_22.19651,4492.820642753477
10557,-159.37344_22.21246,5416.5991556588315
10558,-159.41317_22.22182,3461.0414565658875
10559,-159.40968_22.20462,1863.2193731865214
10560,-159.42431_22.21864,3038.689926962867
10561,-159.40671_22.20418,2032.3822813269644
10562,-159.41141_22.20049,1400.2788646993354
10563,-159.40821_22.20952,2393.7836942673457
10564,-159.40570_22.20914,2510.17670234295
10565,-159.40565_22.20865,2472.0905501133648
10566,-159.40384_22.20808,2547.61021107376
10567,-159.40491_22.20229,2038.8675357903164
10568,-159.40775_22.20841,2318.2142271687667
10569,-159.40809_22.20746,2212.3114704545155
10570,-159.40475_22.20622,2335.468172115148
10571,-159.50362_22.20151,1491.7801645229442
10572,-159.44258_22.22166,3050.8640500328615
10573,-159.43746_22.21660,2586.9956875176167
10574,-159.54996_22.21700,1009.556899395047
10575,-159.54852_22.21200,566.574547200143
10576,-159.54814_22.22383,1577.0510812912473
10577,-159.54787_22.22371,1556.2807419241544
10578,-159.55284_22.22330,1240.4589199900297
10579,-159.55040_22.22323,1467.1082989420056
10580,-159.55617_22.22485,1054.079452555565
10581,-159.40345_22.21169,2875.9702714169953
10582,-156.42329_20.69863,3993.2876850291013
10583,-156.42214_20.69991,4127.570224539975
10584,-156.42279_20.69990,4129.861077225743
10585,-156.42277_20.70038,4182.353190202324
10586,-156.42239_20.70031,4172.197964350666
10587,-156.42152_20.70030,4167.938220626042
10588,-156.42171_20.69947,4076.884314535436
10589,-156.42205_20.69900,4025.740638105901
10590,-156.42225_20.69878,4002.2346069370424
10591,-156.42248_20.69859,3983.046070832768
10592,-156.42271_20.69842,3965.0903478222735
10593,-156.42285_20.69801,3921.2367903626337
10594,-156.42390_20.69793,3920.820809877021
10595,-156.42328_20.69762,3880.923007887929
10596,-156.42359_20.69703,3818.8124106376476
10597,-156.42248_20.69684,3789.1124335658196
10598,-156.42273_20.69723,3833.8571060188847
10599,-156.42252_20.69745,3857.4986988897786
10600,-156.42210_20.69804,3919.5556412406645
10601,-156.42174_20.69770,3881.31083453534
10602,-156.42189_20.69735,3842.274437941106
10603,-156.42188_20.69703,3807.4345025001253
10604,-156.42109_20.69656,3752.534640241881
10605,-156.42114_20.69684,3784.3335219856795
10606,-156.42113_20.69712,3815.426393095188
10607,-156.42111_20.69742,3848.3594685037256
10608,-156.30581_20.74811,5217.92474356552
10609,-156.30670_20.74891,5092.054341029741
10610,-156.30735_20.74787,5146.067557931291
10611,-156.30845_20.74781,5087.307224800698
10612,-156.30909_20.74767,5064.176635780637
10613,-156.30934_20.74690,5121.853669721861
10614,-156.30993_20.74632,5143.686557840312
10615,-156.30797_20.74283,5579.662707844241
10616,-156.30907_20.74365,5443.149101965822
10617,-156.32422_20.75536,3596.6846918835827
10618,-156.32543_20.75570,3521.5326031471045
10619,-156.32699_20.75942,3080.1730586018957
10620,-156.32544_20.76007,3062.78746350298
10621,-156.32552_20.75911,3159.8513101316353
10622,-156.32320_20.75598,3569.253209667641
10623,-156.32440_20.75681,3439.4776495176875
10624,-156.32678_20.75602,3448.417574434021
10625,-156.32559_20.75628,3455.807779819177
10626,-156.32489_20.75611,3496.256083196452
10627,-156.32647_20.75695,3358.2440883122795
10628,-156.32384_20.75818,3317.801577779177
10629,-156.32493_20.75516,3594.593323420773
10630,-156.32455_20.75618,3499.8822443955546
10631,-156.32194_20.75632,3583.322589966804
10632,-156.32529_20.75528,3570.2385068363214
10633,-156.42136_20.69175,3221.643435572452
10634,-156.42129_20.69249,3302.498159015148
10635,-156.42145_20.69282,3340.1505512332556
10636,-156.42135_20.69345,3409.5472948835504
10637,-156.42129_20.69410,3481.5136616962145
10638,-156.31832_20.74021,5383.345466590154
10639,-156.31975_20.74189,5159.158139744568
10640,-156.32147_20.74233,5057.487731312011
10641,-156.32134_20.74447,4834.910045763071
10642,-156.32036_20.74471,4842.193660661661
10643,-156.31856_20.74575,4799.456079256465
10644,-156.31767_20.74414,4999.890809316406
10645,-156.31890_20.74262,5111.279208429539
10646,-156.31734_20.74118,5317.566164423146
10647,-156.31465_20.73980,5563.251367167056
10648,-156.30899_20.74135,5668.56669443376
10649,-156.31758_20.74580,4832.691168117318
10650,-156.31969_20.74330,5012.277796375796
10651,-156.31939_20.74761,4576.320130908861
10652,-156.32773_20.75289,3761.11622439266
10653,-156.31738_20.74748,4670.187662222406
10654,-156.32645_20.75521,3543.9228294750287
10655,-156.33015_20.74836,4211.6400148021285
10656,-156.32888_20.74871,4192.549065700025
10657,-156.32963_20.74818,4238.169930018953
10658,-156.32754_20.74757,4341.974333396106
10659,-156.32418_20.74508,4688.343161501275
10660,-156.31957_20.74971,4354.235340942419
10661,-156.32798_20.75180,3873.905371809158
10662,-156.32717_20.75195,3874.915913435124
10663,-156.32711_20.75554,3490.8016298586326
10664,-156.32765_20.75340,3708.0871417427525
10665,-156.37621_20.69349,5729.03829223632
10666,-156.36543_20.68648,6303.455369119708
10667,-156.36278_20.69958,7260.1642929959935
10668,-156.37070_20.68655,5811.905498430697
10669,-156.37650_20.69201,5607.990528372101
10670,-156.36931_20.68637,5933.2633374169045
10671,-156.37351_20.69492,6049.313300825228
10672,-156.33549_20.83345,3550.04697497664
10673,-156.33501_20.83322,3519.8232855461497
10674,-156.33522_20.83312,3544.949159960944
10675,-156.33542_20.83307,3565.2901394055757
10676,-156.33573_20.83338,3576.4976043126007
10677,-156.33447_20.83391,3433.1534383112908
10678,-156.33826_20.83373,3789.7494969424793
10679,-156.25846_20.93064,5284.500247666026
10680,-156.25922_20.92912,5149.727340273862
10681,-156.31806_20.78267,1856.8817581891421
10682,-156.33573_20.83281,3607.4871780343324
10683,-156.33432_20.83359,3437.2506496029146
10684,-156.33519_20.83385,3501.6861558792084
10685,-156.33473_20.83381,3462.699256114644
10686,-156.33523_20.83438,3477.1443489350804
10687,-156.33559_20.83421,3518.8334598154024
10688,-156.26054_20.92419,4851.461201555928
10689,-156.26146_20.92449,4767.765909437288
10690,-156.26035_20.92774,4986.932285763639
10691,-156.26093_20.92870,4966.8255310127615
10692,-156.27689_20.92713,3379.8301699367585
10693,-156.27674_20.90792,3046.9219061597123
10694,-156.27615_20.90871,3092.635398130253
10695,-156.27615_20.90808,3104.20584352931
10696,-156.27614_20.90778,3110.3650839621873
10697,-156.27447_20.90852,3269.3732615260155
10698,-156.27507_20.91018,3185.8395294198413
10699,-156.27446_20.91298,3236.368615581888
