,Uid,In_WellCZ_C
1809,-157.90729_21.39176,True
1810,-157.90779_21.39167,True
1811,-157.90754_21.39167,True
1812,-157.90664_21.39230,True
1813,-157.90686_21.39212,True
1814,-157.90837_21.39141,True
1815,-157.90815_21.39123,True
1816,-157.90839_21.39114,True
1817,-157.90868_21.39087,True
1818,-157.90803_21.39484,True
1819,-157.90809_21.39466,True
1820,-157.90813_21.39439,True
1821,-157.90824_21.39403,True
1822,-157.90834_21.39385,True
1823,-157.90846_21.39367,True
1824,-157.90860_21.39340,True
1825,-157.90870_21.39322,True
1826,-157.90885_21.39268,True
1827,-157.90896_21.39177,True
1828,-157.90907_21.39168,True
1829,-157.91832_21.39382,True
1830,-157.94167_21.38828,True
1831,-157.90784_21.39529,True
1832,-157.94636_21.38759,True
1833,-157.94637_21.38704,True
1834,-157.94658_21.38614,True
1835,-157.94410_21.41214,True
1836,-157.99393_21.47641,True
1837,-157.99823_21.47427,True
1838,-157.99705_21.47363,True
1839,-157.99833_21.47346,True
1840,-157.99709_21.47228,True
1841,-157.99681_21.47146,True
1842,-157.99977_21.46949,True
1843,-158.00682_21.44478,True
1844,-158.00681_21.44433,True
1845,-158.00706_21.44343,True
1846,-157.99890_21.40688,True
1847,-158.02381_21.38281,True
1848,-158.03048_21.40580,True
1849,-158.03155_21.40544,True
1850,-158.03191_21.40536,True
1851,-158.03264_21.40518,True
1852,-158.02941_21.40435,True
1853,-158.03258_21.40428,True
1854,-158.03132_21.40364,True
1855,-158.02938_21.40344,True
1856,-158.03062_21.40336,True
1857,-158.03038_21.40273,True
1858,-158.02210_21.40169,True
1859,-158.01812_21.46870,True
1860,-158.01830_21.46843,True
1861,-157.85300_21.43720,True
1862,-157.73112_21.33072,True
1863,-157.70199_21.32779,True
1864,-157.74131_21.33342,True
1865,-157.80158_21.32672,True
1866,-157.81448_21.32555,True
1867,-157.81445_21.32518,True
1868,-157.81465_21.32501,True
1869,-157.81486_21.32492,True
1870,-157.81519_21.32501,True
1871,-157.82040_21.33056,True
1872,-157.82046_21.33038,True
1873,-157.82030_21.32974,True
1874,-157.82514_21.32951,True
1875,-157.82543_21.32915,True
1876,-157.82376_21.32823,True
1877,-157.82396_21.32805,True
1878,-157.82361_21.32778,True
1879,-157.82386_21.32778,True
1880,-157.81105_21.32643,True
1881,-157.81038_21.32624,True
1882,-157.81167_21.32607,True
1883,-157.81230_21.32544,True
1884,-157.81329_21.32445,True
1885,-157.81326_21.32382,True
1886,-157.81465_21.32338,True
1887,-157.81482_21.32293,True
1888,-157.82873_21.30875,True
1889,-157.82482_21.33005,True
1890,-157.82817_21.32718,True
1891,-157.82967_21.32619,True
1892,-157.83096_21.32494,True
1893,-157.83134_21.32440,True
1894,-157.82964_21.34417,True
1895,-157.83934_21.33566,True
1896,-157.83973_21.33530,True
1897,-157.84012_21.33512,True
1898,-157.84300_21.32990,True
1899,-157.83723_21.33230,True
1900,-157.83980_21.33069,True
1901,-157.84424_21.32404,True
1902,-157.85312_21.33295,True
1903,-157.85242_21.33258,True
1904,-157.85631_21.33198,True
1905,-157.85545_21.33125,True
1906,-157.85538_21.32962,True
1907,-157.85861_21.33272,True
1908,-157.85706_21.34861,True
1909,-157.86044_21.34366,True
1910,-157.86555_21.34388,True
1911,-157.86477_21.34333,True
1912,-158.00282_21.46924,True
1913,-158.01136_21.44074,True
1914,-158.01157_21.44020,True
1915,-158.01101_21.43938,True
1916,-158.08414_21.36635,True
1917,-158.08772_21.35788,True
1918,-158.08687_21.35787,True
1919,-158.08745_21.35760,True
1920,-158.20041_21.46262,True
1921,-158.20017_21.46226,True
1922,-158.19966_21.45991,True
1923,-158.01930_21.46545,True
1924,-158.01998_21.46455,True
1925,-158.02019_21.46428,True
1926,-157.82551_21.41605,True
1927,-157.73314_21.33444,True
1928,-157.72274_21.33427,True
1929,-157.73843_21.33619,True
1930,-157.73816_21.33348,True
1931,-157.73143_21.33406,True
1932,-157.71964_21.33226,True
1933,-157.72756_21.33376,True
1934,-157.73850_21.33674,True
1935,-157.73586_21.33645,True
1936,-157.73642_21.33735,True
1937,-157.73396_21.33661,True
1938,-157.73691_21.33682,True
1939,-157.73732_21.33655,True
1940,-157.73044_21.33541,True
1941,-157.73507_21.33536,True
1942,-157.73753_21.33592,True
1943,-157.72927_21.33504,True
1944,-157.72343_21.33274,True
1945,-157.73205_21.33235,True
1946,-157.72087_21.33317,True
1947,-157.72039_21.33308,True
1948,-157.72210_21.33264,True
1949,-157.72682_21.33222,True
1950,-157.72117_21.33236,True
1951,-157.71739_21.33071,True
1952,-157.72758_21.33060,True
1953,-157.80081_21.33304,True
1954,-157.85744_21.32955,True
1955,-157.86398_21.33059,True
1956,-157.87760_21.34197,True
1957,-157.86875_21.32655,True
1958,-157.90747_21.39529,True
1959,-157.90517_21.39545,True
1960,-157.90580_21.39455,True
1961,-157.90545_21.39301,True
1962,-157.90691_21.39266,True
1963,-157.90737_21.39230,True
1964,-157.90853_21.39105,True
1965,-157.90818_21.39421,True
1966,-157.90853_21.39358,True
1967,-157.94619_21.38786,True
1968,-157.99818_21.47219,True
1969,-157.99815_21.47138,True
1970,-157.99823_21.47084,True
1971,-157.99776_21.47038,True
1972,-158.00468_21.40809,True
1973,-158.00364_21.40772,True
1974,-158.00260_21.40771,True
1975,-157.85254_21.43620,True
1976,-157.82404_21.32832,True
1977,-157.81389_21.32364,True
1978,-157.81218_21.31939,True
1979,-157.83015_21.32538,True
1980,-157.84903_21.33392,True
1981,-157.85660_21.32575,True
1982,-157.84037_21.35969,True
1983,-157.99512_21.45844,True
1984,-158.08553_21.35687,True
1985,-158.01962_21.47096,True
1986,-157.82510_21.41605,True
1987,-157.74279_21.33496,True
1988,-157.73920_21.33503,True
1989,-157.73709_21.33474,True
1990,-157.72510_21.33384,True
1991,-157.71839_21.33153,True
1992,-157.80368_21.29755,True
1993,-157.78312_21.31900,True
1994,-157.78254_21.31755,True
1995,-157.78425_21.31774,True
1996,-157.78362_21.31557,True
1997,-157.78493_21.31359,True
1998,-157.78600_21.31306,True
1999,-157.78450_21.31232,True
2000,-157.78260_21.31692,True
2001,-157.78427_21.31648,True
2002,-157.78565_21.31513,True
2003,-157.78521_21.31459,True
2004,-157.78570_21.31098,True
2005,-157.78891_21.30684,True
2006,-157.78955_21.30576,True
2007,-157.81871_21.28348,True
2008,-157.81085_21.28613,True
2009,-157.81080_21.29092,True
2010,-157.81328_21.29229,True
2011,-157.82556_21.30548,True
2012,-157.82340_21.30366,True
2013,-157.82416_21.30267,True
2014,-157.80488_21.31662,True
2015,-157.80501_21.31644,True
2016,-157.80469_21.31644,True
2017,-157.80508_21.31626,True
2018,-157.80487_21.31599,True
2019,-157.82324_21.30058,True
2020,-157.82634_21.30051,True
2021,-157.82513_21.29536,True
2022,-157.82767_21.30847,True
2023,-157.82830_21.30839,True
2024,-157.82798_21.30830,True
2025,-157.82757_21.30820,True
2026,-157.82908_21.30794,True
2027,-157.82787_21.30811,True
2028,-157.82831_21.30812,True
2029,-157.82885_21.30803,True
2030,-157.82734_21.30793,True
2031,-157.82821_21.30803,True
2032,-157.82874_21.30785,True
2033,-157.82919_21.30785,True
2034,-157.83082_21.30524,True
2035,-157.82581_21.31036,True
2036,-157.82562_21.31027,True
2037,-157.82415_21.31008,True
2038,-157.82615_21.31000,True
2039,-157.82578_21.31000,True
2040,-157.82688_21.30973,True
2041,-157.82710_21.30973,True
2042,-157.82756_21.30947,True
2043,-157.82721_21.30892,True
2044,-157.82814_21.30902,True
2045,-157.82759_21.30893,True
2046,-157.82762_21.30874,True
2047,-157.82843_21.30848,True
2048,-157.82868_21.30839,True
2049,-157.82896_21.30821,True
2050,-157.82725_21.30675,True
2051,-157.82691_21.30711,True
2052,-157.82683_21.30684,True
2053,-157.82685_21.30666,True
2054,-157.82657_21.30666,True
2055,-157.82689_21.30603,True
2056,-157.84299_21.30966,True
2057,-157.84317_21.30967,True
2058,-157.84353_21.30949,True
2059,-157.84370_21.30949,True
2060,-157.84416_21.30922,True
2061,-157.84429_21.30642,True
2062,-157.84775_21.30897,True
2063,-157.84706_21.30888,True
2064,-157.84550_21.30869,True
2065,-157.84657_21.30842,True
2066,-157.84272_21.31833,True
2067,-157.85119_21.31189,True
2068,-157.84538_21.31817,True
2069,-157.84554_21.31745,True
2070,-157.84605_21.31745,True
2071,-157.84619_21.31746,True
2072,-157.85648_21.30253,True
2073,-157.86334_21.32209,True
2074,-157.85376_21.31986,True
2075,-157.85599_21.32086,True
2076,-157.86716_21.32230,True
2077,-158.12130_21.56115,True
2078,-157.92697_21.64114,True
2079,-157.89184_21.58381,True
2080,-157.88976_21.58470,True
2081,-157.88986_21.58515,True
2082,-157.88890_21.58569,True
2083,-157.88875_21.58578,True
2084,-157.79524_21.31448,True
2085,-157.81123_21.31965,True
2086,-157.80368_21.31752,True
2087,-157.80442_21.31635,True
2088,-157.80419_21.31617,True
2089,-157.81559_21.31435,True
2090,-157.82603_21.31461,True
2091,-157.82721_21.31389,True
2092,-157.82696_21.31344,True
2093,-157.83519_21.31368,True
2094,-157.83672_21.31215,True
2095,-157.83035_21.30759,True
2096,-157.83004_21.30759,True
2097,-157.82973_21.30758,True
2098,-157.82966_21.31346,True
2099,-157.82976_21.31093,True
2100,-157.82935_21.31102,True
2101,-157.82936_21.31083,True
2102,-157.82987_21.31030,True
2103,-157.82954_21.31029,True
2104,-157.83093_21.31012,True
2105,-157.83101_21.30994,True
2106,-157.82958_21.30975,True
2107,-157.82982_21.30939,True
2108,-157.82948_21.30948,True
2109,-157.83122_21.30940,True
2110,-157.82949_21.30930,True
2111,-157.83130_21.30922,True
2112,-157.82954_21.30921,True
2113,-157.83013_21.30903,True
2114,-157.83138_21.30904,True
2115,-157.82987_21.30894,True
2116,-157.82967_21.30876,True
2117,-157.83011_21.30876,True
2118,-157.82990_21.30849,True
2119,-157.82970_21.30840,True
2120,-157.83059_21.30831,True
2121,-157.83013_21.30822,True
2122,-157.82957_21.30822,True
2123,-157.83064_21.30822,True
2124,-157.83041_21.30813,True
2125,-157.83067_21.30804,True
2126,-157.83157_21.30796,True
2127,-157.83029_21.30795,True
2128,-157.82948_21.30776,True
2129,-157.83075_21.30786,True
2130,-157.82996_21.30777,True
2131,-157.83038_21.30777,True
2132,-157.83082_21.30768,True
2133,-157.83091_21.30759,True
2134,-157.83101_21.30741,True
2135,-157.83112_21.30732,True
2136,-157.83459_21.31647,True
2137,-157.83468_21.31620,True
2138,-157.83451_21.31584,True
2139,-157.83478_21.31602,True
2140,-157.83340_21.31502,True
2141,-157.83138_21.31500,True
2142,-157.83471_21.31485,True
2143,-157.83342_21.31457,True
2144,-157.83176_21.31474,True
2145,-157.83093_21.31464,True
2146,-157.83497_21.31449,True
2147,-157.83307_21.31438,True
2148,-157.83440_21.31430,True
2149,-157.83172_21.31428,True
2150,-157.83282_21.31411,True
2151,-157.83402_21.31421,True
2152,-157.83219_21.31393,True
2153,-157.83390_21.31394,True
2154,-157.83163_21.31356,True
2155,-157.83408_21.31376,True
2156,-157.83388_21.31367,True
2157,-157.83348_21.31348,True
2158,-157.83313_21.31348,True
2159,-157.83442_21.31340,True
2160,-157.83429_21.31322,True
2161,-157.83345_21.31321,True
2162,-157.83588_21.31314,True
2163,-157.83251_21.31275,True
2164,-157.83604_21.31296,True
2165,-157.83373_21.31303,True
2166,-157.83622_21.31287,True
2167,-157.83363_21.31285,True
2168,-157.83184_21.31275,True
2169,-157.83155_21.31275,True
2170,-157.83366_21.31267,True
2171,-157.83653_21.31242,True
2172,-157.83379_21.31177,True
2173,-157.83380_21.31141,True
2174,-157.83217_21.31040,True
2175,-157.83195_21.31040,True
2176,-157.83455_21.30979,True
2177,-157.83869_21.30991,True
2178,-157.83421_21.30969,True
2179,-157.83154_21.30877,True
2180,-157.83164_21.30850,True
2181,-157.83196_21.30841,True
2182,-157.83207_21.30823,True
2183,-157.83182_21.30814,True
2184,-157.83161_21.30823,True
2185,-157.83519_21.30708,True
2186,-157.83403_21.30635,True
2187,-157.84070_21.30631,True
2188,-157.81391_21.32130,True
2189,-157.81177_21.32038,True
2190,-157.81645_21.32186,True
2191,-157.81621_21.32122,True
2192,-157.81593_21.32041,True
2193,-157.81503_21.31977,True
2194,-157.81546_21.31959,True
2195,-157.81533_21.31905,True
2196,-157.81658_21.31626,True
2197,-157.82603_21.31542,True
2198,-157.82792_21.31561,True
2199,-157.82541_21.31514,True
2200,-157.82799_21.31516,True
2201,-157.82690_21.31461,True
2202,-157.82781_21.31417,True
2203,-157.82835_21.31372,True
2204,-157.82868_21.31327,True
2205,-157.82797_21.31317,True
2206,-157.82732_21.31299,True
2207,-157.82817_21.31299,True
2208,-157.82768_21.31272,True
2209,-157.82787_21.31245,True
2210,-157.82817_21.31209,True
2211,-157.82651_21.31136,True
2212,-157.82742_21.31100,True
2213,-157.82676_21.31109,True
2214,-157.82839_21.31092,True
2215,-157.82635_21.31081,True
2216,-157.82917_21.31056,True
2217,-157.82559_21.31072,True
2218,-157.82598_21.31054,True
2219,-157.82747_21.31055,True
2220,-157.82878_21.31047,True
2221,-157.82816_21.31037,True
2222,-157.82707_21.31037,True
2223,-157.82652_21.31045,True
2224,-157.82685_21.31027,True
2225,-157.82784_21.31019,True
2226,-157.82654_21.31009,True
2227,-157.82744_21.31001,True
2228,-157.82702_21.31001,True
2229,-157.82810_21.30983,True
2230,-157.82871_21.30975,True
2231,-157.82852_21.30956,True
2232,-157.82880_21.30948,True
2233,-157.82777_21.30938,True
2234,-157.82841_21.30929,True
2235,-157.82923_21.30921,True
2236,-157.82878_21.30929,True
2237,-157.82853_21.30893,True
2238,-157.82817_21.30920,True
2239,-157.82882_21.30911,True
2240,-157.82833_21.30902,True
2241,-157.82921_21.30885,True
2242,-157.82937_21.30840,True
2243,-157.82921_21.30830,True
2244,-157.82944_21.30803,True
2245,-157.84677_21.31601,True
2246,-157.84742_21.31593,True
2247,-157.84758_21.31584,True
2248,-157.84772_21.31584,True
2249,-157.84021_21.31705,True
2250,-157.84708_21.31611,True
2251,-157.84740_21.31620,True
2252,-157.84739_21.31602,True
2253,-157.84222_21.31571,True
2254,-157.84247_21.31571,True
2255,-157.84277_21.31572,True
2256,-157.84276_21.31544,True
2257,-157.84255_21.31535,True
2258,-157.84230_21.31544,True
2259,-157.84231_21.31526,True
2260,-157.84281_21.31517,True
2261,-157.84256_21.31517,True
2262,-157.84284_21.31499,True
2263,-157.84257_21.31499,True
2264,-157.84231_21.31499,True
2265,-157.84262_21.31481,True
2266,-157.84235_21.31481,True
2267,-157.84268_21.31463,True
2268,-157.84274_21.31445,True
2269,-157.84240_21.31436,True
2270,-157.85062_21.32038,True
2271,-157.84299_21.31698,True
2272,-157.84528_21.31682,True
2273,-157.84436_21.31636,True
2274,-157.84582_21.31655,True
2275,-157.84366_21.31635,True
2276,-157.84353_21.31644,True
2277,-157.84319_21.31635,True
2278,-157.85172_21.31587,True
2279,-157.85783_21.31067,True
2280,-157.84703_21.33490,True
2281,-157.84696_21.33472,True
2282,-157.84685_21.33453,True
2283,-157.85776_21.33253,True
2284,-157.84249_21.36567,True
2285,-158.00568_21.47359,True
2286,-157.99595_21.47968,True
2287,-158.00478_21.48054,True
2288,-158.00449_21.50647,True
2289,-157.81874_21.28745,True
2290,-157.82389_21.30276,True
2291,-157.80489_21.31681,True
2292,-157.80469_21.31626,True
2293,-157.81790_21.30425,True
2294,-157.82203_21.29967,True
2295,-157.82856_21.30803,True
2296,-157.82795_21.30775,True
2297,-157.82542_21.31054,True
2298,-157.82670_21.30964,True
2299,-157.82593_21.30973,True
2300,-157.82735_21.30928,True
2301,-157.82708_21.30928,True
2302,-157.82790_21.30911,True
2303,-157.84335_21.30958,True
2304,-157.84701_21.31809,True
2305,-157.99713_21.47435,True
2306,-157.99648_21.47444,True
2307,-158.12108_21.56196,True
2308,-158.12026_21.55355,True
2309,-158.11611_21.55164,True
2310,-158.11579_21.55145,True
2311,-157.89158_21.58453,True
2312,-157.88299_21.54843,True
2313,-157.88303_21.54825,True
2314,-157.78224_21.31655,True
2315,-157.80181_21.31606,True
2316,-157.82967_21.31138,True
2317,-157.82975_21.31057,True
2318,-157.83001_21.30975,True
2319,-157.82954_21.30894,True
2320,-157.83145_21.30886,True
2321,-157.83031_21.30840,True
2322,-157.82987_21.30804,True
2323,-157.83429_21.31602,True
2324,-157.83336_21.31538,True
2325,-157.83454_21.31521,True
2326,-157.83187_21.31501,True
2327,-157.83307_21.31294,True
2328,-157.83185_21.31311,True
2329,-157.83279_21.31176,True
2330,-157.83174_21.31239,True
2331,-157.83397_21.31222,True
2332,-157.83421_21.30996,True
2333,-157.82701_21.31136,True
2334,-157.82778_21.31073,True
2335,-157.82617_21.31063,True
2336,-157.82890_21.30975,True
2337,-157.82914_21.30939,True
2338,-157.84792_21.31584,True
2339,-157.84229_21.31517,True
2340,-157.84281_21.31635,True
2341,-158.00417_21.47494,True
2342,-158.00330_21.47538,True
2343,-158.00229_21.47475,True
2344,-158.00339_21.47439,True
2345,-158.00405_21.47367,True
2346,-158.00494_21.47341,True
2347,-154.95903_19.50691,True
2348,-154.96002_19.50805,True
2349,-154.96110_19.50991,True
2350,-154.96159_19.51052,True
2351,-154.96304_19.51229,True
2352,-154.96069_19.51160,True
2353,-154.95833_19.51023,True
2354,-154.96072_19.50945,True
2355,-154.96039_19.50900,True
2356,-154.96204_19.51353,True
2357,-154.95897_19.50820,True
2358,-154.95867_19.51067,True
2359,-154.96006_19.51110,True
2360,-154.92528_19.52318,True
2361,-154.92541_19.52296,True
2362,-154.92633_19.52288,True
2363,-154.92620_19.52310,True
2364,-154.92606_19.52187,True
2365,-154.92644_19.52125,True
2366,-154.92653_19.52098,True
2367,-154.92729_19.52017,True
2368,-154.92835_19.51907,True
2369,-154.92904_19.51882,True
2370,-154.92819_19.52003,True
2371,-154.92724_19.52138,True
2372,-154.92672_19.52223,True
2373,-154.95038_19.50795,True
2374,-154.94787_19.51000,True
2375,-154.94691_19.51079,True
2376,-154.94522_19.51216,True
2377,-154.94439_19.51285,True
2378,-154.94257_19.51749,True
2379,-154.94521_19.51534,True
2380,-154.94772_19.51329,True
2381,-154.94952_19.51181,True
2382,-154.95035_19.51113,True
2383,-154.95119_19.51045,True
2384,-154.95292_19.50907,True
2385,-154.95343_19.50808,True
2386,-154.95481_19.50769,True
2387,-154.94567_19.51721,True
2388,-155.05889_19.51348,True
2389,-155.05539_19.51251,True
2390,-155.05211_19.50717,True
2391,-155.05190_19.50681,True
2392,-155.04198_19.50538,True
2393,-155.04242_19.50609,True
2394,-155.04263_19.50645,True
2395,-155.03978_19.50657,True
2396,-155.03869_19.50478,True
2397,-155.04597_19.51192,True
2398,-155.04916_19.50732,True
2399,-155.05026_19.50911,True
2400,-155.05134_19.51090,True
2401,-155.04934_19.51244,True
2402,-155.05244_19.51270,True
2403,-155.05234_19.52244,True
2404,-155.05452_19.52603,True
2405,-155.05516_19.52709,True
2406,-155.05122_19.52543,True
2407,-155.05078_19.52472,True
2408,-155.05603_19.52851,True
2409,-155.05647_19.52923,True
2410,-155.06138_19.53226,True
2411,-155.06095_19.53155,True
2412,-155.06052_19.53084,True
2413,-155.05823_19.52708,True
2414,-155.06256_19.53418,True
2415,-155.06212_19.53346,True
2416,-155.04693_19.52344,True
2417,-155.04385_19.51831,True
2418,-155.04580_19.52152,True
2419,-155.04667_19.52296,True
2420,-155.04252_19.52093,True
2421,-155.04230_19.52058,True
2422,-155.03737_19.51750,True
2423,-155.03452_19.51763,True
2424,-155.03430_19.51727,True
2425,-155.03408_19.51691,True
2426,-155.03387_19.51656,True
2427,-155.03344_19.51585,True
2428,-155.04037_19.51255,True
2429,-155.03946_19.51589,True
2430,-155.03708_19.51197,True
2431,-155.03058_19.50630,True
2432,-155.03081_19.50666,True
2433,-155.03184_19.51322,True
2434,-155.03162_19.51286,True
2435,-155.03011_19.51036,True
2436,-155.02990_19.51000,True
2437,-155.02946_19.50930,True
2438,-155.02860_19.50786,True
2439,-155.03705_19.50708,True
2440,-155.03354_19.50614,True
2441,-155.02968_19.50483,True
2442,-155.03012_19.50556,True
2443,-155.03035_19.50593,True
2444,-155.02769_19.50639,True
2445,-155.02680_19.50492,True
2446,-155.02636_19.50419,True
2447,-155.01841_19.50606,True
2448,-155.02128_19.51082,True
2449,-155.01795_19.51018,True
2450,-155.01729_19.50908,True
2451,-155.02317_19.50398,True
2452,-155.02339_19.50434,True
2453,-155.02383_19.50507,True
2454,-155.02428_19.50580,True
2455,-155.02450_19.50617,True
2456,-155.02360_19.50957,True
2457,-155.02228_19.50737,True
2458,-155.01316_19.50936,True
2459,-155.01404_19.51082,True
2460,-155.01165_19.50620,True
2461,-155.01279_19.50559,True
2462,-155.01356_19.50517,True
2463,-155.01470_19.50455,True
2464,-155.01928_19.51238,True
2465,-155.02149_19.51119,True
2466,-155.02279_19.51335,True
2467,-155.02301_19.51371,True
2468,-155.02388_19.51515,True
2469,-155.02431_19.51586,True
2470,-155.02122_19.51562,True
2471,-155.02057_19.51455,True
2472,-155.02713_19.51055,True
2473,-155.02843_19.51270,True
2474,-155.02686_19.51498,True
2475,-155.02664_19.51462,True
2476,-155.02577_19.51318,True
2477,-155.02555_19.51282,True
2478,-155.01646_19.51484,True
2479,-155.03066_19.51639,True
2480,-155.01241_19.51406,True
2481,-155.01300_19.51400,True
2482,-155.00869_19.51252,True
2483,-155.01024_19.51320,True
2484,-155.01027_19.51243,True
2485,-155.01137_19.51234,True
2486,-155.00694_19.51067,True
2487,-155.00629_19.50818,True
2488,-155.00731_19.50763,True
2489,-155.00791_19.50731,True
2490,-155.00845_19.50833,True
2491,-155.00831_19.50917,True
2492,-155.00724_19.50822,True
2493,-155.00590_19.50895,True
2494,-155.00552_19.50915,True
2495,-155.00426_19.51568,True
2496,-155.00272_19.51397,True
2497,-155.00252_19.51281,True
2498,-155.00528_19.51360,True
2499,-155.00602_19.51295,True
2500,-155.00545_19.51199,True
2501,-155.00225_19.51037,True
2502,-155.00573_19.51056,True
2503,-155.00340_19.51132,True
2504,-154.99884_19.51510,True
2505,-154.99934_19.51509,True
2506,-154.99993_19.51502,True
2507,-155.00028_19.51559,True
2508,-155.00040_19.51578,True
2509,-155.00105_19.51415,True
2510,-155.00042_19.51137,True
2511,-155.00059_19.51234,True
2512,-154.99812_19.51496,True
2513,-154.99716_19.51421,True
2514,-154.99246_19.51573,True
2515,-154.99326_19.51529,True
2516,-154.99507_19.51429,True
2517,-154.99350_19.51571,True
2518,-154.99362_19.51590,True
2519,-154.99302_19.51598,True
2520,-155.03917_19.62898,True
2521,-155.03917_19.62933,True
2522,-155.03917_19.62956,True
2523,-155.03917_19.62979,True
2524,-155.03917_19.63013,True
2525,-155.03917_19.63036,True
2526,-155.03917_19.63058,True
2527,-155.03922_19.63137,True
2528,-155.03925_19.63159,True
2529,-155.03871_19.63135,True
2530,-155.03867_19.63110,True
2531,-155.03867_19.63084,True
2532,-155.03866_19.63057,True
2533,-155.03866_19.63031,True
2534,-155.03866_19.63004,True
2535,-155.03866_19.62976,True
2536,-155.03866_19.62949,True
2537,-155.03865_19.62923,True
2538,-155.03867_19.62887,True
2539,-155.03809_19.62915,True
2540,-155.03810_19.62942,True
2541,-155.03811_19.62970,True
2542,-155.03811_19.62997,True
2543,-155.03811_19.63025,True
2544,-155.03811_19.63053,True
2545,-155.03811_19.63081,True
2546,-155.03813_19.63111,True
2547,-155.04917_19.60598,True
2548,-155.04935_19.60576,True
2549,-155.04972_19.60532,True
2550,-155.05119_19.60454,True
2551,-155.05090_19.60481,True
2552,-155.05072_19.60502,True
2553,-155.05016_19.60564,True
2554,-155.04978_19.60611,True
2555,-155.04960_19.60633,True
2556,-155.04943_19.60655,True
2557,-155.04925_19.60677,True
2558,-155.04906_19.60698,True
2559,-155.04992_19.60586,True
2560,-155.05008_19.60496,True
2561,-155.10058_19.55657,True
2562,-155.10097_19.55625,True
2563,-155.10174_19.55561,True
2564,-155.10545_19.55324,True
2565,-155.10515_19.55350,True
2566,-155.10484_19.55375,True
2567,-155.10440_19.55451,True
2568,-155.10368_19.55474,True
2569,-155.10337_19.55501,True
2570,-155.10278_19.55551,True
2571,-155.10251_19.55574,True
2572,-155.10221_19.55600,True
2573,-155.10194_19.55622,True
2574,-155.10168_19.55678,True
2575,-155.10110_19.55692,True
2576,-155.10059_19.55734,True
2577,-155.10586_19.55402,True
2578,-155.10528_19.55457,True
2579,-155.10475_19.55496,True
2580,-155.10404_19.55451,True
2581,-155.10389_19.55570,True
2582,-155.10315_19.55623,True
2583,-155.10498_19.55425,True
2584,-155.10331_19.55654,True
2585,-155.10597_19.55309,True
2586,-155.10772_19.55600,True
2587,-155.11209_19.55542,True
2588,-155.10225_19.55639,True
2589,-155.13473_19.54346,True
2590,-155.10201_19.55812,True
2591,-155.13739_19.54633,True
2592,-155.13597_19.54482,True
2593,-155.13554_19.54430,True
2594,-155.13325_19.54848,True
2595,-155.11411_19.55274,True
2596,-155.11805_19.55054,True
2597,-155.12085_19.55353,True
2598,-155.12409_19.55081,True
2599,-155.12130_19.54781,True
2600,-155.12732_19.54810,True
2601,-155.13046_19.54547,True
2602,-155.11553_19.55423,True
2603,-155.10851_19.55341,True
2604,-155.10980_19.55610,True
2605,-155.10816_19.55210,True
2606,-155.10897_19.55193,True
2607,-155.10921_19.55220,True
2608,-155.10948_19.55248,True
2609,-155.10972_19.55275,True
2610,-155.11000_19.55348,True
2611,-155.10952_19.55366,True
2612,-155.10073_19.55561,True
2613,-155.10103_19.55535,True
2614,-155.10134_19.55510,True
2615,-155.10249_19.71727,True
2616,-155.10120_19.71853,True
2617,-155.10162_19.71914,True
2618,-155.10114_19.71943,True
2619,-155.08825_19.64860,True
2620,-155.10073_19.65307,True
2621,-155.10646_19.65522,True
2622,-155.10892_19.65273,True
2623,-155.10903_19.65562,True
2624,-155.10302_19.65360,True
2625,-155.10592_19.65091,True
2626,-155.10761_19.65292,True
2627,-155.09710_19.65285,True
2628,-155.10873_19.65201,True
2629,-155.10816_19.65375,True
2630,-155.10714_19.65392,True
2631,-155.10631_19.65298,True
2632,-155.10569_19.65367,True
2633,-155.10489_19.65381,True
2634,-155.10476_19.65282,True
2635,-155.10536_19.65215,True
2636,-155.11605_19.65567,True
2637,-155.12117_19.65240,True
2638,-155.12790_19.65401,True
2639,-155.13400_19.65587,True
2640,-155.12371_19.65784,True
2641,-155.11871_19.65764,True
2642,-155.12791_19.66097,True
2643,-155.13046_19.65923,True
2644,-155.13233_19.66034,True
2645,-155.12952_19.65712,True
2646,-155.11476_19.65723,True
2647,-155.13484_19.65429,True
2648,-155.13573_19.65574,True
2649,-155.11685_19.65627,True
2650,-155.13496_19.65580,True
2651,-155.12033_19.65143,True
2652,-155.13285_19.65455,True
2653,-155.13305_19.65635,True
2654,-155.11760_19.65387,True
2655,-155.13487_19.65266,True
2656,-155.13272_19.65845,True
2657,-155.12359_19.65648,True
2658,-155.12353_19.65605,True
2659,-155.11579_19.65730,True
2660,-155.12594_19.65957,True
2661,-155.12548_19.65984,True
2662,-155.12852_19.65820,True
2663,-155.13594_19.65902,True
2664,-155.13607_19.66061,True
2665,-155.13610_19.66143,True
2666,-155.13466_19.66153,True
2667,-155.13456_19.66072,True
2668,-155.13450_19.65993,True
2669,-155.13444_19.65914,True
2670,-155.12665_19.66133,True
2671,-155.13872_19.65674,True
2672,-155.11957_19.65908,True
2673,-155.12121_19.65992,True
2674,-155.12158_19.65960,True
2675,-155.12153_19.65882,True
2676,-155.12101_19.65816,True
2677,-155.12099_19.65782,True
2678,-155.12091_19.65685,True
2679,-155.12361_19.65692,True
2680,-155.12701_19.65311,True
2681,-155.12708_19.65398,True
2682,-155.12546_19.65379,True
