,Uid,PepPerHos
57212,-155.98113_19.72567,2.82
57213,-155.98114_19.72585,2.82
57214,-155.98115_19.72604,2.82
57215,-155.98118_19.72653,2.82
57216,-155.98116_19.72673,2.82
57217,-155.98114_19.72691,2.82
57218,-155.98101_19.72714,2.82
57219,-155.98124_19.72714,2.82
57220,-155.98118_19.72758,2.82
57221,-155.98074_19.72742,2.82
57222,-155.98066_19.72710,2.82
57223,-155.98073_19.72679,2.82
57224,-155.98087_19.72616,2.82
57225,-155.98085_19.72574,2.82
57226,-155.98063_19.72580,2.82
57227,-155.98056_19.72619,2.82
57228,-155.98048_19.72655,2.82
57229,-155.98044_19.72673,2.82
57230,-155.98040_19.72691,2.82
57231,-155.98036_19.72709,2.82
57232,-155.98027_19.72727,2.82
57233,-155.98052_19.72759,2.82
57234,-155.98063_19.72775,2.82
57235,-155.98079_19.72787,2.82
57236,-155.98099_19.72792,2.82
57237,-155.98119_19.72792,2.82
57238,-155.98094_19.72839,2.82
57239,-155.98069_19.72837,2.82
57240,-155.98035_19.72813,2.82
57241,-155.98013_19.72795,2.82
57242,-155.98006_19.72771,2.82
57243,-155.98017_19.72829,2.82
57244,-155.98002_19.72842,2.82
57245,-155.97973_19.72850,2.82
57246,-155.97965_19.72828,2.82
57247,-155.97968_19.72804,2.82
57248,-155.97967_19.72782,2.82
57249,-155.97967_19.72742,2.82
57250,-155.97966_19.72659,2.82
57251,-155.97994_19.72688,2.82
57252,-155.97998_19.72669,2.82
57253,-155.98010_19.72609,2.82
57254,-155.98013_19.72590,2.82
57255,-155.98016_19.72573,2.82
57256,-155.98010_19.72554,2.82
57257,-155.98013_19.72535,2.82
57258,-155.98031_19.72530,2.82
57259,-155.98073_19.72532,2.82
57260,-155.98094_19.72532,2.82
57261,-155.98136_19.72532,2.82
57262,-155.97920_19.72655,2.82
57263,-155.98158_19.72532,2.82
57264,-155.98179_19.72532,2.82
57265,-155.98200_19.72531,2.82
57266,-155.98241_19.72536,2.82
57267,-155.98285_19.72584,2.82
57268,-155.98269_19.72596,2.82
57269,-155.98258_19.72613,2.82
57270,-155.98254_19.72632,2.82
57271,-155.98255_19.72652,2.82
57272,-155.98255_19.72671,2.82
57273,-155.98256_19.72709,2.82
57274,-155.98256_19.72747,2.82
57275,-155.98254_19.72764,2.82
57276,-155.98231_19.72788,2.82
57277,-155.98248_19.72793,2.82
57278,-155.98266_19.72791,2.82
57279,-155.98266_19.72834,2.82
57280,-155.98223_19.72834,2.82
57281,-155.98191_19.72834,2.82
57282,-155.98169_19.72837,2.82
57283,-155.98145_19.72838,2.82
57284,-155.98138_19.72791,2.82
57285,-155.98158_19.72791,2.82
57286,-155.98178_19.72783,2.82
57287,-155.98194_19.72767,2.82
57288,-155.98203_19.72748,2.82
57289,-155.98202_19.72729,2.82
57290,-155.98202_19.72710,2.82
57291,-155.98202_19.72693,2.82
57292,-155.98201_19.72675,2.82
57293,-155.98201_19.72657,2.82
57294,-155.98201_19.72621,2.82
57295,-155.98203_19.72603,2.82
57296,-155.98227_19.72578,2.82
57297,-155.98208_19.72575,2.82
57298,-155.98190_19.72576,2.82
57299,-155.98163_19.72567,2.82
57300,-155.98163_19.72585,2.82
57301,-155.98164_19.72621,2.82
57302,-155.98164_19.72639,2.82
57303,-155.98165_19.72693,2.82
57304,-155.98166_19.72711,2.82
57305,-155.98164_19.72756,2.82
57306,-155.98139_19.72760,2.82
57307,-155.97883_19.72467,2.82
57308,-155.97884_19.72448,2.82
57309,-155.97908_19.72469,2.82
57310,-155.97911_19.72452,2.82
57311,-155.97932_19.72454,2.82
57312,-155.97939_19.72469,2.82
57313,-155.97959_19.72463,2.82
57314,-155.97976_19.72463,2.82
57315,-155.97994_19.72463,2.82
57316,-155.98012_19.72464,2.82
57317,-155.98031_19.72465,2.82
57318,-155.98051_19.72466,2.82
57319,-155.98071_19.72465,2.82
57320,-155.98091_19.72464,2.82
57321,-155.98111_19.72462,2.82
57322,-155.98129_19.72460,2.82
57323,-155.98147_19.72459,2.82
57324,-155.98165_19.72456,2.82
57325,-155.98184_19.72454,2.82
57326,-155.98202_19.72451,2.82
57327,-155.98220_19.72449,2.82
57328,-155.98238_19.72447,2.82
57329,-155.98256_19.72445,2.82
57330,-155.98261_19.72502,2.82
57331,-155.98257_19.72483,2.82
57332,-155.98234_19.72495,2.82
57333,-155.98217_19.72496,2.82
57334,-155.98199_19.72497,2.82
57335,-155.98181_19.72498,2.82
57336,-155.98164_19.72499,2.82
57337,-155.98145_19.72500,2.82
57338,-155.98125_19.72501,2.82
57339,-155.98104_19.72502,2.82
57340,-155.98059_19.72503,2.82
57341,-155.98037_19.72503,2.82
57342,-155.98014_19.72503,2.82
57343,-155.97991_19.72503,2.82
57344,-155.97967_19.72504,2.82
57345,-155.97942_19.72505,2.82
57346,-155.97916_19.72506,2.82
57347,-155.97889_19.72506,2.82
57348,-155.98272_19.72443,2.82
57349,-155.98288_19.72441,2.82
57350,-155.98324_19.72436,2.82
57351,-155.98357_19.72436,2.82
57352,-155.98379_19.72437,2.82
57353,-155.98399_19.72439,2.82
57354,-155.98417_19.72442,2.82
57355,-155.98434_19.72446,2.82
57356,-155.98452_19.72458,2.82
57357,-155.98471_19.72464,2.82
57358,-155.98463_19.72436,2.82
57359,-155.98490_19.72434,2.82
57360,-155.98518_19.72437,2.82
57361,-155.98507_19.72464,2.82
57362,-155.98525_19.72463,2.82
57363,-155.98543_19.72462,2.82
57364,-155.98553_19.72436,2.82
57365,-155.98559_19.72503,2.82
57366,-155.98538_19.72504,2.82
57367,-155.98517_19.72505,2.82
57368,-155.98494_19.72505,2.82
57369,-155.98472_19.72504,2.82
57370,-155.98453_19.72502,2.82
57371,-155.98435_19.72499,2.82
57372,-155.98390_19.72501,2.82
57373,-155.98386_19.72479,2.82
57374,-155.98361_19.72490,2.82
57375,-155.98361_19.72508,2.82
57376,-155.98316_19.72508,2.82
57377,-155.98316_19.72491,2.82
57378,-155.98285_19.72502,2.82
57379,-155.98598_19.72440,2.82
57380,-155.98622_19.72454,2.82
57381,-155.98641_19.72457,2.82
57382,-155.98660_19.72461,2.82
57383,-155.98728_19.72473,2.82
57384,-155.98756_19.72475,2.82
57385,-155.98784_19.72474,2.82
57386,-155.98810_19.72472,2.82
57387,-155.98834_19.72471,2.82
57388,-155.98857_19.72469,2.82
57389,-155.98879_19.72468,2.82
57390,-155.98900_19.72467,2.82
57391,-155.98921_19.72465,2.82
57392,-155.98922_19.72506,2.82
57393,-155.98900_19.72506,2.82
57394,-155.98878_19.72507,2.82
57395,-155.98854_19.72507,2.82
57396,-155.98830_19.72507,2.82
57397,-155.98804_19.72508,2.82
57398,-155.98776_19.72508,2.82
57399,-155.98744_19.72508,2.82
57400,-155.98714_19.72506,2.82
57401,-155.98689_19.72505,2.82
57402,-155.98666_19.72503,2.82
57403,-155.98609_19.72500,2.82
57404,-155.98591_19.72500,2.82
57405,-155.98953_19.72464,2.82
57406,-155.98989_19.72458,2.82
57407,-155.98994_19.72479,2.82
57408,-155.99012_19.72464,2.82
57409,-155.99018_19.72488,2.82
57410,-155.99036_19.72491,2.82
57411,-155.99053_19.72491,2.82
57412,-155.99074_19.72490,2.82
57413,-155.99037_19.72461,2.82
57414,-155.99047_19.72446,2.82
57415,-155.99079_19.72445,2.82
57416,-155.99097_19.72452,2.82
57417,-155.99146_19.72483,2.82
57418,-155.99152_19.72506,2.82
57419,-155.99129_19.72503,2.82
57420,-155.99099_19.72511,2.82
57421,-155.98988_19.72512,2.82
57422,-155.98957_19.72507,2.82
57423,-155.97702_19.71075,2.66
57424,-155.97706_19.71091,2.66
57425,-155.97709_19.71106,2.66
57426,-155.97679_19.71093,2.66
57427,-155.97663_19.71096,2.66
57428,-155.97715_19.71133,2.66
57429,-155.97692_19.71150,2.66
57430,-155.97677_19.71151,2.66
57431,-155.97661_19.71153,2.66
57432,-155.97629_19.71155,2.66
57433,-155.97591_19.71154,2.66
57434,-155.97675_19.71187,2.66
57435,-155.97701_19.71388,2.66
57436,-155.97763_19.71390,2.66
57437,-155.97750_19.71346,2.66
57438,-155.97749_19.71302,2.66
57439,-155.97640_19.70351,2.66
57440,-155.97624_19.70459,2.66
57441,-155.97625_19.70478,2.66
57442,-155.97625_19.70495,2.66
57443,-155.97625_19.70513,2.66
57444,-155.97624_19.70531,2.66
57445,-155.97633_19.70588,2.66
57446,-155.97528_19.70621,2.66
57447,-155.97543_19.70509,2.66
57448,-155.97594_19.70469,2.66
57449,-155.97576_19.70470,2.66
57450,-155.97558_19.70471,2.66
57451,-155.97541_19.70472,2.66
57452,-155.97523_19.70473,2.66
57453,-155.97506_19.70474,2.66
57454,-155.97488_19.70475,2.66
57455,-155.97471_19.70476,2.66
57456,-155.97454_19.70480,2.66
57457,-155.97450_19.70427,2.66
57458,-155.97468_19.70427,2.66
57459,-155.97485_19.70426,2.66
57460,-155.97503_19.70425,2.66
57461,-155.97520_19.70424,2.66
57462,-155.97538_19.70423,2.66
57463,-155.97555_19.70422,2.66
57464,-155.97573_19.70421,2.66
57465,-155.97590_19.70420,2.66
57466,-155.97518_19.70364,2.66
57467,-155.97579_19.70357,2.66
57468,-155.97472_19.70544,2.66
57469,-155.97460_19.70365,2.66
57470,-155.97935_19.70413,2.82
57471,-155.97897_19.70516,2.82
57472,-155.97891_19.70469,2.82
57473,-155.97889_19.70420,2.82
57474,-155.97886_19.70372,2.82
57475,-155.97885_19.70347,2.82
57476,-155.97884_19.70319,2.82
57477,-155.97849_19.70321,2.82
57478,-155.97850_19.70349,2.82
57479,-155.97850_19.70374,2.82
57480,-155.97851_19.70398,2.82
57481,-155.97851_19.70422,2.82
57482,-155.97861_19.70518,2.82
57483,-155.97699_19.70360,2.82
57484,-155.97709_19.70466,2.82
57485,-155.97686_19.70506,2.82
57486,-155.97668_19.69950,2.66
57487,-155.97611_19.69934,2.66
57488,-155.97596_19.69965,2.66
57489,-155.97602_19.70033,2.66
57490,-155.97658_19.70038,2.66
57491,-155.97658_19.70062,2.66
57492,-155.97658_19.70087,2.66
57493,-155.97658_19.70112,2.66
57494,-155.97613_19.70059,2.66
57495,-155.97618_19.70083,2.66
57496,-155.97622_19.70109,2.66
57497,-155.97640_19.70154,2.66
57498,-155.97640_19.70195,2.66
57499,-155.97644_19.70225,2.66
57500,-155.97676_19.69665,2.66
57501,-155.97681_19.69692,2.66
57502,-155.97677_19.69741,2.66
57503,-155.97679_19.69764,2.66
57504,-155.97682_19.69790,2.66
57505,-155.97684_19.69820,2.66
57506,-155.97674_19.69846,2.66
57507,-155.97668_19.69865,2.66
57508,-155.97676_19.69911,2.66
57509,-155.97644_19.69814,2.66
57510,-155.97635_19.69787,2.66
57511,-155.97635_19.69759,2.66
57512,-155.97634_19.69701,2.66
57513,-155.97641_19.69673,2.66
57514,-155.97608_19.69712,2.66
57515,-155.97826_19.72220,2.82
57516,-155.97854_19.72232,2.82
57517,-155.97886_19.72229,2.82
57518,-155.97915_19.72228,2.82
57519,-155.98007_19.72226,2.82
57520,-155.98033_19.72229,2.82
57521,-155.98059_19.72232,2.82
57522,-155.98085_19.72234,2.82
57523,-155.98162_19.72231,2.82
57524,-155.98188_19.72230,2.82
57525,-155.98214_19.72230,2.82
57526,-155.98240_19.72230,2.82
57527,-155.98268_19.72231,2.82
57528,-155.98323_19.72223,2.82
57529,-155.98364_19.72220,2.82
57530,-155.98392_19.72219,2.82
57531,-155.98421_19.72216,2.82
57532,-155.98449_19.72214,2.82
57533,-155.98477_19.72212,2.82
57534,-155.98533_19.72213,2.82
57535,-155.98561_19.72214,2.82
57536,-155.98560_19.72283,2.82
57537,-155.98532_19.72281,2.82
57538,-155.98476_19.72278,2.82
57539,-155.98448_19.72280,2.82
57540,-155.98419_19.72282,2.82
57541,-155.98363_19.72285,2.82
57542,-155.98323_19.72288,2.82
57543,-155.98296_19.72289,2.82
57544,-155.98268_19.72291,2.82
57545,-155.98214_19.72294,2.82
57546,-155.98159_19.72297,2.82
57547,-155.98132_19.72299,2.82
57548,-155.98105_19.72300,2.82
57549,-155.98050_19.72301,2.82
57550,-155.98022_19.72300,2.82
57551,-155.97996_19.72298,2.82
57552,-155.97963_19.72285,2.82
57553,-155.97925_19.72283,2.82
57554,-155.97877_19.72283,2.82
57555,-155.97844_19.72281,2.82
57556,-155.97877_19.72340,2.82
57557,-155.97883_19.72369,2.82
57558,-155.97949_19.72336,2.82
57559,-155.98022_19.72354,2.82
57560,-155.98077_19.72356,2.82
57561,-155.98104_19.72355,2.82
57562,-155.98131_19.72352,2.82
57563,-155.98159_19.72349,2.82
57564,-155.98186_19.72347,2.82
57565,-155.98213_19.72345,2.82
57566,-155.98240_19.72344,2.82
57567,-155.98268_19.72342,2.82
57568,-155.98390_19.72334,2.82
57569,-155.98419_19.72333,2.82
57570,-155.98447_19.72332,2.82
57571,-155.98475_19.72331,2.82
57572,-155.98532_19.72335,2.82
57573,-155.98560_19.72338,2.82
57574,-155.98558_19.72403,2.82
57575,-155.98530_19.72399,2.82
57576,-155.98502_19.72397,2.82
57577,-155.98474_19.72396,2.82
57578,-155.98446_19.72396,2.82
57579,-155.98418_19.72397,2.82
57580,-155.98389_19.72397,2.82
57581,-155.98361_19.72398,2.82
57582,-155.98321_19.72399,2.82
57583,-155.98295_19.72401,2.82
57584,-155.98267_19.72404,2.82
57585,-155.98213_19.72408,2.82
57586,-155.98186_19.72411,2.82
57587,-155.98131_19.72418,2.82
57588,-155.98076_19.72423,2.82
57589,-155.98050_19.72423,2.82
57590,-155.98022_19.72420,2.82
57591,-155.97956_19.72401,2.82
57592,-155.97953_19.72429,2.82
57593,-155.97894_19.72423,2.82
57594,-155.97888_19.72396,2.82
57595,-155.98600_19.72217,2.82
57596,-155.98628_19.72218,2.82
57597,-155.98656_19.72219,2.82
57598,-155.98684_19.72220,2.82
57599,-155.98712_19.72222,2.82
57600,-155.98740_19.72224,2.82
57601,-155.98768_19.72226,2.82
57602,-155.98825_19.72228,2.82
57603,-155.98832_19.72181,2.82
57604,-155.98948_19.72241,2.82
57605,-155.98977_19.72244,2.82
57606,-155.99006_19.72246,2.82
57607,-155.99065_19.72250,2.82
57608,-155.99094_19.72252,2.82
57609,-155.99124_19.72253,2.82
57610,-155.99155_19.72255,2.82
57611,-155.99186_19.72256,2.82
57612,-155.99278_19.72237,2.82
57613,-155.99309_19.72235,2.82
57614,-155.99275_19.72305,2.82
57615,-155.99247_19.72308,2.82
57616,-155.99217_19.72310,2.82
57617,-155.99187_19.72312,2.82
57618,-155.99156_19.72313,2.82
57619,-155.99095_19.72312,2.82
57620,-155.99066_19.72311,2.82
57621,-155.99037_19.72310,2.82
57622,-155.98952_19.72307,2.82
57623,-155.98910_19.72307,2.82
57624,-155.98881_19.72305,2.82
57625,-155.98824_19.72302,2.82
57626,-155.98796_19.72301,2.82
57627,-155.98740_19.72298,2.82
57628,-155.98656_19.72291,2.82
57629,-155.98627_19.72347,2.82
57630,-155.98656_19.72350,2.82
57631,-155.98684_19.72354,2.82
57632,-155.98712_19.72357,2.82
57633,-155.98740_19.72360,2.82
57634,-155.98768_19.72362,2.82
57635,-155.98796_19.72363,2.82
57636,-155.98852_19.72363,2.82
57637,-155.98880_19.72363,2.82
57638,-155.98911_19.72363,2.82
57639,-155.98955_19.72360,2.82
57640,-155.98983_19.72360,2.82
57641,-155.99011_19.72359,2.82
57642,-155.99038_19.72358,2.82
57643,-155.99067_19.72357,2.82
57644,-155.99097_19.72356,2.82
57645,-155.99157_19.72355,2.82
57646,-155.99188_19.72354,2.82
57647,-155.99247_19.72350,2.82
57648,-155.99276_19.72349,2.82
57649,-155.99305_19.72346,2.82
57650,-155.99302_19.72405,2.82
57651,-155.99274_19.72406,2.82
57652,-155.99190_19.72406,2.82
57653,-155.99161_19.72408,2.82
57654,-155.99103_19.72412,2.82
57655,-155.99074_19.72414,2.82
57656,-155.99045_19.72416,2.82
57657,-155.99016_19.72418,2.82
57658,-155.98988_19.72420,2.82
57659,-155.98916_19.72426,2.82
57660,-155.98887_19.72428,2.82
57661,-155.98858_19.72430,2.82
57662,-155.98830_19.72432,2.82
57663,-155.98801_19.72433,2.82
57664,-155.98772_19.72434,2.82
57665,-155.98743_19.72433,2.82
57666,-155.98713_19.72430,2.82
57667,-155.98685_19.72422,2.82
57668,-155.98628_19.72412,2.82
57669,-155.98599_19.72408,2.82
57670,-155.97178_19.69701,2.66
57671,-155.97255_19.69874,2.66
57672,-155.96668_19.69406,2.66
57673,-155.96586_19.69562,2.66
57674,-155.96665_19.70026,2.66
57675,-155.96668_19.70122,2.66
57676,-155.96618_19.70224,2.66
57677,-155.96701_19.70234,2.66
57678,-155.96748_19.70315,2.66
57679,-155.96794_19.70428,2.66
57680,-155.96716_19.70474,2.66
57681,-155.96629_19.70498,2.66
57682,-155.96569_19.70423,2.66
57683,-155.97210_19.69785,2.66
57684,-155.97074_19.69718,2.66
57685,-155.97101_19.69631,2.66
57686,-155.97040_19.69569,2.66
57687,-155.96960_19.69639,2.66
57688,-155.96862_19.69595,2.66
57689,-155.96889_19.69516,2.66
57690,-155.96834_19.69300,2.66
57691,-155.97019_19.69488,2.66
57692,-155.97104_19.69460,2.66
57693,-155.96955_19.69395,2.66
57694,-155.96919_19.69283,2.66
57695,-155.96990_19.69254,2.66
57696,-155.96874_19.69410,2.66
57697,-155.96884_19.69742,2.66
57698,-155.97029_19.70071,2.66
57699,-155.96102_19.70163,2.66
57700,-155.95744_19.69736,2.66
57701,-155.95738_19.69871,2.66
57702,-155.95196_19.71293,2.66
57703,-155.95891_19.70814,2.66
57704,-155.96311_19.70675,2.66
57705,-155.95695_19.70800,2.66
57706,-155.95450_19.70766,2.66
57707,-155.95251_19.70728,2.66
57708,-155.95138_19.70267,2.66
57709,-155.95561_19.70174,2.66
57710,-155.95698_19.70293,2.66
57711,-155.94918_19.69955,2.66
57712,-155.96067_19.70608,2.66
57713,-155.95940_19.70501,2.66
57714,-155.95954_19.70718,2.66
57715,-155.95301_19.69801,2.66
57716,-155.95661_19.71163,2.66
57717,-155.95564_19.71216,2.66
57718,-155.95480_19.71232,2.66
57719,-155.95481_19.70375,2.66
57720,-155.95428_19.70301,2.66
57721,-155.94973_19.70054,2.66
57722,-155.95252_19.70418,2.66
57723,-155.95127_19.70418,2.66
57724,-155.95599_19.70408,2.66
57725,-155.95547_19.70517,2.66
57726,-155.95699_19.70448,2.66
57727,-155.95402_19.70602,2.66
57728,-155.95412_19.70048,2.66
57729,-155.95282_19.70171,2.66
57730,-155.95543_19.70746,2.66
57731,-155.94928_19.70253,2.66
57732,-155.94842_19.70555,2.66
57733,-155.94672_19.70327,2.66
57734,-155.94699_19.70771,2.66
57735,-155.94897_19.70868,2.66
57736,-155.94880_19.71141,2.66
57737,-155.94917_19.71416,2.66
57738,-155.94388_19.70848,2.66
57739,-155.94173_19.70592,2.66
57740,-155.94556_19.71547,2.66
57741,-155.94236_19.71518,2.66
57742,-155.94384_19.71750,2.66
57743,-155.95026_19.71552,2.66
57744,-155.94525_19.70135,2.66
57745,-155.94782_19.71447,2.66
57746,-155.94306_19.70750,2.66
57747,-155.94343_19.70374,2.66
57748,-155.94468_19.70943,2.66
57749,-155.94097_19.70939,2.66
57750,-155.93726_19.70506,2.66
57751,-155.93689_19.71038,2.66
57752,-155.93681_19.71292,2.66
57753,-155.93217_19.71541,2.66
57754,-155.92970_19.71517,2.66
57755,-155.93127_19.71046,2.66
57756,-155.93170_19.71096,2.66
57757,-155.93358_19.71218,2.66
57758,-155.93364_19.70941,2.66
57759,-155.93367_19.70503,2.66
57760,-155.92668_19.70747,2.66
57761,-155.92876_19.70766,2.66
57762,-155.92986_19.70885,2.66
57763,-155.99348_19.72236,2.82
57764,-155.99377_19.72235,2.82
57765,-155.99435_19.72235,2.82
57766,-155.99464_19.72235,2.82
57767,-155.99581_19.72233,2.82
57768,-155.99610_19.72232,2.82
57769,-155.99639_19.72230,2.82
57770,-155.99664_19.72306,2.82
57771,-155.99635_19.72305,2.82
57772,-155.99606_19.72305,2.82
57773,-155.99577_19.72304,2.82
57774,-155.99548_19.72304,2.82
57775,-155.99519_19.72304,2.82
57776,-155.99489_19.72303,2.82
57777,-155.99460_19.72303,2.82
57778,-155.99431_19.72302,2.82
57779,-155.99373_19.72302,2.82
57780,-155.99344_19.72301,2.82
57781,-155.99342_19.72346,2.82
57782,-155.99371_19.72347,2.82
57783,-155.99487_19.72352,2.82
57784,-155.99516_19.72353,2.82
57785,-155.99545_19.72354,2.82
57786,-155.99574_19.72355,2.82
57787,-155.99603_19.72356,2.82
57788,-155.99632_19.72357,2.82
57789,-155.99661_19.72358,2.82
57790,-155.99658_19.72421,2.82
57791,-155.99629_19.72420,2.82
57792,-155.99571_19.72417,2.82
57793,-155.99513_19.72414,2.82
57794,-155.99483_19.72413,2.82
57795,-155.99454_19.72412,2.82
57796,-155.99425_19.72410,2.82
57797,-155.99396_19.72409,2.82
57798,-155.99339_19.72406,2.82
57799,-155.99727_19.72203,2.82
57800,-155.99725_19.72243,2.82
57801,-155.99801_19.72214,2.82
57802,-155.99831_19.72211,2.82
57803,-155.99861_19.72207,2.82
57804,-155.99890_19.72204,2.82
57805,-155.99918_19.72201,2.82
57806,-155.99886_19.72286,2.82
57807,-155.99827_19.72292,2.82
57808,-155.99707_19.72303,2.82
57809,-155.99704_19.72357,2.82
57810,-155.99794_19.72353,2.82
57811,-155.99824_19.72352,2.82
57812,-155.99853_19.72350,2.82
57813,-155.99882_19.72349,2.82
57814,-155.99911_19.72348,2.82
57815,-155.99908_19.72426,2.82
57816,-155.99878_19.72425,2.82
57817,-155.99849_19.72425,2.82
57818,-155.99820_19.72424,2.82
57819,-155.99790_19.72424,2.82
57820,-155.99761_19.72423,2.82
57821,-155.99701_19.72423,2.82
57822,-155.99568_19.72159,2.82
57823,-155.97789_19.71721,2.82
57824,-155.97810_19.71724,2.82
57825,-155.97852_19.71728,2.82
57826,-155.97894_19.71733,2.82
57827,-155.97915_19.71735,2.82
57828,-155.97936_19.71737,2.82
57829,-155.97967_19.71740,2.82
57830,-155.97999_19.71744,2.82
57831,-155.98020_19.71746,2.82
57832,-155.98041_19.71748,2.82
57833,-155.98062_19.71751,2.82
57834,-155.98083_19.71753,2.82
57835,-155.98125_19.71757,2.82
57836,-155.98102_19.71837,2.82
57837,-155.98116_19.71811,2.82
57838,-155.98093_19.71808,2.82
57839,-155.98070_19.71806,2.82
57840,-155.98058_19.71838,2.82
57841,-155.98024_19.71842,2.82
57842,-155.97989_19.71828,2.82
57843,-155.98007_19.71799,2.82
57844,-155.97953_19.71796,2.82
57845,-155.97941_19.71825,2.82
57846,-155.97898_19.71819,2.82
57847,-155.97889_19.71800,2.82
57848,-155.97853_19.71775,2.82
57849,-155.97841_19.71814,2.82
57850,-155.97787_19.71790,2.82
57851,-155.97795_19.71769,2.82
57852,-155.97908_19.71851,2.82
57853,-155.98158_19.71761,2.82
57854,-155.98179_19.71764,2.82
57855,-155.98200_19.71766,2.82
57856,-155.98220_19.71768,2.82
57857,-155.98241_19.71770,2.82
57858,-155.98283_19.71775,2.82
57859,-155.98304_19.71777,2.82
57860,-155.98345_19.71782,2.82
57861,-155.98387_19.71786,2.82
57862,-155.98408_19.71789,2.82
57863,-155.98450_19.71793,2.82
57864,-155.98471_19.71795,2.82
57865,-155.98454_19.71861,2.82
57866,-155.98456_19.71841,2.82
57867,-155.98417_19.71836,2.82
57868,-155.98414_19.71857,2.82
57869,-155.98414_19.71879,2.82
57870,-155.98404_19.71900,2.82
57871,-155.98360_19.71896,2.82
57872,-155.98356_19.71873,2.82
57873,-155.98362_19.71851,2.82
57874,-155.98364_19.71831,2.82
57875,-155.98323_19.71847,2.82
57876,-155.98325_19.71871,2.82
57877,-155.98312_19.71889,2.82
57878,-155.98274_19.71884,2.82
57879,-155.98272_19.71842,2.82
57880,-155.98274_19.71821,2.82
57881,-155.98235_19.71816,2.82
57882,-155.98232_19.71836,2.82
57883,-155.98222_19.71876,2.82
57884,-155.98183_19.71871,2.82
57885,-155.98182_19.71811,2.82
57886,-155.98150_19.71817,2.82
