,FID,TMK,OSDS_QTY,CLASS_I,CLASS_II,CLASS_III,CLASS_IV,EFFLUENT,N_FLUX,P_FLUX,SOURCE,NO_STRUCT,TTL_BDRMS,NO_BATH,X,Y,Island,OSDS_TYP,B_ROOMS,BATHS,Class_type,commercial,type,OSDS_QTY_calc
0,24831,228002082,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,1.0,5.0,2.0,-156.277623567,20.9099819454,Maui, ,0.0,0.0, , , ,2.0
0,24839,228002093,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,2.0,5.0,2.0,-156.28329368299998,20.9130396477,Maui, ,0.0,0.0, , , ,2.0
0,24843,228002097,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,0.0,6.0,0.0,-156.286059683,20.9178988557,Maui, ,0.0,0.0, , , ,2.0
0,24848,228002099,2.0,1.0,0.0,0.0,0.0,600.0,0.137396,0.037471,Dwelling Database,2.0,3.0,4.0,-156.280021792,20.9231293675,Maui, ,0.0,0.0, , , ,2.0
0,24852,228002103,2.0,2.0,0.0,0.0,0.0,1600.0,0.006056000000000001,0.012112000000000001,Cesspool Database,1.0,8.0,1.0,-156.279969648,20.9200387333,Maui, ,0.0,0.0, , , ,2.0
0,24855,228002106,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,IWS Database,2.0,7.0,3.0,-156.27827992,20.9215770606,Maui, ,0.0,0.0, , , ,2.0
0,24859,223047030,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,Cesspool Database,1.0,7.0,4.0,-156.340527805,20.8253077037,Maui, ,0.0,0.0, , , ,2.0
0,24860,223047116,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Cesspool Database,2.0,6.0,3.0,-156.343892408,20.8290032123,Maui, ,0.0,0.0, , , ,2.0
0,24861,223047117,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,2.0,5.0,6.0,-156.343582435,20.828817540899998,Maui, ,0.0,0.0, , , ,2.0
0,24869,223048001,2.0,0.0,0.0,0.0,2.0,600.0,0.137396,0.037471,Dwelling Database,2.0,3.0,2.0,-156.346477585,20.8320021446,Maui, ,0.0,0.0, , , ,2.0
0,24870,223048002,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,Dwelling Database,1.0,7.0,1.0,-156.346453061,20.8323010823,Maui, ,0.0,0.0, , , ,2.0
0,24880,223048013,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,2.0,5.0,4.0,-156.34661941,20.835034756,Maui, ,0.0,0.0, , , ,2.0
0,24881,223048014,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Cesspool Database,2.0,4.0,6.0,-156.346713085,20.8347541162,Maui, ,0.0,0.0, , , ,2.0
0,24883,223048017,2.0,1.0,0.0,0.0,1.0,1000.0,0.116389,0.035011,Dwelling Database,2.0,5.0,3.0,-156.346927701,20.833894454,Maui, ,0.0,0.0, , , ,2.0
0,24886,223048021,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,2.0,5.0,4.0,-156.347046482,20.8327674882,Maui, ,0.0,0.0, , , ,2.0
0,24893,223058029,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,TMK Database,0.0,5.0,0.0,-156.316466666,20.8131408402,Maui, ,0.0,0.0, , , ,2.0
0,24895,223058032,2.0,0.0,0.0,0.0,2.0,600.0,0.137396,0.037471,Dwelling Database,1.0,3.0,1.0,-156.31441790399998,20.8113791767,Maui, ,0.0,0.0, , , ,2.0
0,24904,224029086,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,IWS Database,2.0,4.0,3.0,-156.322301707,20.844466800899998,Maui, ,0.0,0.0, , , ,2.0
0,24905,224029087,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,1.0,-156.32207256499998,20.844270040999998,Maui, ,0.0,0.0, , , ,2.0
0,24908,224029090,2.0,0.0,0.0,0.0,2.0,600.0,0.137396,0.037471,Dwelling Database,1.0,3.0,1.0,-156.321149631,20.8445817624,Maui, ,0.0,0.0, , , ,2.0
0,24917,223048027,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,2.0,5.0,3.0,-156.347779433,20.8331145481,Maui, ,0.0,0.0, , , ,2.0
0,24922,223048032,2.0,0.0,0.0,0.0,2.0,400.0,0.091597,0.024981,Dwelling Database,1.0,2.0,1.0,-156.34757468499998,20.834537303599998,Maui, ,0.0,0.0, , , ,2.0
0,24923,223048033,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,2.0,4.0,3.0,-156.347492964,20.8348186338,Maui, ,0.0,0.0, , , ,2.0
0,24924,223048034,2.0,2.0,0.0,0.0,0.0,1200.0,0.004542,0.009084,Cesspool Database,2.0,6.0,4.0,-156.34740665,20.8350947385,Maui, ,0.0,0.0, , , ,2.0
0,24925,223048035,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,1.0,5.0,2.0,-156.347301375,20.8353740776,Maui, ,0.0,0.0, , , ,2.0
0,24927,223048037,2.0,0.0,0.0,0.0,2.0,600.0,0.137396,0.037471,Dwelling Database,2.0,3.0,3.0,-156.347800268,20.8358536826,Maui, ,0.0,0.0, , , ,2.0
0,24928,223048038,2.0,2.0,0.0,0.0,0.0,1200.0,0.004542,0.009084,Dwelling Database,1.0,6.0,2.0,-156.34790763499998,20.8355994279,Maui, ,0.0,0.0, , , ,2.0
0,24930,223048040,2.0,0.0,1.0,0.0,0.0,1600.0,0.366388,0.099924,Cesspool Database,2.0,8.0,4.0,-156.348103163,20.835030714600002,Maui, ,0.0,0.0, , , ,2.0
0,24934,223048044,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Dwelling Database,1.0,6.0,2.0,-156.348355992,20.8338630423,Maui, ,0.0,0.0, , , ,2.0
0,24935,223048045,2.0,1.0,0.0,0.0,0.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.348383151,20.8335688251,Maui, ,0.0,0.0, , , ,2.0
0,24937,223048048,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,Dwelling Database,2.0,7.0,2.0,-156.348521086,20.832526221400002,Maui, ,0.0,0.0, , , ,2.0
0,24939,223051022,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Dwelling Database,1.0,6.0,1.0,-156.32445464,20.8220847174,Maui, ,0.0,0.0, , , ,2.0
0,24941,223051024,2.0,0.0,0.0,0.0,2.0,600.0,0.137396,0.037471,Dwelling Database,1.0,3.0,1.0,-156.325588749,20.822864746700002,Maui, ,0.0,0.0, , , ,2.0
0,24942,223053003,2.0,1.0,1.0,0.0,0.0,1000.0,0.070023,0.028387,Dwelling Database,1.0,5.0,1.0,-156.327636996,20.7699056075,Maui, ,0.0,0.0, , , ,2.0
0,24944,223053005,2.0,0.0,0.0,0.0,2.0,600.0,0.137396,0.037471,Dwelling Database,2.0,3.0,3.0,-156.327843224,20.7703886043,Maui, ,0.0,0.0, , , ,2.0
0,24946,223053007,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,IWS Database,2.0,4.0,2.0,-156.327394013,20.7708015477,Maui, ,0.0,0.0, , , ,2.0
0,24949,223058008,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,2.0,-156.323050547,20.8158131888,Maui, ,0.0,0.0, , , ,2.0
0,24950,223058009,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,2.0,-156.323250404,20.8164369771,Maui, ,0.0,0.0, , , ,2.0
0,24951,223058010,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Dwelling Database,2.0,6.0,4.0,-156.323110915,20.8170289126,Maui, ,0.0,0.0, , , ,2.0
0,24954,223058013,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,1.0,5.0,4.0,-156.321647729,20.8165620712,Maui, ,0.0,0.0, , , ,2.0
0,24955,223058014,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.320761382,20.8161936925,Maui, ,0.0,0.0, , , ,2.0
0,24963,223058023,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,5.0,-156.31505727799998,20.814164109100002,Maui, ,0.0,0.0, , , ,2.0
0,24964,223058024,2.0,0.0,0.0,0.0,2.0,600.0,0.137396,0.037471,Dwelling Database,1.0,3.0,2.0,-156.31412773,20.8139603107,Maui, ,0.0,0.0, , , ,2.0
0,24965,223058025,2.0,0.0,1.0,0.0,0.0,600.0,0.137396,0.037471,Dwelling Database,2.0,3.0,2.0,-156.31409715299998,20.8133036292,Maui, ,0.0,0.0, , , ,2.0
0,24977,223052004,2.0,2.0,0.0,0.0,0.0,1400.0,0.005299,0.010598,Cesspool Database,1.0,7.0,4.0,-156.320412291,20.8185749632,Maui, ,0.0,0.0, , , ,2.0
0,24979,223052006,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,TMK Database,0.0,7.0,0.0,-156.32115684299998,20.8175034427,Maui, ,0.0,0.0, , , ,2.0
0,24990,223052022,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,IWS Database,1.0,4.0,3.0,-156.320092226,20.8198112213,Maui, ,0.0,0.0, , , ,2.0
0,24996,223053002,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Cesspool Database,1.0,6.0,3.0,-156.32704263899998,20.7699772602,Maui, ,0.0,0.0, , , ,2.0
0,25005,223058048,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Cesspool Database,1.0,4.0,2.0,-156.323356255,20.8142309051,Maui, ,0.0,0.0, , , ,2.0
0,25012,223060046,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,IWS Database,1.0,4.0,2.0,-156.33619250799998,20.7823155815,Maui, ,0.0,0.0, , , ,2.0
0,25016,223060050,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,1.0,5.0,2.0,-156.333427224,20.7819577733,Maui, ,0.0,0.0, , , ,2.0
0,25020,223060054,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,2.0,5.0,4.0,-156.33331217399999,20.7799570354,Maui, ,0.0,0.0, , , ,2.0
0,25022,223060057,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,2.0,5.0,10.0,-156.33262908700002,20.7789090091,Maui, ,0.0,0.0, , , ,2.0
0,25024,223060060,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,1.0,6.0,2.0,-156.331767866,20.7783721272,Maui, ,0.0,0.0, , , ,2.0
0,25026,223060062,2.0,0.0,0.0,0.0,2.0,400.0,0.091597,0.024981,IWS Database,2.0,2.0,2.0,-156.337827488,20.7807940091,Maui, ,0.0,0.0, , , ,2.0
0,25029,223060065,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,2.0,6.0,5.0,-156.335982223,20.7812896523,Maui, ,0.0,0.0, , , ,2.0
0,25032,223060068,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Dwelling Database,1.0,6.0,1.0,-156.335623968,20.7801153269,Maui, ,0.0,0.0, , , ,2.0
0,25033,223060069,2.0,1.0,0.0,0.0,0.0,1000.0,0.228992,0.062452999999999995,IWS Database,2.0,5.0,4.0,-156.33445665899998,20.7812786141,Maui, ,0.0,0.0, , , ,2.0
0,25035,223060071,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.33466098899999,20.7799539532,Maui, ,0.0,0.0, , , ,2.0
0,25041,223060083,2.0,2.0,0.0,0.0,0.0,1000.0,0.003785,0.00757,Cesspool Database,2.0,5.0,2.0,-156.34191268299998,20.7802157842,Maui, ,0.0,0.0, , , ,2.0
0,25043,223060085,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,IWS Database,2.0,7.0,5.0,-156.327547948,20.7781428603,Maui, ,0.0,0.0, , , ,2.0
0,25045,223060087,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,2.0,-156.34173428399998,20.7811120762,Maui, ,0.0,0.0, , , ,2.0
0,25055,224029022,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,IWS Database,1.0,4.0,3.0,-156.321049438,20.8455696975,Maui, ,0.0,0.0, , , ,2.0
0,25059,224029027,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,1.0,6.0,4.0,-156.32071512299999,20.8467762997,Maui, ,0.0,0.0, , , ,2.0
0,25070,224029039,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,1.0,-156.322584684,20.8451940582,Maui, ,0.0,0.0, , , ,2.0
0,25075,224029044,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Cesspool Database,2.0,6.0,3.0,-156.321655717,20.845363805399998,Maui, ,0.0,0.0, , , ,2.0
0,25079,224029048,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,3.0,-156.32107326899998,20.8449846897,Maui, ,0.0,0.0, , , ,2.0
0,25080,224029049,2.0,0.0,0.0,0.0,2.0,600.0,0.137396,0.037471,Dwelling Database,1.0,3.0,3.0,-156.32091607499999,20.8449029528,Maui, ,0.0,0.0, , , ,2.0
0,25081,224029050,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,1.0,5.0,2.0,-156.32073137799998,20.844814756199998,Maui, ,0.0,0.0, , , ,2.0
0,25091,224029062,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,2.0,-156.321767443,20.8437535883,Maui, ,0.0,0.0, , , ,2.0
0,25096,224029067,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,2.0,5.0,4.0,-156.322592566,20.8441404095,Maui, ,0.0,0.0, , , ,2.0
0,25111,224029082,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.322020055,20.8452153148,Maui, ,0.0,0.0, , , ,2.0
0,25114,224034024,2.0,0.0,0.0,0.0,2.0,1600.0,0.366388,0.099924,Dwelling Database,1.0,8.0,3.0,-156.32693710799998,20.8485991491,Maui, ,0.0,0.0, , , ,2.0
0,25116,224034026,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,3.0,5.0,4.0,-156.326346229,20.848746514200002,Maui, ,0.0,0.0, , , ,2.0
0,25117,224034027,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,2.0,5.0,5.0,-156.326057015,20.8488175147,Maui, ,0.0,0.0, , , ,2.0
0,25118,224034028,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.32575903,20.8488823566,Maui, ,0.0,0.0, , , ,2.0
0,25119,224034029,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,2.0,5.0,4.0,-156.325453905,20.8489555703,Maui, ,0.0,0.0, , , ,2.0
0,25121,224034031,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,IWS Database,2.0,7.0,6.0,-156.324837664,20.8490374233,Maui, ,0.0,0.0, , , ,2.0
0,25122,224034032,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,2.0,6.0,3.0,-156.324524196,20.8490574341,Maui, ,0.0,0.0, , , ,2.0
0,25123,224034033,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,2.0,-156.324173371,20.848749963499998,Maui, ,0.0,0.0, , , ,2.0
0,25126,224034036,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.32346329,20.8493356241,Maui, ,0.0,0.0, , , ,2.0
0,25128,224034038,2.0,1.0,0.0,0.0,0.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,1.0,-156.322480654,20.8495012603,Maui, ,0.0,0.0, , , ,2.0
0,25129,224034039,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,IWS Database,1.0,4.0,2.0,-156.322141204,20.8494043172,Maui, ,0.0,0.0, , , ,2.0
0,25130,224034040,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.32263430999998,20.849023332999998,Maui, ,0.0,0.0, , , ,2.0
0,25131,224034041,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,3.0,4.0,3.0,-156.32304982899998,20.8488633775,Maui, ,0.0,0.0, , , ,2.0
0,25133,224034043,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,Dwelling Database,1.0,7.0,1.0,-156.32359269999998,20.8484975382,Maui, ,0.0,0.0, , , ,2.0
0,25142,224034052,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,IWS Database,1.0,7.0,2.0,-156.320827573,20.8491861615,Maui, ,0.0,0.0, , , ,2.0
0,25144,224034054,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,2.0,5.0,3.0,-156.321088447,20.8486910578,Maui, ,0.0,0.0, , , ,2.0
0,25146,224034056,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,1.0,5.0,1.0,-156.32162688399998,20.848352391600002,Maui, ,0.0,0.0, , , ,2.0
0,25152,224034062,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,2.0,4.0,2.0,-156.32321746899999,20.8473035713,Maui, ,0.0,0.0, , , ,2.0
0,25153,224034063,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,1.0,-156.323483686,20.8471129389,Maui, ,0.0,0.0, , , ,2.0
0,25154,224034064,2.0,0.0,0.0,0.0,2.0,1400.0,0.32059,0.08743300000000001,Dwelling Database,1.0,7.0,1.0,-156.323862628,20.8469204166,Maui, ,0.0,0.0, , , ,2.0
0,25155,224034065,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.323639197,20.846614200599998,Maui, ,0.0,0.0, , , ,2.0
0,25156,224034066,2.0,1.0,0.0,0.0,0.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,2.0,-156.323297237,20.8465375312,Maui, ,0.0,0.0, , , ,2.0
0,25168,224034078,2.0,1.0,1.0,0.0,0.0,1600.0,0.112036,0.04542,IWS Database,1.0,8.0,4.0,-156.32029959899998,20.8489363308,Maui, ,0.0,0.0, , , ,2.0
0,25173,227011075,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.318524704,20.9125978861,Maui, ,0.0,0.0, , , ,2.0
0,25177,227011079,2.0,2.0,0.0,0.0,0.0,1200.0,0.004542,0.009084,Dwelling Database,1.0,6.0,1.0,-156.319464909,20.9129830416,Maui, ,0.0,0.0, , , ,2.0
0,25178,227011080,2.0,2.0,0.0,0.0,0.0,1000.0,0.003785,0.00757,Cesspool Database,1.0,5.0,2.0,-156.319187495,20.9130872121,Maui, ,0.0,0.0, , , ,2.0
0,25179,227011081,2.0,2.0,0.0,0.0,0.0,1200.0,0.004542,0.009084,Dwelling Database,1.0,6.0,2.0,-156.318922593,20.9132026582,Maui, ,0.0,0.0, , , ,2.0
0,25182,227012002,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,1.0,5.0,2.0,-156.31020509799998,20.8965256437,Maui, ,0.0,0.0, , , ,2.0
0,25186,227012006,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,TMK Database,0.0,4.0,0.0,-156.312374304,20.898083519500002,Maui, ,0.0,0.0, , , ,2.0
0,25191,224004006,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,1.0,5.0,3.0,-156.307425656,20.8525048662,Maui, ,0.0,0.0, , , ,2.0
0,25200,224034020,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Cesspool Database,2.0,4.0,2.0,-156.32627897700002,20.848099291700002,Maui, ,0.0,0.0, , , ,2.0
0,25201,224034021,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Dwelling Database,1.0,5.0,1.0,-156.326660916,20.8480156593,Maui, ,0.0,0.0, , , ,2.0
0,25202,224034022,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,2.0,-156.327045173,20.8479281448,Maui, ,0.0,0.0, , , ,2.0
0,25203,224005030,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Cesspool Database,1.0,4.0,1.0,-156.313401557,20.8584943699,Maui, ,0.0,0.0, , , ,2.0
0,25206,224005034,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Dwelling Database,1.0,6.0,1.0,-156.313515532,20.8578888444,Maui, ,0.0,0.0, , , ,2.0
0,25217,224005073,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,4.0,-156.31419122399998,20.8584454444,Maui, ,0.0,0.0, , , ,2.0
0,25230,224015028,2.0,0.0,0.0,0.0,2.0,1800.0,0.41218699999999997,0.11241500000000001,Dwelling Database,1.0,9.0,1.0,-156.272498681,20.8061986017,Maui, ,0.0,0.0, , , ,2.0
0,25233,224004009,2.0,0.0,2.0,0.0,0.0,1900.0,0.258894,0.09349,Cesspool Database,1.0,9.5,3.0,-156.307851396,20.856319280999998,Maui, ,0.0,0.0, , , ,2.0
0,25246,224029009,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Dwelling Database,1.0,6.0,1.0,-156.321308551,20.8460393425,Maui, ,0.0,0.0, , , ,2.0
0,25247,224029010,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Cesspool Database,3.0,4.0,5.0,-156.320992013,20.845900461099998,Maui, ,0.0,0.0, , , ,2.0
0,25248,224029011,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,1.0,5.0,2.0,-156.320750626,20.8457682574,Maui, ,0.0,0.0, , , ,2.0
0,25252,224021053,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,2.0,4.0,2.0,-156.312207993,20.8496467673,Maui, ,0.0,0.0, , , ,2.0
0,25253,224021054,2.0,0.0,2.0,0.0,0.0,2000.0,0.27252,0.09841,Dwelling Database,1.0,10.0,2.0,-156.312419395,20.8498666655,Maui, ,0.0,0.0, , , ,2.0
0,25258,224021059,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,2.0,6.0,3.0,-156.313688279,20.850980962,Maui, ,0.0,0.0, , , ,2.0
0,25264,227026003,2.0,2.0,0.0,0.0,0.0,1000.0,0.003785,0.00757,Cesspool Database,1.0,5.0,1.0,-156.30990564,20.8792521089,Maui, ,0.0,0.0, , , ,2.0
0,25267,227026009,2.0,1.0,0.0,0.0,1.0,1000.0,0.116389,0.035011,Dwelling Database,1.0,5.0,1.0,-156.309814286,20.8834727207,Maui, ,0.0,0.0, , , ,2.0
0,25273,227026016,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,3.0,-156.308681449,20.8816469882,Maui, ,0.0,0.0, , , ,2.0
0,25274,227026017,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Cesspool Database,2.0,4.0,4.0,-156.30847685799998,20.8810275551,Maui, ,0.0,0.0, , , ,2.0
0,25275,227026018,2.0,0.0,2.0,0.0,0.0,1200.0,0.163512,0.059046,IWS Database,2.0,6.0,5.0,-156.30819274,20.8805142907,Maui, ,0.0,0.0, , , ,2.0
0,25277,227026020,2.0,1.0,0.0,0.0,1.0,1000.0,0.116389,0.035011,Dwelling Database,2.0,5.0,4.0,-156.30763475700002,20.879998036,Maui, ,0.0,0.0, , , ,2.0
0,25284,227013130,2.0,0.0,0.0,0.0,2.0,400.0,0.091597,0.024981,Dwelling Database,1.0,2.0,2.0,-156.296068994,20.8960702741,Maui, ,0.0,0.0, , , ,2.0
0,25294,227013143,2.0,0.0,0.0,0.0,2.0,800.0,0.183194,0.049962,Dwelling Database,1.0,4.0,4.0,-156.296703584,20.8988639708,Maui, ,0.0,0.0, , , ,2.0
0,25302,227013190,2.0,2.0,0.0,0.0,0.0,1400.0,0.005299,0.010598,Cesspool Database,2.0,7.0,4.0,-156.292231231,20.9157548148,Maui, ,0.0,0.0, , , ,2.0
0,25311,228006024,2.0,2.0,0.0,0.0,0.0,1600.0,0.006056000000000001,0.012112000000000001,IWS Database,1.0,8.0,2.0,-156.263751561,20.923693671600002,Maui, ,0.0,0.0, , , ,2.0
0,25336,224005021,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,1.0,6.0,3.0,-156.314850297,20.8581173721,Maui, ,0.0,0.0, , , ,2.0
0,25339,224005024,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,TMK Database,0.0,6.0,0.0,-156.31455604299998,20.8577947281,Maui, ,0.0,0.0, , , ,2.0
0,25341,224005026,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,2.0,6.0,2.0,-156.314180174,20.8580147257,Maui, ,0.0,0.0, , , ,2.0
0,25343,224005083,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,IWS Database,2.0,6.0,5.0,-156.31610639299998,20.8577426433,Maui, ,0.0,0.0, , , ,2.0
0,25345,224005086,2.0,0.0,1.0,0.0,1.0,1200.0,0.219151,0.06699400000000001,Cesspool Database,1.0,6.0,3.0,-156.314915824,20.8584788166,Maui, ,0.0,0.0, , , ,2.0
0,25346,224005087,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,Cesspool Database,1.0,5.0,1.0,-156.315105026,20.8583682935,Maui, ,0.0,0.0, , , ,2.0
0,25372,224009001,2.0,2.0,0.0,0.0,0.0,1800.0,0.006813,0.013626,IWS Database,1.0,0.0,3.0,-156.322135817,20.8398187748,Maui, ,0.0,0.0, , , ,2.0
0,25374,224009007,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Dwelling Database,1.0,6.0,2.0,-156.31674860299998,20.840240213399998,Maui, ,0.0,0.0, , , ,2.0
0,25381,224009052,2.0,0.0,0.0,0.0,2.0,1000.0,0.228992,0.062452999999999995,IWS Database,2.0,5.0,3.0,-156.323598504,20.8441318207,Maui, ,0.0,0.0, , , ,2.0
0,25388,224013161,2.0,0.0,0.0,0.0,2.0,1200.0,0.274791,0.074943,Cesspool Database,1.0,6.0,2.0,-156.29499974499998,20.8260116983,Maui, ,0.0,0.0, , , ,2.0
