,BlockBk_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
1165,3589,68.11616310333447,224,63.50775510204105,0.0,0.0,63.54947548136516,2.721338999662744,20.935629043072247,18.541096972885953,267.6922871605481,156.149213854545,142.40843443290655,0.0,7.358771060455914,151.15178571428572,99.0,28.72665872824926,1.0,Low,3.0
1167,3591,72.94649047809344,15,57.4257142857143,0.0,0.0,115.12775242561305,3.1305236506898586,21.240383950441473,14.46166397790108,302.2468662273332,206.38395741126,94.00229485993971,0.0,5.880409646514703,198.0,46.2,30.097790735994387,1.0,Low,3.0
1173,3611,116.51617606142071,16,86.38625,0.0,0.0,83.99824665848725,9.940057558398582,67.21609512069307,74.68204889039734,64.6019054993476,51.829061666591244,400.0,0.0,200.0,300.0,300.0,109.08897552739592,1.0,High,1.0
1175,3615,107.69403222263645,33,84.28857142857144,0.0,0.0,114.62082715245789,6.289887733784112,69.33257246977324,60.07016824999603,154.58986270965733,80.66232745692007,400.0,0.0,43.40931615460849,300.0,198.0,104.14694998377806,1.0,High,1.0
1177,3623,75.03949521965218,35,45.295238095238126,0.0,0.0,33.45006179618984,5.278848252930475,89.53698628566539,31.177088944727185,12.018488294033366,45.512179241502494,400.0,0.0,69.46056916324507,99.0,198.0,96.86296822125051,1.0,Medium,2.0
1178,3628,72.96767463400379,40,58.76928571428571,0.0,0.0,124.28226824055207,66.91771313001622,33.907999224151794,33.225260648033554,14.894900331722297,45.95327600902046,399.40883762010765,0.0,1.7839444995044587,292.35,0.0,23.021634092662538,0.0,Low,3.0
1184,3660,53.8926702563536,281,58.67197763091001,0.0,49.644128113879006,14.794679579165894,57.28951624324247,13.83100703806701,19.253852021248175,15.536850777889358,20.57475684739354,97.31081096086822,51.245551601423486,37.223000116390295,98.29537366548043,224.30604982206407,50.41249942728163,0.29537366548042704,Low,3.0
1189,3673,58.00529374574182,78,24.656538461538457,0.0,0.0,53.463357197735945,32.263791051452806,28.142965615641778,79.57396604848229,22.240986099971927,19.5493709503135,387.1236011359632,0.0,1.783944499504458,198.0,0.0,23.280885125523113,0.0,Low,3.0
1191,3681,45.892281834552286,12,66.6657142857143,0.0,0.0,20.417003488216263,21.784809870989715,55.529237946103414,21.178993102597506,8.887478886715053,16.323131121371482,151.1038111398831,0.0,2.7750247770069376,198.0,99.0,26.719022899686564,0.0,Low,3.0
1192,3682,72.26980844193568,43,59.40591362126246,0.0,0.0,79.10080834997049,3.071413155349725,21.052041460282737,15.367272344543714,286.5881313686466,175.67227543342443,172.39759799354815,0.0,6.255329937538889,198.0,36.83720930232558,30.299133662142538,1.0,Low,3.0
1193,3683,63.99704622929334,39,66.88666666666673,0.0,0.0,47.93203888880105,4.798790581136323,20.60239438066469,15.720758943671484,260.573813614729,146.7633661255965,161.27922515094332,0.0,6.307336535284997,198.0,0.0,31.091302551905844,1.0,Low,3.0
1194,3684,64.2936471757834,24,66.09174603174607,0.0,0.0,44.71049070771654,3.613873927067964,20.497568052183546,16.60057867442306,246.37038291472868,139.30689918770733,155.55141755022112,0.0,6.243805748265609,198.0,37.125,30.29294484269128,1.0,Low,3.0
1195,3685,61.4908324832473,66,88.5533333333333,0.0,0.0,24.304385817385565,5.740054892669381,19.37056376378352,17.604791053397395,184.12234345885264,70.4161724063386,276.81061964789086,0.0,6.348920323152231,198.0,0.0,31.091302551905812,1.0,Low,3.0
1196,3686,49.40781692983416,31,88.5533333333333,0.0,0.0,19.4002803158795,3.4854852663798206,19.33173211061774,27.78262568614172,96.91292737968168,48.23979914760006,134.65553715363,0.0,4.917036989673582,198.0,70.25806451612904,29.58043204844601,1.0,Low,3.0
1199,3690,36.65472580989141,11,88.5533333333333,0.0,0.0,14.362963179514816,4.862424235139605,18.978328331323787,36.59449831790004,29.325373478881094,31.419023528723084,151.59943947888806,0.0,1.78394449950446,45.0,99.0,28.341558765162826,1.0,Low,3.0
1203,3701,122.5146180666704,31,85.43483870967738,0.0,0.0,137.1479341889292,80.95317266767339,74.95983913156478,30.48284207785576,23.76625279076473,104.43376092609637,387.3148266848488,0.0,200.0,300.0,300.0,113.22580382264547,1.0,High,1.0
1204,3702,119.55957119014924,153,85.55759103641446,0.0,0.0,127.23957091307607,49.088909400579595,74.62140176997626,31.005645483691968,24.52532315699173,88.12932226886385,400.0,0.0,200.0,300.0,300.0,113.22580382264513,1.0,High,1.0
1205,3703,73.2906471254226,52,65.08139194139198,0.0,0.0,25.945346938370804,11.071642994881014,68.2278187989761,54.62696906092166,11.943991116548698,23.66552276592424,400.0,0.0,44.93405504307387,99.0,198.0,96.86296822125048,1.0,Medium,2.0
1206,3704,71.15587701810982,50,68.24028571428572,0.0,153.0,22.296187202158254,12.639518583758292,54.90621175049575,199.88282983798254,10.436737830976718,14.493814747353245,194.47800595301146,0.0,12.646184340931624,31.68,198.0,94.6383793106936,0.0,Low,3.0
1207,3705,74.11817946545032,29,71.33418719211822,0.0,0.0,23.863667870276657,19.763544312431684,62.10415333547318,82.34569136440972,11.741023359344993,18.72567747773431,399.6595427665583,0.0,28.372236082157148,99.0,198.0,96.86296822125054,0.9310344827586207,Medium,2.0
1211,3715,98.80574637272201,12,44.77666666666665,0.0,0.0,11.390913013824019,222.23966858498522,65.70711286522926,88.93391569108122,7.134578307248859,8.560843117034086,324.99084024183344,200.0,11.694747274529236,99.0,198.0,199.65690982839803,0.0,High,1.0
1213,3721,90.74009156438161,32,57.23714285714282,0.0,0.0,30.211242191907225,38.688948977447026,18.505043054823105,74.2547768346686,130.5636983851546,94.39083828031151,400.0,0.0,45.39147670961348,99.0,300.0,72.85820617465562,1.0,Medium,2.0
1215,3723,83.93625333893227,16,57.237142857142864,0.0,0.0,60.61314185695245,159.09895248463536,18.974241426323417,39.25221494076273,74.27093746721219,314.7037050214384,212.36598844899495,0.0,200.0,0.0,0.0,122.52747558052194,1.0,Medium,2.0
1217,3725,90.0339810533744,39,57.23714285714282,2.5384615384615383,0.0,54.02267567392026,68.04156893150386,18.9959999237374,37.828148869290885,92.5736675384804,299.0166942531861,397.7278806343711,0.0,200.0,0.0,0.0,122.52747558052205,1.0,Medium,2.0
1220,3752,69.0748655875117,27,71.34444444444442,0.0,0.0,151.41705291490874,85.00844064341638,17.974853109975843,60.673272074788784,30.951245045760132,45.734377440728196,170.52023789389412,0.0,10.520133612304077,300.0,69.66666666666667,22.31225996578806,0.0,Low,3.0
1232,3806,49.039298262791185,11,64.11142857142856,0.0,0.0,12.840488748006434,2.9382950452099,68.5795669203127,31.77261014415709,14.752569138078591,8.89354222661033,107.77552363533997,0.0,1.78394449950446,162.0,198.0,62.14150501321963,0.0,Low,3.0
1233,3807,51.59241497055711,13,65.91142857142856,0.0,0.0,13.222726985451555,2.7901744625747726,69.4892996106881,34.99558961008949,15.475144754054233,9.170597273970905,108.30526251832947,0.0,1.78394449950446,190.3846153846154,198.0,64.35744088764955,0.0,Low,3.0
1242,3857,71.24523391519644,16,57.237142857142864,0.0,0.0,35.21556600928005,60.12786882402279,15.738208673115146,55.661566577825106,63.653666713257984,35.40676587608354,307.487357436428,0.0,200.0,99.0,0.0,139.15036576079095,1.0,Low,3.0
1244,3861,47.835330585211565,51,52.807647058823484,0.0,0.0,13.828197751072207,14.583582816191033,12.307626805695463,142.8820816866247,18.511456324909165,13.127546284229432,186.83656478478363,0.0,35.83046697370723,89.29411764705883,0.0,137.5206706450783,0.0,Low,3.0
1255,3888,88.35440931243996,44,50.709166666666675,0.0,0.0,161.65763253819497,88.52339049416368,21.75782931493865,186.52315599147462,156.28842108886798,47.68759635331417,189.63233470520134,0.0,1.7839444995044587,300.0,99.0,21.752668034273036,0.0,Medium,2.0
1259,3927,94.43839123972212,11,66.56857142857143,0.0,0.0,41.91131244318453,13.37064731418851,19.55244061465811,46.550126964276956,88.31463695664374,223.0584499900395,400.0,0.0,45.39147670961348,99.0,300.0,72.85820617465562,1.0,High,1.0
1261,3929,54.54614081301307,26,57.237142857142835,0.0,0.0,22.99187884484766,20.952508713918725,16.47928631053733,40.740398758057125,31.335989713069274,40.20228399705195,400.0,0.0,16.573911717618355,99.0,0.0,72.67871128295258,1.0,Low,3.0
1263,3934,43.09557664898193,17,66.56857142857143,0.0,0.0,22.088850890731454,15.765161708624115,19.085198968035527,94.75689490681006,55.89647832106822,97.50147867715178,149.90540315434532,0.0,1.7839444995044602,0.0,99.0,24.081667179886683,0.0,Low,3.0
1271,3945,46.88905571486933,11,68.56857142857145,0.0,0.0,12.49265532312183,3.144133510849441,67.5521288113699,28.55932494676753,14.007779808522077,8.556735909830612,90.55898688178154,0.0,2.5047301558698982,153.0,198.0,56.390788946355535,0.0,Low,3.0
1274,3951,53.214458869686894,21,29.046530612244894,0.0,14.285714285714286,31.559444343186144,27.992294483701347,54.708591759563944,194.64269307684117,12.010815264763888,27.764835350821834,64.16029695874708,0.0,1.7839444995044598,212.57142857142858,99.0,28.690293838785703,0.0,Low,3.0
1279,3959,101.99342206867178,13,48.85179487179489,0.0,0.0,323.84856064204416,108.11121877017999,18.410054594925764,245.45200874004016,274.2505960260444,91.07419032584568,97.44560289360668,0.0,2.69878783258367,198.0,99.0,22.75851633301144,0.0,High,1.0
1283,3985,93.24062028880945,30,54.12571428571432,0.0,0.0,12.205585462137511,162.53358245972032,62.533001166185,24.764032440017964,7.581617412377498,10.131786073237162,356.3823279298248,200.0,11.694747274529236,99.0,198.0,199.65690982839803,0.0,High,1.0
1284,3990,40.01664177238543,45,82.51033862433857,0.0,0.0,23.54606312101099,22.583516865751786,14.943445468869875,40.33834305557028,26.76192292434039,27.37355840723668,182.38052249849767,0.0,57.28444003964324,0.0,0.0,122.52747558052207,1.0,Low,3.0
1286,3994,86.25214086412534,25,53.10019047619048,0.0,0.0,44.84884585873186,197.02912317145402,16.90909752889188,90.0088532221885,39.06894973941965,53.784129676598475,360.8825575276146,0.0,200.0,99.0,0.0,139.15036576079095,1.0,Medium,2.0
1290,4000,50.602881319555955,61,66.04744730679161,0.0,0.0,24.360290861800202,15.008482559317564,60.52076212924106,22.80615714816697,8.354470468472387,21.61423896128645,184.60079599735388,0.0,1.7839444995044582,228.0983606557377,99.0,26.84826920566691,0.0,Low,3.0
1291,4002,50.30578117072676,88,65.60392857142851,0.0,0.0,21.535506435100164,27.443582243838833,57.65306123418747,21.213104668202643,8.736282098438489,17.805083425272976,208.57052447538217,0.0,2.3470582935399564,198.0,99.0,26.678586115510072,0.0,Low,3.0
1297,4010,61.53546707528259,12,52.036031746031746,0.0,0.0,45.926196605220476,52.709935916237356,60.40316723979274,82.85037446820786,13.338504861780896,34.58122365755113,253.25526321922064,0.0,1.78394449950446,198.0,99.0,29.147363915691475,0.0,Low,3.0
1304,4020,87.2930691091451,38,86.75315789473684,0.0,0.0,41.09206039284486,43.24862560339982,52.12141967514986,88.52673075823121,19.78575088545549,21.796273800937737,108.95349827514904,0.0,164.11246153043652,273.1578947368421,300.0,109.84816308399314,0.7368421052631579,Medium,2.0
1311,4043,81.80456578766214,13,49.40179487179488,0.0,0.0,169.2728207733668,243.4899535044289,18.619007235147592,61.018661843706134,105.81515488137826,97.84097621150865,136.9112032636908,0.0,13.981855607227264,198.0,99.0,33.7170586226831,0.0,Medium,2.0
1313,4048,102.62058443513273,26,57.94428571428571,0.0,0.0,30.37480804465368,66.67168970000571,19.048351519820542,96.31968040750235,161.79201672367864,151.87112992222694,400.0,0.0,19.77586338339558,178.96153846153845,300.0,56.54940264988362,1.0,High,1.0
1314,4050,71.24174402188518,42,66.71448979591837,0.0,0.0,35.69135589266797,25.285051432207418,17.85430999041926,65.68952589886813,67.65998478607801,65.33333515384925,400.0,0.0,187.82387087639813,30.642857142857142,0.0,105.93137935901416,1.0,Low,3.0
1318,4075,74.86321157352654,35,69.91619047619045,0.0,25.714285714285715,161.2181374949379,140.92875078422517,17.341590359825517,148.8841385987506,50.54461213396602,39.89932947374446,121.15523304125487,0.0,24.154042191703248,300.0,0.0,23.19186333401409,0.0,Medium,2.0
1324,4102,102.38040226782918,11,34.555454545454545,0.0,0.0,268.4414579549862,87.80042558459455,20.027516492509587,71.98716208069919,180.7255504682101,108.95939547508102,231.73459306150443,0.0,8.271015406793403,300.0,198.0,25.203462947604876,0.0,High,1.0
1325,4105,87.53030112549881,22,41.146666666666654,0.0,0.0,25.98001198792357,53.38993428729616,151.3347212915095,36.553844775952854,7.495209548610072,27.31445730937892,379.0574295682074,0.0,21.605550049554026,198.0,198.0,173.0766913973829,0.0,Medium,2.0
1326,4106,61.80997688937833,14,57.237142857142864,0.0,0.0,10.420602620426289,73.11343227994475,80.88380723744694,61.96045751943329,6.47354836176219,8.788086066236296,221.15871922044107,0.0,23.58771060455897,99.0,99.0,185.52614657328215,0.0,Low,3.0
1327,4107,63.58663360828887,16,57.237142857142864,0.0,0.0,10.385016369226275,87.51490098331259,81.35668415043389,60.6300924088013,6.436460583892933,8.808273007233494,234.3170765864486,0.0,23.587710604558975,99.0,99.0,185.52614657328212,0.0,Low,3.0
1328,4109,88.20850059212351,21,44.77666666666665,0.0,0.0,11.29402153629124,86.28328676106963,68.48799130073579,77.13739203328029,7.145311119041774,8.556548179340862,311.0946341824989,200.0,11.694747274529242,99.0,198.0,199.656909828398,0.0,Medium,2.0
1330,4112,77.72061475285446,15,47.26974603174602,0.0,0.0,11.471886225385902,196.0824679268412,63.11425396581335,29.53538647032497,7.225077298766126,9.733277146131067,293.0254691248807,0.0,11.69474727452924,99.0,198.0,199.65690982839803,0.0,Medium,2.0
1336,4121,55.28000308699799,16,66.6657142857143,0.0,0.0,24.1353136147264,67.69737585106208,47.88951953278285,56.448460713424346,11.320780314579116,22.183714726422426,116.16858803219425,0.0,1.7839444995044602,287.25,99.0,28.656634734559574,0.0,Low,3.0
1340,4129,45.8617219409104,19,60.39571428571426,0.0,0.0,10.066503016564813,10.564277951840102,15.557325615282135,97.31275207182156,12.628268715564664,19.490695806565366,117.19931235750164,0.0,3.7661050545094157,0.0,300.0,40.944874238292066,0.0,Low,3.0
1341,4130,40.56818086077366,22,82.70480519480516,0.0,0.0,11.79506075459624,7.7585302226303705,15.921920477992535,36.03800264955646,15.747258158878951,23.507817845284873,70.52519842729751,0.0,3.6760068474637353,0.0,300.0,40.848112333098854,0.0,Low,3.0
1343,4134,44.38783506480776,30,84.09842857142853,0.0,0.0,14.68542967122889,6.510258875776485,17.05630982755163,49.579553697323675,21.21460929646478,33.14219242098864,97.56037929805603,0.0,2.4446646845061113,0.0,300.0,39.52569962879161,0.03333333333333333,Low,3.0
1346,4138,61.41233694350684,30,85.23714285714281,0.0,0.0,18.909843094161197,8.373474603447548,18.113116907569868,115.79559198277735,31.931222063176687,46.72278590635964,251.93533126344084,0.0,7.532210109018828,0.0,300.0,36.63433536550763,0.0,Low,3.0
1347,4140,30.87944409299768,47,88.5533333333333,0.0,0.0,7.932551327979599,10.286623131322264,14.713330493127643,16.74416744330301,8.655662146003383,13.778797156623018,54.733937576455894,0.0,4.8626194040866215,101.1063829787234,109.53191489361703,32.29234151039002,1.0,Low,3.0
1351,4144,59.39583832093734,11,48.02333333333333,0.0,0.0,116.8302790853748,142.81325447864447,18.12156304536109,33.311627785135734,115.74393432920839,47.93341929509334,46.735074332420666,0.0,1.78394449950446,198.0,99.0,22.641144629983774,0.0,Low,3.0
1358,4156,116.08659545845278,21,85.23714285714284,0.0,0.0,87.83101572687899,65.01675210543323,70.03229395059572,35.75857937984063,24.45165933606273,59.74568469819209,400.0,0.0,200.0,300.0,300.0,113.22580382264546,1.0,High,1.0
1359,4157,59.603775321716896,56,87.00163265306118,0.0,0.0,65.2907830565222,12.886594165849948,53.27697249241375,55.32743427920484,44.68061768323269,22.661809967797613,128.80429679118305,0.0,50.27608664873282,45.964285714285715,245.35714285714286,82.52897351632687,1.0,Low,3.0
1360,4158,64.99447890290634,15,70.5247619047619,0.0,0.0,53.50498850568444,10.510952444130735,51.922731952466755,81.11765316326101,31.21326311656916,18.865273092111657,114.20303255994469,13.333333333333334,48.29864552362075,105.6,293.2,82.62254794771086,0.6,Low,3.0
1364,4173,86.24667571733931,18,51.018888888888895,0.0,0.0,369.22891220598365,68.11780744665535,18.798599038622978,43.88218291561142,30.48376106343146,182.05057416876264,79.84647562855194,22.22222222222222,96.70741107807507,198.0,88.0,45.34330110328399,0.0,Medium,2.0
1367,4188,61.047723445838116,11,27.006666666666664,0.0,177.27272727272728,33.10829092721199,141.23961444382067,26.709461337708138,78.07270708114498,33.501932830600495,12.933417863449545,73.65547738247105,0.0,1.78394449950446,198.0,90.0,22.43161138226652,0.0,Low,3.0
1368,4189,51.923039647418484,24,25.462499999999988,0.0,18.75,33.653666432970965,91.52072087481058,27.257457260464605,65.41484555263797,45.72996633066138,12.972829159300764,81.37683472493764,0.0,1.7839444995044593,253.25,99.0,22.672829875989013,0.0,Low,3.0
1370,4205,24.673749055016636,13,88.5533333333333,0.0,0.0,8.561667203885536,4.780331647294909,14.113545483832203,15.50777148415932,6.693516472299298,10.96025497321236,39.43911455356335,0.0,1.78394449950446,53.30769230769231,99.0,27.40506386647244,1.0,Low,3.0
1371,4206,25.97788633482865,14,88.5533333333333,0.0,0.0,7.821122708591129,9.35388133475514,13.485728404710732,21.60418103443588,6.2202664546685495,10.357193706470111,46.04194080705535,0.0,2.208693189862665,56.57142857142857,99.0,28.450525477118333,1.0,Low,3.0
1378,4214,33.87618124839449,18,66.6657142857143,0.0,0.0,7.570921991780921,7.3097451882774624,20.9623676909529,11.949301791375175,4.203520853153308,6.464192092517456,150.05168927684147,0.0,1.78394449950446,99.0,99.0,33.18132105580001,0.0,Low,3.0
1380,4216,72.88622558487711,301,63.89614143331762,0.0,51.82724252491694,22.466472072023553,13.711244977409645,66.15781384962625,109.67252078828226,13.193060686618939,19.99293581879596,322.1390438481167,0.0,46.767794171394314,78.93687707641196,192.7375415282392,91.79469499800341,0.5116279069767442,Low,3.0
1381,4217,73.50508528901732,29,68.97083743842363,0.0,0.0,22.41675718315286,17.58762455802771,63.41319917647891,78.71090631786196,12.655624207180493,18.445144511419713,400.0,0.0,43.68271761047126,99.0,198.0,79.6934683322428,0.8275862068965517,Medium,2.0
1382,4218,74.51280980999043,24,69.45499999999998,0.0,0.0,21.665537895462524,24.38225564191762,61.542933383185044,90.00123474724671,12.576348816037795,16.697441085716587,400.0,0.0,33.16815328708294,99.0,198.0,91.20324229320708,0.0,Medium,2.0
1383,4219,80.53532425226699,28,66.1808163265306,0.0,107.14285714285714,21.032982581973652,44.188805219764575,59.62533154858876,116.85744289864881,12.352001152913601,14.815223038794613,399.6800026369504,0.0,11.411581480957098,60.107142857142854,198.0,96.63567689888302,0.0,Medium,2.0
1384,4220,93.44685128407374,146,85.15259621656874,0.0,0.0,34.92164910560113,5.6300042928977945,53.83276171327043,61.036767309570926,13.991560450712722,23.768312691113366,321.1205914378437,0.0,195.43831543505712,192.57534246575344,300.0,114.23486814271713,1.0,High,1.0
1386,4224,115.72449741736375,40,89.73221428571432,0.0,0.0,70.94114596740582,7.465994058432284,63.013586550154386,110.58532401900936,75.13013115717735,35.813438205609614,400.0,130.0,116.25371655104068,300.0,233.7,103.23191046591228,1.0,High,1.0
1389,4230,92.97772138829136,19,45.57807017543861,0.0,0.0,322.5682391874195,29.559335996258344,18.41165223778545,36.42493206040895,37.2563972718328,136.99107618079654,383.905904389293,0.0,17.84987741901831,198.0,99.0,69.12033590611892,0.0,High,1.0
1393,4237,83.56881462752577,23,57.23714285714284,0.0,0.0,52.818802011393466,49.070938750992624,17.32060961991143,127.92461493083918,47.470434399160396,63.53931108265542,400.0,0.0,200.0,99.0,0.0,139.15036576079095,1.0,Medium,2.0
1394,4238,71.2957937949975,118,57.23714285714296,0.0,0.0,25.44339877316087,107.4673545531128,16.54679931767718,53.47338129754524,32.209258515198975,42.867877358122165,400.0,0.0,195.76691135710806,35.23728813559322,0.0,103.18749476030084,1.0,Low,3.0
1395,4239,92.15772127360792,19,86.2494736842105,0.0,0.0,83.39924893931644,199.9390648899573,18.29946819059528,77.25337464438964,100.18497534824397,177.2388876047041,201.65096004191082,0.0,200.0,99.0,0.0,139.15036576079095,1.0,Medium,2.0
1397,4242,84.67532128127911,13,57.23714285714286,0.0,0.0,54.2558609488923,49.91075582856997,17.391974698592442,139.9864393099971,48.66073156635746,64.5365482488435,400.0,0.0,200.0,99.0,0.0,139.15036576079095,1.0,Medium,2.0
1399,4255,67.48525075029485,14,66.6657142857143,0.0,0.0,22.53167308643983,120.71028826656755,48.64353162230716,85.09367181177254,10.456003498694134,24.36311574690629,400.0,0.0,2.6334418802208694,99.0,99.0,33.18132105580001,0.0,Low,3.0
1400,4256,47.30458888217507,11,22.776666666666667,0.0,0.0,23.327095175592117,38.7885677820093,50.417955585921774,113.69568856239576,11.206560078844007,26.29020811256174,184.15434404831538,0.0,7.730426164519328,99.0,99.0,33.18132105580001,0.0,Low,3.0
1413,4292,80.61180495516817,20,22.776666666666657,0.0,0.0,14.94287006496038,18.596650910642772,43.166671242466535,28.45358874830331,9.269799034408393,8.153836763545474,355.4653337936016,200.0,11.694747274529242,99.0,198.0,199.65690982839803,0.0,Medium,2.0
1414,4293,74.09503656851352,30,57.23714285714282,0.0,0.0,10.809567952819153,35.56401353439125,61.21017574094767,83.65890381383134,6.5160510905494755,8.735358113818542,339.3426783212752,0.0,11.694747274529236,99.0,198.0,199.65690982839803,0.0,Medium,2.0
1415,4296,52.35194447923346,39,69.92102564102561,0.0,0.0,23.20716350812598,156.7339069324994,12.288876721866256,31.349086335993352,35.80036182131995,15.915667563628602,50.12219689151252,46.15384615384615,21.402251531091977,198.0,43.15384615384615,81.230937933746,0.0,Low,3.0
1416,4297,49.55654091099204,13,68.3725641025641,0.0,0.0,30.114551107043255,80.71649212116766,13.171386739356647,29.08282775704869,33.00014991775823,18.15486826932173,101.1537804676851,0.0,3.461157276816344,198.0,99.0,69.12033590611892,0.0,Low,3.0
1417,4306,73.98200335046815,86,65.04950166112967,0.0,0.0,36.39026833495321,18.317575188064698,18.147411201751993,50.35880681379902,98.73985971302932,88.76744243360098,400.0,0.0,195.85129186161734,34.53488372093023,0.0,103.57300932814576,1.0,Medium,2.0
1418,4307,129.11294492344373,14,57.237142857142864,0.0,0.0,28.325051289603184,154.45355135971528,18.77295870160487,115.1428775769865,336.941578996101,119.33942409843908,400.0,128.57142857142858,27.69361461135495,198.0,300.0,52.216545789279984,1.0,High,1.0
1419,4308,73.27339611166995,105,65.23551020408178,0.0,0.0,36.06116660162434,17.318278429483527,18.708705694957768,55.223641331720266,170.87755431455435,124.09925270733638,396.9150713511744,0.0,43.692481948180586,99.0,0.0,71.9692790919358,1.0,Medium,2.0
1420,4309,85.9130003387676,45,66.56857142857143,0.0,0.0,39.82068066350197,14.914280901197488,19.02605398849494,48.75949848111775,177.14032526962248,171.02783163902052,400.0,0.0,184.1427155599604,99.0,0.0,68.29504715002726,1.0,Medium,2.0
1438,4336,96.55144207550246,11,51.92333333333335,0.0,0.0,234.9773237843888,118.67168624271171,18.20747015529939,307.28078473705443,223.78367451842098,70.39112420135703,101.51496537200318,0.0,1.78394449950446,198.0,99.0,22.7373242884637,0.0,High,1.0
1443,4355,80.87573870851051,14,48.03404761904762,0.0,0.0,230.0081152035698,179.6879578340084,18.87468773239714,60.3218891895434,90.86587989001035,122.72666212783065,119.08924920623164,0.0,13.11057624238992,198.0,99.0,33.417015582628686,0.0,Medium,2.0
1446,4362,62.22078690429198,76,57.479060150375915,0.0,0.0,31.99397285691492,29.70621442613185,16.19547311267087,57.065115762995795,32.839863857917365,36.38322425699798,400.0,0.0,33.498513379583706,99.0,0.0,139.15036576079115,1.0,Low,3.0
1466,4410,38.11307671578451,14,30.735952380952387,0.0,0.0,38.9595833222278,122.11620785275898,27.933983794426418,44.23626361956605,10.24462832783074,15.516947263420988,58.83136889631338,0.0,1.7839444995044602,198.0,0.0,23.337270779766474,0.0,Low,3.0
1467,4413,50.50081417650695,17,44.2913725490196,0.0,0.0,57.07471257394366,73.86520611624792,28.75654694355448,25.584293683144985,12.21726490015578,23.84865605423797,114.05449538423913,0.0,2.7167259371538504,300.0,52.411764705882355,22.691173800024554,0.0,Low,3.0
1469,4416,98.42477512845348,55,34.24721212121213,0.0,0.0,204.89505301750577,56.97345931760905,19.907173735542813,83.05392918158647,185.46376236575878,90.19806154723777,296.58186643568246,0.0,8.991801063158839,300.0,171.0,25.05930814150796,0.0,High,1.0
1472,4427,83.81145942268444,23,22.776666666666657,0.0,0.0,15.477083930811308,26.97802047445202,40.55876748606895,28.29919442885279,9.285940877403414,8.099613669638792,397.34494670344554,200.0,11.69474727452924,99.0,198.0,199.65690982839803,0.0,Medium,2.0
1482,4470,68.34222483865646,51,45.49931839402427,0.0,29.41176470588235,52.78906814740793,89.04901750519437,127.94763626588433,43.935894689682364,46.6829486933286,27.04573041787753,43.635483568259566,0.0,3.9993004139217616,124.23529411764706,198.0,192.9019156607367,0.0,Low,3.0
1483,4471,64.67350875541138,77,57.23714285714282,0.0,0.0,61.9856911973173,45.95841993005156,46.24398613388529,171.43517872933043,133.91019740902232,43.87012650555809,277.94411890922845,0.0,1.783944499504458,99.0,0.0,30.733825160129992,0.0,Low,3.0
1484,4475,47.60363858560453,28,61.02540816326529,0.0,0.0,53.20456037541255,173.3305731193039,37.33005175064755,38.970560894835685,36.18079524487637,39.951235150668886,127.94346809808415,0.0,15.729859832932181,99.0,0.0,31.388066154041436,0.0,Low,3.0
1486,4479,58.25673473710813,43,45.94062015503875,0.0,0.0,136.85932087537853,104.88987686054644,28.26962265132877,46.97916844900175,12.668758937859586,51.964883158079765,223.08628637389467,0.0,1.7839444995044587,198.0,0.0,23.408539095989315,0.0,Low,3.0
1488,4485,114.717525618985,156,53.348968253968145,0.0,0.0,162.68244078627563,41.75855500792138,182.5870759875829,9.833851685312533,7.92420241587248,255.8367885123757,396.0650078150283,0.0,200.0,90.75,198.0,121.97599382043707,1.0,High,1.0
1489,4491,87.62140266294793,26,41.14666666666666,0.0,0.0,27.62197452842787,24.831866220853993,150.06158729331995,40.429173805640474,7.919335505320096,27.05397781165715,400.0,0.0,26.17976671495008,198.0,198.0,173.0766913973829,0.0,Medium,2.0
1491,4502,38.13780308356251,14,64.69102040816327,0.0,0.0,25.020189067353265,43.900985463687384,19.943239544591588,47.538734785803236,38.12811335728218,157.66012772232003,50.469050252943134,0.0,1.7839444995044602,28.285714285714285,70.71428571428571,23.931641151789105,0.0,Low,3.0
1494,4507,54.813743177313874,14,24.30880952380952,0.0,0.0,23.502540494068892,151.60303934431462,28.445334063259377,60.24800269796741,57.246998056499145,9.868688850714742,73.09649920979655,0.0,1.7839444995044602,270.85714285714283,99.0,22.245148062630523,0.0,Low,3.0
1496,4519,50.25264940112363,51,66.53630252100845,0.0,0.0,27.473684931728812,11.928679394395228,60.72649824781205,29.01104636781102,8.861371041841831,25.03258452505859,113.71691816534808,0.0,1.7839444995044584,282.0,99.0,27.718711322346103,0.0,Low,3.0
1506,4552,90.92897471210752,45,44.44333333333337,0.0,0.0,117.92562586980154,57.81909038093553,19.2840893086588,129.53266693364594,103.99334884479417,66.3778199591555,396.8166909009061,0.0,3.7661050545094126,300.0,99.0,24.975850095872925,0.0,Medium,2.0
