Name_ID,BlockGp_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
Oahu: : BkGp#314: CPs=165,314,109.77485062148163,165,43.74482539682544,195.07272727272726,0.0,293.56752657685126,85.31111134056195,44.98816310194914,44.4989940389628,24.800124455560212,344.0448520081469,192.41828368848445,0.0,58.533801844009915,183.6,0.0,136.0423495981449,0.0,High,1.0
Oahu: : BkGp#315: CPs=306,315,134.42959742154758,306,57.21196078431344,299.6666666666667,0.0,253.838458064295,67.78501634818637,75.43893711831379,45.722613093012875,35.50808821923137,399.9587542984467,391.2264923982547,0.0,5.936117426818746,198.0,99.0,87.1508569056716,1.0,High,1.0
Oahu: : BkGp#317: CPs=37,317,112.2706001907148,37,56.22405405405409,297.2432432432432,0.0,312.83404366056857,70.93967375909696,50.760963568913034,133.11389211408058,39.03521684310991,399.5348415619877,60.127594096585185,0.0,57.55229957410335,152.51351351351352,0.0,54.179666871465834,0.0,High,1.0
Oahu: : BkGp#319: CPs=130,319,116.48243971366199,130,68.44575457875466,300.0,0.0,294.1497189915933,88.87891901844802,64.7895013824721,14.657559054548551,23.318613979635575,400.0,325.41609681796336,0.0,15.842037051155009,99.0,0.0,52.73839483035989,0.0,High,1.0
BI: : BkGp#320: CPs=43,320,36.049274902425964,43,55.94126245847177,6.976744186046512,0.0,46.26267577715365,5.440266461332022,24.615880284929066,15.549687163065924,65.0468740152332,68.194070686149,35.86645227427102,0.0,12.939359716043997,75.97674418604652,101.30232558139535,26.62678074625135,0.0,Low,3.0
BI: : BkGp#321: CPs=885,321,54.18070004415584,885,56.72167877320443,0.7898305084745763,23.389830508474578,33.922711992034706,17.392756441864623,68.46494694893744,61.06449694809867,19.082316393628464,32.22152305613201,80.0851076290269,0.0,4.523133605460484,176.69152542372882,179.76271186440678,58.59793056886617,0.0,Low,3.0
BI: : BkGp#322: CPs=919,322,48.69221329858754,919,62.01474480543053,0.0,0.0,23.27002158294201,13.35648871197121,65.6564516082971,30.19324796583909,21.72766187970553,19.318286150622455,111.2563002680852,0.0,2.7286521416069185,206.88574537540805,131.4254624591948,42.550136529709704,0.0,Low,3.0
BI: : BkGp#323: CPs=663,323,106.81488809587218,663,84.23853910795042,0.0,0.0,65.17422919391608,56.68578598377128,64.28311342158712,51.121559987096774,25.523204740683234,41.40711825580776,331.6489838355154,0.0,171.58903204492972,300.0,300.0,110.55175486682602,0.9441930618401206,High,1.0
BI: : BkGp#324: CPs=293,324,115.55784695968839,293,84.71937591418794,0.0,0.0,124.18777822892876,42.77795245130886,74.417513303543,32.28084830511759,26.702221264438002,85.99317134092749,365.03877211703576,0.0,186.73373089295356,300.0,300.0,110.51634057688706,1.0,High,1.0
BI: : BkGp#325: CPs=136,325,106.20203242959428,136,83.57743697478976,0.0,0.0,119.63124309983613,49.48031479142245,70.58379533641606,45.44624008735411,20.852777876501086,108.34910351952549,273.1049239494843,0.0,189.97259954526902,219.75,300.0,112.2820512633158,0.9264705882352942,High,1.0
BI: : BkGp#326: CPs=462,326,76.95019755010291,462,80.02988249845413,0.0,23.7012987012987,60.39791320343772,14.464999052027766,49.026016633314136,46.51092696979875,15.978378403399171,15.116467268145309,250.0975371696227,0.0,4.782927676882087,193.4090909090909,300.0,100.73752476607133,0.015151515151515152,Low,3.0
BI: : BkGp#327: CPs=195,327,68.01296257860447,195,84.64474725274715,0.0,91.53846153846153,36.01208611196868,27.60089085187553,45.42874979027902,121.21494151974102,23.198132183934476,14.180476607072615,126.15748990492989,0.0,9.458463571446732,82.76923076923077,276.9846153846154,81.00615319276366,0.0,Low,3.0
BI: : BkGp#328: CPs=31,328,132.57318514501912,31,83.68466973886326,141.38709677419354,0.0,341.9747868097512,8.324639027512982,80.69667485997364,34.54009771109881,45.85570311172273,359.11048567380396,90.89221003102652,0.0,101.5953195434636,300.0,293.4193548387097,107.1167390551669,1.0,High,1.0
BI: : BkGp#329: CPs=273,329,63.49132869400439,273,86.72568288853999,0.0,0.0,71.2969518083573,18.302621147587114,51.83477652724434,49.5795676609905,40.8753455438466,28.261667159468995,166.1982363099869,4.395604395604396,40.11297589097391,56.934065934065934,256.65934065934067,81.19309448405883,0.63003663003663,Low,3.0
BI: : BkGp#330: CPs=39,330,117.45134853911964,39,77.62405372405372,84.38461538461539,0.0,272.7362278489344,10.02837749497524,71.50690177198966,55.59814775155251,124.48864285875956,252.53501314833952,106.8340789481702,87.17948717948718,98.04579299128352,211.53846153846155,213.69230769230768,95.5781197538644,1.0,High,1.0
Oahu: : BkGp#347: CPs=159,347,83.6371940403942,159,52.73790775681334,0.0,112.26415094339623,37.25256000818977,119.12201767581331,36.75441987810597,89.87814056934864,56.67811933334768,44.74345358572123,203.92895446194404,60.37735849056604,199.45147758226278,88.41509433962264,0.0,152.95425598078157,0.0,Medium,2.0
Oahu: : BkGp#355: CPs=37,355,83.73460254037413,37,52.5984555984556,0.0,166.21621621621622,60.25628254667653,55.42607108333893,59.93511259501963,88.23731338976711,44.91869538034092,83.32936348905065,101.16809774680985,0.0,200.0,198.0,0.0,145.9334300599363,0.0,Medium,2.0
Oahu: : BkGp#363: CPs=99,363,129.7528276343452,99,55.88362193362195,298.969696969697,0.0,272.490506706224,107.97467576489642,75.43397115188499,49.49498333424036,56.642503755218286,399.59604443112556,244.22093164499557,8.080808080808081,126.15951387011836,131.0,32.0,88.34515687234783,1.0,High,1.0
BI: : BkGp#370: CPs=412,370,86.04153697879272,412,82.98778779472931,0.0,0.0,36.20723742279176,5.116223434968942,58.25536519672537,48.40624353134707,13.78526173602806,27.656791892451423,384.16704408290263,0.0,121.06478585930569,110.53398058252426,300.0,102.44233314811699,1.0,Medium,2.0
BI: : BkGp#372: CPs=1528,372,67.6529943953923,1528,69.78997257541742,0.1943717277486911,0.0,56.4762082029105,7.482820080616897,20.457136903198112,17.256386607083382,271.1476786258995,141.77371078849058,185.5474016627225,0.0,5.885771511890379,181.93193717277487,25.657068062827225,31.19445200930523,1.0,Low,3.0
BI: : BkGp#373: CPs=780,373,60.90833174244753,780,83.17293528693651,0.0,0.0,23.588323691678813,9.155127992825761,19.370691629602845,18.37002843354518,192.86855795884534,74.54788350703227,255.95693901656844,0.0,7.1306955350563115,184.41923076923078,13.580769230769231,31.46379308462337,1.0,Low,3.0
BI: : BkGp#374: CPs=815,374,75.69125384691053,815,65.72382004089945,2.698159509202454,55.030674846625764,26.8224957943696,21.08510564854627,66.48790694888893,104.27090690297558,13.441440999868316,24.227810904994072,350.1740582738113,0.0,32.98534052423921,80.77914110429448,198.06993865030674,93.57200755463501,0.38282208588957056,Low,3.0
BI: : BkGp#375: CPs=334,375,119.0362920967464,334,85.22782720273705,2.6676646706586826,0.0,152.8404964441987,10.551292543476888,74.41268706617123,47.73616382463074,55.09231103741621,159.24234943801923,394.0349046002176,0.0,94.6962368622515,300.0,300.0,109.04244776141971,1.0,High,1.0
BI: : BkGp#376: CPs=792,376,75.89491544463903,792,31.459868927369413,0.0,0.0,15.64197886606722,49.44997354737896,40.7320481478858,27.985714878432358,9.687094322393188,8.083276032552028,325.89115728361526,121.21212121212122,12.192790141254056,99.0,197.5,199.5877083105133,0.0,Low,3.0
Oahu: : BkGp#378: CPs=69,378,97.32829234111432,69,25.21859903381641,144.52173913043478,8.695652173913043,152.85581796956026,60.459221596636546,93.33224180857476,122.11324262990317,42.065322339353905,347.16126377704046,133.22605883981362,0.0,47.57472601657541,99.0,99.0,84.70049980109253,0.0,Medium,2.0
Oahu: : BkGp#385: CPs=178,385,114.80223698669849,178,34.48893793472442,122.66292134831461,0.0,83.6879877569725,86.13006610320807,75.80927568198636,98.50621636309077,64.03918202131025,354.85882683345517,366.14150810422217,0.0,6.772753087382117,198.0,99.0,131.93587956581297,1.0,High,1.0
Oahu: : BkGp#388: CPs=47,388,98.64081484246009,47,60.08227152988853,146.61702127659575,0.0,169.1861376618389,62.858719092594214,84.80390573649807,19.77174762290081,27.281963427236818,290.06517756476495,80.37558911435708,200.0,23.03945342977037,99.0,99.0,117.53023618045576,0.0,Medium,2.0
Oahu: : BkGp#399: CPs=164,399,122.8059727393306,164,43.50415795586532,213.6768292682927,0.0,292.77107152245424,85.27537373482551,63.56907661641593,30.062016438303,54.81819348835207,372.15344414710665,168.22236603603338,81.70731707317073,88.89023181609404,121.9390243902439,196.97560975609755,28.524878846704187,0.20121951219512196,High,1.0
Oahu: : BkGp#408: CPs=156,408,137.3836776249471,156,54.3863721001221,280.7692307692308,67.3076923076923,316.14955888813097,122.76293040849062,41.250332795987504,148.02238032409602,127.68260103648238,389.4269321004518,116.15159457294713,0.0,47.6023480978882,180.59615384615384,23.48076923076923,145.16626789576387,0.0,High,1.0
BI: : BkGp#420: CPs=676,420,55.95173089182427,676,40.677097774020865,4.881656804733728,22.411242603550296,67.02640280894133,109.12348255993697,30.076323985608628,89.57653417537632,35.83745109424395,25.691502527856063,89.01051761313664,0.0,15.846728555427154,215.48076923076923,62.82692307692308,30.809330566838852,0.0,Low,3.0
BI: : BkGp#421: CPs=354,421,72.72791696098994,354,55.06768092547756,0.0,6.779661016949152,29.787499362836297,13.14257828249014,79.24667873235687,54.6493928535716,12.066127158053751,35.40308904254479,373.01955183146003,0.0,43.16294591613324,95.92372881355932,198.0,94.66982047941752,0.8587570621468926,Low,3.0
BI: : BkGp#422: CPs=1489,422,111.88251341695029,1489,58.123542486168695,44.42175957018133,0.0,177.76063930728796,22.752197253126972,181.7067146385427,12.12735212746586,8.480069710133575,267.65024204961156,331.15249275865176,4.835460040295501,128.184286352313,100.13028878441908,195.53995970449967,145.37269647155858,0.9321692411014103,High,1.0
BI: : BkGp#423: CPs=421,423,108.70682894555216,421,84.27551408211724,0.0,0.0,115.80689604160499,7.436863646356315,69.97342118018368,61.13215830901931,111.67385731070755,83.64951890933808,398.54081866006294,0.0,68.53237725082298,300.0,224.16627078384798,105.41473800921854,1.0,High,1.0
BI: : BkGp#424: CPs=202,424,129.18572952509174,202,85.23714285714266,0.4900990099009901,0.0,175.68981213096606,8.75311053269538,75.0220514873039,47.24803364187243,64.62731770393678,203.8706409187139,399.5420166786305,0.0,168.2167423878165,300.0,300.0,109.08897552739627,1.0,High,1.0
BI: : BkGp#425: CPs=340,425,86.59170586499991,340,43.523711484594095,0.0,0.0,40.0802989077057,59.20028692673938,142.352845504471,34.88416309386382,10.049651896461983,33.6796607170728,290.63866273244406,71.76470588235294,52.61470296741093,150.24705882352941,185.77058823529413,184.06925080305842,0.0,Medium,2.0
BI: : BkGp#426: CPs=189,426,86.59919746151249,189,41.90386243386239,0.0,0.0,26.343913159027753,82.54047481777673,152.73303386992643,35.35147161745286,7.490401338956264,27.855861832726173,334.0867014060207,0.0,21.605550049554036,198.0,198.0,173.0766913973823,0.0,Medium,2.0
BI: : BkGp#427: CPs=378,427,45.76865817772316,378,55.730244394053905,0.0,30.555555555555557,8.851457860674788,14.03796097285002,14.448903123417303,63.331768908636846,10.954988914920577,15.494895295450139,139.95860857608636,0.0,3.760861243517358,6.285714285714286,284.3492063492063,38.76970718576389,0.0,Low,3.0
BI: : BkGp#428: CPs=747,428,65.91129190581857,747,60.56234652897238,0.0,5.622489959839357,28.049964800057776,11.15846347861374,69.78326310098419,68.06033793589683,11.410174724159598,27.783582699031268,298.79489464509044,0.0,30.226754391202242,82.43373493975903,198.0,96.78337138367235,0.8420348058902276,Low,3.0
BI: : BkGp#430: CPs=389,430,78.22937251338747,389,87.97352185089971,0.0,28.53470437017995,60.69338389536647,5.1467333252601115,49.966355101430146,69.72664328354293,11.724187342054469,20.138934539477486,198.76223702155949,0.0,7.76099933503352,222.8560411311054,300.0,110.15684650490171,0.6401028277634961,Low,3.0
BI: : BkGp#431: CPs=118,431,70.24530211499483,118,80.59769975786911,0.0,0.0,31.932542777069436,4.403252356760527,56.84803506889599,63.44174675905568,12.433989610782662,24.054009419855007,201.08338382065554,0.0,51.085988812551506,152.6949152542373,280.1186440677966,94.98532401939234,1.0,Low,3.0
BI: : BkGp#432: CPs=781,432,66.79106131474589,781,54.163572952868776,0.7682458386683739,13.25224071702945,75.37467256024972,62.13047014146714,103.27459627443487,64.90458032640245,83.12476374106122,45.07486003764201,101.08289880557206,0.0,5.6949680785858785,149.08962868117797,119.68501920614597,124.17935400244033,0.0,Low,3.0
Oahu: : BkGp#439: CPs=106,439,85.8778342014117,106,45.39977987421384,0.0,300.0,39.91339135634302,113.90014607960099,39.73552015325067,87.0272068741855,45.31703179767674,30.10129987401941,306.0580632418535,0.0,80.71507377003208,0.0,0.0,200.0,0.0,Medium,2.0
Oahu: : BkGp#460: CPs=385,460,94.64852597830571,385,33.50435992578845,46.57402597402597,0.0,146.4770082081825,92.19717413961534,48.817723461005734,21.101465976033285,15.750743138747668,131.47159681710966,156.2411957764734,43.116883116883116,165.0367471973025,296.55584415584417,202.87012987012986,20.012991917445124,0.0,Medium,2.0
Oahu: : BkGp#461: CPs=356,461,141.83782220498995,356,40.973790797217596,200.36797752808988,0.0,298.2585448006421,84.57980920309885,52.56682387101304,51.83005474473793,17.35921821044135,365.5053739845709,272.67147883938975,117.97752808988764,127.69568267613973,284.2415730337079,191.73876404494382,21.80071325096839,0.0,High,1.0
Oahu: : BkGp#462: CPs=31,462,104.45098439972968,31,63.921259600614455,270.96774193548384,9.67741935483871,283.3268565260618,107.06979967947095,58.75340020417852,96.09099880232176,37.3285459705392,371.6975878349243,59.01384830549137,0.0,17.193644298091364,89.41935483870968,79.83870967741936,22.465598967800457,0.0,High,1.0
Oahu: : BkGp#463: CPs=45,463,87.92696471734497,45,22.776666666666653,0.0,0.0,56.917959851534356,99.1241072098056,75.51061115596544,80.80577683760644,86.40650697748804,208.16667679315313,170.13764745551322,84.44444444444444,125.60290716881394,178.2,79.2,51.611166199183806,0.0,Medium,2.0
Oahu: : BkGp#467: CPs=65,467,99.81932190687132,65,27.443333333333317,201.36923076923077,0.0,86.74628047466508,145.00919904130419,76.32210910727463,65.00198828051731,56.77590950346905,370.379745911462,148.5125014692537,0.0,107.78379202561565,100.52307692307693,1.523076923076923,109.89958484079037,0.8153846153846154,Medium,2.0
Oahu: : BkGp#468: CPs=131,468,88.8124750958335,131,36.366717557251896,0.0,0.0,44.69908405117485,117.5345751657459,84.85139695182075,84.86458787616604,84.56362664453562,101.1430523714996,235.38818046534195,200.0,28.111878588883272,99.0,94.46564885496183,121.19837791012112,0.0,Medium,2.0
Oahu: : BkGp#471: CPs=47,471,79.73773321542414,47,62.27077001013166,2.106382978723404,0.0,97.47164517868089,95.45469604141016,90.82513888959882,15.086280798310492,63.2954437390967,272.9579349851536,87.4087273321202,0.0,13.50821331421462,92.68085106382979,198.0,104.9999139000913,0.0,Low,3.0
Oahu: : BkGp#498: CPs=127,498,151.85912991846206,127,59.39466066741666,300.0,0.0,245.6711466813567,139.24489262621253,74.55280053304185,52.96127414754432,86.1835517999439,400.0,253.31627089373222,168.50393700787401,162.9788595553403,196.44094488188978,97.44094488188976,41.19766510068981,1.0,High,1.0
Oahu: : BkGp#556: CPs=297,556,80.82188824511921,297,34.98966810966805,7.373737373737374,2.0202020202020203,93.65304995401763,114.36219734203264,33.077235602745624,88.87053453682911,89.91290273881366,177.6814668874825,190.554027479147,0.0,34.83330163211241,145.0,0.0,200.0,0.9831649831649831,Low,3.0
Oahu: : BkGp#559: CPs=39,559,104.56524595185574,39,53.373233211233234,220.30769230769232,7.6923076923076925,303.4133047506093,36.59100079099532,72.06568885345692,50.73321883364323,17.872020527011273,370.1785059673025,91.44188714361813,15.384615384615385,69.88894818429006,99.0,53.30769230769231,107.22857332336837,1.0,High,1.0
Oahu: : BkGp#561: CPs=65,561,64.57031613047913,65,24.87005128205127,0.0,0.0,60.583734442158146,13.420628968266792,79.9468842476217,57.40429802345815,27.974747890415447,84.70188747715682,244.71322063414055,0.0,190.39414500266824,99.0,0.0,85.5451439892498,0.0,Low,3.0
Oahu: : BkGp#563: CPs=232,563,72.66810685697257,232,51.81851929392446,36.94396551724138,0.0,50.187612647621044,98.33768641247163,91.80310382692011,41.99041913902888,53.238140142639345,280.32231656806914,98.48453123274643,53.44827586206897,31.03790027681893,24.75,74.25,103.40913193503903,0.0,Low,3.0
Oahu: : BkGp#576: CPs=231,576,108.58611440802893,231,40.656204906204884,119.32467532467533,0.0,218.7348834910213,121.2098206674056,38.429385320673454,48.42406348377101,168.58276522362254,306.62116314283213,196.4369664540495,0.0,22.086073820464303,141.42857142857142,6.857142857142857,200.0,0.948051948051948,High,1.0
Oahu: : BkGp#580: CPs=388,580,111.67973574634198,388,72.69714285714244,300.0,0.0,105.89092538307524,29.146104690056777,102.35226708955638,16.165046610742575,42.58152430306023,400.0,400.0,0.0,8.787919037936922,0.0,0.0,197.57510622355716,1.0,High,1.0
Oahu: : BkGp#581: CPs=113,581,114.29285672940532,113,72.69714285714304,300.0,0.0,165.24479166089966,17.16627172143868,102.95307766920186,15.341385550836895,38.72718401982301,400.0,397.17606848685233,0.0,9.7125867195243,0.0,0.0,195.37434225536015,1.0,High,1.0
Oahu: : BkGp#592: CPs=104,592,71.37789383992387,104,39.64168589743586,3.8365384615384617,50.48076923076923,47.067919243041,132.0095617086246,46.18621412231843,112.23517712239264,45.983659249519945,160.5913350543172,62.31724448377436,144.23076923076923,80.63200426926895,28.557692307692307,0.0,116.89783721739647,1.0,Low,3.0
Oahu: : BkGp#593: CPs=32,593,69.96283091001845,32,28.74052083333331,0.0,0.0,59.08663837412671,150.15672235105941,31.786704760819404,86.91831842167139,42.745408948429144,105.20522836038208,214.41045381056423,0.0,31.392467789890986,99.0,0.0,200.0,1.0,Low,3.0
Oahu: : BkGp#595: CPs=145,595,72.84365002004834,145,30.97852873563218,0.0,2.0689655172413794,62.019081633862,112.4803773689939,34.52588503735629,160.58474276549407,19.708637588475153,87.61102358891439,170.4674673962889,0.0,14.210040668466538,99.0,99.0,200.0,0.0,Low,3.0
Oahu: : BkGp#608: CPs=45,608,68.18590496144711,45,44.79851851851853,66.46666666666667,0.0,48.75540067032522,164.56233646651572,51.67001190212587,58.89125920486413,79.40309127766378,287.1535031887126,80.76469083473903,0.0,38.34379473626254,0.0,0.0,101.97930095531265,1.0,Low,3.0
Oahu: : BkGp#618: CPs=95,618,129.39106501383446,95,44.67808521303254,177.82105263157894,0.0,227.452517657285,99.93713108014775,40.13274828931397,123.46878279240197,90.90768943795506,361.4339455679552,307.2662391418472,0.0,45.32888216577117,288.2526315789474,86.49473684210527,47.691532809175605,0.0,High,1.0
BI: : BkGp#652: CPs=446,652,81.57875060211562,446,46.33059790732413,0.672645739910314,0.0,189.2182866833084,98.8963685154921,17.792501713311108,39.61937102078755,35.915292569077394,103.44839147172799,321.719375222699,15.246636771300448,20.383365850840278,198.0,66.36995515695067,70.06847040900342,0.0,Medium,2.0
BI: : BkGp#653: CPs=50,653,118.26705522642442,50,62.72384761904758,269.88,0.0,327.84401411296056,76.07358570624085,20.74099502238052,18.356336868734683,24.841290880510034,393.23205160158096,60.25788097179886,84.0,60.416253716551076,126.72,199.44,49.47957189656168,1.0,High,1.0
BI: : BkGp#654: CPs=393,654,70.34981239499005,393,66.48619411123228,0.0,0.0,31.339268545990755,78.06916262136126,17.02044756066469,90.84991954583725,41.283427249460736,52.661796016862446,355.56900950147127,0.0,199.21318817663925,0.5038167938931297,0.0,122.25095580143743,1.0,Low,3.0
Oahu: : BkGp#682: CPs=47,682,73.03261204605201,47,50.75409321175279,31.595744680851062,0.0,67.82406109010434,21.489546641710504,101.70651246716218,28.987127483068004,54.98320127352034,335.6142162291043,140.6701017561375,0.0,30.082449444362446,0.0,80.04255319148936,151.7395732215173,1.0,Low,3.0
BI: : BkGp#690: CPs=57,690,89.8276387260883,57,46.834385964912265,8.68421052631579,0.0,246.22113405204612,137.06741209739633,18.57135187355257,61.400906917249785,69.80417009358456,232.16660066211912,168.24483431950878,0.0,49.2166988333073,198.0,0.0,111.20287555133125,0.15789473684210525,Medium,2.0
BI: : BkGp#691: CPs=24,691,86.4261570352183,24,52.95138888888889,0.0,6.25,83.74739547189387,49.709131727111945,17.900775288566667,215.68172030009376,74.73065966036835,109.10601574636729,190.4149026841928,0.0,200.0,156.75,0.0,139.15036576079095,1.0,Medium,2.0
BI: : BkGp#692: CPs=37,692,102.84590824451166,37,88.93981981981977,199.6216216216216,0.0,128.39907394716852,117.12915909101345,19.117277291721155,47.14465713242273,157.9422216975957,377.7961776797471,134.94973624619038,0.0,33.49851337958375,99.0,0.0,139.15036576079095,1.0,Medium,2.0
BI: : BkGp#694: CPs=62,694,86.49554959873863,62,87.13586021505373,0.0,0.0,83.18543273938545,151.550109660896,18.305618763542096,72.16511408299527,103.77862221544939,171.3221481648323,212.12259010887993,0.0,159.71738226925407,99.0,0.0,139.15036576079098,1.0,Medium,2.0
BI: : BkGp#695: CPs=41,695,75.84683440663879,41,88.5533333333333,0.0,0.0,76.77550188250036,47.92590804576893,18.412956019451123,58.22641466725269,92.73735194914539,173.7191936078596,284.207774444069,0.0,98.474703280234,65.1951219512195,0.0,133.47425691874787,1.0,Low,3.0
Kauai: : BkGp#697: CPs=73,697,75.39239638653727,73,49.00699282452704,47.917808219178085,2.0547945205479454,75.50475480578518,87.43658643052562,78.47133260144685,77.72081255108603,48.14490658931915,132.24107218373004,255.76994049745767,0.0,30.837530716700364,153.2876712328767,12.246575342465754,80.24516728241264,0.0,Low,3.0
Kauai: : BkGp#698: CPs=46,698,86.20567005653628,46,52.729575569358175,119.41304347826087,0.0,230.592814821069,130.46748752708348,56.332179033062154,63.195114832057214,18.72842519491711,315.12226415102316,82.0255722600921,0.0,77.19222648338864,90.3913043478261,15.065217391304348,41.82982575860169,0.0,Medium,2.0
Kauai: : BkGp#699: CPs=116,699,121.22278201427545,116,63.035170313170376,202.42241379310346,0.0,351.21101898601347,89.5921219418522,61.99911362847938,29.566870565830953,23.588730646371598,372.3396013204632,186.25919201926516,0.0,153.70971600423775,197.14655172413794,0.0,84.00947362678652,1.0,High,1.0
Kauai: : BkGp#701: CPs=558,701,69.04476089685706,558,45.59626813449441,0.0,0.0,70.2066477244687,63.29528615787607,39.14745101036193,45.1084393977539,96.66615652094787,71.48167538965474,361.081928548267,0.0,29.580371637342704,160.03225806451613,37.435483870967744,16.039446996204934,0.0,Low,3.0
Kauai: : BkGp#702: CPs=137,702,135.10552637763215,137,65.96805352798057,300.0,0.0,295.6078636454582,68.00469925741653,58.137400840275276,69.72643242921835,99.4793204570339,400.0,308.85817498286184,0.0,96.94211946496141,198.0,0.0,65.85883105927624,1.0,High,1.0
Kauai: : BkGp#703: CPs=96,703,147.89340511159568,96,66.44333333333338,300.0,0.0,238.97254055744088,85.06998689972475,58.16578133901302,136.45671126270688,118.52767929159705,400.0,336.1457191075754,0.0,182.65609514370692,198.0,0.0,97.96322973883677,0.010416666666666666,High,1.0
Kauai: : BkGp#704: CPs=741,704,91.29689596418733,741,46.43179615705982,9.963562753036438,45.1417004048583,62.2047940143828,91.16605874875044,52.54148675345646,74.48981418271504,132.7654744296274,133.25815998803844,352.73261226904873,0.0,119.72918497356417,198.0,0.0,51.02879478827122,0.03913630229419703,Medium,2.0
Kauai: : BkGp#705: CPs=339,705,90.51810024765398,339,46.32323500491638,0.0,0.0,87.79056924144061,84.76232094216125,56.590992726505476,82.91184716623931,108.34622047076257,152.78993157856934,400.0,0.0,96.34879009270533,198.0,0.0,43.90759649150905,0.02654867256637168,Medium,2.0
Kauai: : BkGp#706: CPs=635,706,85.68136951892777,635,47.09448668916426,7.861417322834646,50.07874015748032,56.92306555848257,70.00404848865456,51.33302077266997,52.81171348581612,122.96299876038555,117.31139220335318,380.27182241919377,0.0,89.41104859414814,198.0,0.0,41.15678833173292,0.9748031496062992,Medium,2.0
Kauai: : BkGp#707: CPs=87,707,99.5318966513795,87,55.003087027914596,192.79310344827587,0.0,159.76790146697925,135.3591262006157,83.19195892037493,64.75214867132756,16.609602743928658,373.9421256193664,94.7147028837732,0.0,38.39695613045805,195.72413793103448,2.2758620689655173,80.44773665767816,0.0,Medium,2.0
Kauai: : BkGp#708: CPs=297,708,75.59002982335852,297,48.305162738496065,2.0202020202020203,0.0,62.221734998952314,64.8375205256465,80.43477478880381,69.6853286628404,17.08681985599395,104.08827673190784,391.63459661988253,0.0,15.845938739893093,198.0,0.0,79.69009166775874,0.0,Low,3.0
Kauai: : BkGp#709: CPs=66,709,124.2517515971427,66,53.23666666666661,243.72727272727272,0.0,232.31933772813645,78.33809098989627,106.60005840865922,149.49288845889305,48.52195618584567,385.63204340566625,114.97516795582419,0.0,130.41415142505332,198.0,0.0,122.51864000522617,0.0,High,1.0
Kauai: : BkGp#710: CPs=242,710,138.9791569797031,242,55.57891184572985,300.0,0.0,264.31116870209155,69.70760584190215,110.0009378705661,60.52875916799834,54.71132887881468,400.0,355.21069403093657,0.0,17.878760576300852,300.0,0.0,96.75918778120716,0.0,High,1.0
Kauai: : BkGp#711: CPs=142,711,136.8528037611558,142,55.52035211267616,300.0,0.0,245.13704928814818,43.51284821488699,110.54409472708622,76.95626638468289,44.394714048393205,400.0,355.02711987329775,0.0,25.77925431678273,300.0,0.0,95.92035745138247,0.0,High,1.0
Kauai: : BkGp#712: CPs=421,712,134.16736263910127,421,55.13438638163069,249.94061757719714,0.0,204.94844650789562,60.31833358527397,112.28209008022803,91.09061814471961,45.90353980428756,390.6637383388164,399.32215082856953,0.0,29.091619604085917,300.0,0.0,73.81489873381443,0.0,High,1.0
Kauai: : BkGp#713: CPs=86,713,120.04453849859202,86,57.4865503875969,246.3139534883721,0.0,100.0570148089439,163.73003357106836,104.3047742689223,112.25175934204015,36.501964872305514,379.0482863183801,154.01994455434274,0.0,135.23405628414045,198.0,0.0,113.71973958276733,0.0,High,1.0
Kauai: : BkGp#714: CPs=440,714,91.14416975613968,440,46.55997186147199,12.26590909090909,8.522727272727273,71.77585195130443,102.47548591920946,52.08865844305294,144.28241370856068,20.63902087666573,140.8903296753347,355.797793170433,0.0,170.92080367600667,198.0,0.0,42.943580696419914,0.0,Medium,2.0
Kauai: : BkGp#716: CPs=97,716,87.38710181676568,97,46.4872410407462,24.742268041237114,0.0,111.8500779437344,106.31927111153496,54.909733818076056,65.19459789910464,20.409818929226766,175.55407651419483,268.21713985294184,0.0,196.17872140426877,198.0,0.0,42.9435806964201,0.0,Medium,2.0
Kauai: : BkGp#718: CPs=53,718,107.73038787804299,53,61.61566037735846,249.0566037735849,0.0,243.90820701229308,133.43538030466817,51.77297145089213,44.79732500489638,27.67481762923322,360.48579063883744,136.49141018647603,0.0,65.77407109598515,198.0,0.0,42.943580696420014,0.0,High,1.0
Kauai: : BkGp#719: CPs=274,719,81.55410666490278,274,44.8027615571776,0.0,0.0,48.58180174217094,100.27517335455101,45.17355547304598,111.14042337777234,30.297245139810887,107.29151703554375,398.7222845229799,0.0,94.78633900732852,198.0,0.0,44.24049876316025,0.0,Low,3.0
Kauai: : BkGp#722: CPs=655,722,84.4431946322145,655,46.86397891675807,28.067175572519083,29.083969465648856,112.2242043816275,97.16021514674954,46.53374727951612,112.15796253819204,147.26619211779393,168.90887621644995,132.60939450227082,7.32824427480916,77.8807526157705,183.9435114503817,35.36793893129771,41.25175607343347,0.5709923664122137,Medium,2.0
