Name_ID,Track_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
Maui: Kamaole: T#301: CPs=134,301,108.29352822034889,134,41.734427860696464,8.888059701492537,0.0,158.43681375624453,50.49164210123258,153.20247613532095,27.718999545787273,45.17314866320967,183.70069175318395,177.9521861761248,179.1044776119403,200.0,99.0,99.0,200.0,0.0,High,1.0
Maui: Launiupoko: T#302: CPs=78,302,100.87251247669359,78,51.90098901098898,70.46153846153847,26.923076923076923,159.77277003411658,97.14160788020193,132.98731821227932,99.8259598872208,92.23971770964242,157.0207890357407,47.2969191569914,0.0,27.170846992452546,74.88461538461539,275.46153846153845,200.0,0.0,High,1.0
Maui: Makawao: T#304: CPs=891,304,64.29758056753673,891,29.89735770402479,0.0,1.8518518518518519,13.790760975275758,60.02241907222961,40.746561815163666,85.2738507201323,28.85813430120482,12.315607931400503,293.49261697985526,6.0606060606060606,52.98419721941346,71.22222222222223,188.1010101010101,79.8465115586616,0.9910213243546577,Low,3.0
Maui: Spreckelsville: T#305: CPs=35,305,109.96900718392097,35,45.97657142857143,248.4857142857143,0.0,277.6604031282287,14.570787346810636,116.28622688079463,16.97683723354232,127.36338950420915,382.53509219916674,59.96274186178604,0.0,20.189721081693335,87.68571428571428,212.57142857142858,39.27047995115389,0.0,High,1.0
Maui: Keawakapu: T#306: CPs=90,306,107.15472742745412,90,53.60349206349208,0.0,0.0,180.71755042741148,30.165241751273143,150.73327903540098,21.965824623931763,27.330102729811173,214.4844948033786,260.12275396962474,13.333333333333334,195.26483867415482,129.8,129.8,200.0,0.0,High,1.0
Maui: Wailea: T#307: CPs=659,307,90.46849706996647,659,51.126712190187696,5.453717754172989,0.0,80.78305447002255,75.31988154407877,136.1743050107595,29.236490985626396,20.743312293547113,65.84525929086257,352.2643334014105,0.30349013657056145,139.41155738173984,99.30045523520485,101.55842185128984,199.51750182100756,0.0,Medium,2.0
Maui: Halama: T#308: CPs=84,308,130.7725778848203,84,48.85146825396819,267.67857142857144,0.0,165.18194152055386,57.15328533161762,161.08306244882615,28.73346764417109,128.25184629338946,389.8852627319893,153.481334661314,0.0,146.7884279579025,99.0,115.5,200.0,0.0,High,1.0
Maui: Hali'imaile: T#309: CPs=1146,309,72.61481329884171,1146,26.50186362503175,0.0,3.926701570680628,15.704954831407733,69.08932238370191,47.80124500068857,71.71728306442478,30.111941247834835,15.335374289303335,359.25592190928484,72.94938917975567,70.51959934758192,49.5,219.4502617801047,37.35834125282629,0.9598603839441536,Low,3.0
Maui: Huelo: T#310: CPs=466,310,62.245182338434375,466,35.39674637236867,0.0,48.283261802575105,76.12845903171414,116.8825573308249,28.551751417147795,57.816440999732436,126.16405665758705,35.32349398411315,91.24617111256791,24.034334763948497,51.5676507994573,152.57510729613733,68.19527896995709,21.51242453838409,0.648068669527897,Low,3.0
Maui: Ha'iku: T#311: CPs=1413,311,64.03699765435898,1413,44.44620024938434,0.0,55.83864118895966,46.31591277774517,102.61250641964295,37.79330714556786,102.17006373478605,100.15180242346429,36.160637419776876,182.24264724448767,21.0898796886058,55.67402226388529,85.3375796178344,70.34394904458598,20.377815596655637,0.9808917197452229,Low,3.0
Maui: West Kahului: T#315: CPs=60,315,74.84453590968957,60,41.86166666666667,1.65,142.5,72.14991621687746,18.670194375466778,109.64763987390816,92.96516177377816,53.43373534590493,167.46318318135792,100.37241438980145,0.0,73.40601255368347,99.0,92.4,57.14811426789857,0.0,Low,3.0
Maui: Hana: T#316: CPs=537,316,74.85661233875909,537,54.199739292365344,0.7430167597765364,2.2346368715083798,207.9653665579263,69.16040085785237,34.2737492328445,75.66414221706235,74.89135284036777,,121.15814347680536,25.32588454376164,48.03435744961997,206.3072625698324,102.1340782122905,25.900441860614464,0.0,Low,3.0
Maui: Southeast Kahului: T#317: CPs=31,317,70.6229861630061,31,42.88505376344087,0.0,120.96774193548387,44.86694547594233,13.159255782305992,117.51703725396953,95.83551708614328,50.75022654286275,135.59249901625446,93.7801460322643,0.0,66.74765817321527,99.0,121.74193548387096,56.50077589933799,0.0,Low,3.0
Maui: North Wailuku: T#319: CPs=69,319,88.18004901464707,69,47.05425120772943,144.7826086956522,0.0,222.91144476509157,123.99059986173178,100.25196756040305,59.85943618002801,31.37791996363188,291.5805180526032,107.42620371900183,0.0,17.555048045848245,99.0,22.956521739130434,53.95421542885467,0.0,Medium,2.0
Maui: East Central Wailuku: T#320: CPs=64,320,70.29658073671537,64,26.188124999999985,0.0,0.0,84.69965407082998,85.60796910845576,97.51618790244508,59.337517266723616,36.19885061151138,142.17982309397613,231.788398869208,0.0,15.349355797819635,99.0,120.65625,55.92657932976086,0.0,Low,3.0
Maui: South Wailuku: T#321: CPs=281,321,71.27788147807696,281,35.438285036434465,0.0,190.0355871886121,40.76638820385746,65.49952894608855,70.23066924870082,142.73105444271184,26.406922202264006,50.689208570684244,125.61700514280717,0.0,79.94173435521554,99.0,82.08896797153025,60.72287086224785,0.0,Low,3.0
Maui: Waihee-Waikapu: T#322: CPs=590,322,81.86172809268817,590,27.472205811137997,1.006779661016949,59.49152542372882,90.4611760922854,97.6551512726361,81.02794756533423,100.13468784710494,68.77475849145604,104.81753910586895,226.91879507436607,0.0,55.21828963061273,133.56610169491526,105.20847457627119,76.17248914358994,0.0,Medium,2.0
Maui: Pukalani: T#323: CPs=1492,323,68.50606026101929,1492,24.405971211541434,0.0,0.20107238605898123,14.412454474122148,57.38813487664188,63.03289003848809,32.56490827258102,56.9818133422919,16.05658512638733,337.3132382274736,26.943699731903486,84.81149546839899,72.9892761394102,145.71916890080428,94.77019571918579,0.9993297587131368,Low,3.0
Maui: Kahoma: T#324: CPs=280,324,123.47305859991768,280,46.17698809523821,45.6,2.142857142857143,240.1728026645892,49.86168665270085,130.6153434932542,48.37775312818799,35.801748830044474,250.47091237139944,370.9076705146451,0.0,53.05819057057904,191.28214285714284,202.75714285714287,184.8706398209833,0.0,High,1.0
Maui: Kula: T#325: CPs=2268,325,76.8345960064115,2268,50.98208595784093,0.0,6.150793650793651,11.622288436998613,69.08707499559115,83.28349003389484,40.69028082159733,26.2221925455269,8.469356995241007,165.61419999163655,87.56613756613757,171.07339063070853,101.7936507936508,130.265873015873,199.5893908566279,0.9704585537918872,Low,3.0
